loss_kl,EpisodesSoFar,loss_ent,ev_tdlam_before,TimestepsSoFar,loss_pol_surr,loss_pol_entpen,EpThisIter,TimeElapsed,loss_vf_loss,EpRewMean,EpLenMean
0.0012029605,0,1.7905552,-0.09403717517852783,256,-0.008870339,-0.017905552,0,0.711658239364624,0.026905075,,
0.00027109534,1,1.7897573,0.5890681743621826,512,-0.0016233372,-0.017897572,1,1.008420467376709,0.022552589,-5.0,503.0
0.00015405598,1,1.7890651,0.4503440260887146,768,-0.0022416795,-0.01789065,0,1.3204505443572998,0.03158068,-5.0,503.0
8.070619e-05,1,1.7890731,0.4864112138748169,1024,-0.0010351092,-0.01789073,0,1.6237437725067139,0.06142108,-5.0,503.0
