EpRewMean,loss_pol_entpen,EpThisIter,loss_ent,TimestepsSoFar,EpisodesSoFar,EpLenMean,ev_tdlam_before,loss_vf_loss,loss_kl,TimeElapsed,loss_pol_surr
-4.84,0.0,2,0.9494276,507904,711,1014.95,0.544269859790802,0.008868789,0.011535311,4871.521816492081,-0.0028501889
-4.8,0.0,1,0.9286734,512000,712,1039.32,0.6344236731529236,0.009960077,0.012664855,4878.553318738937,-0.0020767944
-4.78,0.0,2,0.9347944,516096,714,1062.48,0.6119817495346069,0.011333133,0.014032468,4885.590582370758,-0.0049349302
-4.78,0.0,2,0.9187796,520192,716,1090.31,0.5926405191421509,0.009436437,0.016380163,4892.622485876083,-0.005924829
-4.79,0.0,3,0.9216196,524288,719,1097.1,0.6067490577697754,0.013324841,0.014021611,4900.004459142685,0.0036434876
-4.79,0.0,4,0.909503,528384,723,1125.3,0.5705353021621704,0.01131309,0.014924237,4907.565785646439,-0.00038807676
-4.79,0.0,2,0.88054997,532480,725,1140.16,0.5743528306484222,0.009393049,0.013268741,4915.141144514084,0.000169407
-4.79,0.0,4,0.86608464,536576,729,1156.41,0.6060015559196472,0.015769426,0.014070057,4922.682814359665,-0.0030066483
-4.77,0.0,3,0.85941887,540672,732,1176.32,0.7209019064903259,0.009663372,0.014360795,4930.211964607239,-0.0013744389
-4.78,0.0,1,0.87753576,544768,733,1197.1,0.5004831552505493,0.0053441427,0.015437015,4937.719129085541,-0.0010614665
-4.79,0.0,2,0.8728198,548864,735,1227.73,0.6329697966575623,0.008779188,0.01429243,4945.269848108292,-0.0012998653
-4.79,0.0,3,0.87856436,552960,738,1246.6,0.5984435677528381,0.012283393,0.019546626,4952.82769370079,-0.0030998252
-4.79,0.0,2,0.8633363,557056,740,1260.91,0.6992881894111633,0.010532727,0.015837962,4960.379879951477,-0.0010848332
-4.79,0.0,2,0.8600065,561152,742,1280.43,0.6337237060070038,0.009453684,0.016596766,4967.915804386139,-0.0014318665
-4.79,0.0,2,0.8119655,565248,744,1295.44,0.6040607392787933,0.010838375,0.015054866,4975.443151712418,-0.0007156457
-4.74,0.0,2,0.79049635,569344,746,1340.67,0.6344620585441589,0.0066856984,0.017593494,4982.986232042313,-0.0007624726
-4.74,0.0,1,0.8101119,573440,747,1348.08,0.5436340272426605,0.0067201536,0.019992162,4990.0034301280975,0.00038737385
-4.7,0.0,2,0.7828209,577536,749,1390.53,0.4950144290924072,0.006750235,0.017318573,4997.024707317352,-0.0003399516
-4.7,0.0,2,0.8026043,581632,751,1416.06,0.6128331422805786,0.010442717,0.018290864,5004.139926195145,-0.00057696167
-4.69,0.0,2,0.77943194,585728,753,1438.18,0.5970581769943237,0.010139523,0.018862305,5011.966314792633,0.002853747
-4.69,0.0,2,0.7799728,589824,755,1470.05,0.6757225096225739,0.005184165,0.016845632,5019.049200534821,0.0027547698
-4.69,0.0,1,0.7730386,593920,756,1486.04,0.6559072434902191,0.0058767274,0.021363596,5026.066558599472,0.00648785
-4.68,0.0,1,0.74199593,598016,757,1504.2,0.5862043797969818,0.0052490435,0.01799725,5033.123089313507,0.0013891394
-4.66,0.0,2,0.7652635,602112,759,1542.32,0.506470113992691,0.008413144,0.024269234,6564.278322219849,-0.006630306
-4.66,0.0,1,0.7563656,606208,760,1557.52,0.48886793851852417,0.006492465,0.019465597,6571.453955888748,0.0034159145
-4.63,0.0,2,0.71688753,610304,762,1583.62,0.5991884171962738,0.007060384,0.017893517,6578.636369943619,0.0021620956
-4.63,0.0,2,0.72491777,614400,764,1614.7,0.6046677827835083,0.009767407,0.021197442,6585.747822999954,0.001666363
-4.62,0.0,2,0.73806685,618496,766,1635.37,0.5457586348056793,0.0067719785,0.01948134,6592.915517091751,0.0043564527
-4.59,0.0,2,0.7581682,622592,768,1676.78,0.503684937953949,0.0073212553,0.020038052,6600.104847192764,0.003104612
-4.57,0.0,1,0.77475333,626688,769,1695.87,0.420648455619812,0.0071487958,0.024217669,6607.270905971527,0.0006635047
-4.56,0.0,1,0.7699007,630784,770,1714.53,0.4326325058937073,0.005440691,0.023042034,6614.405640602112,0.00013341801
-4.49,0.0,2,0.7823907,634880,772,1759.59,0.5367852747440338,0.0036473528,0.030733423,6621.543566703796,-0.0012517478
-4.5,0.0,2,0.7258328,638976,774,1784.26,0.4964805841445923,0.0060930396,0.019347796,6628.73250746727,0.0024401739
-4.5,0.0,1,0.6866706,643072,775,1793.09,0.5679160952568054,0.00863071,0.02303476,6635.869602441788,0.0024159148
-4.46,0.0,2,0.6992706,647168,777,1837.57,0.6705759763717651,0.004749464,0.021839177,6642.9973793029785,0.0026272268
-4.46,0.0,1,0.72051543,651264,778,1856.56,0.5816342234611511,0.0053344923,0.025701106,6650.195324420929,-0.00094032404
-4.4,0.0,2,0.6813986,655360,780,1898.81,0.5658913254737854,0.00700228,0.028306188,6657.376322984695,0.00016993459
-4.41,0.0,2,0.6095695,659456,782,1901.13,0.509888082742691,0.0091698775,0.01884142,6664.500072956085,-0.0014637478
-4.41,0.0,3,0.6220025,663552,785,1911.17,0.5933577120304108,0.010761535,0.021587055,6671.663885354996,0.0032899054
-4.39,0.0,1,0.63524956,667648,786,1932.94,0.5807925760746002,0.00922691,0.021939918,6678.928370714188,-0.001039933
-4.36,0.0,2,0.64963275,671744,788,1970.77,0.6017640829086304,0.0059699253,0.026359476,6686.331600427628,-0.0007770264
-4.34,0.0,1,0.6042759,675840,789,1984.86,0.40962308645248413,0.0038180274,0.02314128,6693.4261310100555,0.0010884327
-4.3,0.0,1,0.64523935,679936,790,2005.51,0.6350851655006409,0.0053894897,0.021583933,6700.5695288181305,0.004700632
-4.27,0.0,2,0.633625,684032,792,2045.71,0.5224155187606812,0.0022661693,0.019651683,6707.706757307053,-0.0011070981
-4.25,0.0,1,0.6164335,688128,793,2065.64,0.5952355563640594,0.006918987,0.02432898,6714.852922439575,0.0011292112
-4.22,0.0,1,0.5971002,692224,794,2085.81,0.5200119614601135,0.006367687,0.02621725,6721.979304552078,-0.003040431
-4.21,0.0,2,0.59323984,696320,796,2117.54,0.6387559771537781,0.007138905,0.020979306,6729.098881483078,0.0012029085
-4.21,0.0,1,0.6022237,700416,797,2128.0,0.6404257714748383,0.0054163276,0.021838833,9184.629883289337,0.001237774
-4.19,0.0,1,0.6193284,704512,798,2160.75,0.5586209297180176,0.0039622798,0.02431047,9191.826352834702,0.0015846542
-4.14,0.0,1,0.6316498,708608,799,2183.01,0.5122911930084229,0.0015829356,0.020599278,9198.947350263596,0.0008058667
-4.07,0.0,2,0.5899018,712704,801,2209.04,0.4427943229675293,0.0038498256,0.020369401,9206.242273807526,-0.002366669
-4.04,0.0,2,0.6284005,716800,803,2221.98,0.5548864006996155,0.005507007,0.023331823,9213.912821769714,-0.002100401
-4.02,0.0,1,0.59766805,720896,804,2243.75,0.6307365596294403,0.0060966513,0.023602035,9221.591701507568,0.0008098497
-4.02,0.0,2,0.61077166,724992,806,2256.42,0.7083612680435181,0.007498887,0.022127757,9229.268345355988,0.00514795
-3.99,0.0,2,0.6096783,729088,808,2264.74,0.6389843821525574,0.005955326,0.019148564,9236.968533992767,0.0003213333
-3.98,0.0,1,0.66075766,733184,809,2284.52,0.27365177869796753,0.0028958698,0.022280788,9244.615196228027,0.0049440027
-3.97,0.0,1,0.6735564,737280,810,2284.52,0.46251487731933594,0.003237598,0.025158295,9252.346856594086,-0.0019882035
-3.97,0.0,2,0.59775794,741376,812,2283.45,0.40295302867889404,0.0053093205,0.023818936,9260.060199260712,0.0062710154
-3.91,0.0,2,0.58647525,745472,814,2302.33,0.3682989478111267,0.005103158,0.024049819,9267.77389883995,0.003124662
-3.9,0.0,1,0.584831,749568,815,2305.6,0.5149050951004028,0.004890138,0.023020323,9275.479765892029,0.0023440411
-3.88,0.0,1,0.6025325,753664,816,2315.36,0.4582773447036743,0.0023698083,0.021162136,9283.161645889282,0.0010810783
-3.83,0.0,2,0.54627204,757760,818,2349.12,0.5572525858879089,0.0038270573,0.023169275,9290.86899805069,-0.00079335313
-3.8,0.0,1,0.55402595,761856,819,2370.03,0.6252268254756927,0.0040468243,0.03296954,9298.524451494217,-0.0009777318
-3.79,0.0,2,0.58442044,765952,821,2395.29,0.6384971141815186,0.006027167,0.026336513,9306.21431183815,-0.0012018462
-3.78,0.0,1,0.58231515,770048,822,2415.79,0.7622057646512985,0.0044838516,0.020986766,9313.483521699905,0.0015294908
-3.78,0.0,2,0.63682693,774144,824,2433.84,0.6726502180099487,0.008727906,0.021878174,9320.694244623184,0.006093242
-3.73,0.0,2,0.66368335,778240,826,2446.31,-0.22730565071105957,0.0030452302,0.027615884,9327.930375099182,-0.00241991
-3.69,0.0,1,0.61303693,782336,827,2465.51,0.5332719087600708,0.0031627375,0.023530394,9335.08840227127,0.0018254743
-3.66,0.0,2,0.57688653,786432,829,2495.23,0.5012933313846588,0.0054175537,0.021328261,9342.247222423553,0.0038790554
-3.66,0.0,1,0.5729874,790528,830,2513.88,0.44343817234039307,0.0019614303,0.020277215,9349.412964582443,0.0048338072
-3.63,0.0,2,0.50541615,794624,832,2537.75,0.4772263169288635,0.0032586604,0.019483147,9356.685885190964,-0.00055048475
-3.61,0.0,1,0.5302037,798720,833,2538.31,0.40808314085006714,0.0024496661,0.019709576,9363.887405633926,0.00028396945
-3.61,0.0,0,0.5657674,802816,833,2538.31,0.3294280767440796,0.0020410374,0.024671651,11863.759158372879,0.0018406779
-3.56,0.0,2,0.5169965,806912,835,2578.81,0.6319370567798615,0.0019332003,0.021597661,11870.886281728745,0.0017396635
-3.53,0.0,1,0.52729964,811008,836,2593.62,0.5820780694484711,0.0051819063,0.022725414,11877.999037981033,0.0033575096
-3.5,0.0,2,0.5327936,815104,838,2624.84,0.555340439081192,0.008563159,0.019692399,11885.124142169952,0.0011026127
-3.47,0.0,1,0.5450201,819200,839,2637.15,0.390491247177124,0.0062677534,0.023847058,11892.496251106262,5.9243757e-05
-3.43,0.0,1,0.5397969,823296,840,2650.4,0.4851642847061157,0.0044218837,0.021518938,11899.644305467606,0.0036030014
-3.39,0.0,2,0.5421936,827392,842,2667.58,0.5013615190982819,0.0038700372,0.026989792,11906.766628026962,0.0008450572
-3.39,0.0,1,0.51769876,831488,843,2673.0,0.6703381538391113,0.00531847,0.021901364,11913.971550703049,0.00033538294
-3.34,0.0,2,0.5293198,835584,845,2688.25,0.5199088454246521,0.0026419219,0.024561824,11921.130388498306,0.002198518
-3.35,0.0,1,0.5465827,839680,846,2688.25,0.5727465748786926,0.0032567934,0.020453075,11928.265061378479,0.001278511
-3.3,0.0,1,0.5090007,843776,847,2700.56,0.32963377237319946,0.008259719,0.02421976,11935.3909471035,0.0028852252
-3.32,0.0,2,0.49951658,847872,849,2687.08,0.6104266941547394,0.005286024,0.022837054,11942.542850971222,-0.00031777425
-3.24,0.0,2,0.4830325,851968,851,2707.02,0.48116493225097656,0.0024860692,0.028599193,11949.697457551956,0.0083990535
-3.25,0.0,1,0.5139773,856064,852,2720.69,0.4729840159416199,0.0066946847,0.023017716,11956.850569486618,-0.00060383347
-3.24,0.0,2,0.5169319,860160,854,2729.29,0.5296837389469147,0.0044129468,0.031046579,11964.008187770844,-0.0005414148
-3.21,0.0,1,0.5402221,864256,855,2732.56,0.6509309411048889,0.0030741773,0.035480678,11971.196615934372,0.0023185147
-3.21,0.0,1,0.49042517,868352,856,2729.55,0.6259504854679108,0.00445138,0.019107368,11978.326221704483,-0.00097640103
-3.16,0.0,2,0.4800431,872448,858,2729.55,0.5728085935115814,0.0033980957,0.018032737,11985.444477081299,0.0010737155
-3.13,0.0,1,0.53938484,876544,859,2734.82,0.5464341342449188,0.0032328435,0.02274023,11992.618166446686,0.0036321199
-3.12,0.0,2,0.47179514,880640,861,2741.22,0.45113641023635864,0.006245842,0.022117928,11999.761366128922,-0.00032751902
-3.12,0.0,1,0.5250503,884736,862,2755.36,0.7210917472839355,0.00552258,0.020554531,12006.881352901459,-0.00073443213
-3.12,0.0,1,0.50477844,888832,863,2755.37,0.5985575616359711,0.0052849133,0.0206731,12014.01735329628,-0.0012021111
-3.06,0.0,2,0.5110477,892928,865,2770.83,0.4918901324272156,0.0041992874,0.023553247,12021.314424037933,-0.0030171655
-3.06,0.0,1,0.5088393,897024,866,2781.82,0.7432244420051575,0.0036869473,0.022879662,12028.48595070839,-0.0013219364
-3.05,0.0,1,0.49902803,901120,867,2781.82,0.49817854166030884,0.005734994,0.019718584,14949.918937921524,-0.0021208357
-3.06,0.0,1,0.5164668,905216,868,2804.51,0.6813923120498657,0.0044653784,0.019595832,14956.95552110672,-0.00062472874
-3.09,0.0,2,0.46427572,909312,870,2804.45,0.610249936580658,0.0055951728,0.017215502,14964.02563905716,0.0009476332
-3.13,0.0,1,0.49611393,913408,871,2800.07,0.5271077454090118,0.004373274,0.019457925,14971.594594478607,-0.001057991
-3.1,0.0,2,0.51111966,917504,873,2806.17,0.48622041940689087,0.0031986854,0.016350195,14978.760927200317,-0.0031775227
-3.04,0.0,1,0.5481818,921600,874,2815.92,0.40922975540161133,0.0028124773,0.02053722,14985.806195735931,-0.001144113
-3.01,0.0,1,0.49910742,925696,875,2825.74,0.6184259653091431,0.0024653324,0.018745085,14992.870115041733,0.0017527544
-3.04,0.0,2,0.48792163,929792,877,2806.55,0.4969296455383301,0.0047958237,0.018204745,15000.15525007248,0.00058167236
-2.99,0.0,2,0.5606564,933888,879,2809.97,0.43607133626937866,0.00524135,0.029827518,15007.218385696411,-0.00085168856
-3.0,0.0,1,0.536257,937984,880,2809.97,0.4940446615219116,0.006411131,0.023044592,15014.521779060364,-0.0044693644
-2.97,0.0,2,0.54818946,942080,882,2830.87,0.5845304429531097,0.0046502813,0.038936593,15022.116582393646,0.002084638
-2.95,0.0,1,0.4717304,946176,883,2841.89,0.6253688633441925,0.0036949168,0.018454866,15029.6914935112,-0.00047696137
-2.89,0.0,1,0.45415077,950272,884,2855.75,-0.4962496757507324,0.00047296903,0.017062472,15037.141422748566,0.002386555
-2.81,0.0,2,0.42177016,954368,886,2875.16,0.5724876821041107,0.0023473317,0.017800326,15044.25769162178,-0.0016278564
-2.81,0.0,1,0.49018812,958464,887,2876.69,0.44408345222473145,0.002981762,0.026325483,15051.332799911499,-0.0012552493
-2.79,0.0,2,0.50480276,962560,889,2876.69,0.5645587146282196,0.0032729418,0.022203062,15058.559628486633,0.00065019913
-2.79,0.0,1,0.5024687,966656,890,2876.69,0.24247252941131592,0.001330343,0.020589558,15066.0255920887,-0.0019420402
-2.73,0.0,1,0.47643277,970752,891,2877.24,0.5006707608699799,0.0021405555,0.022498285,15073.097670555115,-0.0041605844
-2.71,0.0,2,0.51057637,974848,893,2877.24,0.3225138783454895,0.0013339329,0.027148765,15080.174314022064,-0.003901272
-2.7,0.0,1,0.5033504,978944,894,2877.24,0.7059911787509918,0.0053260257,0.022794975,15087.235518693924,-0.002460702
-2.69,0.0,1,0.5090452,983040,895,2877.24,0.24167943000793457,0.002723586,0.029881679,15094.316604852676,-0.005344395
-2.6,0.0,2,0.4600294,987136,897,2888.69,0.5119014084339142,0.0040211035,0.01789903,15101.386522769928,0.00031347852
-2.6,0.0,1,0.5034772,991232,898,2862.82,0.5230775773525238,0.0036145512,0.02345308,15108.459136486053,-0.0010417942
-2.61,0.0,2,0.44652,995328,900,2862.82,0.5472106039524078,0.0029666764,0.017349873,15115.564327478409,-0.0011760229
-2.63,0.0,1,0.4727949,999424,901,2862.82,0.5952600836753845,0.0020953866,0.020267596,15122.937576770782,-0.0016295258
-2.63,0.0,1,0.4973,1003520,902,2880.0,0.6201488971710205,0.0045511825,0.024975125,18317.840396642685,-0.0024606143
-2.6,0.0,1,0.47223175,1007616,903,2895.52,-0.16839027404785156,0.0014007735,0.019143037,18324.93080663681,0.00017025217
-2.57,0.0,1,0.44662595,1011712,904,2895.52,0.36684876680374146,0.0036954172,0.021492932,18332.156021595,-0.0047867107
-2.5,0.0,2,0.4536726,1015808,906,2911.57,0.33986902236938477,0.003085301,0.022614464,18339.772635936737,0.004124506
-2.5,0.0,1,0.41521612,1019904,907,2921.76,0.531927227973938,0.0054278863,0.017812572,18347.41950416565,0.0036391604
-2.49,0.0,2,0.44750705,1024000,909,2921.76,0.30296605825424194,0.001779719,0.020882275,18355.04705262184,0.001141509
-2.5,0.0,1,0.43245617,1028096,910,2921.76,0.49465423822402954,0.0037731945,0.018712401,18362.672428131104,-0.0035204086
-2.5,0.0,1,0.41775692,1032192,911,2921.76,0.6171057224273682,0.002578397,0.017329803,18370.29393029213,-0.00045789266
-2.48,0.0,2,0.42964813,1036288,913,2936.45,0.342154860496521,0.0044201557,0.024369244,18378.815589904785,-0.000569548
-2.48,0.0,1,0.48005933,1040384,914,2936.45,0.6098328828811646,0.0013248748,0.022918113,18386.478313207626,-0.00298401
-2.43,0.0,1,0.5160922,1044480,915,2936.45,0.555752694606781,0.000425021,0.022330219,18394.121074914932,0.00022093579
-2.43,0.0,2,0.5468822,1048576,917,2936.45,0.16409385204315186,0.0039660335,0.024312785,18401.740873336792,-0.0022663958
-2.41,0.0,1,0.49380472,1052672,918,2936.45,0.4233684539794922,0.0030811748,0.02275296,18409.356585741043,0.0035793567
-2.34,0.0,2,0.5335194,1056768,920,2938.24,-2.5404157638549805,0.00016918444,0.019000012,18416.982821702957,0.0018274602
-2.34,0.0,1,0.5101711,1060864,921,2938.24,0.4808412194252014,0.005053899,0.03425132,18424.6321516037,-0.0025983977
-2.33,0.0,1,0.51991963,1064960,922,2938.24,0.4716816544532776,0.0051365616,0.021223392,18433.10252571106,-0.0062275673
-2.28,0.0,2,0.5546715,1069056,924,2945.7,0.6119709312915802,0.0057579824,0.028275682,18440.783771276474,-0.004451898
-2.24,0.0,1,0.4882409,1073152,925,2959.83,0.40609973669052124,0.0015976203,0.017165415,18448.212459802628,0.0019216543
-2.27,0.0,2,0.47835508,1077248,927,2959.83,0.6526949405670166,0.0058755376,0.02612158,18455.417212963104,0.0010565161
-2.23,0.0,1,0.49805567,1081344,928,2968.58,-1.0960099697113037,0.00052849774,0.021831352,18462.53255534172,0.0021234676
-2.18,0.0,2,0.43441218,1085440,930,2968.58,0.3087884187698364,0.006195946,0.02072855,18469.635832071304,0.0021243314
-2.16,0.0,1,0.46633253,1089536,931,2968.58,0.48774105310440063,0.003894522,0.024887072,18476.731019496918,-0.00087993033
-2.14,0.0,1,0.46661085,1093632,932,2968.58,0.40001213550567627,0.0009938651,0.020389898,18483.960714817047,0.0013603492
-2.12,0.0,2,0.4526138,1097728,934,2942.82,0.5414548516273499,0.005470318,0.02549888,18491.0927131176,-0.00017100095
-2.12,0.0,0,0.43274504,1101824,934,2942.82,0.6630430519580841,0.003471479,0.0192805,21647.74935054779,-0.004272554
-2.13,0.0,1,0.44074574,1105920,935,2970.0,0.6415599584579468,0.0020883952,0.022258632,21654.944880247116,0.0029978342
-2.11,0.0,2,0.4384135,1110016,937,2970.0,0.6324532628059387,0.0027525635,0.019220416,21662.166703939438,-0.0035171956
-2.08,0.0,1,0.44889578,1114112,938,2970.92,0.41180741786956787,0.0012929472,0.018717438,21669.372344493866,0.00086989533
-2.07,0.0,2,0.4495999,1118208,940,2970.92,-0.12155187129974365,0.00028695192,0.018223865,21676.562217712402,0.0021606842
-2.08,0.0,1,0.3983655,1122304,941,2970.92,0.45262664556503296,0.004566402,0.022094673,21683.765730142593,-0.0004972591
-2.08,0.0,1,0.4858096,1126400,942,2970.92,0.6374131441116333,0.0018606979,0.019031757,21690.9634411335,-0.0034394825
-2.05,0.0,2,0.4888365,1130496,944,2981.97,0.5309171080589294,0.00317483,0.025785865,21698.144734621048,0.0052183517
-2.08,0.0,1,0.45865044,1134592,945,2981.97,0.6328005790710449,0.002779782,0.02070062,21705.38270688057,3.7735997e-05
-2.06,0.0,1,0.43144655,1138688,946,2981.97,0.46046316623687744,0.0012463474,0.016024493,21712.6241812706,-0.0010228711
-2.04,0.0,2,0.40054253,1142784,948,2981.97,0.5648229122161865,0.0015326126,0.021859901,21719.824555158615,-0.0022799112
-2.02,0.0,1,0.41367093,1146880,949,2995.45,0.20808345079421997,0.0031080712,0.018693503,21726.986618757248,-0.000281706
-2.0,0.0,1,0.38119552,1150976,950,2995.45,0.6939156949520111,0.0036390258,0.0179542,21734.136286735535,-0.0040623425
-1.99,0.0,2,0.4583625,1155072,952,2999.46,0.5602307915687561,0.0011385329,0.020687783,21741.33384537697,-5.020504e-05
-1.94,0.0,1,0.4878497,1159168,953,3001.38,0.5101434886455536,0.002434414,0.023833081,21748.555824041367,-0.0008170006
-1.92,0.0,2,0.39872164,1163264,955,3001.38,0.5121597051620483,0.002280728,0.015045312,21755.745663166046,-0.0022274877
-1.89,0.0,1,0.44961104,1167360,956,3004.39,0.6182354092597961,0.0005616503,0.017011728,21762.93724656105,0.0001839532
-1.88,0.0,1,0.5164189,1171456,957,3004.39,0.4710727334022522,0.004109198,0.026255686,21770.144135713577,-0.0044616833
-1.86,0.0,2,0.41483358,1175552,959,3004.39,-0.6746684312820435,0.0001207953,0.016401257,21777.369686603546,-0.0025591315
-1.87,0.0,1,0.42066056,1179648,960,3004.39,0.6336506307125092,0.003769631,0.017036164,21784.542419433594,0.0013799872
-1.81,0.0,1,0.44070134,1183744,961,3006.56,-0.9512712955474854,0.0004438793,0.015154569,21791.730847597122,-0.001759362
-1.72,0.0,2,0.44361869,1187840,963,3008.63,0.6883311867713928,0.0012371041,0.014423973,21798.980362415314,-0.0006879644
-1.71,0.0,1,0.4630994,1191936,964,3008.63,0.2634556293487549,0.0037030266,0.016839724,21806.20160961151,-0.0014887891
-1.68,0.0,2,0.44294816,1196032,966,3014.24,0.5960077345371246,0.00255567,0.015774986,21813.39471411705,-0.0042009694
-1.68,0.0,1,0.49750713,1200128,967,3014.24,0.3254280686378479,0.002189982,0.01671624,24732.383014440536,-0.00013565453
-1.65,0.0,1,0.483761,1204224,968,3001.55,0.588904082775116,0.0030607318,0.020377452,24739.63811802864,-0.005143325
-1.64,0.0,1,0.45496815,1208320,969,2997.21,0.6518155038356781,0.0053529833,0.017232697,24746.87296152115,-0.0056124395
-1.58,0.0,2,0.444179,1212416,971,3002.89,0.3399612307548523,0.004858872,0.021461744,24754.084438562393,-0.0010094015
-1.59,0.0,1,0.47469303,1216512,972,3002.89,0.7021681070327759,0.0024179288,0.017853374,24761.28403186798,8.730311e-05
-1.59,0.0,2,0.43025354,1220608,974,3002.89,0.4845588803291321,0.0032167262,0.015470666,24768.515467643738,0.0017234163
-1.58,0.0,1,0.49240148,1224704,975,3002.89,0.17310726642608643,0.0009870463,0.017818859,24775.759299516678,0.00033285044
-1.55,0.0,1,0.4889029,1228800,976,3002.89,0.5733157396316528,0.0016456415,0.017344967,24782.989588975906,-0.003524523
-1.54,0.0,2,0.45824167,1232896,978,3022.08,0.6792080104351044,0.0027982334,0.018925926,24790.225603342056,-0.0014597645
-1.55,0.0,1,0.4822991,1236992,979,3022.08,0.5290330350399017,0.0040304614,0.020015545,24797.48117184639,0.0023468772
-1.55,0.0,1,0.46972027,1241088,980,3022.08,0.3470742702484131,0.00049845636,0.01720132,24804.749622106552,-0.0025061127
-1.51,0.0,2,0.4150286,1245184,982,3032.54,0.382516086101532,0.007491856,0.018916715,24812.018350601196,-0.003206043
-1.51,0.0,1,0.46827203,1249280,983,3032.54,0.6222994923591614,0.0032156983,0.019593932,24819.273568868637,-0.005301095
-1.55,0.0,1,0.43643817,1253376,984,3032.54,0.4788851737976074,0.0014830558,0.014406876,24826.59515428543,-0.0016282306
-1.56,0.0,2,0.42769167,1257472,986,3032.54,-0.7811089754104614,0.00040472462,0.013750208,24833.941577911377,0.0028393518
-1.54,0.0,1,0.4591138,1261568,987,3032.54,0.5589058697223663,0.0028781723,0.018620653,24841.17597413063,0.0002919566
-1.5,0.0,2,0.44568822,1265664,989,3032.54,-0.9223569631576538,0.00029035346,0.016111186,24848.430912733078,0.001405874
-1.52,0.0,1,0.4210844,1269760,990,3032.54,0.6373648345470428,0.0014880925,0.021534985,24855.63717150688,-0.0041174158
-1.54,0.0,1,0.43690005,1273856,991,3032.54,0.46027272939682007,0.0016454948,0.01588694,24862.85150527954,-0.002291166
-1.53,0.0,2,0.42421007,1277952,993,3032.54,-3.709641456604004,0.00015191181,0.015284787,24870.09245967865,0.0020109024
-1.54,0.0,1,0.43115452,1282048,994,3032.54,0.5415611565113068,0.0016062827,0.016543932,24877.372692346573,-0.0033551652
-1.52,0.0,1,0.43743488,1286144,995,3032.54,0.27116620540618896,0.00263503,0.017278068,24884.607909440994,-0.002235985
-1.54,0.0,2,0.46892935,1290240,997,3032.54,0.5566441416740417,0.0017421573,0.01939084,24891.89345216751,-0.003232054
-1.53,0.0,1,0.5188371,1294336,998,3032.54,0.3337476849555969,0.0013509037,0.015830236,24899.17190861702,-0.0036542374
-1.52,0.0,1,0.491718,1298432,999,3032.54,0.427761435508728,0.00114088,0.023424232,24906.435433626175,-0.0036987718
-1.52,0.0,1,0.53983146,1302528,1000,3032.54,0.6325510740280151,0.0022603224,0.024000373,27036.70436668396,-0.0015768027
-1.5,0.0,2,0.49847674,1306624,1002,3030.0,0.5780766606330872,0.0033795284,0.017580466,27043.925898313522,-0.0061519435
-1.5,0.0,1,0.50406873,1310720,1003,3030.0,0.51674485206604,0.00369637,0.020056242,27051.16568994522,-0.0032404778
-1.5,0.0,1,0.5051275,1314816,1004,3030.0,0.3568767309188843,0.002043483,0.019115381,27058.40539264679,-0.0018252693
-1.48,0.0,2,0.5085795,1318912,1006,3030.0,0.4379606246948242,0.0020840508,0.019586252,27065.689123153687,-0.003242761
-1.45,0.0,1,0.5086511,1323008,1007,3034.22,0.6428647339344025,0.0021156194,0.017915009,27072.936527490616,-0.0011590992
-1.39,0.0,2,0.47679043,1327104,1009,3034.22,0.5596118271350861,0.0022994033,0.01620453,27080.183306217194,-0.00092230015
-1.36,0.0,1,0.47098434,1331200,1010,3034.22,0.38061952590942383,0.0014826654,0.0150774075,27087.34030199051,-0.003069076
-1.35,0.0,1,0.47486082,1335296,1011,3034.22,0.5701624751091003,0.0009528926,0.018712219,27094.484961032867,-0.0007975009
-1.32,0.0,2,0.42576593,1339392,1013,3034.22,0.3146139979362488,0.0004962013,0.013183231,27101.612340450287,0.000103194965
-1.32,0.0,1,0.44574437,1343488,1014,3034.22,0.41548216342926025,0.0027950308,0.020743674,27108.743529081345,-0.0009286832
-1.33,0.0,1,0.47259223,1347584,1015,3034.22,0.2682609558105469,0.0010729812,0.017380835,27115.87169790268,0.0025479598
-1.31,0.0,2,0.43519852,1351680,1017,3034.22,0.4344050884246826,0.00077829213,0.018459572,27123.009344100952,-0.003240313
-1.3,0.0,1,0.4823686,1355776,1018,3034.22,0.3581547141075134,0.0026115521,0.021761984,27130.138822317123,-0.002347255
-1.31,0.0,1,0.5019886,1359872,1019,3034.22,-1.6632118225097656,0.00040397965,0.020070704,27137.274611234665,-0.0023218668
-1.27,0.0,2,0.4324206,1363968,1021,3034.22,0.6092534959316254,0.0026272575,0.017174905,27144.39957857132,-0.0028312388
-1.24,0.0,1,0.41720498,1368064,1022,3034.22,0.3258631229400635,0.0017521039,0.015802152,27151.854407548904,-0.0018004461
-1.21,0.0,2,0.41257754,1372160,1024,3047.18,0.4774708151817322,0.0064477343,0.015574018,27159.5054500103,-0.0012442477
-1.2,0.0,1,0.43732667,1376256,1025,3047.18,0.2838885188102722,0.0015660166,0.017761897,27167.162169456482,0.00016296445
-1.21,0.0,1,0.44002014,1380352,1026,3047.18,0.5940562188625336,0.0010497324,0.022627713,27174.844104766846,0.002064697
-1.19,0.0,2,0.4346749,1384448,1028,3047.18,0.6646571159362793,0.0016706813,0.01684851,27182.55974125862,-0.0030380278
