ev_tdlam_before,EpThisIter,EpisodesSoFar,loss_pol_surr,TimeElapsed,loss_kl,loss_vf_loss,TimestepsSoFar,loss_pol_entpen,loss_ent,EpRewMean,EpLenMean
0.19409561157226562,0,0,-0.0016985098,1.0011074542999268,0.00019310229,0.025713392,256,-0.020792443,2.0792446,,
0.6249214708805084,0,0,-0.0040280027,1.3770356178283691,0.00033237226,0.019442443,512,-0.020791274,2.0791276,,
0.7617072761058807,1,1,-0.005386846,1.7546982765197754,0.0004872037,0.021041125,768,-0.0207915,2.0791502,-5.0,551.0
0.42946499586105347,1,2,-0.007607233,2.132176399230957,0.0023911055,0.032749835,1024,-0.020761354,2.0761354,-5.0,503.5
0.4086313247680664,0,2,-0.007692974,2.5101077556610107,0.0019902708,0.027292214,1280,-0.020706452,2.070645,-5.0,503.5
0.7234725058078766,0,2,-0.0028825216,2.887242317199707,0.0005478589,0.018302154,1536,-0.020698816,2.0698817,-5.0,503.5
0.77626833319664,1,3,-0.016426664,3.2652933597564697,0.0056881793,0.015984997,1792,-0.020517573,2.0517573,-5.0,537.0
0.7836418896913528,0,3,-0.020375632,3.641415596008301,0.015648903,0.016187778,2048,-0.020150077,2.015008,-5.0,537.0
0.6102632284164429,0,3,-0.010036947,4.017899513244629,0.010350872,0.045114428,2304,-0.019590084,1.9590082,-5.0,537.0
0.8588188588619232,1,4,-0.014185857,4.394317150115967,0.015028095,0.012011798,2560,-0.01868756,1.8687559,-4.75,603.0
0.7277883887290955,0,4,-0.003991563,4.771279335021973,0.006269911,0.018488828,2816,-0.018581774,1.8581775,-4.75,603.0
-0.2706277370452881,1,5,-0.0066528087,5.147282123565674,0.006278638,0.015172984,3072,-0.01844336,1.8443363,-4.8,587.8
0.7783626019954681,0,5,-0.005519673,5.524085998535156,0.007669443,0.018442594,3328,-0.018413076,1.8413076,-4.8,587.8
0.6636207401752472,1,6,-0.011438349,5.900007247924805,0.008249177,0.039673563,3584,-0.017210731,1.7210732,-4.833333333333333,597.3333333333334
0.7993442565202713,0,6,-0.012113143,6.318398475646973,0.005336431,0.015696423,3840,-0.017476112,1.7476113,-4.833333333333333,597.3333333333334
0.7255847454071045,0,6,-0.010569504,6.735165119171143,0.01197906,0.026518252,4096,-0.017231988,1.7231989,-4.833333333333333,597.3333333333334
0.8091572672128677,1,7,-0.005561471,7.152796268463135,0.015518362,0.013752323,4352,-0.01657129,1.6571292,-4.857142857142857,588.5714285714286
0.7610045075416565,0,7,-0.016229566,7.55519700050354,0.0075549604,0.01449049,4608,-0.017057803,1.7057805,-4.857142857142857,588.5714285714286
0.5294620394706726,1,8,-0.012777621,7.932631492614746,0.0108117815,0.027517684,4864,-0.016790604,1.6790605,-4.875,596.0
0.5461046099662781,0,8,-0.0104541825,8.308537721633911,0.005168022,0.016522728,5120,-0.017267948,1.7267947,-4.875,596.0
0.6972553431987762,0,8,-0.00829068,8.68485975265503,0.006682218,0.01813363,5376,-0.01752792,1.7527921,-4.875,596.0
0.7498965859413147,1,9,-0.010644054,9.061984300613403,0.006021394,0.009905817,5632,-0.01714034,1.7140338,-4.888888888888889,614.1111111111111
0.8219518959522247,0,9,-0.0072146794,9.439677476882935,0.0049565695,0.012423077,5888,-0.018149652,1.8149652,-4.888888888888889,614.1111111111111
0.7069301307201385,1,10,-0.017274056,9.817690134048462,0.013240175,0.019040555,6144,-0.01774824,1.7748239,-4.9,599.8
0.8548166155815125,0,10,-0.013028022,10.19484806060791,0.0058630044,0.011686731,6400,-0.017230865,1.7230865,-4.9,599.8
0.7673697918653488,1,11,-0.012192991,10.572147846221924,0.007407471,0.007857296,6656,-0.01626763,1.6267629,-4.909090909090909,592.0
0.7097081542015076,0,11,-0.013482032,10.9486825466156,0.01380789,0.024930252,6912,-0.016310258,1.6310258,-4.909090909090909,592.0
0.5647535026073456,0,11,-0.014881507,11.325896501541138,0.007979995,0.024450636,7168,-0.016874623,1.6874623,-4.909090909090909,592.0
0.8008381724357605,1,12,-0.008307848,11.70259428024292,0.005179957,0.01886378,7424,-0.017695956,1.7695957,-4.833333333333333,611.6666666666666
0.8985151425004005,0,12,-0.0074812695,12.0792076587677,0.0029569957,0.012388494,7680,-0.017872538,1.7872539,-4.833333333333333,611.6666666666666
0.5872284471988678,1,13,-0.007555432,12.456257104873657,0.0027969666,0.0297012,7936,-0.018338358,1.8338358,-4.846153846153846,599.5384615384615
0.7663771957159042,0,13,-0.0076557677,12.844778299331665,0.0036417767,0.02089172,8192,-0.018772729,1.8772728,-4.846153846153846,599.5384615384615
0.6883010864257812,1,14,-0.0037699156,13.222606182098389,0.0027188836,0.021120181,8448,-0.018447347,1.8447347,-4.857142857142857,593.7857142857143
0.8827782422304153,0,14,-0.012798313,13.611560583114624,0.005890177,0.011875531,8704,-0.017230008,1.7230009,-4.857142857142857,593.7857142857143
0.7355994880199432,1,15,-0.012500582,13.98886775970459,0.0034475657,0.014224139,8960,-0.018020311,1.8020312,-4.866666666666666,591.6666666666666
0.8230657875537872,0,15,-0.007468584,14.376327753067017,0.0065124184,0.01431275,9216,-0.017383464,1.7383466,-4.866666666666666,591.6666666666666
