#{"t_start": 1603115830.1377125, "env_id": "SlimeVolley-v0"}
r,l,t
-5,551,3.162696
-5,456,3.766079
-5,604,4.713469
-4,801,5.880829
-5,527,6.651209
-5,645,7.5548
-5,536,8.506817
-5,648,9.477494
-5,759,10.596582
-5,471,11.305388
-5,514,12.062921
-4,828,13.261602
-5,454,13.9494
-5,519,14.722694
-5,562,15.546535
-5,525,16.333367
-5,626,17.329649
-4,596,18.201908
-5,572,19.046206
-5,732,20.282359
-5,530,21.167287
-5,590,22.035403
-4,739,23.163409
-5,627,24.342016
-5,938,25.703172
-4,647,26.723114
-5,703,27.812029
-5,633,28.768383
-5,519,29.637995
-5,597,30.701907
-5,548,31.515661
-5,811,32.72814
-5,1011,34.256811
-5,611,35.167443
-5,521,36.041952
-5,530,36.92907
-5,682,38.064303
-4,463,38.844831
-5,674,39.924191
-5,505,40.777761
-5,587,41.837363
-5,597,42.812598
-5,622,43.819428
-5,503,44.671587
-5,420,45.407969
-5,611,46.393766
-5,633,47.503932
-5,471,48.280535
-5,445,48.935083
-5,517,49.868287
-5,514,50.683883
-4,693,51.636068
-5,495,52.371077
-5,495,53.102482
-4,557,53.902894
-5,493,54.630301
-4,680,55.652233
-5,520,56.408812
-5,538,57.185352
-5,499,57.918468
-5,529,58.686212
-5,507,59.429768
-5,426,60.086053
-4,745,61.181448
-5,510,61.929285
-5,475,62.550717
-5,597,63.480585
-5,638,64.371603
-5,631,65.340703
-5,622,66.212812
-5,554,67.010056
-5,586,67.928343
-5,856,69.150029
-5,426,69.801598
-4,656,70.712584
-5,606,71.6533
-5,529,72.42246
-5,574,73.2407
-5,555,74.047642
-5,519,74.804868
-5,540,75.584701
-5,647,76.57189
-5,514,77.323412
-5,467,77.936217
-5,612,78.88831
-5,413,79.441453
-5,733,80.52651
-5,570,81.428028
-5,578,82.253134
-5,751,83.357142
-5,461,84.048348
-5,437,84.62707
-5,522,85.387101
-5,510,86.134812
-5,578,87.047414
-5,504,87.787415
-5,559,88.589336
-5,461,89.281689
-5,439,89.874302
-5,389,90.527699
-5,399,91.065819
-4,698,92.114907
-5,526,92.921271
-5,463,93.615703
-5,564,94.442813
-5,407,95.138524
-5,498,95.948546
-5,433,96.585292
-5,589,97.606632
-5,611,98.56122
-5,687,99.70502
-5,457,100.420901
-5,571,101.519136
-5,410,102.177467
-5,509,103.060541
-5,825,104.339422
-5,563,105.149688
-5,530,105.923112
-5,466,106.627377
-5,518,107.386466
-5,439,107.970475
-5,648,108.964911
-5,597,109.813496
-5,452,110.498964
-5,541,111.286247
-5,861,112.526083
-5,609,113.475946
-5,609,114.340636
-5,836,115.54482
-4,1063,117.186021
-5,730,118.183441
-5,673,119.203322
-5,751,120.313867
-5,483,121.031897
-5,563,121.840969
-5,815,123.021593
-4,842,124.316671
-4,611,125.179639
-4,599,126.033286
-5,582,126.954263
-5,652,127.86645
-5,734,128.957902
-5,556,129.764263
-5,795,130.925898
-5,548,131.718736
-5,587,132.644818
-5,574,133.467994
-5,678,134.495802
-5,525,135.26422
-5,512,136.017879
-4,749,137.124367
-5,611,137.988642
-5,518,138.74975
-5,570,139.568815
-5,861,140.89543
-5,654,141.810147
-5,620,142.775378
-5,593,143.621531
-4,895,144.896777
-5,563,145.795919
-5,618,146.669393
-5,618,147.543618
-5,400,148.171196
-5,545,148.970945
-4,940,150.38332
-5,474,151.094543
-5,796,152.257012
-5,650,153.167935
-5,442,154.12627
-5,571,154.809024
-5,538,155.452506
-5,565,156.126171
-5,538,156.767531
-5,507,157.373033
-5,695,158.202698
-5,502,158.80119
-5,493,159.389623
-5,519,160.008052
-5,567,160.683241
-5,543,161.329987
-5,476,161.897781
-5,481,162.471143
-5,522,163.092721
-5,579,163.781649
-5,749,164.672151
-5,436,165.190658
-5,479,165.760922
-5,609,166.490866
-5,564,167.162603
-5,568,167.839224
-5,535,168.476468
-5,640,169.237296
-5,505,169.839099
-5,545,170.488037
-5,527,171.114753
-5,681,171.926214
-5,546,172.577387
-5,645,173.345328
-5,433,173.861304
-4,648,174.633313
-5,597,175.344225
-5,471,175.906241
-5,585,176.603248
-5,537,177.242553
-5,657,178.024959
-5,599,178.737485
-5,531,179.369734
-5,525,179.995192
-5,604,180.717509
-5,619,181.455832
-5,463,182.008718
-4,703,182.845166
-5,677,183.651642
-5,575,184.33617
-5,483,184.91083
-5,587,185.608572
-4,541,186.25194
