loss_pol_surr,ev_tdlam_before,loss_kl,loss_ent,loss_vf_loss,loss_pol_entpen,EpRewMean,TimestepsSoFar,TimeElapsed,EpLenMean,EpisodesSoFar,EpThisIter
-0.012135862,0.8222221583127975,0.008028641,1.5861566,0.0153036285,0.0,-4.86,167936,216.88797235488892,566.82,300,8
-0.014210008,0.8579998463392258,0.0075559192,1.5632561,0.010582507,0.0,-4.87,172032,220.86954712867737,566.94,307,7
-0.014231747,0.8573729246854782,0.0057209255,1.5532955,0.011479005,0.0,-4.86,176128,224.74764466285706,571.88,313,6
-0.012641627,0.8441020250320435,0.006871406,1.5152661,0.012440896,0.0,-4.86,180224,228.72959232330322,574.75,321,8
-0.011631929,0.8754664584994316,0.00644503,1.4919232,0.009899238,0.0,-4.86,184320,232.79944133758545,580.93,327,6
-0.013624938,0.8183549642562866,0.0062364046,1.4598674,0.012894962,0.0,-4.86,188416,237.4755892753601,584.92,334,7
-0.012485144,0.8283786475658417,0.0050646868,1.4819981,0.0136749735,0.0,-4.86,192512,241.91461062431335,579.46,342,8
-0.013440527,0.8520642071962357,0.0054330365,1.4458857,0.011097835,0.0,-4.85,196608,245.88607144355774,576.23,349,7
-0.012296417,0.8634777516126633,0.004767604,1.4447668,0.009117054,0.0,-4.85,200704,286.7632167339325,575.72,357,8
-0.010267655,0.8326880484819412,0.0038261563,1.471481,0.011332282,0.0,-4.84,204800,290.6720886230469,570.67,365,8
-0.014788792,0.8625538647174835,0.006696239,1.5013818,0.009636289,0.0,-4.86,208896,294.5525941848755,569.57,372,7
-0.014382519,0.7954787164926529,0.0058230367,1.5195647,0.014395734,0.0,-4.87,212992,298.7213046550751,564.2,380,8
-0.014956259,0.8001219779253006,0.0076837065,1.4879215,0.0163781,0.0,-4.84,217088,302.6246864795685,568.45,386,6
-0.01273234,0.8477118015289307,0.0049748276,1.5128942,0.010913662,0.0,-4.87,221184,306.78884720802307,566.03,394,8
-0.01407765,0.807097390294075,0.0056837504,1.5206094,0.014271127,0.0,-4.89,225280,310.8465185165405,566.64,401,7
-0.0152698755,0.8173313289880753,0.006526177,1.5290933,0.0135617,0.0,-4.87,229376,315.04840064048767,565.2,408,7
-0.010890581,0.8500108271837234,0.0053818305,1.5072895,0.009936602,0.0,-4.89,233472,319.9121105670929,559.06,416,8
-0.014924714,0.8019926249980927,0.008442503,1.5029728,0.01440895,0.0,-4.87,237568,325.0668132305145,564.91,422,6
-0.012592146,0.8149733692407608,0.0058904337,1.4643734,0.012013737,0.0,-4.87,241664,329.53773379325867,554.64,430,8
-0.012533803,0.7929310947656631,0.004604823,1.4579802,0.014550086,0.0,-4.84,245760,335.7909622192383,560.74,437,7
-0.01128566,0.8353189378976822,0.0063230596,1.4435751,0.011007192,0.0,-4.85,249856,341.31855487823486,564.9,444,7
-0.013754202,0.838002473115921,0.008518421,1.4575444,0.010011927,0.0,-4.86,253952,347.1576235294342,567.64,450,6
-0.01511687,0.8429862707853317,0.0065420032,1.418987,0.012165377,0.0,-4.85,258048,353.12337851524353,569.6,457,7
-0.014299269,0.8579342663288116,0.0077722846,1.4102252,0.010538032,0.0,-4.86,262144,359.09011721611023,576.56,465,8
-0.014787006,0.8887298628687859,0.008962139,1.4376734,0.008684325,0.0,-4.86,266240,364.99908542633057,578.13,471,6
-0.014287651,0.8417805582284927,0.0068051466,1.4589645,0.010907193,0.0,-4.85,270336,371.48668575286865,581.51,478,7
-0.014025634,0.8431189209222794,0.005893311,1.4797963,0.010496145,0.0,-4.88,274432,378.6273078918457,576.87,486,8
-0.013975957,0.8109873533248901,0.0062052226,1.453629,0.013406107,0.0,-4.87,278528,384.733149766922,579.48,493,7
-0.013996846,0.8360855281352997,0.0046108896,1.4630445,0.011807207,0.0,-4.88,282624,391.34156227111816,574.35,500,7
-0.016649192,0.8475052863359451,0.00608457,1.4296249,0.011886664,0.0,-4.87,286720,397.29215002059937,576.65,507,7
-0.013050264,0.860324814915657,0.0060919495,1.4480948,0.010527286,0.0,-4.87,290816,402.606826543808,575.99,515,8
-0.013395798,0.8657177537679672,0.005941222,1.441186,0.009727911,0.0,-4.88,294912,407.89480447769165,572.88,523,8
-0.016259944,0.8508079051971436,0.006000731,1.4648063,0.00909462,0.0,-4.89,299008,412.17624711990356,574.04,530,7
-0.01175843,0.8414121866226196,0.0049226386,1.4538536,0.011433652,0.0,-4.92,303104,465.02192735671997,571.08,537,7
-0.0166216,0.8545356541872025,0.0064468463,1.4228888,0.01089882,0.0,-4.91,307200,470.7249939441681,568.23,544,7
-0.0128346775,0.8316756188869476,0.005598086,1.4262503,0.012560705,0.0,-4.9,311296,476.4967920780182,564.09,552,8
-0.015218446,0.8724097013473511,0.006642354,1.3919072,0.01005958,0.0,-4.91,315392,490.45930433273315,562.22,559,7
-0.015622866,0.8652143180370331,0.006556968,1.3893831,0.009314989,0.0,-4.91,319488,497.08515524864197,564.63,566,7
-0.012960818,0.872076228260994,0.005054233,1.3726028,0.009524129,0.0,-4.91,323584,502.7287735939026,559.17,574,8
-0.014890518,0.8554377108812332,0.006729449,1.3826612,0.010127601,0.0,-4.92,327680,507.02167081832886,558.61,581,7
-0.012704757,0.8236866593360901,0.0037654403,1.3459955,0.009791575,0.0,-4.91,331776,510.8996696472168,558.65,588,7
-0.013867319,0.8554917573928833,0.0071252314,1.368451,0.00917714,0.0,-4.91,335872,514.673745393753,563.57,595,7
-0.013473164,0.8522101491689682,0.006088463,1.3759769,0.012010036,0.0,-4.92,339968,518.5259273052216,561.79,602,7
-0.01789622,0.8520660251379013,0.0069811344,1.3310878,0.010591546,0.0,-4.92,344064,522.5836403369904,565.09,609,7
-0.016691437,0.8197742998600006,0.0064622397,1.3494766,0.012565478,0.0,-4.91,348160,528.0042426586151,568.83,616,7
-0.012561668,0.8617836534976959,0.004395653,1.3457661,0.009408386,0.0,-4.91,352256,535.49884724617,574.8,622,6
-0.012320838,0.8281031847000122,0.005423726,1.3317789,0.011187438,0.0,-4.9,356352,546.1468842029572,576.08,630,8
-0.014675177,0.8166866451501846,0.0059779068,1.327926,0.015024616,0.0,-4.87,360448,552.8325667381287,576.51,637,7
-0.01461562,0.7881038933992386,0.0047798357,1.3341348,0.017584853,0.0,-4.85,364544,558.3299715518951,577.64,644,7
-0.013537101,0.8458786159753799,0.004204121,1.3456675,0.011159284,0.0,-4.86,368640,564.1596066951752,575.86,651,7
-0.015388206,0.827528104186058,0.0055446182,1.3277689,0.012836906,0.0,-4.84,372736,569.2679362297058,579.71,658,7
-0.013686679,0.8343328535556793,0.0049438654,1.3574045,0.010655992,0.0,-4.84,376832,573.2296478748322,574.8,666,8
-0.014783676,0.8486243635416031,0.0057665063,1.3375376,0.010542998,0.0,-4.83,380928,577.046427488327,575.5,673,7
-0.01725668,0.8399704694747925,0.007869608,1.3812659,0.010402788,0.0,-4.84,385024,581.5016598701477,573.24,681,8
-0.014148334,0.8539963811635971,0.0058952277,1.346973,0.013284632,0.0,-4.85,389120,587.7127256393433,577.19,687,6
-0.013757595,0.8586394637823105,0.0057391515,1.3408301,0.009681034,0.0,-4.84,393216,593.5018403530121,579.14,694,7
-0.012553777,0.8456229865550995,0.004927456,1.357021,0.011075974,0.0,-4.83,397312,602.2002682685852,583.23,701,7
-0.014628258,0.8344690501689911,0.00440372,1.3503374,0.012560007,0.0,-4.83,401408,659.5395905971527,579.02,708,7
-0.015963089,0.8014799654483795,0.0051134303,1.3740712,0.011786481,0.0,-4.84,405504,664.3378214836121,575.7,715,7
-0.016710935,0.7851891964673996,0.0057526086,1.3221545,0.012782577,0.0,-4.83,409600,670.062762260437,578.47,721,6
-0.015097406,0.8672193735837936,0.0052526463,1.3621509,0.009099447,0.0,-4.83,413696,674.2491679191589,578.41,729,8
-0.013600571,0.8719975799322128,0.006047233,1.3426473,0.009759727,0.0,-4.85,417792,677.9294152259827,574.83,736,7
-0.0136303445,0.8553908616304398,0.0045063146,1.3260164,0.009543268,0.0,-4.88,421888,681.7262346744537,575.25,744,8
-0.014243667,0.8751976042985916,0.005613813,1.3077586,0.008489058,0.0,-4.88,425984,685.5194697380066,578.42,750,6
-0.0118975835,0.8638460636138916,0.0049123666,1.2931097,0.008775457,0.0,-4.9,430080,689.5394251346588,577.92,757,7
-0.012799293,0.882613942027092,0.004243982,1.2979213,0.009845454,0.0,-4.9,434176,693.2298030853271,583.6,764,7
-0.014048803,0.8046272844076157,0.005647964,1.2583432,0.013445194,0.0,-4.9,438272,697.1105778217316,584.91,771,7
-0.013846777,0.8048118948936462,0.0046625817,1.295235,0.01410739,0.0,-4.87,442368,701.6361026763916,591.09,778,7
-0.016156117,0.834150031208992,0.00522556,1.2503024,0.01050414,0.0,-4.84,446464,705.4538300037384,590.53,785,7
-0.011806459,0.8528092056512833,0.0039592544,1.3029011,0.012659883,0.0,-4.84,450560,709.5185225009918,584.0,793,8
-0.013646961,0.8528378158807755,0.007466475,1.285197,0.012583929,0.0,-4.83,454656,713.9139227867126,583.58,799,6
-0.014791699,0.8222308903932571,0.0046493746,1.2971581,0.011576925,0.0,-4.83,458752,717.9905700683594,583.5,806,7
-0.015514375,0.778265118598938,0.006373201,1.3260609,0.013494767,0.0,-4.83,462848,722.0845007896423,585.65,813,7
-0.016140953,0.8686143159866333,0.0060489913,1.3620019,0.009511251,0.0,-4.84,466944,725.9485008716583,580.5,820,7
-0.013038211,0.8434607684612274,0.004400832,1.3658272,0.010787663,0.0,-4.83,471040,730.0975708961487,579.61,828,8
-0.015665436,0.8704583644866943,0.0046564746,1.3138299,0.009029685,0.0,-4.83,475136,734.3953230381012,582.66,835,7
-0.016561259,0.8449989557266235,0.006014963,1.3191177,0.01041912,0.0,-4.84,479232,742.3395791053772,579.15,843,8
-0.011665304,0.8628787994384766,0.0048771086,1.2742833,0.010014425,0.0,-4.83,483328,746.8247740268707,577.88,850,7
-0.013356939,0.8660077005624771,0.005433093,1.2367611,0.009836623,0.0,-4.83,487424,751.2060649394989,573.8,857,7
-0.01429083,0.8195203691720963,0.005666875,1.2156854,0.011464631,0.0,-4.82,491520,754.9774870872498,579.07,863,6
-0.012601478,0.8596062958240509,0.0040918365,1.2173715,0.009581607,0.0,-4.83,495616,758.8029625415802,577.19,870,7
-0.012730679,0.855010449886322,0.0038388383,1.2275339,0.010019201,0.0,-4.86,499712,762.6857397556305,574.63,878,8
-0.01481654,0.8576118648052216,0.0052557155,1.230587,0.009577474,0.0,-4.9,503808,805.0896155834198,576.87,884,6
-0.015154501,0.8770131096243858,0.0056280247,1.2208424,0.009935996,0.0,-4.91,507904,809.9051864147186,577.72,891,7
-0.0145818945,0.8538463711738586,0.0052783163,1.2201595,0.010175302,0.0,-4.92,512000,814.0835254192352,575.21,899,8
-0.014185509,0.8480958491563797,0.0043340353,1.2404038,0.011681711,0.0,-4.91,516096,818.0735218524933,575.0,906,7
-0.012113823,0.85512775182724,0.004698235,1.2128435,0.010592079,0.0,-4.92,520192,821.8369762897491,568.52,914,8
-0.012878506,0.8189250379800797,0.004185676,1.1875751,0.0116298925,0.0,-4.92,524288,825.5654726028442,569.75,920,6
-0.012950328,0.8492748886346817,0.004813905,1.1996309,0.009370522,0.0,-4.93,528384,829.4674212932587,574.21,928,8
-0.013446889,0.8347414582967758,0.005800171,1.2108681,0.012044127,0.0,-4.92,532480,833.5053038597107,572.35,935,7
-0.012702424,0.8401634097099304,0.0048590642,1.2499083,0.00868019,0.0,-4.92,536576,838.9254744052887,573.81,943,8
-0.012766541,0.8366182893514633,0.004538563,1.1707519,0.010420363,0.0,-4.91,540672,844.8080677986145,576.55,949,6
-0.01241328,0.8475134819746017,0.005400584,1.2486348,0.010273113,0.0,-4.91,544768,856.7340145111084,572.6,957,8
-0.016086403,0.8693385869264603,0.0066422997,1.2074232,0.009721782,0.0,-4.92,548864,866.1247582435608,565.83,965,8
-0.013561602,0.8477420806884766,0.0055775284,1.1870663,0.011112951,0.0,-4.9,552960,872.2554528713226,563.97,972,7
-0.015102151,0.8445775806903839,0.0050421422,1.1703616,0.01197447,0.0,-4.89,557056,876.1684334278107,562.66,979,7
-0.01451251,0.7716893553733826,0.00464692,1.1675175,0.017049182,0.0,-4.86,561152,879.9093399047852,560.98,986,7
-0.013704958,0.826202318072319,0.0058392915,1.205042,0.0111984955,0.0,-4.85,565248,883.7315266132355,560.59,994,8
-0.013738067,0.8377920240163803,0.0054501942,1.2031358,0.010721025,0.0,-4.87,569344,887.8402671813965,557.6,1002,8
-0.0120511595,0.8469294756650925,0.0038967684,1.1823545,0.011705397,0.0,-4.87,573440,891.7699432373047,559.75,1009,7
-0.014270315,0.8454601317644119,0.0052571874,1.1772424,0.008670366,0.0,-4.88,577536,895.8606822490692,562.52,1016,7
-0.015086228,0.8283795118331909,0.0057770256,1.164437,0.009897837,0.0,-4.87,581632,899.987943649292,558.88,1023,7
-0.012342153,0.8884065821766853,0.0032613457,1.1478822,0.0072731585,0.0,-4.87,585728,903.8429176807404,560.38,1030,7
-0.011872366,0.8542903363704681,0.0039193053,1.2326211,0.009551358,0.0,-4.88,589824,908.0211746692657,556.8,1038,8
-0.01463651,0.8896374702453613,0.005291476,1.1694074,0.0075933426,0.0,-4.9,593920,912.3417809009552,558.02,1045,7
-0.013365506,0.8251481354236603,0.0049001896,1.1387887,0.010567156,0.0,-4.89,598016,916.5062613487244,561.66,1051,6
-0.014572952,0.8388324677944183,0.0038187068,1.1509452,0.011897985,0.0,-4.88,602112,958.1586203575134,569.02,1058,7
-0.013043167,0.8550273776054382,0.0049940683,1.1305069,0.009479763,0.0,-4.86,606208,962.3921103477478,573.9,1065,7
-0.011810724,0.8015577048063278,0.0041892636,1.1096637,0.011600625,0.0,-4.87,610304,966.7769804000854,575.98,1072,7
-0.011434972,0.8630381673574448,0.0042551984,1.1284382,0.008866218,0.0,-4.88,614400,970.8965599536896,572.53,1079,7
-0.012322446,0.8348301500082016,0.00434043,1.0914276,0.009804871,0.0,-4.9,618496,974.8594863414764,572.55,1086,7
-0.012977738,0.842772588133812,0.0041738437,1.1022428,0.009674836,0.0,-4.91,622592,978.9632577896118,576.48,1093,7
-0.012562491,0.8366595804691315,0.00425267,1.0752642,0.011753988,0.0,-4.88,626688,983.0716745853424,584.28,1100,7
-0.015581058,0.8657799810171127,0.0058259713,1.130985,0.009580852,0.0,-4.89,630784,987.2204599380493,581.97,1107,7
-0.01350632,0.8015586584806442,0.0040692566,1.0800883,0.012180609,0.0,-4.87,634880,991.1785304546356,579.12,1115,8
-0.011527444,0.8638050854206085,0.005133779,1.0847735,0.009242201,0.0,-4.89,638976,995.2057363986969,581.12,1121,6
-0.013700532,0.8354053646326065,0.006111574,1.0777279,0.011388251,0.0,-4.88,643072,999.2808380126953,585.61,1128,7
-0.01578927,0.8422558158636093,0.0054766797,1.1167684,0.009492904,0.0,-4.87,647168,1003.2994592189789,586.01,1135,7
-0.01234407,0.8525590598583221,0.004329499,1.1200597,0.008487618,0.0,-4.87,651264,1007.4005088806152,583.08,1143,8
-0.01243841,0.8725453317165375,0.0041418085,1.1313958,0.009787554,0.0,-4.88,655360,1011.3768920898438,577.69,1151,8
-0.011435241,0.8338352888822556,0.004019009,1.1023006,0.010123145,0.0,-4.89,659456,1015.4020643234253,573.34,1157,6
-0.015357597,0.8701051026582718,0.004362945,1.1177802,0.008309606,0.0,-4.9,663552,1019.5343978404999,575.4,1164,7
-0.014530239,0.8641313165426254,0.004382018,1.1303372,0.009037356,0.0,-4.91,667648,1023.9004633426666,572.66,1172,8
-0.013401505,0.7928428053855896,0.0050215805,1.0974225,0.013691636,0.0,-4.88,671744,1028.2412433624268,573.68,1179,7
-0.015034976,0.8240609019994736,0.0054841917,1.0900116,0.013490075,0.0,-4.88,675840,1032.4945840835571,572.86,1186,7
-0.016275205,0.8207434862852097,0.0064415587,1.0613137,0.012283202,0.0,-4.86,679936,1036.5566337108612,572.15,1193,7
-0.0143499365,0.8446504473686218,0.0038805478,1.0536646,0.010848525,0.0,-4.89,684032,1040.4629192352295,564.63,1201,8
-0.013407205,0.8672768026590347,0.004779624,1.0496395,0.008656056,0.0,-4.89,688128,1044.3039944171906,570.5,1208,7
-0.013062898,0.8377961069345474,0.0046567493,1.100642,0.012974167,0.0,-4.88,692224,1048.0018329620361,575.1,1214,6
-0.013813165,0.8613103330135345,0.0037923101,1.0969484,0.0090817,0.0,-4.88,696320,1051.7659060955048,569.24,1222,8
-0.015019738,0.8705721497535706,0.0041203257,1.1060224,0.010622046,0.0,-4.88,700416,1110.5360696315765,564.04,1229,7
-0.0138238985,0.8576576411724091,0.0045270263,1.0878062,0.010752336,0.0,-4.87,704512,1114.4375536441803,571.15,1236,7
-0.01363087,0.8732370287179947,0.0048676296,1.0784303,0.008356737,0.0,-4.87,708608,1118.4403669834137,573.68,1243,7
-0.014727766,0.8812516778707504,0.004612933,1.1022375,0.008713945,0.0,-4.87,712704,1122.2544314861298,576.02,1250,7
-0.013573365,0.8620364665985107,0.0051857214,1.0747687,0.009570532,0.0,-4.87,716800,1126.3505041599274,574.97,1257,7
-0.013114442,0.8554749488830566,0.0044299043,1.0465555,0.009102133,0.0,-4.88,720896,1130.2564952373505,571.08,1265,8
-0.014489938,0.859189510345459,0.0039694533,1.0416592,0.00911616,0.0,-4.88,724992,1134.3815133571625,569.66,1273,8
-0.012822307,0.8604157119989395,0.0047276183,1.0098139,0.009583982,0.0,-4.91,729088,1138.503675699234,567.46,1280,7
-0.012927549,0.8531099706888199,0.005715584,0.9861511,0.010015308,0.0,-4.93,733184,1142.6824905872345,564.07,1288,8
-0.011351194,0.8483562469482422,0.0036548951,1.0021101,0.0115087945,0.0,-4.93,737280,1146.7470197677612,562.47,1296,8
-0.012171159,0.8203124403953552,0.0040420345,0.992482,0.009578389,0.0,-4.92,741376,1151.1741573810577,565.36,1303,7
-0.012656097,0.8280657827854156,0.004278188,0.9820165,0.010829825,0.0,-4.93,745472,1155.1546778678894,552.27,1311,8
-0.012946429,0.8424341380596161,0.0040345467,0.9843854,0.008944109,0.0,-4.93,749568,1159.136381149292,551.56,1318,7
-0.013718313,0.7950237691402435,0.004243696,0.9795212,0.010191922,0.0,-4.92,753664,1163.2855489253998,553.83,1326,8
-0.012735625,0.873673677444458,0.0040153214,0.95440346,0.008184791,0.0,-4.94,757760,1167.2108952999115,551.35,1333,7
-0.013404664,0.825386643409729,0.0039452044,0.9500171,0.009642082,0.0,-4.94,761856,1170.979397535324,552.92,1339,6
-0.011964384,0.8171816617250443,0.0037251357,0.9843289,0.013426021,0.0,-4.92,765952,1176.8571455478668,548.49,1347,8
-0.014690294,0.8404862880706787,0.0049594436,0.94432884,0.011736685,0.0,-4.91,770048,1181.8125183582306,546.38,1354,7
-0.010802959,0.8443196266889572,0.0035111934,0.96340597,0.010012689,0.0,-4.9,774144,1188.6835017204285,548.66,1362,8
-0.012651833,0.8480179607868195,0.0043054395,0.9417202,0.009128682,0.0,-4.9,778240,1194.6455693244934,550.88,1369,7
-0.013539858,0.8615584373474121,0.0047201854,0.93197644,0.00831037,0.0,-4.9,782336,1200.3407955169678,555.89,1376,7
-0.013253902,0.8548514544963837,0.004197717,0.96064967,0.0107457,0.0,-4.89,786432,1206.3540523052216,558.31,1383,7
-0.011886688,0.8752329647541046,0.0034343991,0.93220353,0.008874376,0.0,-4.89,790528,1212.5099532604218,558.58,1390,7
-0.0118790725,0.7968338578939438,0.0037953516,0.943764,0.012525566,0.0,-4.88,794624,1218.2510304450989,562.03,1398,8
-0.011227988,0.8217350095510483,0.005638689,0.9669974,0.014206171,0.0,-4.87,798720,1224.0209670066833,560.79,1404,6
-0.012504183,0.867679238319397,0.0041596917,0.9569318,0.008680164,0.0,-4.88,802816,1274.9907376766205,575.75,1411,7
-0.014105999,0.8272763341665268,0.004508539,0.94847715,0.011262149,0.0,-4.87,806912,1286.1986258029938,573.64,1418,7
-0.013632109,0.8473852872848511,0.0039465097,0.9266311,0.00817113,0.0,-4.89,811008,1293.393712759018,573.36,1426,8
-0.012297986,0.8926826938986778,0.00426961,0.90207314,0.0071069566,0.0,-4.89,815104,1297.1735978126526,574.6,1432,6
-0.012700377,0.8234294056892395,0.0039983275,0.8876973,0.010092139,0.0,-4.88,819200,1300.8771455287933,571.9,1439,7
-0.012678385,0.8812997862696648,0.004298844,0.9018622,0.008244809,0.0,-4.9,823296,1304.7020630836487,578.96,1446,7
-0.013429387,0.8340093493461609,0.00516469,0.8929039,0.010773347,0.0,-4.89,827392,1308.935965538025,582.34,1453,7
-0.012554111,0.8675555139780045,0.0040394166,0.87773186,0.008660352,0.0,-4.9,831488,1313.6073536872864,581.61,1460,7
-0.012051408,0.8455368429422379,0.00431235,0.87888163,0.00911462,0.0,-4.9,835584,1318.5194637775421,581.45,1468,8
-0.012976592,0.8556615561246872,0.004655762,0.8798241,0.008733062,0.0,-4.9,839680,1322.6998398303986,578.62,1475,7
-0.011280519,0.8595757335424423,0.0047301473,0.87558335,0.00975666,0.0,-4.91,843776,1327.3068809509277,577.62,1482,7
-0.010804966,0.8571084588766098,0.0031250424,0.86815727,0.009250579,0.0,-4.91,847872,1335.4120862483978,579.4,1489,7
-0.015138744,0.7576472461223602,0.0056977444,0.8126823,0.013849835,0.0,-4.9,851968,1350.2224879264832,583.87,1496,7
-0.0122297965,0.8656170517206192,0.00406222,0.8395588,0.009657717,0.0,-4.92,856064,1361.7821073532104,587.36,1503,7
-0.009738266,0.8522647470235825,0.0039119394,0.85158694,0.0102022085,0.0,-4.93,860160,1365.8356313705444,570.9,1511,8
-0.012018582,0.7385469079017639,0.0033629306,0.8109799,0.012148681,0.0,-4.91,864256,1370.3124265670776,576.75,1518,7
-0.009959896,0.823189452290535,0.0033194425,0.81158656,0.01167816,0.0,-4.89,868352,1374.6695461273193,579.2,1525,7
-0.012225429,0.8374393433332443,0.0048484327,0.82885635,0.009254032,0.0,-4.89,872448,1378.6747274398804,575.57,1532,7
-0.01026777,0.8713107109069824,0.0029443565,0.8258463,0.008265497,0.0,-4.9,876544,1382.4447677135468,576.32,1539,7
-0.009973253,0.8108405023813248,0.005009661,0.8141848,0.010778243,0.0,-4.9,880640,1386.3114643096924,567.83,1547,8
-0.012420419,0.8497133702039719,0.0048110075,0.7917321,0.0093055125,0.0,-4.91,884736,1390.1263976097107,565.75,1554,7
-0.01079278,0.8303718566894531,0.004499295,0.7898113,0.010048539,0.0,-4.88,888832,1393.9195683002472,570.97,1561,7
