#{"t_start": 1603212127.5537531, "env_id": "SlimeVolley-v0"}
r,l,t
-5,546,1.485315
-5,621,2.339129
-4,940,2.991469
-5,610,3.368095
-5,578,3.798571
-5,526,4.123206
-5,453,4.475586
-5,678,4.892786
-5,760,5.437112
-5,522,5.832462
-5,574,6.187789
-4,729,6.722329
-5,531,7.122717
-5,881,7.782421
-4,539,8.211521
-5,532,8.557284
-5,599,9.024618
-5,574,9.398933
-5,588,9.858761
-5,603,10.342167
-4,769,10.945316
-5,704,11.574648
-4,626,12.120802
-5,733,12.690535
-5,502,13.180856
-5,727,13.837517
-5,808,14.409107
-5,475,14.793129
-5,460,15.091307
-5,657,15.597077
-5,705,16.132761
-5,510,16.46505
-5,666,16.975518
-5,423,17.251024
-5,578,17.727258
-4,687,18.174465
-4,885,18.827606
-5,573,19.277709
-5,447,19.567813
-5,583,20.023951
-5,522,20.365142
-5,603,20.834955
-5,582,21.214302
-4,796,21.808668
-5,598,22.275494
-5,569,22.645667
-5,669,23.157809
-5,472,23.541292
-5,724,24.012337
-5,630,24.506057
-5,704,25.042539
-5,446,25.366864
-5,455,25.724616
-5,743,26.406062
-5,475,26.874603
-5,524,27.285258
-5,734,27.960667
-5,753,28.647171
-5,475,29.020065
-5,508,29.515237
-5,496,29.898181
-4,764,30.596246
-5,652,31.108263
-5,427,31.530504
-5,649,32.018167
-5,667,32.613461
-5,758,33.279576
-5,726,33.954518
-5,867,34.63817
-5,611,35.213521
-5,748,35.89863
-5,629,36.398717
-5,629,38.457662
-4,582,38.890079
-4,904,39.454995
-5,626,39.913214
-5,658,40.392999
-5,429,40.657357
-5,450,41.018658
-5,452,41.298172
-5,469,41.586979
-5,684,42.082149
-5,401,42.32873
-4,521,42.721795
-5,648,43.193837
-5,505,43.504661
-5,597,44.042021
-5,876,44.793702
-5,589,45.238695
-5,600,45.784516
-5,674,46.292888
-5,395,46.684224
-5,532,47.085144
-5,493,47.549735
-4,676,48.057516
-5,518,48.543713
-5,534,48.949442
-5,625,49.515648
-5,534,50.013506
-4,640,50.495648
-5,515,50.928878
-5,509,51.260697
-5,567,51.706395
-5,454,52.003115
-5,517,52.416069
-5,454,52.710834
-5,621,53.191363
-5,471,53.497357
-5,586,53.956014
-5,609,54.352686
-5,822,54.965754
-5,526,55.384634
-5,517,55.720331
-5,525,56.138156
-5,563,56.505728
-5,813,57.110684
-5,528,57.530421
-5,669,57.964626
-5,465,58.343821
-5,571,58.714184
-5,508,59.121106
-5,579,59.497629
-5,406,59.838893
-5,619,60.242188
-5,484,60.634042
-5,510,60.965713
-5,510,61.375387
-5,534,61.722573
-4,824,62.337466
-5,722,62.88443
-5,518,63.222328
-5,623,63.70584
-5,626,64.192017
-5,592,64.577004
-5,471,64.959671
-5,514,65.294266
-5,599,65.76036
-5,712,66.222637
-5,607,66.693688
-5,495,67.015819
-5,727,67.640934
-5,395,68.031699
-4,831,68.686811
-5,811,69.418456
-5,633,70.005627
-5,487,70.375288
-5,458,70.816539
-5,973,71.64326
-4,884,72.311774
-5,592,72.854468
-5,1001,73.703606
-5,829,74.318731
-5,784,74.873451
-5,601,75.244572
-5,554,75.661429
-5,428,75.926575
-5,804,76.499519
-5,516,76.819518
-5,657,77.299263
-5,621,77.756068
-5,799,78.250108
-5,463,78.609779
-5,661,79.090582
-5,592,79.91145
-5,561,80.293405
-5,572,80.682997
-5,737,81.183523
-5,534,81.544913
-5,572,81.931952
-5,733,82.429091
-5,446,82.731039
-5,627,83.155349
-5,786,83.688556
-5,626,84.113149
-5,470,84.433018
-5,697,84.906828
-5,780,85.435246
-5,652,85.876483
