#{"t_start": 1603244287.672054, "env_id": "SlimeVolley-v0"}
r,l,t
-5,570,3.134226
-5,503,4.638822
-5,544,5.2388
-4,821,6.309388
-4,857,7.417668
-5,622,8.102034
-5,498,8.815126
-5,536,9.405123
-4,553,10.178297
-5,392,10.609944
-4,639,11.478021
-4,512,12.042448
-5,593,12.86072
-5,521,13.434992
-5,452,14.097888
-5,674,15.008742
-5,412,15.462599
-5,779,16.486674
-5,1096,17.857893
-4,723,18.817484
-5,728,19.618495
-5,489,20.322248
-5,683,21.073544
-4,723,22.034087
-5,618,22.878117
-5,564,23.498878
-5,443,24.152419
-5,639,24.854945
-5,671,25.758295
-5,462,26.268211
-4,728,27.235036
-4,525,27.977643
-5,602,28.641918
-5,604,29.484571
-5,480,30.013421
-5,589,30.840608
-5,587,31.485833
-5,496,32.210685
-5,409,32.661529
-5,610,33.498903
-5,540,34.093792
-5,412,34.72464
-5,553,35.333189
-4,662,36.240474
-5,699,37.189648
-5,757,38.021751
-4,718,38.992493
-4,1117,40.401298
-4,512,41.142542
-3,886,42.309021
-5,573,42.940133
-5,639,43.821594
-5,510,44.383421
-5,590,45.225656
-5,665,45.960168
-4,915,47.159797
-4,827,48.262119
-5,681,49.203204
-5,715,50.181344
-5,609,50.850951
-5,859,51.974736
-5,909,53.153427
-5,540,53.747769
-5,420,54.389091
-5,495,54.934947
-5,418,55.614293
-4,672,56.35557
-5,577,57.24899
-5,630,58.321671
-5,614,59.221603
-5,570,60.252908
-4,726,61.053679
-5,586,61.986587
-4,761,63.017605
-5,427,63.487497
-4,660,64.40603
-5,711,65.190656
-5,525,65.975375
-5,597,66.905912
-5,487,67.443104
-5,460,67.951221
-5,628,68.847009
-5,981,70.157169
-4,656,71.07062
-5,856,72.218224
-5,462,72.727396
-5,401,73.169427
-5,614,74.052716
-5,408,74.500789
-5,446,75.198363
-4,689,75.957139
-5,752,76.992232
-5,649,77.884685
-5,654,78.605491
-5,841,79.820546
-5,507,80.569695
-5,726,81.656983
-5,447,82.148996
-5,437,82.629683
-4,562,83.62482
-5,654,84.770404
-5,980,86.376572
-5,538,87.170238
-5,622,88.260102
-5,417,88.735998
-5,605,89.679282
-5,589,90.352445
-4,696,91.343966
-5,949,92.610158
-5,479,93.156741
-5,562,94.023472
-5,468,94.557702
-5,473,95.284041
-5,452,95.801135
-5,714,96.907993
-5,481,97.457697
-5,780,98.558024
-5,624,99.466498
-5,543,100.086536
-5,623,101.089659
-5,489,101.647388
-5,777,102.715495
-3,1098,104.150492
-5,487,104.888331
-5,472,105.427827
-5,544,106.23312
-5,510,106.814651
-5,760,107.850474
