#{"t_start": 1603485376.8618777, "env_id": "SlimeVolley-v0"}
r,l,t
-4,556,1.579281
-4,644,2.573855
-5,534,2.902956
-5,772,3.453418
-5,546,3.791339
-5,781,4.34868
-5,697,4.85607
-5,602,5.302971
-5,731,5.754493
-5,625,6.213876
-5,611,6.593122
-5,583,7.026737
-5,606,7.475554
-5,743,7.935046
-5,965,8.605818
-5,461,8.961764
-4,731,9.411931
-5,421,9.745589
-4,770,10.295144
-5,588,10.658844
-5,684,11.153481
-5,471,11.444913
-5,479,11.815816
-5,620,12.199564
-5,838,12.789796
-5,440,13.132268
-5,582,13.491899
-5,569,13.916494
-5,689,14.343237
-5,451,14.695989
-5,568,15.045733
-5,462,15.404145
-4,732,15.930368
-5,560,16.276756
-4,870,16.887046
-5,590,17.322607
-5,578,17.678576
-5,502,18.061588
-4,739,18.518663
-5,685,19.013899
-5,486,19.313096
-5,525,19.711108
-5,568,20.134756
-5,495,20.441165
-5,598,20.882136
-5,515,21.198299
-5,521,21.59235
-5,396,21.83543
-5,787,22.393242
-5,580,22.750228
-5,973,23.420584
-5,575,23.850037
-5,1016,24.551452
-5,499,24.857739
-5,709,25.366633
-4,674,25.85549
-5,497,26.161544
-5,532,26.565353
-5,533,26.893501
-5,661,27.373125
-4,677,27.863739
-5,538,28.196128
-5,632,28.661178
-5,557,29.003988
-5,688,29.500271
-5,556,29.842802
-5,581,30.276181
-5,401,30.525184
-5,592,30.964325
-5,651,31.441197
-5,469,31.732009
-5,647,32.206526
-5,733,32.659878
-5,668,33.142914
-5,608,33.593006
-5,507,33.905068
-4,671,34.392291
-5,582,34.750831
-5,464,35.110353
-5,575,35.465604
-5,695,35.970323
-5,659,36.452605
-5,737,36.907055
-4,778,37.461547
-5,626,37.92322
-4,922,38.568138
-4,1204,39.381644
-5,833,39.970347
-5,423,40.231837
-5,437,40.576406
-5,511,40.891522
-5,432,41.157783
-5,481,41.528622
-5,669,42.016078
-5,461,42.302039
-5,539,42.709108
-5,427,42.971052
-4,583,43.405365
-5,500,43.714773
-5,596,44.156841
-4,617,44.539071
-5,609,44.988564
-5,762,45.53228
-5,536,45.862025
-5,752,46.401028
-5,696,46.831017
-5,551,47.244144
-5,899,47.874536
-5,626,48.261397
-5,482,48.635084
-5,790,49.249046
-5,502,49.64255
-5,473,50.107525
-5,523,50.517134
-5,631,51.107134
-5,505,51.504323
-5,504,51.997676
