loss_kl,EpisodesSoFar,EpThisIter,loss_pol_surr,TimestepsSoFar,loss_ent,TimeElapsed,loss_vf_loss,loss_pol_entpen,ev_tdlam_before,EpLenMean,EpRewMean
0.013173601,17,0,-0.02722536,9728,1.8902919,7.002594947814941,0.011373964,-0.01890292,-0.5771799087524414,557.1176470588235,-5.0
0.0035904143,17,0,-0.016830094,9984,1.9061413,7.197296857833862,0.018618498,-0.019061413,0.49961960315704346,557.1176470588235,-5.0
0.009714555,17,0,-0.026374904,10240,1.8611463,398.64446210861206,0.010512744,-0.018611463,0.7906541973352432,557.1176470588235,-5.0
0.013924783,17,0,-0.041909955,10496,1.8317907,398.8392174243927,0.02317582,-0.018317908,0.6381745636463165,557.1176470588235,-5.0
0.008334039,17,0,-0.018373974,10752,1.853627,399.0336158275604,0.011171528,-0.01853627,0.8517368286848068,557.1176470588235,-5.0
0.013393393,18,1,-0.032439757,11008,1.729911,399.22831988334656,0.013235559,-0.017299108,0.8270723074674606,598.4444444444445,-5.166666666666667
0.0097738365,18,0,-0.023435513,11264,1.7351054,399.4230890274048,0.009484888,-0.017351054,0.8018551021814346,598.4444444444445,-5.166666666666667
0.009340258,19,1,-0.02092848,11520,1.7341077,399.6175379753113,0.010304534,-0.017341077,0.7736789137125015,596.5263157894736,-5.157894736842105
0.016723482,19,0,-0.025122613,11776,1.7408032,399.8169114589691,0.015242678,-0.017408032,0.8448050767183304,596.5263157894736,-5.157894736842105
0.017941201,20,1,-0.04251747,12032,1.6791062,400.01144552230835,0.01220421,-0.016791062,0.30847305059432983,592.7,-5.15
0.0060464833,20,0,-0.015351042,12288,1.6836226,400.2067677974701,0.014083106,-0.016836226,0.23666292428970337,592.7,-5.15
0.009952356,20,0,-0.018477684,12544,1.7179303,400.402259349823,0.0047173593,-0.017179303,0.773264929652214,592.7,-5.15
0.011678379,21,1,-0.025420569,12800,1.7562523,400.5969748497009,0.015353702,-0.017562525,0.7501666843891144,602.1428571428571,-5.142857142857143
0.018297318,21,0,-0.026791066,13056,1.7957528,400.7914354801178,0.012692498,-0.017957527,0.8762908428907394,602.1428571428571,-5.142857142857143
0.0087002795,22,1,-0.02296242,13312,1.7897223,400.9877383708954,0.0060564727,-0.017897222,0.41861265897750854,598.7272727272727,-5.136363636363637
0.0082228575,22,0,-0.024151638,13568,1.790227,401.1820545196533,0.014045361,-0.01790227,0.6427508294582367,598.7272727272727,-5.136363636363637
0.00984586,23,1,-0.024069438,13824,1.7245038,401.37740755081177,0.011878416,-0.017245036,0.7550557404756546,594.7826086956521,-5.130434782608695
0.005940752,24,1,-0.016377948,14080,1.6842881,401.57230281829834,0.019301174,-0.016842881,0.7121588289737701,586.5833333333334,-5.125
0.011250805,24,0,-0.019498799,14336,1.6674333,401.7667918205261,0.011789102,-0.016674332,0.7602889090776443,586.5833333333334,-5.125
0.0074022794,25,1,-0.021005249,14592,1.640972,401.9621458053589,0.016939733,-0.016409721,0.6502453684806824,578.04,-5.12
0.009863927,25,0,-0.020290878,14848,1.5338194,402.15685057640076,0.012999218,-0.015338193,0.8291700780391693,578.04,-5.12
0.025245477,26,1,-0.022285568,15104,1.5223763,402.3524353504181,0.0073631275,-0.015223763,0.5454008281230927,573.8846153846154,-5.115384615384615
0.01639087,26,0,-0.019454135,15360,1.6077797,402.5473771095276,0.013560686,-0.016077798,0.7420125603675842,573.8846153846154,-5.115384615384615
0.006750766,26,0,-0.02184331,15616,1.5744921,402.74233317375183,0.0138129275,-0.01574492,0.6470008790493011,573.8846153846154,-5.115384615384615
0.006894677,27,1,-0.018043477,15872,1.4512842,402.93699526786804,0.014482757,-0.014512841,0.37246406078338623,579.4814814814815,-5.111111111111111
0.006839161,27,0,-0.015226515,16128,1.65891,403.13115525245667,0.014683558,-0.0165891,0.7313605844974518,579.4814814814815,-5.111111111111111
0.011685354,28,1,-0.02123509,16384,1.5532993,403.32620882987976,0.009430669,-0.015532992,0.7691796571016312,577.3928571428571,-5.107142857142857
0.0094725,28,0,-0.018986851,16640,1.5854266,403.52155804634094,0.0123005835,-0.015854266,0.6152008175849915,577.3928571428571,-5.107142857142857
0.012718973,29,1,-0.018957317,16896,1.576663,403.71584582328796,0.017366905,-0.01576663,0.379364013671875,577.3448275862069,-5.103448275862069
0.0036223389,29,0,-0.015399171,17152,1.5451236,403.91121101379395,0.02309824,-0.015451235,0.46530765295028687,577.3448275862069,-5.103448275862069
0.007883324,30,1,-0.018775437,17408,1.4611366,404.10594964027405,0.018354224,-0.014611364,0.7884910404682159,580.2333333333333,-5.066666666666666
0.005532443,30,0,-0.015070131,17664,1.5529888,404.30133843421936,0.010068923,-0.015529886,0.6532895267009735,580.2333333333333,-5.066666666666666
0.0052204886,30,0,-0.015038505,17920,1.4021361,404.49666810035706,0.012772231,-0.014021361,0.7119666039943695,580.2333333333333,-5.066666666666666
0.016302174,31,1,-0.020102302,18176,1.5577857,404.69184923171997,0.009623898,-0.015577858,0.8077428340911865,578.5483870967741,-5.064516129032258
0.011856641,31,0,-0.019484887,18432,1.5961381,404.88689947128296,0.015541023,-0.01596138,0.6989275515079498,578.5483870967741,-5.064516129032258
0.005868108,32,1,-0.0157662,18688,1.4853219,405.0814642906189,0.012516588,-0.014853219,0.7709528207778931,577.21875,-5.0625
0.011326033,32,0,-0.031152567,18944,1.64553,405.2762134075165,0.014464119,-0.0164553,0.7441120743751526,577.21875,-5.0625
0.016017145,33,1,-0.019798175,19200,1.6617532,405.4710531234741,0.0031666148,-0.01661753,0.8572760373353958,578.8484848484849,-5.0606060606060606
0.014607724,33,0,-0.011000147,19456,1.5041404,405.66543912887573,0.016808068,-0.0150414035,0.7916060984134674,578.8484848484849,-5.0606060606060606
0.013546239,34,1,-0.025959121,19712,1.6467072,405.86138129234314,0.009224717,-0.01646707,0.7235289514064789,578.0882352941177,-5.0588235294117645
0.011211744,34,0,-0.018066585,19968,1.6099433,406.06133580207825,0.021439021,-0.016099432,0.6601762175559998,578.0882352941177,-5.0588235294117645
0.0071464395,34,0,-0.021076942,20224,1.6274014,797.1860644817352,0.015331557,-0.016274014,0.7283278405666351,578.0882352941177,-5.0588235294117645
0.0073748087,34,0,-0.01931334,20480,1.4818324,797.3822662830353,0.012060288,-0.014818324,0.6611453592777252,578.0882352941177,-5.0588235294117645
0.009346785,35,1,-0.018000253,20736,1.5378263,797.5782468318939,0.0048608347,-0.015378263,0.8918035328388214,586.0857142857143,-5.114285714285714
0.0074848738,35,0,-0.014679551,20992,1.5292516,797.7750661373138,0.020208716,-0.015292516,0.35328757762908936,586.0857142857143,-5.114285714285714
0.012858266,36,1,-0.024297714,21248,1.512492,797.9712240695953,0.011458765,-0.015124919,0.5962805449962616,586.0555555555555,-5.111111111111111
0.0077038817,36,0,-0.015781363,21504,1.6680212,798.1666827201843,0.010548834,-0.016680213,0.7482545673847198,586.0555555555555,-5.111111111111111
0.0062189214,37,1,-0.012638086,21760,1.6871198,798.3623971939087,0.011995642,-0.016871199,0.7834180742502213,585.3783783783783,-5.108108108108108
0.006220065,37,0,-0.017253872,22016,1.6479464,798.5647690296173,0.016531428,-0.016479462,0.8386350721120834,585.3783783783783,-5.108108108108108
0.0141570885,38,1,-0.029424798,22272,1.634444,798.7613039016724,0.010024231,-0.01634444,0.8916666731238365,585.0526315789474,-5.105263157894737
0.009515658,38,0,-0.013455465,22528,1.5884831,798.9605386257172,0.010267675,-0.01588483,0.7976192235946655,585.0526315789474,-5.105263157894737
0.010664684,39,1,-0.024213575,22784,1.6360688,799.1561486721039,0.01016704,-0.016360687,0.7400358319282532,583.5897435897435,-5.102564102564102
0.022198154,39,0,-0.027000263,23040,1.6968275,799.3518240451813,0.012476696,-0.016968276,0.6147907376289368,583.5897435897435,-5.102564102564102
0.024547657,40,1,-0.019466933,23296,1.6462834,799.5473229885101,0.012955529,-0.016462833,0.7448247969150543,579.2,-5.1
0.033418525,40,0,-0.02205119,23552,1.6679828,799.7437386512756,0.017997997,-0.016679829,0.6443694233894348,579.2,-5.1
0.00727893,40,0,-0.022476831,23808,1.6904436,799.9399647712708,0.01223392,-0.016904434,0.6913722157478333,579.2,-5.1
0.0046009542,41,1,-0.021185778,24064,1.6333144,800.1360518932343,0.029048473,-0.016333144,-0.22282898426055908,585.8048780487804,-5.073170731707317
0.014898753,41,0,-0.023167722,24320,1.5753018,800.3315336704254,0.014603884,-0.015753018,0.4463112950325012,585.8048780487804,-5.073170731707317
0.004744531,42,1,-0.02240934,24576,1.5973002,800.5279841423035,0.016422622,-0.015973002,0.6334913969039917,584.2380952380952,-5.071428571428571
0.019023761,42,0,-0.027494773,24832,1.609297,800.7249414920807,0.010329015,-0.016092971,0.8288266807794571,584.2380952380952,-5.071428571428571
0.01857392,43,1,-0.031104645,25088,1.5409045,800.9211735725403,0.015539157,-0.015409045,0.7734857499599457,582.4651162790698,-5.069767441860465
0.021253005,43,0,-0.028119884,25344,1.5632637,801.117184638977,0.013263152,-0.015632635,0.7153779864311218,582.4651162790698,-5.069767441860465
0.014987493,43,0,-0.03372055,25600,1.568862,801.3126964569092,0.014716426,-0.015688619,0.758001446723938,582.4651162790698,-5.069767441860465
0.005062702,44,1,-0.007041149,25856,1.5662639,801.508810043335,0.004617226,-0.015662638,0.8916748017072678,582.5227272727273,-5.068181818181818
0.012555013,44,0,-0.017716428,26112,1.6120274,801.7052030563354,0.012381259,-0.016120274,0.8313827514648438,582.5227272727273,-5.068181818181818
0.015835278,45,1,-0.012459411,26368,1.4998074,801.9019749164581,0.01863196,-0.014998074,0.7837153226137161,580.6666666666666,-5.066666666666666
0.011022296,45,0,-0.024526287,26624,1.5511947,802.0983552932739,0.016148215,-0.015511947,0.7919583022594452,580.6666666666666,-5.066666666666666
0.010670154,46,1,-0.015690334,26880,1.6037383,802.2949819564819,0.011842239,-0.016037382,0.5698524117469788,583.4782608695652,-5.065217391304348
0.0130842,46,0,-0.02840559,27136,1.6229787,802.4919414520264,0.022376604,-0.016229786,0.6081311702728271,583.4782608695652,-5.065217391304348
0.012660505,47,1,-0.01771485,27392,1.60177,802.6892075538635,0.022900246,-0.0160177,0.6047524213790894,580.2340425531914,-5.0638297872340425
0.0137118315,47,0,-0.026691835,27648,1.6433148,802.885675907135,0.021547731,-0.016433148,0.5119715929031372,580.2340425531914,-5.0638297872340425
0.017111985,48,1,-0.014157742,27904,1.5822086,803.0816428661346,0.016369289,-0.015822086,0.7177771925926208,577.9375,-5.0625
0.0057007573,48,0,-0.023264343,28160,1.6156306,803.2775852680206,0.012658782,-0.016156305,0.8257898241281509,577.9375,-5.0625
0.009557784,49,1,-0.015351327,28416,1.5748062,803.473601102829,0.015766786,-0.015748063,0.66798135638237,575.2857142857143,-5.061224489795919
0.0062862174,49,0,-0.01920117,28672,1.6031764,803.6697916984558,0.008582467,-0.016031763,0.8486666083335876,575.2857142857143,-5.061224489795919
0.003190057,50,1,-0.015929297,28928,1.5549102,803.8672416210175,0.016677849,-0.015549103,0.16002124547958374,576.8,-5.06
0.009467016,50,0,-0.021389324,29184,1.5416985,804.0640552043915,0.012898686,-0.0154169835,0.8249822556972504,576.8,-5.06
0.0063706003,51,1,-0.022498041,29440,1.5261073,804.260767698288,0.0023843457,-0.015261074,0.7543905973434448,575.1372549019608,-5.0588235294117645
0.023053553,51,0,-0.025418758,29696,1.4368346,804.457248210907,0.03347905,-0.014368345,0.5088238716125488,575.1372549019608,-5.0588235294117645
0.014300454,51,0,-0.020352881,29952,1.3165278,804.6545693874359,0.012002812,-0.013165278,0.8597777336835861,575.1372549019608,-5.0588235294117645
0.0137187345,51,0,-0.02467027,30208,1.2692543,1171.0824506282806,0.01007341,-0.012692543,0.864005446434021,575.1372549019608,-5.0588235294117645
0.0050646923,51,0,-0.014362538,30464,1.1511838,1171.2784476280212,0.008945305,-0.011511837,0.858269140124321,575.1372549019608,-5.0588235294117645
0.012396356,52,1,-0.025622386,30720,1.1879442,1171.4753878116608,0.010367927,-0.011879442,0.8551218062639236,586.0,-5.115384615384615
0.008690709,52,0,-0.018744037,30976,1.237949,1171.6682198047638,0.01543361,-0.012379491,0.641086757183075,586.0,-5.115384615384615
0.009729665,53,1,-0.02127751,31232,1.3246596,1171.8446066379547,0.023564206,-0.013246597,0.5379412770271301,585.0943396226415,-5.113207547169812
0.007714476,53,0,-0.01856959,31488,1.2296197,1172.0205626487732,0.056960262,-0.012296196,0.07872897386550903,585.0943396226415,-5.113207547169812
0.007686649,54,1,-0.014381785,31744,1.3192828,1172.1966381072998,0.009147162,-0.013192828,0.5036541521549225,587.0925925925926,-5.092592592592593
0.0035259319,54,0,-0.015463561,32000,1.3082432,1172.3725636005402,0.009478625,-0.013082432,0.8287582844495773,587.0925925925926,-5.092592592592593
0.011541002,55,1,-0.014633253,32256,1.315318,1172.5486991405487,0.012258852,-0.01315318,0.8121336102485657,585.8727272727273,-5.090909090909091
0.010496543,55,0,-0.011897881,32512,1.4340295,1172.7242798805237,0.009809042,-0.0143402945,0.8627755641937256,585.8727272727273,-5.090909090909091
0.011009747,56,1,-0.018291887,32768,1.4410784,1172.9003839492798,0.017582135,-0.014410784,0.7564435303211212,583.7142857142857,-5.089285714285714
0.0054723388,56,0,-0.0058189016,33024,1.4651906,1173.0762994289398,0.009095834,-0.014651906,0.8762331083416939,583.7142857142857,-5.089285714285714
0.0053643193,57,1,-0.012577198,33280,1.4790001,1173.2520349025726,0.018021263,-0.014790001,0.8043522983789444,581.438596491228,-5.087719298245614
0.009507459,57,0,-0.020886093,33536,1.5001497,1173.4300694465637,0.010549318,-0.015001496,0.753973126411438,581.438596491228,-5.087719298245614
0.020653274,58,1,-0.02031869,33792,1.4198616,1173.6072158813477,0.014374306,-0.014198616,0.3990005850791931,582.0689655172414,-5.086206896551724
0.016647754,58,0,-0.02126411,34048,1.4203398,1173.7830307483673,0.00898199,-0.0142033985,0.8101770132780075,582.0689655172414,-5.086206896551724
0.010722399,58,0,-0.0176445,34304,1.420479,1173.9594991207123,0.009299234,-0.01420479,0.8707856386899948,582.0689655172414,-5.086206896551724
0.010789826,59,1,-0.017952148,34560,1.3200641,1174.1356654167175,0.010867931,-0.013200641,0.7139385640621185,582.728813559322,-5.084745762711864
0.029142687,59,0,-0.028530233,34816,1.304306,1174.3123519420624,0.011604218,-0.01304306,0.8814964592456818,582.728813559322,-5.084745762711864
0.019479556,60,1,-0.026897065,35072,1.3416039,1174.4885709285736,0.002355052,-0.013416039,0.904238224029541,582.3333333333334,-5.083333333333333
0.008366054,60,0,-0.010720031,35328,1.3752946,1174.6660678386688,0.023193263,-0.013752946,0.5880667865276337,582.3333333333334,-5.083333333333333
0.021925204,61,1,-0.018936493,35584,1.3917184,1174.8420877456665,0.010088815,-0.0139171835,0.7926751226186752,582.7540983606557,-5.081967213114754
0.016401984,61,0,-0.024828333,35840,1.2969697,1175.0182304382324,0.013809127,-0.012969696,0.746696263551712,582.7540983606557,-5.081967213114754
0.0045762267,62,1,-0.010701047,36096,1.262843,1175.1937193870544,0.008779539,-0.0126284305,0.8210958391427994,580.8064516129032,-5.080645161290323
0.019780844,62,0,-0.023647605,36352,1.2165952,1175.3691935539246,0.011560054,-0.012165952,0.7378834784030914,580.8064516129032,-5.080645161290323
0.015672075,62,0,-0.01951077,36608,1.2295771,1175.5453374385834,0.005362063,-0.0122957695,0.853015586733818,580.8064516129032,-5.080645161290323
0.0058757346,63,1,-0.013766833,36864,1.2489042,1175.7215685844421,0.014065951,-0.012489041,0.7760538756847382,582.2222222222222,-5.079365079365079
0.005633055,63,0,-0.01986282,37120,1.2158682,1175.8974661827087,0.009911544,-0.012158682,0.8309524953365326,582.2222222222222,-5.079365079365079
0.0029404308,64,1,-0.009938983,37376,1.1842234,1176.0735158920288,0.022574821,-0.011842234,0.7909752279520035,580.5,-5.078125
0.0045275535,64,0,-0.013549235,37632,1.3012366,1176.2491393089294,0.0088659525,-0.013012366,0.849553182721138,580.5,-5.078125
0.004191435,65,1,-0.0102516245,37888,1.2243618,1176.425806760788,0.012576042,-0.012243617,0.823383018374443,579.1538461538462,-5.076923076923077
0.011404715,65,0,-0.017994944,38144,1.3378145,1176.602439403534,0.022839595,-0.013378144,0.5476154088973999,579.1538461538462,-5.076923076923077
0.010644434,66,1,-0.014677785,38400,1.345042,1176.7790043354034,0.017974807,-0.0134504195,0.5101219713687897,581.6666666666666,-5.0606060606060606
0.009593527,66,0,-0.008874811,38656,1.2672987,1176.956072807312,0.008820651,-0.012672988,0.851204589009285,581.6666666666666,-5.0606060606060606
0.008136682,66,0,-0.0157824,38912,1.2593584,1177.1518688201904,0.010758876,-0.012593583,0.8761765137314796,581.6666666666666,-5.0606060606060606
0.014465908,67,1,-0.018856317,39168,1.2684454,1177.3486950397491,0.009393026,-0.012684454,0.8832281902432442,581.2835820895523,-5.059701492537314
0.007435312,67,0,-0.025068,39424,1.2271621,1177.5458965301514,0.014683271,-0.012271621,0.8486243337392807,581.2835820895523,-5.059701492537314
0.005367868,68,1,-0.0106635215,39680,1.3378394,1177.743215560913,0.0073270784,-0.013378393,0.7967711538076401,580.5147058823529,-5.0588235294117645
0.0054557873,68,0,-0.017873717,39936,1.2925941,1177.9406099319458,0.018801061,-0.012925941,0.6799589395523071,580.5147058823529,-5.0588235294117645
0.009744336,69,1,-0.013255905,40192,1.2587174,1549.0039994716644,0.012526328,-0.012587175,0.6493425667285919,579.4057971014493,-5.057971014492754
0.0062118415,69,0,-0.012426019,40448,1.2442216,1549.2002561092377,0.016687147,-0.012442215,0.8012294173240662,579.4057971014493,-5.057971014492754
0.0075335903,70,1,-0.025152808,40704,1.3341398,1549.3965895175934,0.014396507,-0.013341399,0.7311565279960632,578.5285714285715,-5.057142857142857
0.009779935,70,0,-0.021483835,40960,1.3287218,1549.5921969413757,0.0114672985,-0.013287217,0.8257757425308228,578.5285714285715,-5.057142857142857
0.013619961,71,1,-0.016169922,41216,1.2423149,1549.7887570858002,0.014215639,-0.012423149,0.7875169813632965,577.1971830985915,-5.056338028169014
0.005936549,71,0,-0.011400284,41472,1.2857444,1549.984879732132,0.016271524,-0.012857443,0.8125787973403931,577.1971830985915,-5.056338028169014
0.008419984,72,1,-0.023277296,41728,1.256541,1550.1808528900146,0.009287491,-0.012565411,0.7980912029743195,576.7083333333334,-5.055555555555555
0.0062902477,72,0,-0.011974616,41984,1.2449803,1550.3758442401886,0.02269402,-0.012449803,0.7893610298633575,576.7083333333334,-5.055555555555555
0.008461906,73,1,-0.01888603,42240,1.2444983,1550.5720746517181,0.012851493,-0.012444981,0.6875841319561005,577.8356164383562,-5.054794520547945
0.008546406,73,0,-0.020277046,42496,1.2765185,1550.7689473628998,0.013824728,-0.012765184,0.7564427107572556,577.8356164383562,-5.054794520547945
0.0067899097,73,0,-0.020506494,42752,1.146231,1550.9652082920074,0.013647171,-0.01146231,0.846102774143219,577.8356164383562,-5.054794520547945
0.006795803,74,1,-0.010905247,43008,1.1633363,1551.1602544784546,0.0055906475,-0.011633362,0.9159866124391556,577.7972972972973,-5.054054054054054
0.012434974,74,0,-0.018073928,43264,1.1639407,1551.3567938804626,0.012571436,-0.011639405,0.8385095149278641,577.7972972972973,-5.054054054054054
0.014926559,75,1,-0.024009608,43520,1.1902689,1551.5522227287292,0.010642007,-0.011902688,0.754082664847374,577.3333333333334,-5.053333333333334
0.0054789456,76,1,-0.017919011,43776,1.2759628,1551.7481906414032,0.01858378,-0.012759628,0.7370832860469818,575.4736842105264,-5.052631578947368
0.014607144,76,0,-0.023504846,44032,1.2096908,1551.9435827732086,0.011831627,-0.012096908,0.8510995358228683,575.4736842105264,-5.052631578947368
0.0081289075,77,1,-0.015557978,44288,1.1779757,1552.139356136322,0.018728253,-0.011779756,0.6451537907123566,575.0519480519481,-5.0519480519480515
0.012573705,77,0,-0.024696931,44544,1.1643875,1552.3343172073364,0.009781581,-0.011643874,0.8383162021636963,575.0519480519481,-5.0519480519480515
0.008033136,77,0,-0.015439516,44800,1.2016381,1552.529666185379,0.012219951,-0.012016381,0.846956267952919,575.0519480519481,-5.0519480519480515
0.0063920617,78,1,-0.020589927,45056,1.109659,1552.7259140014648,0.015198638,-0.011096591,0.7775956392288208,574.5769230769231,-5.051282051282051
0.005024015,79,1,-0.016871952,45312,1.1383233,1552.9219698905945,0.011070842,-0.011383234,0.8425755649805069,573.5696202531645,-5.050632911392405
0.009257138,79,0,-0.014185682,45568,1.0844165,1553.1163806915283,0.011728016,-0.010844165,0.7857538461685181,573.5696202531645,-5.050632911392405
0.00833417,80,1,-0.016490724,45824,1.0819082,1553.3113420009613,0.011932019,-0.010819082,0.7913510054349899,571.55,-5.05
0.0041300626,80,0,-0.012453157,46080,1.0846274,1553.50661444664,0.013466146,-0.010846274,0.8134881556034088,571.55,-5.05
0.005752468,81,1,-0.015123762,46336,1.0958934,1553.7024250030518,0.0133520905,-0.010958934,0.7651763707399368,570.7037037037037,-5.049382716049383
0.0068303086,81,0,-0.015687548,46592,1.1397101,1553.8993878364563,0.011562013,-0.011397101,0.8074091523885727,570.7037037037037,-5.049382716049383
0.010706396,82,1,-0.020283233,46848,1.2155187,1554.0950238704681,0.008478421,-0.012155186,0.8002369552850723,569.9756097560976,-5.048780487804878
0.004835138,82,0,-0.013058944,47104,1.1555318,1554.2900168895721,0.011066785,-0.011555318,0.8350774645805359,569.9756097560976,-5.048780487804878
0.005575998,82,0,-0.027558722,47360,1.2628212,1554.485279560089,0.015183418,-0.012628211,0.7042382657527924,569.9756097560976,-5.048780487804878
0.011795748,83,1,-0.015394544,47616,1.1970617,1554.6812274456024,0.011009151,-0.011970617,0.8551663905382156,570.6746987951807,-5.048192771084337
0.0056535862,84,1,-0.011500478,47872,1.2371514,1554.8765227794647,0.018399604,-0.012371513,0.7263391017913818,568.8690476190476,-5.0476190476190474
0.0068613207,84,0,-0.014945295,48128,1.1807373,1555.071619272232,0.00810154,-0.011807372,0.8939450085163116,568.8690476190476,-5.0476190476190474
0.010053266,85,1,-0.014348108,48384,1.111726,1555.2669627666473,0.013021863,-0.011117261,0.7976094484329224,567.9529411764706,-5.047058823529412
0.008602084,85,0,-0.013163414,48640,1.1793393,1555.4621205329895,0.012902873,-0.011793393,0.8544947057962418,567.9529411764706,-5.047058823529412
0.017647197,86,1,-0.013271108,48896,1.2465198,1555.6574127674103,0.010528844,-0.012465198,0.6305521428585052,566.6162790697674,-5.046511627906977
0.012987966,86,0,-0.014771592,49152,1.1908275,1555.8531913757324,0.014603772,-0.011908274,0.702294796705246,566.6162790697674,-5.046511627906977
