#{"t_start": 1604224779.734583, "env_id": "SlimeVolley-v0"}
r,l,t
-5,454,1.080516
-5,617,1.433211
-4,874,1.932865
-4,645,2.30016
-5,477,2.572248
-5,513,2.864366
-5,462,3.127712
-5,712,5.205082
-5,869,5.701499
-4,708,6.106176
-5,865,6.59988
-3,802,7.085584
-5,755,9.106738
-5,614,9.457631
-5,491,9.738195
-5,613,10.088421
-5,634,10.45114
-5,579,10.782236
-5,551,11.09819
-5,653,12.876525
-5,544,13.186646
-5,751,13.615942
-5,636,13.979314
-5,628,14.337775
-5,461,14.602904
-5,642,16.380907
-5,670,16.765108
-5,475,17.037141
-5,460,17.300949
-5,706,17.70627
-5,652,18.079926
-5,823,18.551291
-5,791,20.417692
-5,423,20.660091
-5,561,20.981694
-4,762,21.41767
-5,900,21.934789
-5,622,22.292031
-5,665,24.08846
-5,490,24.36906
-5,421,24.610199
-5,1176,25.334783
-5,560,25.693668
-4,923,26.283512
-5,488,28.126353
-5,439,28.407022
-5,697,28.85267
-5,487,29.164228
-4,576,29.532188
-5,690,29.973394
-5,678,30.406713
-5,567,32.303282
-5,489,32.615602
-5,425,32.886905
-5,456,33.177809
-5,462,33.472563
-5,898,34.045501
-5,751,34.524511
-5,788,36.563131
-5,508,36.88743
-5,520,37.219529
-4,661,37.64111
-5,594,38.02001
-5,454,38.309685
-5,675,38.73999
-5,634,40.678012
-5,871,41.233594
-5,796,41.741275
-5,719,42.200268
-5,624,42.59839
-5,659,44.553158
-5,577,44.923543
-5,458,45.217194
-4,578,45.587998
-4,652,46.004964
-5,921,46.593635
-5,533,46.934393
-5,429,48.737536
-5,477,49.042293
-5,509,49.367144
-5,533,49.70723
-5,793,50.212659
-5,401,50.468507
-4,514,50.796435
-5,447,51.081552
-5,630,53.01905
-5,597,53.40044
-5,801,53.911479
-5,503,54.232316
-5,730,54.698063
-5,635,55.103092
-5,395,56.88659
-5,716,57.344167
-5,456,57.635617
-4,675,58.066174
-5,513,58.393183
-5,744,58.867946
-5,618,59.262591
-5,514,61.122049
-3,903,61.69778
-5,670,62.125524
-5,610,62.514807
-5,523,62.848277
-5,470,63.148458
-4,678,63.580567
-5,465,65.41349
-5,648,65.827861
-5,405,66.086544
-5,673,66.51657
-5,726,66.979521
-5,661,67.401354
-5,473,67.703193
-5,554,69.588701
-5,602,69.973162
-5,620,70.369151
-5,935,70.966269
-4,793,71.472463
-5,484,71.781766
-5,678,73.74639
-5,647,74.159917
-5,411,74.422895
-5,479,74.729695
-5,570,75.094795
-4,589,75.471876
-5,639,75.880262
-4,647,77.826347
-5,513,78.154207
-4,683,78.590861
-5,599,78.97331
-5,481,79.280225
-5,740,79.752531
-5,567,80.11372
-5,681,82.084764
-5,487,82.396561
-5,622,82.794185
-5,595,83.174676
-5,573,83.540604
-5,645,83.952412
-5,518,84.282748
-5,753,86.302963
-5,417,86.57017
-5,862,87.121923
-5,630,87.524866
-5,555,87.879498
-4,852,88.423157
-5,468,90.256726
-5,950,90.862155
-5,604,91.247105
-5,413,91.51032
-5,700,91.956604
-4,749,92.43355
-5,642,94.380613
-4,617,94.782589
-5,543,95.132771
-5,428,95.406399
-5,648,95.820233
-5,633,96.223894
-5,1037,98.428536
-5,624,98.828371
-5,667,99.255554
-5,479,99.861964
-4,844,100.455045
-5,691,100.941579
-5,532,101.3154
-5,588,101.728419
-5,549,102.115029
-5,534,102.491538
-5,588,102.904964
-5,716,103.407408
-5,666,103.874524
-5,796,104.432211
-5,743,104.953946
-5,617,105.387305
-5,470,105.717031
-5,820,106.290533
-5,742,106.809997
-5,655,107.268653
-5,623,107.704728
-4,917,108.330545
-5,605,108.715489
-4,647,109.15962
-5,500,109.508656
-5,762,110.04104
-5,566,110.435325
-5,764,110.969521
-5,709,111.465474
-5,470,111.794329
-5,638,112.239167
-5,808,112.80321
-5,673,113.27241
-4,933,113.924077
-4,566,114.318195
-3,902,114.947777
-5,698,115.436244
-5,484,115.774947
-5,654,116.231051
-5,749,116.756291
-5,758,117.287884
-5,505,117.642187
-5,487,117.983089
-5,710,118.480033
-5,561,118.873004
-4,647,119.325915
-5,635,119.770815
-5,864,120.374878
-5,726,120.883095
-4,775,121.426393
-5,567,121.823688
-5,666,122.289957
-5,831,122.871958
-4,826,123.452451
-5,906,124.086026
-4,622,124.521079
-5,657,124.981211
-4,868,125.589092
-5,526,125.957374
-3,740,126.475946
-5,537,126.851997
-4,764,127.38684
-5,978,128.070211
-5,728,128.579768
-5,744,129.100769
-5,703,129.593105
-4,890,130.216037
-5,542,130.595574
-5,628,131.035287
-4,1105,131.808517
-4,766,132.328528
-4,982,132.947854
-5,781,133.44084
-5,455,133.728628
-4,608,134.124115
-5,512,134.44799
-5,534,134.785874
-5,733,135.248078
-5,590,135.657461
-5,700,136.115541
-5,589,136.526
-5,672,136.995231
-5,758,137.522595
-5,428,137.821689
-5,618,138.253645
-5,571,138.652454
-5,793,139.20674
-5,630,139.647592
-4,789,140.198545
-5,525,140.564819
-5,580,140.970656
-5,547,141.353483
-5,480,141.689493
-5,570,142.089248
-5,774,142.632261
-5,620,143.067086
-5,508,143.422873
-5,494,143.768785
-3,769,144.305784
-5,653,144.763766
-4,928,145.414228
-5,534,145.788818
-5,805,146.35199
-5,593,146.767243
-5,831,147.349052
-5,472,147.679598
-5,571,148.078361
-5,493,148.423512
-5,584,148.832601
-4,931,149.485836
-5,515,149.846832
-4,561,150.239817
-5,726,150.748159
-5,541,151.127258
-5,565,151.52259
-5,729,152.031663
-5,564,152.425946
-5,495,152.772737
-4,830,153.353272
-4,738,153.869524
-5,603,154.291669
-5,549,154.675732
-4,754,155.20313
-4,859,155.804072
-5,454,156.120878
-5,498,156.468762
-5,454,156.786455
-5,705,157.279578
-5,469,157.607894
-5,606,158.031771
-5,527,158.400856
-5,644,158.85147
-5,494,159.19714
-5,587,159.608113
-4,833,160.18957
-5,599,160.609398
-5,470,160.939055
-5,583,161.347712
-5,533,161.721317
-5,579,162.126565
-4,974,162.807013
-5,476,163.140109
-5,690,163.622801
-5,629,164.062362
-5,482,164.399531
-5,615,164.830221
-5,558,165.221707
-5,765,165.757951
-5,631,166.199597
-5,524,166.566336
-5,620,167.00041
-4,723,167.506388
-5,570,167.90536
-5,979,168.589932
-5,440,168.898178
-5,689,169.380652
-5,659,169.841698
-5,556,170.230559
-5,517,170.592232
-5,567,170.989465
-5,596,171.406595
-4,941,172.064704
-5,671,172.534803
-4,643,172.986327
-4,753,173.514165
-5,822,174.0911
-5,442,174.401261
-3,853,174.999751
-5,514,175.360087
-5,431,175.662367
-5,502,176.012986
-5,554,176.39992
-5,817,176.971789
-5,570,177.37092
-5,480,177.707884
-5,692,178.193555
-5,625,178.595265
-4,668,179.016108
-5,612,179.401696
-5,481,179.705249
-5,708,180.151455
-5,513,180.489674
-5,541,180.870952
-5,620,181.308077
-5,413,181.599575
-5,630,182.043615
-5,547,182.428739
-3,789,182.932921
-5,737,183.396255
-5,384,183.639982
-5,650,184.05197
-5,678,184.478792
-5,700,184.919777
-5,501,185.261979
-5,463,185.587802
-5,587,185.989719
-5,491,186.299603
-5,794,186.799811
-5,748,187.271771
-5,487,187.584808
-5,624,188.007236
-4,562,188.363784
-5,484,188.671606
-4,816,189.191544
-5,669,189.616953
-5,589,189.990951
-5,731,190.466809
-5,825,190.98947
-5,587,191.361041
-5,552,191.710803
-4,744,192.181868
-5,643,192.588923
-4,623,192.984541
-5,750,193.460428
-5,789,194.011325
-5,480,194.345984
-5,531,194.716788
-5,664,195.180013
-4,677,195.648414
-5,576,196.011616
-5,676,196.437172
-5,474,196.735812
-5,595,197.111208
-5,702,197.553034
-4,565,197.908396
-5,605,198.288882
-5,566,198.644586
-5,823,199.161989
-4,696,199.599637
-5,832,200.123212
-5,524,200.452916
-5,631,200.849923
-5,489,201.157545
-5,606,201.538106
-5,616,201.925863
-5,783,202.417653
-5,897,202.981137
-5,630,203.376628
-5,668,203.796328
-5,1055,204.459281
-5,433,204.731432
-5,561,205.083539
-5,548,205.428096
-5,466,205.721419
-5,587,206.090412
-5,440,206.382679
-5,612,206.777197
-4,817,207.293893
-5,735,207.759123
-5,596,208.134945
-5,567,208.493353
-5,522,208.825114
-5,534,209.201189
-5,659,209.661944
-5,613,210.080236
-5,562,210.473716
-5,609,210.899878
-5,574,211.300426
-5,622,211.734513
-5,576,212.136334
-4,650,212.589523
-5,600,213.00882
-4,986,213.699256
-5,875,214.311478
-5,613,214.740462
-5,552,215.127272
-4,700,215.616779
-5,512,215.97488
-5,647,216.426475
-5,553,216.813723
-5,507,217.168399
-5,739,217.685424
-4,751,218.211003
-5,573,218.611817
-5,521,218.9759
-5,614,219.405266
-4,522,219.770337
-5,409,220.055772
-5,721,220.560536
-4,593,220.976755
-5,453,221.294891
-5,715,221.796771
-5,585,222.207429
-5,509,222.564784
-5,460,222.887468
-5,568,223.285897
-5,486,223.626263
-5,481,223.962735
-5,461,224.284427
-5,666,224.750664
-5,470,225.080498
-5,722,225.587637
-5,868,226.195061
-5,653,226.65181
-5,473,226.982829
-5,752,227.508778
-5,757,228.037259
-5,661,228.49957
-5,649,228.954705
-4,653,229.412298
-5,530,229.783652
-5,665,230.249397
-5,550,230.63498
-4,632,231.078668
-4,611,231.50754
-5,451,231.823998
-5,604,232.246403
-4,923,232.893475
-5,549,233.278901
-5,859,233.880294
-5,690,234.363239
-5,638,234.809523
-5,792,235.363644
-5,845,235.954222
-5,680,236.429849
-5,544,236.811603
-4,480,237.149029
-5,699,237.640088
-5,445,237.952481
-5,527,238.322378
-4,815,238.894433
-5,596,239.313078
-5,710,239.81092
-5,473,240.141084
-5,464,240.466122
-5,525,240.834105
-5,508,241.189506
-5,821,241.763945
-5,571,242.163298
-5,587,242.573863
-5,573,242.974362
-5,514,243.333594
-5,438,243.64409
-5,550,244.032001
-5,639,244.481345
-5,717,244.972605
-5,429,245.244698
-5,705,245.691993
-5,547,246.040009
-5,622,246.434819
-5,523,246.766577
-5,614,247.188386
-5,428,247.486808
-5,490,247.828964
-5,447,248.141128
-5,542,248.521758
-5,488,248.864995
-5,673,249.33853
-5,487,249.68062
-5,875,250.293499
-5,713,250.791971
-5,499,251.140646
-5,759,251.670549
-5,550,252.054452
-5,661,252.517533
-5,732,253.030934
-4,703,253.523847
-5,513,253.884089
-5,559,254.275107
-5,731,254.787948
-5,505,255.14232
-5,422,255.438337
-5,685,255.917346
-5,509,256.272505
-5,659,256.733783
-5,644,257.183745
-5,927,257.831055
-4,617,258.262201
-5,616,258.692036
-5,476,259.024777
-5,607,259.448884
-4,880,260.062493
-5,602,260.482552
-5,380,260.74813
-5,625,261.185345
-4,688,261.666609
-5,574,262.068458
-4,722,262.573282
-4,633,263.015917
-5,496,263.361776
-5,904,263.992367
-5,499,264.340289
-5,717,264.841445
-5,704,265.333252
-5,571,265.731944
-5,731,266.243381
-5,517,266.605474
-5,743,267.125478
-5,466,267.451385
-4,809,268.016726
-4,760,268.546756
-5,709,269.04216
-5,595,269.457821
-5,666,269.922541
-5,645,270.373384
-5,805,270.935776
-5,531,271.306996
