#{"t_start": 1603650445.3794546, "env_id": "SlimeVolley-v0"}
r,l,t
-5,615,1.81402
-4,724,2.696263
-5,661,3.073055
-5,465,3.407994
-5,613,3.857032
-5,478,4.152844
-5,780,4.702036
-5,460,4.953775
-5,476,5.281808
-5,652,5.639635
-5,721,6.101932
-5,460,6.354115
-5,808,6.864693
-5,555,7.2374
-5,559,7.543863
-5,484,7.877011
-5,438,8.116432
-5,552,8.487172
-5,627,8.831575
-5,560,9.204107
-5,499,9.478406
-5,740,9.953557
-5,539,10.317138
-5,546,10.618024
-5,455,10.935666
-5,866,11.412952
-5,605,11.81185
-5,661,12.243512
-5,740,12.651763
-5,725,13.116943
-5,765,13.603829
-5,471,13.863087
-5,414,14.156845
-5,647,14.514286
-4,560,14.889237
-5,609,15.291414
-5,758,15.718346
-5,669,16.170861
-5,872,16.738222
-5,868,17.300005
-5,454,17.560002
-5,490,17.911728
-5,570,18.237799
-5,749,18.735979
-5,696,19.202412
-5,429,19.44808
-5,612,19.886466
-5,596,20.212725
-5,536,20.573292
-4,602,20.903083
-5,546,21.269595
-5,583,21.589338
-5,579,21.980172
-5,792,22.541042
-4,786,23.026845
-5,596,23.467081
-5,696,23.967658
-5,738,24.422356
-5,477,24.787511
-5,353,25.004365
-5,635,25.469106
-5,539,25.792214
-5,712,26.267815
-5,459,26.599268
-5,492,26.880493
-5,499,27.165395
-5,713,27.643994
-5,745,28.140004
-5,697,28.608659
-5,687,29.001714
-5,435,29.319425
-4,783,29.76743
-4,830,30.291072
-5,780,30.788588
-5,682,31.229221
-5,645,31.603864
-5,559,32.043653
-5,726,32.573285
-5,862,33.047114
-5,648,33.470998
-5,554,33.843836
-5,460,34.101674
-5,814,34.617259
-4,521,34.903249
-5,717,35.370509
-5,423,35.603822
-5,611,36.008207
-5,758,36.493571
-4,751,36.973238
-5,770,37.397449
-4,582,37.786201
-5,532,38.079195
-5,515,38.42964
-5,544,38.728159
-5,858,39.264437
-5,655,39.690889
-5,718,40.163994
-5,527,40.46574
-5,492,40.815123
-5,496,41.097414
-5,665,41.563164
-5,655,41.936546
-5,621,42.35852
-5,718,42.838133
-5,552,43.153658
-5,711,43.630503
-5,597,43.971952
-5,507,44.329731
-5,622,44.751986
-5,1039,45.414179
-4,619,45.768573
-5,764,46.276395
-5,563,46.598293
-5,766,47.104563
-5,716,47.58576
-5,544,47.897132
-5,501,48.25349
-4,1080,48.934258
-4,636,49.349437
-5,707,49.740078
-5,525,50.09508
-5,415,50.322202
-5,722,50.784578
-5,660,51.2138
-5,667,51.578751
-4,676,52.014938
-5,927,52.589547
-5,406,52.812112
-5,652,53.237715
-5,501,53.513571
-5,602,53.912733
-5,640,54.332359
-5,435,54.57226
-5,389,54.786508
-5,444,55.098941
-5,634,55.448422
-5,800,55.955768
-5,714,56.416674
-5,655,56.843915
-5,686,57.219552
-5,556,57.59292
-5,656,57.953934
-5,783,58.451879
-5,704,58.906503
-5,760,59.389925
-5,767,59.813053
-5,679,60.254774
-5,456,60.506279
-5,689,60.950659
-5,628,61.361941
-5,684,61.737885
-5,626,62.148308
-5,638,62.566555
-5,614,62.903545
-4,691,63.348907
-5,672,63.784303
-5,603,64.113868
-5,396,64.39584
-5,481,64.659897
-5,748,65.253284
-5,518,65.570521
-5,789,66.052331
-5,461,66.333831
-4,573,66.683666
-5,576,67.035423
-5,577,67.387524
-4,678,67.800854
-5,500,68.105471
-5,830,68.61089
-5,614,68.982825
-5,546,69.314409
-5,546,69.647213
-5,604,70.016846
-5,612,70.390797
-5,736,70.83955
-5,696,71.262209
-5,454,71.537823
-5,528,71.860322
-5,561,72.202265
-4,700,72.630522
-4,490,72.949609
-5,660,73.349575
-5,859,73.916754
-5,555,74.313542
-4,707,74.765381
-5,810,75.268237
-5,629,75.66803
-4,915,76.247692
-4,705,76.694907
-4,629,77.091445
-5,414,77.353981
-4,710,77.803519
-5,671,78.227475
-5,526,78.559852
-5,691,78.996475
-5,563,79.352445
-5,461,79.644977
-4,800,80.167082
-4,781,80.694586
-5,506,81.036813
-5,765,81.551747
-5,548,81.922241
-5,645,82.360414
-5,510,82.678473
-5,598,83.042178
-5,504,83.36097
-5,935,83.953502
-5,686,84.387508
-5,542,84.774677
-4,574,85.147332
-5,539,85.496316
-5,514,85.844549
-5,596,86.239529
-5,636,86.652659
-5,717,87.158474
-5,568,87.52088
-5,600,87.950644
-5,545,88.341204
-5,575,88.706012
-5,562,89.047672
-5,560,89.388651
-5,571,89.751205
-5,612,90.171439
-5,579,90.586263
-5,646,91.028486
-5,657,91.46836
-5,488,91.765596
-5,450,92.038887
-5,555,92.375598
-5,815,92.875694
-5,761,93.376095
-4,598,93.755347
-5,753,94.23366
-5,742,94.704314
-5,839,95.234809
-5,470,95.533453
-4,750,96.008099
-5,416,96.270831
-5,557,96.638135
-5,711,97.088476
-4,568,97.447601
-4,1001,98.082768
-5,639,98.487766
-5,594,98.864097
-5,541,99.206284
-5,488,99.512473
-5,654,99.91031
-4,769,100.380127
-5,451,100.666341
-5,616,101.05644
-5,630,101.454502
-5,826,101.978045
-5,643,102.385246
-5,519,102.723143
-4,735,103.215369
-5,651,103.628461
-5,591,104.004199
-5,511,104.329365
-4,712,104.781412
-5,760,105.262038
-5,768,105.750891
-5,553,106.112226
-4,713,106.560609
-5,497,106.862945
-5,765,107.32885
-5,519,107.645207
-5,623,108.027281
-4,700,108.453994
-5,503,108.759959
-5,544,109.09002
-5,517,109.404704
-5,467,109.689035
-5,638,110.076642
-4,618,110.451811
-4,829,110.955009
-5,817,111.450776
-5,824,111.950879
-5,454,112.22545
-5,554,112.561551
-5,602,112.927366
-5,594,113.300036
-5,581,113.652358
-5,485,113.946897
-5,561,114.287816
-5,620,114.665971
-4,575,115.017372
-5,549,115.388624
-5,1002,115.998034
-5,506,116.30439
-4,620,116.679995
-5,518,116.993569
-4,750,117.448903
-5,581,117.803572
-5,785,118.28053
-5,494,118.581767
-5,587,118.938273
-5,548,119.271206
-5,521,119.587509
-5,581,119.941285
-5,697,120.364758
-5,477,120.663854
-5,550,121.033507
-4,707,121.511666
-5,688,121.979737
-5,874,122.527274
-4,656,122.926716
-5,606,123.296035
-5,564,123.65313
-5,574,124.016146
-5,591,124.388958
-5,795,124.892523
-5,522,125.216242
-5,848,125.732926
-5,428,125.994224
-4,717,126.430785
-4,766,126.896339
-5,696,127.319167
-5,552,127.654788
-5,490,127.952821
-5,794,128.435674
-5,492,128.734278
-5,446,129.003468
-5,570,129.348663
-5,456,129.626295
-5,764,130.091574
-5,774,130.562248
-5,543,130.926484
-5,559,131.3257
-4,626,131.758693
-5,555,132.096726
-5,438,132.363203
-4,828,132.866259
-4,795,133.348634
-5,582,133.702219
-5,497,134.003613
-5,460,134.282164
-5,463,134.56421
-5,758,135.05384
-5,782,135.586806
-5,563,135.929012
-5,415,136.181262
-5,480,136.471248
-4,838,136.979224
-5,624,137.358212
-5,634,137.744255
-5,387,137.979628
-5,631,138.363608
-4,1181,139.08125
-5,444,139.350471
-5,527,139.704263
-5,738,140.204021
-5,586,140.600692
-4,745,141.123098
-5,589,141.543709
-5,596,141.96946
-5,661,142.443169
-4,711,142.92982
-5,567,143.288993
-5,604,143.685648
-5,756,144.198718
-5,746,144.703957
-5,571,145.086264
-5,517,145.413976
-5,506,145.777001
-5,507,146.139683
-5,469,146.474049
-5,560,146.874615
-5,558,147.215084
-5,838,147.729668
-5,780,148.223098
-5,724,148.681374
-5,643,149.09156
-4,952,149.689839
-5,625,150.069547
-5,746,150.523952
-5,599,150.888744
-5,703,151.316744
-4,876,151.890409
-5,453,152.197007
-5,566,152.58022
-5,471,152.897341
-4,710,153.375473
-5,680,153.837039
-5,852,154.414408
-5,395,154.680277
-5,545,155.01118
-4,958,155.642184
-5,738,156.134033
-4,574,156.546633
-5,640,157.002232
-5,392,157.281726
-5,543,157.651005
-5,513,157.977301
-5,480,158.281764
-4,594,158.67172
-5,665,159.122246
-5,613,159.537408
-5,497,159.874673
-4,541,160.223071
-5,612,160.595119
-5,459,160.874407
-4,552,161.217127
-5,757,161.696336
-5,811,162.223389
-5,503,162.582691
-5,639,163.0371
-5,845,163.602809
-5,605,163.970966
-5,830,164.47651
-5,598,164.84239
-5,859,165.371833
-5,511,165.709713
-4,672,166.136618
-5,651,166.548875
-5,696,166.990136
-5,686,167.427082
-5,511,167.752578
-5,608,168.136674
-5,458,168.426096
-5,459,168.719034
-5,783,169.24696
-5,561,169.611342
-5,563,169.953499
-5,588,170.310634
-5,522,170.628599
-5,429,170.889569
-5,582,171.243058
-5,597,171.605725
-4,767,172.072249
-5,404,172.316977
-5,578,172.668966
-5,522,172.985723
-5,550,173.319942
-4,976,173.914424
-5,516,174.228706
-5,634,174.614799
-5,666,175.026298
-5,1112,175.73155
-5,649,176.142413
-4,705,176.57075
-4,766,177.036081
-5,572,177.383164
-5,540,177.71929
-5,573,178.111336
-5,757,178.65123
-5,591,179.073392
-5,745,179.530762
-5,454,179.807937
-5,657,180.208374
-4,877,180.741618
-5,453,181.022987
-5,472,181.321757
-5,659,181.740357
-4,692,182.179731
-5,725,182.642171
-5,575,183.007063
-4,805,183.518082
-5,938,184.112169
-5,636,184.514821
-5,738,184.986889
-5,734,185.481503
-5,567,185.825968
-5,588,186.185546
-5,863,186.72199
-4,738,187.189971
-5,491,187.50035
-4,738,187.969322
-5,660,188.386739
-5,721,188.842829
-5,716,189.296445
-5,423,189.566569
-5,697,190.008788
-5,789,190.539054
-5,395,190.8058
-5,635,191.190823
-5,506,191.498607
-5,581,191.851086
-4,640,192.239366
-5,567,192.584005
-4,835,193.090815
-5,596,193.453682
-5,560,193.793607
-5,840,194.303373
-5,686,194.720006
-5,552,195.055185
-5,884,195.590706
-5,523,195.907877
-5,631,196.290795
-5,639,196.691499
-5,505,197.010484
-5,498,197.32514
-4,509,197.647173
-4,671,198.07094
-5,805,198.578802
-4,849,199.116661
-5,458,199.406708
-5,694,199.847173
-4,722,200.304237
-5,441,200.583465
