TimestepsSoFar,EpThisIter,EpisodesSoFar,meankl,entloss,optimgain,EpLenMean,TimeElapsed,entropy,explained_variance_tdlam_before,EpRewMean,surrgain
1024,1,1,0.0067600124,0.0,0.029556254,537.0,1.1454954147338867,2.072897,-0.7409825325012207,-5.0,0.029556254
2048,2,3,0.006766224,0.0,0.04075639,600.0,1.8754122257232666,2.0667737,0.4082840085029602,-4.666666666666667,0.04075639
3072,1,4,0.008768891,0.0,0.039243948,648.75,2.717686653137207,2.0501266,0.6085829138755798,-4.5,0.039243948
4096,2,6,0.005420879,0.0,0.03712224,619.5,3.5225977897644043,2.0448098,0.5622463822364807,-4.666666666666667,0.03712224
5120,2,8,0.0077571836,0.0,0.040107723,628.75,4.228737831115723,2.0489707,0.46846067905426025,-4.75,0.040107723
6144,2,10,0.00633017,0.0,0.045972027,614.1,4.932084083557129,2.0457802,0.5336747765541077,-4.8,0.045972027
7168,2,12,0.007212324,0.0,0.044169515,583.75,5.636269807815552,2.0494597,0.6260461807250977,-4.833333333333333,0.044169515
8192,1,13,0.009407699,0.0,0.050035547,590.6153846153846,6.337069034576416,2.0208406,0.49259549379348755,-4.846153846153846,0.050035547
9216,2,15,0.0076783076,0.0,0.049317908,592.1333333333333,7.04203462600708,2.0360093,0.4904314875602722,-4.866666666666666,0.049317908
10240,2,17,0.009240272,0.0,0.04694654,595.1176470588235,7.744264364242554,2.0254903,0.5159291923046112,-4.823529411764706,0.04694654
11264,1,18,0.0076394,0.0,0.044798985,601.6111111111111,8.452056646347046,2.012372,0.4352530241012573,-4.833333333333333,0.044798985
12288,2,20,0.0065093758,0.0,0.03832692,593.45,9.267199039459229,2.0150938,0.6017119586467743,-4.85,0.03832692
13312,2,22,0.008904336,0.0,0.051745404,589.1363636363636,10.166044235229492,2.0088158,0.603230208158493,-4.863636363636363,0.051745404
14336,2,24,0.0074770725,0.0,0.045195382,586.375,11.0222909450531,1.9792554,0.49737709760665894,-4.833333333333333,0.045195382
15360,1,25,0.007337367,0.0,0.049088508,593.64,11.922297477722168,1.9810653,0.5672614276409149,-4.84,0.049088508
16384,2,27,0.008032041,0.0,0.040774874,591.2222222222222,12.777108430862427,2.0000956,0.6327439844608307,-4.851851851851852,0.040774874
17408,2,29,0.008421271,0.0,0.04717881,592.8965517241379,13.690623044967651,1.9676554,0.6656596660614014,-4.862068965517241,0.04717881
