#{"t_start": 1603548311.1745944, "env_id": "SlimeVolley-v0"}
r,l,t
-5,537,1.442724
-5,579,2.255941
-4,684,2.679451
-4,795,3.339392
-5,489,3.779879
-5,633,4.253114
-5,734,4.795874
-5,579,5.153404
-5,606,5.599619
-5,505,5.910994
-5,403,6.232589
-5,461,6.517261
-5,673,7.002428
-5,590,7.437013
-5,614,7.818116
-4,721,8.333109
-5,514,8.649953
-5,712,9.161836
-5,612,9.615048
-5,428,9.895135
-5,567,10.436908
-5,525,10.848039
-5,513,11.33533
-4,599,11.773512
-5,768,12.47346
-5,616,13.05161
-5,506,13.406158
-5,584,13.960656
-5,647,14.477372
-5,821,15.228421
-5,489,15.710271
-5,922,16.437235
-4,919,17.267881
-5,475,17.738272
-5,609,18.215269
-5,498,18.693856
-5,814,19.385951
-5,772,19.997308
-5,644,20.579616
-5,764,21.276997
-5,609,21.755916
-4,741,22.388206
-5,574,22.817998
-5,620,23.199465
-4,779,23.7515
-5,528,24.149609
-5,763,24.619285
-5,603,25.063195
-5,603,25.508327
-5,440,25.778783
-5,764,26.321609
-5,366,26.548516
-5,496,26.927589
-5,387,27.165858
-5,1138,27.94237
-5,479,28.239987
-5,573,28.668586
-5,927,29.392569
-5,469,29.741734
-5,954,30.560691
-5,712,31.219932
-5,606,31.757385
-5,748,32.3462
-5,541,32.871515
-5,637,33.474787
-5,833,34.142709
-5,621,34.727901
-5,520,35.14362
-5,423,35.578022
-5,564,36.028561
-5,534,36.546255
-5,631,37.12077
-5,502,37.431689
-5,485,37.804333
-5,669,38.301535
-5,678,38.908703
-5,546,39.325732
-4,777,40.012635
-4,785,40.679219
-5,612,41.152781
-5,607,41.72613
-5,448,42.179821
-5,667,42.645371
-4,549,43.147113
-5,610,43.605474
-5,560,44.115198
-5,866,44.849492
-5,464,45.21316
-5,585,45.751167
-5,399,46.057873
-3,605,46.609421
-5,536,47.011996
-5,703,47.648599
-5,431,47.94819
-5,821,48.527439
-5,512,48.917539
-5,460,49.200765
-5,515,49.593605
-5,666,50.002332
-4,778,50.553036
-4,894,51.177424
-5,726,51.698017
-5,425,51.961769
-5,690,52.461735
-5,543,52.797413
-5,764,53.340815
-4,912,53.976766
-5,400,54.223437
-5,498,54.603737
-5,431,54.869236
-5,814,55.450186
-5,505,55.764459
-4,757,56.371756
-5,487,56.822284
-4,671,57.292834
-5,508,57.767739
-5,898,58.555893
-4,909,59.371557
-5,796,60.007679
-5,737,60.652709
-5,525,61.126171
-5,517,61.521304
-5,514,62.000349
-5,518,62.377409
-5,455,62.772036
-5,893,63.324082
-5,738,63.875757
-5,405,64.150015
-5,715,64.782424
-5,670,65.376443
-5,648,65.837613
-5,419,66.253859
-5,469,66.614688
-5,656,67.208325
-5,599,67.724422
-5,614,68.184649
-5,621,68.742969
-5,578,69.160806
-5,659,69.676313
-5,496,69.982901
-5,515,70.372864
-5,624,70.832308
-4,729,71.283478
-5,633,71.749831
