optimgain,EpLenMean,TimeElapsed,meankl,EpThisIter,EpisodesSoFar,entloss,explained_variance_tdlam_before,TimestepsSoFar,surrgain,EpRewMean,entropy
0.0060417056,493.5,2.5806233882904053,0.0030187066,2,2,0.0,0.11332488059997559,1024,0.0060417056,-5.0,2.0764241
0.009628553,522.0,4.216677188873291,0.0034664543,1,3,0.0,0.24064189195632935,2048,0.009628553,-5.0,2.0755901
0.015561369,546.8,5.682997226715088,0.0058761477,2,5,0.0,0.24752545356750488,3072,0.015561369,-4.8,2.0751646
0.016947906,525.7142857142857,7.161579132080078,0.009697178,2,7,0.0,0.49557697772979736,4096,0.016947906,-4.857142857142857,2.0728626
0.01287575,546.3333333333334,8.517702579498291,0.0072180303,2,9,0.0,0.6602483689785004,5120,0.01287575,-4.888888888888889,2.0747652
0.013870986,546.7272727272727,9.862107038497925,0.007567555,2,11,0.0,0.6422093510627747,6144,0.013870986,-4.909090909090909,2.0716648
0.014611956,568.3333333333334,11.57261848449707,0.007113273,1,12,0.0,0.6166799068450928,7168,0.014611956,-4.833333333333333,2.070947
0.012680545,551.7857142857143,13.274356842041016,0.006874203,2,14,0.0,0.5928142070770264,8192,0.012680545,-4.857142857142857,2.0682087
0.015059356,556.3125,14.998974800109863,0.0071626217,2,16,0.0,0.5210302472114563,9216,0.015059356,-4.875,2.0692186
0.00979138,562.4444444444445,16.71645450592041,0.009091342,2,18,0.0,0.4274744391441345,10240,0.00979138,-4.833333333333333,2.0698729
0.010592917,557.25,18.40283465385437,0.009790419,2,20,0.0,0.5794469714164734,11264,0.010592917,-4.85,2.069272
0.01564375,551.0909090909091,20.07857394218445,0.00914177,2,22,0.0,0.6525923311710358,12288,0.01564375,-4.863636363636363,2.0700297
0.012945238,550.9166666666666,21.37653660774231,0.012254628,2,24,0.0,0.7209771573543549,13312,0.012945238,-4.875,2.0673337
0.01883725,558.12,22.673424005508423,0.012130721,1,25,0.0,0.5913762748241425,14336,0.01883725,-4.88,2.0670052
0.0073290383,564.925925925926,24.010988473892212,0.011815239,2,27,0.0,0.48289942741394043,15360,0.0073290383,-4.851851851851852,2.0657396
0.017641168,561.2758620689655,25.71201205253601,0.0139173325,2,29,0.0,0.6876092255115509,16384,0.017641168,-4.862068965517241,2.0667307
0.027677674,570.1333333333333,27.41399836540222,0.013151374,1,30,0.0,0.49882471561431885,17408,0.027677674,-4.866666666666666,2.0653102
0.02310922,574.75,29.09560799598694,0.014896033,2,32,0.0,0.6104049980640411,18432,0.02310922,-4.84375,2.0644267
0.012763219,578.3939393939394,30.642584800720215,0.012515118,1,33,0.0,0.6077810823917389,19456,0.012763219,-4.848484848484849,2.0639226
0.017288279,583.1142857142858,32.003528118133545,0.01446442,2,35,0.0,0.521192193031311,20480,0.017288279,-4.828571428571428,2.064121
0.01991108,577.4324324324324,33.36763620376587,0.013809342,2,37,0.0,0.6898373961448669,21504,0.01991108,-4.837837837837838,2.0655103
0.0019689826,575.1315789473684,34.72593092918396,0.013908985,1,38,0.0,0.7066196203231812,22528,0.0019689826,-4.815789473684211,2.0644524
0.007896345,578.9,36.337695360183716,0.013524831,2,40,0.0,0.6485710442066193,23552,0.007896345,-4.825,2.0634065
-0.0026229946,580.1,38.09299635887146,0.014373007,2,42,0.0,0.7269015312194824,24576,-0.0026229946,-4.825,2.0644116
0.0169844,574.225,39.45133829116821,0.014275052,2,44,0.0,0.6235677599906921,25600,0.0169844,-4.85,2.0623999
0.006301596,579.4,40.819472312927246,0.014259502,2,46,0.0,0.6533618867397308,26624,0.006301596,-4.85,2.0614495
0.01586684,576.65,42.18313527107239,0.014110975,2,48,0.0,0.6917849481105804,27648,0.01586684,-4.85,2.0605617
-0.0057948334,577.4,43.58554434776306,0.014891025,1,49,0.0,0.4225660562515259,28672,-0.0057948334,-4.85,2.0581238
0.007903376,584.8,45.054049253463745,0.014660977,2,51,0.0,0.517582356929779,29696,0.007903376,-4.8,2.0613136
0.0055569755,578.625,46.41287279129028,0.013636351,2,53,0.0,0.5887617766857147,30720,0.0055569755,-4.825,2.0642457
0.019842867,581.15,47.9028697013855,0.013905939,2,55,0.0,0.672031819820404,31744,0.019842867,-4.825,2.061686
0.005923614,577.35,49.62445139884949,0.014942206,2,57,0.0,0.7010345160961151,32768,0.005923614,-4.825,2.0616753
0.017333213,572.375,51.26179599761963,0.014947715,2,59,0.0,0.6989427804946899,33792,0.017333213,-4.85,2.061304
0.012077275,573.375,52.616679191589355,0.013508406,2,61,0.0,0.7445908486843109,34816,0.012077275,-4.85,2.0629964
0.016306972,571.15,53.97314190864563,0.013865929,2,63,0.0,0.6564791202545166,35840,0.016306972,-4.85,2.0613217
0.012642543,580.4,55.33112812042236,0.0139708035,1,64,0.0,0.5135965943336487,36864,0.012642543,-4.8,2.0621548
