EpLenMean,TimestepsSoFar,EpisodesSoFar,TimeElapsed,EpThisIter,loss_vf_loss,loss_pol_entpen,loss_pol_surr,loss_ent,EpRewMean,loss_kl,ev_tdlam_before
604.1666666666666,4096,6,10.3587646484375,6,0.03209049,0.0,-0.008179695,2.0748901,0.8333333333333334,0.004616281,-0.13268554210662842
636.6666666666666,8192,12,20.753764152526855,6,0.02500855,0.0,-0.006760405,2.0674553,1.1666666666666667,0.0055498816,0.6760428547859192
680.8333333333334,12288,18,31.73676347732544,6,0.025770567,0.0,-0.008278188,2.0604117,0.7777777777777778,0.0069636116,0.8270406275987625
659.9166666666666,16384,24,42.00876498222351,6,0.0234633,0.0,-0.009017798,2.046507,0.3333333333333333,0.0077936794,0.884931355714798
666.6,20480,30,51.08267903327942,6,0.022490686,0.0,-0.0077325366,2.0216396,-0.03333333333333333,0.0083117215,0.9055510759353638
658.6756756756756,24576,37,60.587645530700684,7,0.026560096,0.0,-0.01023598,2.0174854,0.21621621621621623,0.0073404075,0.9057074189186096
654.953488372093,28672,43,68.83064293861389,6,0.028281653,0.0,-0.0059228893,2.0132725,0.18604651162790697,0.0063123335,0.9104943498969078
662.1632653061224,32768,49,77.22664189338684,6,0.02734975,0.0,-0.010207949,2.0115473,0.20408163265306123,0.0086495,0.9140513017773628
647.9642857142857,36864,56,85.42064905166626,7,0.03272695,0.0,-0.007291606,2.0206332,0.25,0.005648156,0.9041140526533127
656.6129032258065,40960,62,93.69626092910767,6,0.031046817,0.0,-0.006621284,2.0239673,0.22580645161290322,0.006657788,0.8975318297743797
653.4705882352941,45056,68,102.20522046089172,6,0.03414891,0.0,-0.0050249333,2.0210948,0.25,0.0071720593,0.8895805105566978
661.1216216216217,49152,74,110.59322118759155,6,0.027981138,0.0,-0.004901151,2.0171242,0.17567567567567569,0.0065878374,0.9033657610416412
658.375,53248,80,118.95699095726013,6,0.026215352,0.0,-0.0072071375,2.0080135,0.075,0.007973259,0.9193011000752449
653.2758620689655,57344,87,127.7801411151886,7,0.023666453,0.0,-0.009137822,2.0080676,-0.08045977011494253,0.008353244,0.9357552900910378
649.8723404255319,61440,94,136.51636242866516,7,0.027490228,0.0,-0.005982567,1.992532,-0.2127659574468085,0.006999102,0.9139393046498299
646.97,65536,101,144.49683284759521,7,0.024855115,0.0,-0.0044148536,1.9895817,-0.33,0.006458039,0.9314382821321487
641.64,69632,108,153.2508351802826,7,0.031020306,0.0,-0.0058355345,1.9736339,-0.39,0.0065957415,0.9062858447432518
637.51,73728,115,161.47338771820068,7,0.02722882,0.0,-0.0058169635,1.9773741,-0.48,0.007647245,0.922345869243145
634.84,77824,121,171.4558620452881,6,0.029554531,0.0,-0.007480491,1.9740416,-0.52,0.00668063,0.9197476282715797
632.18,81920,128,182.5871467590332,7,0.026819022,0.0,-0.0054502063,1.9615315,-0.37,0.0068205246,0.9312590658664703
630.15,86016,134,192.03694319725037,6,0.025851032,0.0,-0.005208581,1.9491022,-0.45,0.0068000257,0.938855018466711
628.87,90112,141,201.35351252555847,7,0.03292075,0.0,-0.0040476164,1.9380944,-0.54,0.007285663,0.9021764323115349
622.46,94208,148,210.7359495162964,7,0.026054014,0.0,-0.00689958,1.939409,-0.52,0.006107003,0.9363657310605049
623.11,98304,155,219.88158702850342,7,0.029260432,0.0,-0.006331043,1.9586912,-0.46,0.0065696873,0.9138021245598793
627.26,102400,160,314.46908926963806,5,0.027374137,0.0,-0.0065963264,1.9405864,-0.52,0.0066040293,0.9194393306970596
626.79,106496,166,327.900452375412,6,0.026016304,0.0,-0.006730695,1.9496561,-0.46,0.0067003365,0.924893893301487
624.02,110592,173,339.08508133888245,7,0.027307792,0.0,-0.0059283916,1.9213556,-0.55,0.010066946,0.908780075609684
625.08,114688,179,350.6296966075897,6,0.025776276,0.0,-0.0049110567,1.8879454,-0.39,0.008106343,0.9106606468558311
628.07,118784,185,362.3854534626007,6,0.023503868,0.0,-0.008753867,1.9112138,-0.21,0.0064284243,0.9321008026599884
632.46,122880,191,373.66682600975037,6,0.023951193,0.0,-0.0069540543,1.8859695,-0.22,0.008994833,0.8914418518543243
634.81,126976,198,385.7421975135803,7,0.024138872,0.0,-0.007461629,1.8702787,-0.26,0.009031579,0.9300489574670792
640.16,131072,203,396.6201584339142,5,0.02155152,0.0,-0.0037703658,1.8611891,-0.28,0.0065150373,0.9327255487442017
649.2,135168,209,407.84828877449036,6,0.022164268,0.0,-0.007502042,1.8837963,-0.31,0.0070673726,0.9333653077483177
648.85,139264,215,419.3086004257202,6,0.022487745,0.0,-0.004630396,1.8725716,-0.24,0.006804634,0.9314856603741646
646.63,143360,222,430.53668904304504,7,0.023642275,0.0,-0.005195409,1.879871,-0.22,0.0065535964,0.9343239963054657
649.39,147456,228,442.80282402038574,6,0.027209288,0.0,-0.003697717,1.8690053,-0.2,0.0058947224,0.925112709403038
650.54,151552,235,455.3350841999054,7,0.024168666,0.0,-0.0022794986,1.8373475,-0.15,0.005224933,0.9372601211071014
646.68,155648,242,468.6406264305115,7,0.022544991,0.0,-0.009462236,1.8189826,-0.19,0.008121975,0.9365089312195778
648.83,159744,249,481.984352350235,7,0.02127626,0.0,-0.0056538736,1.8336761,-0.05,0.0073226737,0.9234025925397873
650.09,163840,256,493.8126525878906,7,0.023118028,0.0,-0.007736332,1.7897717,-0.11,0.008799258,0.9172146916389465
640.73,167936,262,506.8776798248291,6,0.024274712,0.0,-0.008540164,1.819718,-0.09,0.0068078,0.9166560843586922
639.33,172032,269,526.502158164978,7,0.02462417,0.0,-0.007286006,1.813795,-0.03,0.0071510524,0.9298751205205917
637.32,176128,275,542.725590467453,6,0.01899654,0.0,-0.0070781484,1.7923628,0.22,0.0074185655,0.9268795847892761
638.39,180224,281,555.8665153980255,6,0.023424683,0.0,-0.0049758293,1.7762606,0.05,0.006982384,0.929338663816452
630.2,184320,289,570.1574971675873,8,0.020115005,0.0,-0.006252656,1.760739,-0.03,0.00712362,0.9366778582334518
636.14,188416,294,583.9921927452087,5,0.025450995,0.0,-0.0057938155,1.7491766,0.09,0.012803374,0.9310139194130898
637.26,192512,300,597.1026003360748,6,0.023612475,0.0,-0.0043179994,1.7606577,0.25,0.007488711,0.9336979314684868
634.74,196608,306,614.2599923610687,6,0.019889282,0.0,-0.0075444127,1.7440042,0.32,0.006987755,0.9371570646762848
635.05,200704,311,750.619811296463,5,0.025252057,0.0,-0.0074956305,1.7653964,0.36,0.007358662,0.9271627739071846
638.24,204800,318,765.5890810489655,7,0.022930497,0.0,-0.008337546,1.7326202,0.45,0.00874426,0.9314809888601303
642.6,208896,324,778.7611207962036,6,0.018949362,0.0,-0.00863315,1.7488196,0.36,0.009002528,0.93511051684618
644.73,212992,330,791.4689919948578,6,0.019536478,0.0,-0.0057391473,1.7348388,0.44,0.007457369,0.9388330392539501
652.13,217088,336,812.2677400112152,6,0.020982685,0.0,-0.005936161,1.7439865,0.39,0.0074842903,0.9328718334436417
652.44,221184,343,832.837940454483,7,0.022499181,0.0,-0.007404631,1.7591088,0.61,0.007791808,0.9445214569568634
655.3,225280,349,847.6718285083771,6,0.021047162,0.0,-0.006515463,1.7854767,0.43,0.0065017184,0.9368891343474388
657.48,229376,355,862.4594233036041,6,0.022144243,0.0,-0.009632633,1.787945,0.38,0.007553975,0.9382915459573269
660.06,233472,361,883.2198226451874,6,0.023333848,0.0,-0.009069557,1.7682679,0.31,0.007106055,0.9289181306958199
661.76,237568,368,906.0242881774902,7,0.021698197,0.0,-0.010913978,1.7621142,0.37,0.0074013257,0.9309753030538559
664.63,241664,374,921.309164762497,6,0.024193961,0.0,-0.008111973,1.727082,0.19,0.009860419,0.9243237525224686
663.98,245760,380,939.3548448085785,6,0.023243316,0.0,-0.005228842,1.7090621,0.23,0.0070004473,0.9395165592432022
661.39,249856,387,956.165625333786,7,0.020890972,0.0,-0.0051829363,1.6778781,0.13,0.009997842,0.8847201690077782
660.95,253952,393,974.5567286014557,6,0.021937981,0.0,-0.006960172,1.6535512,0.13,0.0085446425,0.9400373101234436
661.67,258048,399,991.7430260181427,6,0.020935748,0.0,-0.006909335,1.6779569,0.05,0.0077066296,0.9352651387453079
656.38,262144,406,1006.1086714267731,7,0.021055698,0.0,-0.0062003303,1.6481408,0.04,0.007050011,0.9389384016394615
661.15,266240,411,1021.3886668682098,5,0.020979619,0.0,-0.008933964,1.6365098,0.0,0.0064193862,0.9394330754876137
656.98,270336,418,1042.6424505710602,7,0.021855023,0.0,-0.0061180266,1.5857301,0.01,0.007629957,0.9408945292234421
660.97,274432,423,1061.5535893440247,5,0.02279556,0.0,-0.009793813,1.5950247,-0.07,0.006653322,0.9380966275930405
662.0,278528,429,1075.2967069149017,6,0.020389026,0.0,-0.0072379657,1.6261803,-0.21,0.005634796,0.9421496540307999
655.67,282624,436,1088.1583046913147,7,0.023316259,0.0,-0.00946832,1.6313269,-0.19,0.0063415677,0.9371976554393768
656.29,286720,443,1109.3356883525848,7,0.020381803,0.0,-0.0076645333,1.6058323,-0.33,0.0071461503,0.9441686235368252
661.56,290816,448,1128.6787900924683,5,0.021392537,0.0,-0.0062422445,1.5886507,-0.26,0.00612323,0.9273030981421471
658.87,294912,454,1142.2058222293854,6,0.020470401,0.0,-0.010995526,1.5589433,-0.22,0.008567832,0.9431861862540245
654.19,299008,462,1154.3177561759949,8,0.020591179,0.0,-0.008366043,1.5488362,-0.02,0.007059988,0.940178319811821
661.59,303104,467,1357.1573014259338,5,0.023768581,0.0,-0.009976939,1.5766479,-0.05,0.007757857,0.9261599183082581
655.39,307200,474,1374.438802242279,7,0.01953138,0.0,-0.008040262,1.6057528,0.08,0.00790861,0.9413784854114056
662.9,311296,479,1392.534069776535,5,0.023543444,0.0,-0.0058559785,1.6389635,0.06,0.008130499,0.9340145066380501
663.93,315392,486,1413.0286951065063,7,0.01853447,0.0,-0.007815108,1.6344802,0.13,0.008059216,0.9333963468670845
661.13,319488,492,1429.098477602005,6,0.01788532,0.0,-0.008662719,1.631438,0.18,0.0063322335,0.9294548407196999
663.15,323584,498,1443.0475897789001,6,0.019015592,0.0,-0.009209247,1.6086996,0.09,0.008989437,0.9372033625841141
665.48,327680,504,1464.0977551937103,6,0.01928496,0.0,-0.008650316,1.6181903,0.08,0.00657637,0.9384464174509048
662.8,331776,510,1486.7246897220612,6,0.018915,0.0,-0.008408209,1.6053869,0.1,0.0077988496,0.9356759935617447
669.68,335872,516,1501.5447461605072,6,0.019078624,0.0,-0.0058631534,1.6296912,0.08,0.007923898,0.9329522550106049
658.04,339968,523,1515.6896722316742,7,0.017903445,0.0,-0.010724575,1.6292468,-0.02,0.008106823,0.941023226827383
658.06,344064,529,1538.3309650421143,6,0.0204999,0.0,-0.00704993,1.6347909,0.02,0.007246771,0.9403061456978321
661.86,348160,535,1559.8114130496979,6,0.018686362,0.0,-0.00641507,1.6292148,0.11,0.006520949,0.9304552525281906
668.14,352256,541,1578.2239089012146,6,0.021954302,0.0,-0.008210869,1.6401951,0.07,0.007384171,0.9344713315367699
667.45,356352,547,1599.2688474655151,6,0.02056351,0.0,-0.00681404,1.6158924,0.1,0.0058791474,0.9400546513497829
668.52,360448,552,1621.175950050354,5,0.020790247,0.0,-0.007659297,1.616061,0.14,0.0061748684,0.9300104305148125
676.95,364544,558,1644.2788743972778,6,0.02050137,0.0,-0.009483254,1.629603,0.05,0.005396306,0.937822487205267
666.44,368640,565,1666.8296966552734,7,0.021988226,0.0,-0.006658705,1.6115184,-0.12,0.00858392,0.9303883910179138
671.12,372736,572,1679.2471961975098,7,0.01691498,0.0,-0.008781379,1.6014292,-0.17,0.0072897426,0.9423685930669308
664.35,376832,578,1689.2232019901276,6,0.020606177,0.0,-0.006306193,1.5830618,-0.19,0.0065179584,0.9422180764377117
668.32,380928,584,1699.2837522029877,6,0.019772017,0.0,-0.006585691,1.5607072,-0.21,0.008732105,0.9297873228788376
665.0,385024,591,1709.1767728328705,7,0.016556352,0.0,-0.009673905,1.534801,-0.18,0.0074075684,0.9453493766486645
663.75,389120,597,1719.4567730426788,6,0.018836467,0.0,-0.008641333,1.5218884,-0.09,0.0075104726,0.947765301913023
661.64,393216,603,1729.739773273468,6,0.019895801,0.0,-0.0059920624,1.5132974,-0.19,0.00668044,0.9319370836019516
660.72,397312,609,1741.3852865695953,6,0.019104453,0.0,-0.0071959733,1.4620214,-0.22,0.007585637,0.9404912032186985
664.04,401408,615,1854.8858335018158,6,0.021526014,0.0,-0.008282872,1.474288,-0.17,0.0069994736,0.9268229156732559
669.56,405504,621,1865.4815986156464,6,0.019341087,0.0,-0.009518534,1.4654537,-0.09,0.0077182665,0.9405700527131557
670.68,409600,626,1876.0877394676208,5,0.021573575,0.0,-0.007458821,1.4599507,-0.03,0.0055757547,0.9413886740803719
668.11,413696,633,1887.121309518814,7,0.017242558,0.0,-0.0057450514,1.4661305,-0.07,0.0061258725,0.9401696249842644
664.92,417792,639,1897.699783563614,6,0.021356514,0.0,-0.00714623,1.4167202,-0.06,0.008389088,0.942613311111927
657.72,421888,646,1908.0358588695526,7,0.020169776,0.0,-0.007926717,1.4168468,-0.21,0.0054836543,0.9481674693524837
651.8,425984,653,1918.5023922920227,7,0.018919129,0.0,-0.009198049,1.4139082,-0.24,0.004998317,0.9469111524522305
652.0,430080,659,1929.1250293254852,6,0.017097559,0.0,-0.004757425,1.4002683,-0.19,0.0066935825,0.9453005753457546
655.58,434176,665,1939.7480149269104,6,0.018436976,0.0,-0.009380089,1.3932198,-0.09,0.0062571,0.9420750327408314
661.36,438272,671,1949.9685835838318,6,0.016950818,0.0,-0.008370843,1.3820827,-0.17,0.0078002727,0.9359075576066971
660.58,442368,677,1960.4023327827454,6,0.018656787,0.0,-0.005103343,1.3913119,-0.34,0.006443822,0.9446620903909206
661.76,446464,683,1970.7851133346558,6,0.018505992,0.0,-0.009302304,1.3763546,-0.24,0.0069099073,0.9338224679231644
670.51,450560,689,1980.8516247272491,6,0.020600434,0.0,-0.00959449,1.3542575,-0.19,0.0052107493,0.9344403445720673
667.32,454656,695,1990.9586246013641,6,0.019198965,0.0,-0.010241413,1.3463552,-0.25,0.008637955,0.931677334010601
666.06,458752,701,2001.1726264953613,6,0.018699424,0.0,-0.0084433,1.2899562,-0.14,0.0067137503,0.9424521960318089
668.39,462848,707,2011.100553035736,6,0.018932916,0.0,-0.008269176,1.2747798,-0.05,0.009046849,0.9298479333519936
658.43,466944,714,2021.089552640915,7,0.022974785,0.0,-0.009792033,1.2609175,-0.04,0.005625819,0.9373626187443733
662.7,471040,720,2031.1434819698334,6,0.020986725,0.0,-0.010737974,1.3017095,-0.03,0.006741795,0.9385438337922096
659.65,475136,726,2040.961504459381,6,0.015462031,0.0,-0.006975964,1.3095385,-0.05,0.005711994,0.9450341090559959
654.63,479232,732,2050.7135038375854,6,0.020615974,0.0,-0.00942907,1.2864838,0.05,0.008048179,0.9415360614657402
666.5,483328,738,2060.62704205513,6,0.019058602,0.0,-0.011251888,1.336822,0.08,0.006520888,0.9420338496565819
668.8,487424,744,2071.4260120391846,6,0.017704302,0.0,-0.010627486,1.2825396,0.09,0.0073337923,0.9410372041165829
670.47,491520,750,2081.8880894184113,6,0.019086419,0.0,-0.008547311,1.3230311,0.18,0.0073729022,0.9429984875023365
668.23,495616,757,2092.6251134872437,7,0.019540401,0.0,-0.007845266,1.2920499,0.13,0.00578279,0.9398280009627342
672.26,499712,763,2102.7395865917206,6,0.018295059,0.0,-0.0067109466,1.3174865,0.15,0.0062498916,0.9428955093026161
678.85,503808,768,2208.3230051994324,5,0.020615833,0.0,-0.014651412,1.2931029,0.03,0.00855836,0.9294666722416878
674.26,507904,774,2219.123214006424,6,0.018042656,0.0,-0.008252621,1.2767978,0.07,0.0065124054,0.9397930279374123
673.19,512000,780,2229.3506295681,6,0.01844581,0.0,-0.009808044,1.2975878,0.04,0.008078406,0.9429053217172623
665.96,516096,787,2239.1156318187714,7,0.017480055,0.0,-0.007348004,1.2838247,0.16,0.0077508246,0.9432372488081455
669.05,520192,793,2248.861629486084,6,0.020938914,0.0,-0.010766152,1.2545348,0.18,0.007105403,0.932695634663105
672.65,524288,799,2258.720655441284,6,0.016691122,0.0,-0.008340492,1.2720885,0.22,0.0066861403,0.9496421217918396
667.23,528384,805,2269.438506603241,6,0.018896885,0.0,-0.012301203,1.2938024,0.26,0.00717303,0.9328452199697495
664.61,532480,812,2279.9130322933197,7,0.020495186,0.0,-0.008642066,1.2411108,0.3,0.007883305,0.9451478123664856
661.34,536576,819,2291.013262987137,7,0.02124198,0.0,-0.009372545,1.2548649,0.37,0.005495853,0.9428284727036953
656.07,540672,826,2302.396054506302,7,0.022061098,0.0,-0.007181691,1.2633266,0.37,0.007180408,0.9131149426102638
659.59,544768,832,2312.3785667419434,6,0.021479856,0.0,-0.009292685,1.2635995,0.3,0.0068565137,0.9396472871303558
655.57,548864,838,2322.2125673294067,6,0.020910654,0.0,-0.010602592,1.1982212,0.29,0.009496781,0.9403927996754646
656.64,552960,844,2333.5281658172607,6,0.018511424,0.0,-0.010218555,1.2373617,0.35,0.0065729353,0.945496890693903
647.52,557056,851,2343.411514520645,7,0.016405465,0.0,-0.008818168,1.253675,0.31,0.0058383252,0.9414597749710083
656.49,561152,857,2353.6731564998627,6,0.018999454,0.0,-0.008262519,1.2266636,0.35,0.0061870813,0.9384137243032455
656.14,565248,863,2364.072228908539,6,0.018667515,0.0,-0.008525654,1.1735139,0.29,0.0075742383,0.93248151242733
650.2,569344,869,2373.9122281074524,6,0.018344535,0.0,-0.009015726,1.1648595,0.22,0.0065958104,0.9390671439468861
652.2,573440,875,2383.7548043727875,6,0.018586522,0.0,-0.010576785,1.1765505,0.37,0.0068852725,0.9414294175803661
648.82,577536,881,2393.688422679901,6,0.019446656,0.0,-0.0069696005,1.2066096,0.32,0.0062183966,0.9427960738539696
656.01,581632,887,2403.8494522571564,6,0.017936042,0.0,-0.01036882,1.218288,0.36,0.0073491745,0.9423649236559868
654.64,585728,893,2413.642452478409,6,0.016237333,0.0,-0.0060127284,1.2348868,0.38,0.0061169905,0.9438864141702652
648.27,589824,900,2423.741096973419,7,0.018893776,0.0,-0.011093623,1.2306854,0.17,0.0063893343,0.9475877918303013
649.68,593920,906,2433.5976107120514,6,0.018637955,0.0,-0.0055295154,1.2645867,0.18,0.0073249135,0.9491672553122044
654.71,598016,912,2443.2616341114044,6,0.020933617,0.0,-0.010680805,1.2115957,0.05,0.007960638,0.9294478446245193
664.05,602112,918,2558.5735325813293,6,0.02116126,0.0,-0.008322999,1.1591169,-0.02,0.007180926,0.9363325387239456
666.42,606208,924,2568.861913919449,6,0.02183303,0.0,-0.00853991,1.1497455,-0.06,0.0071288543,0.9139369875192642
665.77,610304,930,2578.382422208786,6,0.018969687,0.0,-0.009026267,1.1470863,-0.09,0.0063713593,0.9365031570196152
665.55,614400,936,2588.424575805664,6,0.01661478,0.0,-0.010796722,1.1149733,-0.14,0.007228474,0.9451279044151306
666.15,618496,943,2599.071585416794,7,0.01868926,0.0,-0.008132164,1.0510035,-0.02,0.0078103,0.9400668404996395
669.66,622592,949,2609.1090970039368,6,0.01721289,0.0,-0.008537432,1.0150695,0.1,0.00804801,0.937745712697506
668.24,626688,955,2619.2653970718384,6,0.014754997,0.0,-0.008225913,1.0323555,-0.09,0.006456657,0.9377758540213108
664.77,630784,961,2629.185960292816,6,0.018728044,0.0,-0.010524704,0.98391426,-0.04,0.007035294,0.9410869851708412
660.36,634880,968,2639.0045053958893,7,0.01697481,0.0,-0.0062609822,0.9793398,-0.02,0.009586904,0.9360268786549568
660.67,638976,974,2648.7975046634674,6,0.018909387,0.0,-0.0071681514,0.93874353,0.02,0.0057867444,0.9343490228056908
663.11,643072,980,2658.6495730876923,6,0.01790212,0.0,-0.0074694213,0.9426694,0.06,0.007264116,0.9452288150787354
653.54,647168,987,2668.694088459015,7,0.01477528,0.0,-0.0048530754,0.9321159,-0.02,0.006540629,0.9462946429848671
654.34,651264,993,2678.392601251602,6,0.01973961,0.0,-0.0057510524,0.90040773,-0.06,0.0063138385,0.9401352182030678
654.39,655360,999,2688.3857386112213,6,0.01754349,0.0,-0.006648379,0.92035323,-0.02,0.006215232,0.9453148730099201
655.89,659456,1006,2698.699529647827,7,0.017025856,0.0,-0.008976832,0.94207615,-0.13,0.0054541416,0.9440315328538418
654.35,663552,1013,2708.6105511188507,7,0.016947288,0.0,-0.0083952295,0.9228785,-0.13,0.005698569,0.9484987929463387
644.11,667648,1019,2718.3914124965668,6,0.01845632,0.0,-0.008527461,0.90310526,-0.21,0.00712823,0.932735987007618
644.85,671744,1026,2728.739038467407,7,0.01890957,0.0,-0.007371841,0.9234875,-0.16,0.0062752776,0.9453448951244354
648.19,675840,1031,2738.6435849666595,5,0.016396277,0.0,-0.011248863,0.88748956,-0.17,0.006357836,0.9453764781355858
645.54,679936,1038,2748.6361269950867,7,0.019581316,0.0,-0.0062704706,0.8919868,-0.09,0.0051978757,0.944245420396328
648.96,684032,1044,2758.533666610718,6,0.016460434,0.0,-0.0070554437,0.8648583,-0.19,0.006260877,0.9390620812773705
650.27,688128,1050,2768.35467171669,6,0.0150334025,0.0,-0.010950543,0.8771565,-0.19,0.0069261584,0.9484752453863621
651.72,692224,1056,2778.1756734848022,6,0.016828291,0.0,-0.011174187,0.9071554,-0.08,0.0063488493,0.9494573846459389
651.23,696320,1062,2788.1632590293884,6,0.016272454,0.0,-0.007853031,0.9210367,0.01,0.0062660556,0.9498996622860432
652.06,700416,1068,2896.011594772339,6,0.019502738,0.0,-0.008428425,0.883692,0.16,0.0064304466,0.943779394030571
650.72,704512,1075,2906.396895170212,7,0.019411989,0.0,-0.0083953235,0.9016357,0.13,0.006119199,0.946700531989336
651.46,708608,1081,2916.151911020279,6,0.017092755,0.0,-0.008810201,0.8865678,0.08,0.0054797404,0.9375939220190048
655.82,712704,1087,2926.1484110355377,6,0.01928557,0.0,-0.00820118,0.8712149,-0.03,0.007084472,0.9322122856974602
651.81,716800,1094,2935.950920343399,7,0.017935216,0.0,-0.009161644,0.7971081,-0.03,0.0065673734,0.9380329065024853
656.01,720896,1099,2946.620623588562,5,0.02056387,0.0,-0.012222772,0.77088636,-0.05,0.0060457694,0.9402028284966946
658.08,724992,1106,2957.599274158478,7,0.01946548,0.0,-0.007107815,0.7687014,0.0,0.005695369,0.9421950206160545
658.76,729088,1112,2967.5918118953705,6,0.018211942,0.0,-0.011410707,0.7698723,0.07,0.0055436078,0.9435638338327408
661.61,733184,1118,2977.239811182022,6,0.015640182,0.0,-0.006522174,0.74876744,0.16,0.0056876866,0.9413846284151077
659.36,737280,1125,2987.169912338257,7,0.018853808,0.0,-0.007205272,0.7357127,0.16,0.0069575147,0.9401172809302807
658.33,741376,1131,2997.4182369709015,6,0.017587848,0.0,-0.012348046,0.70788974,0.22,0.0053204144,0.9455056004226208
658.94,745472,1137,3007.236796617508,6,0.01745896,0.0,-0.009055252,0.7006691,0.23,0.0062695225,0.9437153711915016
653.89,749568,1144,3017.2763833999634,7,0.018370628,0.0,-0.008956475,0.7090521,0.13,0.006970814,0.9435080029070377
655.7,753664,1150,3027.097452402115,6,0.016951984,0.0,-0.008844505,0.74378484,0.06,0.0061048465,0.941138606518507
655.15,757760,1156,3036.8395488262177,6,0.019274505,0.0,-0.008053194,0.70886874,0.1,0.005833398,0.9404460936784744
648.74,761856,1163,3046.4735498428345,7,0.020020016,0.0,-0.0068319743,0.7282746,0.04,0.005730051,0.9403143785893917
645.44,765952,1170,3056.836548089981,7,0.018672684,0.0,-0.008694759,0.7729081,-0.07,0.006856097,0.9458599574863911
642.23,770048,1177,3066.5991055965424,7,0.020488907,0.0,-0.0051578395,0.7373094,-0.18,0.007837233,0.9353675618767738
641.61,774144,1183,3076.333641052246,6,0.017563952,0.0,-0.0045726146,0.7157207,-0.14,0.006169482,0.934597797691822
635.39,778240,1190,3086.255641937256,7,0.01920524,0.0,-0.0077365763,0.6891052,0.04,0.0053322245,0.9427754618227482
638.84,782336,1196,3096.0046651363373,6,0.015876904,0.0,-0.007106528,0.7181277,-0.01,0.00595852,0.9391900338232517
640.05,786432,1202,3105.636666536331,6,0.01657869,0.0,-0.012334124,0.71558005,-0.09,0.007313363,0.9457446299493313
640.27,790528,1208,3115.32466673851,6,0.017785592,0.0,-0.008904619,0.7216667,0.12,0.0049417093,0.946686290204525
640.38,794624,1215,3125.3801798820496,7,0.016792137,0.0,-0.009869556,0.7398652,-0.04,0.0067341956,0.9411559514701366
638.7,798720,1221,3135.0246920585632,6,0.016249005,0.0,-0.0037288014,0.7598927,-0.13,0.0062010814,0.9454679116606712
640.73,802816,1227,3241.590635061264,6,0.01780926,0.0,-0.007969018,0.7557977,-0.2,0.0060395123,0.9224250912666321
632.47,806912,1234,3252.572100877762,7,0.020044198,0.0,-0.00781116,0.75468767,-0.2,0.006573455,0.942951861768961
640.52,811008,1240,3262.7982506752014,6,0.020054242,0.0,-0.011526534,0.75465757,-0.05,0.0060381973,0.9448783919215202
643.99,815104,1246,3273.4174757003784,6,0.018546704,0.0,-0.009725182,0.770477,-0.08,0.0056956117,0.9468534663319588
641.69,819200,1252,3283.780659198761,6,0.015624913,0.0,-0.0043964945,0.7572261,-0.04,0.005556287,0.9498616829514503
642.04,823296,1258,3294.5923669338226,6,0.018889083,0.0,-0.0056006177,0.8121103,-0.17,0.0056991824,0.9168536141514778
648.29,827392,1264,3305.3974208831787,6,0.016473692,0.0,-0.011355805,0.737482,-0.14,0.007208812,0.9279114678502083
655.03,831488,1270,3316.2349693775177,6,0.018576864,0.0,-0.008935859,0.75465673,-0.02,0.008391765,0.9320909902453423
659.3,835584,1276,3327.3877744674683,6,0.018274821,0.0,-0.007041891,0.74027693,0.05,0.007032833,0.9397916384041309
655.04,839680,1283,3338.0487282276154,7,0.015377585,0.0,-0.007171869,0.77567923,-0.09,0.0063920375,0.952999647706747
657.63,843776,1290,3348.2065274715424,7,0.01658253,0.0,-0.007974839,0.69463,-0.07,0.0057344236,0.937036044895649
647.16,847872,1297,3358.5124423503876,7,0.014687796,0.0,-0.00774578,0.66359305,0.18,0.0056183715,0.9491463266313076
644.79,851968,1303,3369.6348345279694,6,0.018598335,0.0,-0.010344467,0.6543783,0.15,0.0067425123,0.9393869452178478
652.0,856064,1309,3380.3628339767456,6,0.016439298,0.0,-0.01002744,0.6230132,0.07,0.0057902164,0.938943661749363
648.56,860160,1316,3390.9800503253937,7,0.015439203,0.0,-0.010749164,0.6484945,0.08,0.005849103,0.9277177900075912
650.68,864256,1321,3400.6375839710236,5,0.01729483,0.0,-0.0117778415,0.6434783,0.12,0.006458625,0.9427396357059479
651.91,868352,1328,3410.657883644104,7,0.021151522,0.0,-0.009379441,0.64724797,0.24,0.005352462,0.9436631724238396
652.64,872448,1334,3420.651163339615,6,0.018404007,0.0,-0.007819521,0.5942044,0.26,0.00599347,0.9509352333843708
646.9,876544,1341,3430.9687604904175,7,0.018212574,0.0,-0.00893944,0.62112963,0.08,0.0060958383,0.9428946152329445
648.44,880640,1347,3441.5401468276978,6,0.017059965,0.0,-0.0073184967,0.6082992,0.02,0.0046914546,0.9492793045938015
645.48,884736,1353,3453.8149795532227,6,0.02362413,0.0,-0.0102887815,0.60402197,0.08,0.00518873,0.9300664812326431
646.47,888832,1359,3464.7961263656616,6,0.021632485,0.0,-0.011785047,0.62714267,0.17,0.005950474,0.933486208319664
638.37,892928,1366,3474.6376373767853,7,0.018668639,0.0,-0.011621118,0.64694047,0.24,0.0073678275,0.9245964288711548
642.2,897024,1372,3485.4364523887634,6,0.017151767,0.0,-0.010823077,0.6749389,0.21,0.0063978056,0.9362934455275536
