#{"t_start": 1603861950.4330661, "env_id": "SlimeVolley-v0"}
r,l,t
-5,752,1.501686
-5,428,1.80805
-4,850,2.374131
-5,803,2.952607
-5,626,3.361362
-5,676,3.838423
-5,717,4.304862
-5,525,4.697824
-5,590,5.087647
-5,682,5.525155
-5,518,5.877553
-5,473,6.20462
-5,885,6.828344
-5,687,7.270674
-5,553,7.679847
-5,501,8.02253
-5,555,8.39437
-5,756,8.91278
-5,649,9.334557
-5,716,9.830989
-5,626,10.240447
-5,669,10.711396
-5,526,11.067288
-5,500,11.410669
-5,1006,12.099467
-5,570,12.47943
-5,521,12.833846
-5,537,13.195734
-5,592,13.626649
-5,685,14.068954
-5,521,14.422558
-5,579,14.845615
-5,509,15.191602
-5,459,15.473824
-5,631,15.923177
-5,719,16.418917
-4,694,16.862136
-4,621,17.30623
-5,798,17.845388
-5,894,18.433311
-5,622,18.878879
-5,700,19.366319
-5,544,19.732984
-5,389,19.977683
-5,753,20.492479
-5,461,20.815506
-5,503,21.160477
-5,523,21.514872
-5,552,21.884268
-5,646,22.341813
-5,674,22.776009
-5,433,23.082535
-5,594,23.475497
-4,960,24.141935
-5,651,24.603045
-5,631,25.016323
-5,517,25.367349
-5,665,25.834907
-5,660,26.264567
-5,641,26.719739
-5,657,27.146009
-5,665,27.613558
-5,479,27.945791
-5,564,28.322457
-5,504,28.667749
-5,584,29.056851
-5,491,29.396529
-5,499,29.740406
-5,677,30.217923
-5,605,30.616715
-4,934,31.269871
-5,586,31.659951
-5,514,32.011729
-5,418,32.311135
-5,452,32.629736
-5,659,33.057818
-5,569,33.4369
-5,609,33.877628
-5,500,34.219328
-5,631,34.629638
-5,410,34.925039
-5,504,35.268833
-5,666,35.699901
-5,735,36.248066
-5,810,36.856398
-5,739,37.423565
-5,603,37.91083
-5,552,38.324745
-4,523,38.721245
-5,781,39.315945
-5,778,39.907775
-5,593,40.298749
-5,688,40.779335
-5,587,41.166935
-4,641,41.621497
-4,569,42.000588
-5,628,42.410089
-5,550,42.778982
-4,754,43.294852
-5,563,43.70778
-5,469,43.995412
-5,721,44.493362
-5,595,44.926474
-5,615,45.330941
-5,675,45.80751
-4,719,46.268563
-5,473,46.62537
-5,447,46.978313
-5,659,47.500187
-5,472,47.825967
-4,623,48.325842
-5,711,48.879436
-5,499,49.263127
-5,496,49.644058
-5,569,50.067635
-5,579,50.497015
-5,604,50.943599
-5,664,51.468455
-5,408,51.797424
-4,549,52.21068
-4,825,52.831734
-5,552,53.245787
-4,551,53.661831
-5,459,54.021839
-5,778,54.613746
-5,581,55.046546
-5,621,55.545331
-5,717,56.10182
-5,491,56.479144
-5,469,56.800944
-5,564,57.263112
-5,678,57.752952
-5,725,58.31381
-4,593,58.753596
-5,667,59.280714
-4,903,59.94903
-5,455,60.306472
-5,646,60.832017
-5,595,61.273343
-5,494,61.653494
-5,479,62.024508
-5,488,62.399212
-5,401,62.680362
-5,469,63.044511
-4,782,63.638953
-4,672,64.167544
-5,516,64.559045
-5,440,64.905406
-4,627,65.364474
-5,495,65.745258
-5,492,66.124567
-5,593,66.561775
-4,613,67.052922
-5,602,67.496354
-5,583,67.929477
-5,488,68.305729
-5,630,68.807026
-5,564,69.227412
-5,605,69.673756
-5,540,70.082223
-5,609,70.573224
-5,548,70.984462
-5,503,71.368595
-4,635,71.833494
-5,533,72.237022
-5,441,72.718418
-5,607,73.120424
-4,726,73.599612
-5,807,74.131443
-4,587,74.51787
-5,493,74.842126
-5,577,75.221634
-5,559,75.588817
-5,499,75.916707
-4,587,76.302477
-5,533,76.6528
-5,528,77.000025
-5,543,77.357036
-5,583,77.740277
-5,618,78.146388
-5,410,78.415979
-5,581,78.798105
