loss_pol_surr,ev_tdlam_before,loss_kl,loss_ent,loss_vf_loss,loss_pol_entpen,EpRewMean,TimestepsSoFar,TimeElapsed,EpLenMean,EpisodesSoFar,EpThisIter
-0.013807671,0.8352812230587006,0.0073064496,1.5599232,0.011365779,0.0,-4.84,151552,165.45728135108948,663.35,234,6
-0.015200155,0.7534400075674057,0.0074816872,1.5176532,0.0143447025,0.0,-4.8,155648,168.8416233062744,673.22,239,5
-0.013628721,0.7812579125165939,0.0063877855,1.5527244,0.014152704,0.0,-4.81,159744,172.2822618484497,671.4,245,6
-0.014815845,0.8236058801412582,0.008620119,1.5301216,0.015130056,0.0,-4.79,163840,175.74185991287231,670.93,251,6
-0.016026525,0.8129787743091583,0.007772397,1.4517125,0.017571688,0.0,-4.79,167936,179.2013921737671,655.39,258,7
-0.015778817,0.7834732085466385,0.0061080675,1.520872,0.015879996,0.0,-4.77,172032,182.68189120292664,655.48,264,6
-0.014770253,0.7871677577495575,0.0073803933,1.5209861,0.01520415,0.0,-4.79,176128,186.16310381889343,663.02,270,6
-0.013884431,0.7956432104110718,0.0054718973,1.52971,0.012142249,0.0,-4.8,180224,189.6109607219696,666.48,275,5
-0.01279724,0.7696685940027237,0.006070093,1.5066614,0.014164323,0.0,-4.8,184320,193.06551861763,667.25,282,7
-0.016022831,0.770056813955307,0.005734865,1.5042217,0.016657788,0.0,-4.79,188416,196.5727734565735,667.52,288,6
-0.013769774,0.8139524012804031,0.005200369,1.4902673,0.011570887,0.0,-4.79,192512,200.4224033355713,663.9,295,7
-0.013790822,0.7926542460918427,0.007396835,1.4687914,0.011943749,0.0,-4.8,196608,203.92319893836975,665.57,301,6
-0.015521919,0.7870024889707565,0.0064336923,1.4561403,0.012827921,0.0,-4.8,200704,243.22265720367432,673.09,305,4
-0.015253739,0.7775119990110397,0.0058223368,1.4576292,0.013518211,0.0,-4.79,204800,246.69690036773682,683.32,311,6
-0.013786091,0.7998834252357483,0.006880246,1.5077727,0.011797741,0.0,-4.79,208896,250.08001232147217,691.44,316,5
-0.013943087,0.8176417350769043,0.005304287,1.4618396,0.013406583,0.0,-4.79,212992,253.4719114303589,694.04,322,6
-0.015133156,0.794231966137886,0.005247937,1.4461064,0.016074492,0.0,-4.76,217088,256.96673941612244,701.88,327,5
-0.0146250045,0.7907920181751251,0.006687197,1.4580401,0.014775687,0.0,-4.75,221184,260.796852350235,702.32,333,6
-0.017204328,0.8219811469316483,0.007733488,1.471935,0.011657229,0.0,-4.79,225280,264.52898597717285,697.72,339,6
-0.01776226,0.7831221669912338,0.0055970596,1.491467,0.013064162,0.0,-4.8,229376,268.0552353858948,699.81,344,5
-0.01486955,0.8300355970859528,0.0059467345,1.4043382,0.011023557,0.0,-4.83,233472,271.54592633247375,700.29,351,7
-0.01658705,0.8112159967422485,0.0069129393,1.3965231,0.012321293,0.0,-4.86,237568,275.04549050331116,704.66,357,6
-0.015188037,0.8052478432655334,0.004764303,1.3998053,0.013376615,0.0,-4.87,241664,278.51330375671387,708.25,362,5
-0.015334802,0.7827139347791672,0.00697203,1.4385697,0.014176892,0.0,-4.88,245760,282.02127957344055,705.59,368,6
-0.016087154,0.8100208640098572,0.008485726,1.3973072,0.012950547,0.0,-4.84,249856,285.4335243701935,717.41,372,4
-0.012626545,0.8607964068651199,0.0043652677,1.3864981,0.0110704135,0.0,-4.83,253952,288.9221353530884,717.57,378,6
-0.015576994,0.7570830881595612,0.0055117034,1.4109005,0.018303236,0.0,-4.83,258048,292.40393471717834,723.47,384,6
-0.014764837,0.7588972747325897,0.005808498,1.3982809,0.01682467,0.0,-4.84,262144,295.86883211135864,733.0,388,4
-0.01660667,0.7905803173780441,0.007031903,1.4273459,0.012240338,0.0,-4.82,266240,299.3588013648987,743.53,394,6
-0.0146406405,0.8046020865440369,0.005838886,1.3814229,0.011628686,0.0,-4.82,270336,302.71639490127563,742.7,400,6
-0.015943699,0.7605642974376678,0.0051725665,1.3916196,0.01406097,0.0,-4.82,274432,306.18014883995056,744.15,404,4
-0.01476757,0.7256710827350616,0.007303537,1.3957013,0.015647447,0.0,-4.82,278528,309.5267746448517,749.34,409,5
-0.015316304,0.7485378384590149,0.005829773,1.3492364,0.011206109,0.0,-4.82,282624,313.02090549468994,752.13,414,5
-0.019305624,0.719702422618866,0.008351428,1.389524,0.016202798,0.0,-4.79,286720,316.5158009529114,761.7,418,4
-0.013905509,0.7822903245687485,0.0054918593,1.3634872,0.012055582,0.0,-4.82,290816,319.8874216079712,762.71,423,5
-0.017117964,0.7052570879459381,0.005643376,1.3305765,0.012973701,0.0,-4.83,294912,323.37143993377686,771.38,428,5
-0.01466098,0.7853421270847321,0.005147644,1.322484,0.010928655,0.0,-4.84,299008,326.695383310318,776.98,433,5
-0.016136441,0.6856250166893005,0.005776907,1.3571665,0.012608981,0.0,-4.83,303104,373.8957636356354,800.31,435,2
-0.014967244,0.6477149426937103,0.0052968827,1.2818561,0.012606451,0.0,-4.83,307200,377.19603419303894,817.36,439,4
-0.0122946855,0.6882183849811554,0.005780092,1.2399148,0.014645912,0.0,-4.83,311296,380.7730677127838,823.65,444,5
-0.01203565,0.7191022038459778,0.004622754,1.2873937,0.013395329,0.0,-4.83,315392,384.30564188957214,837.12,448,4
-0.014956372,0.6591518521308899,0.0055086236,1.2139194,0.015493855,0.0,-4.83,319488,387.7784779071808,850.23,452,4
-0.017375482,0.7204680144786835,0.007334209,1.2699798,0.012923927,0.0,-4.83,323584,391.19085812568665,859.56,456,4
-0.0129892435,0.6901256144046783,0.0064823446,1.2153159,0.0132765975,0.0,-4.81,327680,394.8324120044708,881.19,459,3
-0.015634717,0.691089928150177,0.006090207,1.2748603,0.016240867,0.0,-4.79,331776,398.5788526535034,885.04,464,5
-0.016113661,0.7249255478382111,0.005644133,1.1978104,0.01351065,0.0,-4.77,335872,401.9328591823578,905.02,467,3
-0.015687589,0.6487986147403717,0.0054544,1.2014687,0.012655315,0.0,-4.8,339968,405.40577006340027,919.26,471,4
-0.015704932,0.6854854822158813,0.005489469,1.1808456,0.011856291,0.0,-4.82,344064,408.90799140930176,923.33,474,3
-0.015889095,0.6422102153301239,0.00577999,1.2522024,0.0135533195,0.0,-4.8,348160,412.39384722709656,944.99,477,3
-0.014225613,0.6481659710407257,0.004484071,1.1518717,0.011703054,0.0,-4.81,352256,415.8591237068176,964.71,480,3
-0.014237082,0.6361705660820007,0.004341646,1.1503831,0.012344453,0.0,-4.8,356352,419.17710399627686,981.8,483,3
-0.018592551,0.5652898848056793,0.0051561585,1.1661458,0.015155059,0.0,-4.81,360448,422.65421986579895,997.17,487,4
-0.013064473,0.5499953329563141,0.0055395747,1.1082462,0.013080991,0.0,-4.81,364544,426.0258550643921,1011.93,490,3
-0.016565101,0.5804553031921387,0.0050816555,1.1353283,0.011627833,0.0,-4.81,368640,429.46397495269775,1029.24,493,3
-0.013183786,0.5683875381946564,0.0054258187,1.1585139,0.012169605,0.0,-4.81,372736,432.9033360481262,1038.75,496,3
-0.016215771,0.5920636355876923,0.006853468,1.1214097,0.012090161,0.0,-4.81,376832,436.2373311519623,1064.34,498,2
-0.014786306,0.6458163261413574,0.0052089663,1.0866487,0.010863087,0.0,-4.82,380928,439.7118365764618,1083.41,501,3
-0.014233536,0.5650791823863983,0.008218206,1.1190959,0.011891089,0.0,-4.82,385024,443.0404169559479,1102.99,503,2
-0.016354391,0.5522386729717255,0.0052246535,1.1540465,0.014775734,0.0,-4.81,389120,446.4892671108246,1115.77,507,4
-0.013546526,0.5562958717346191,0.005012085,1.1162394,0.011584244,0.0,-4.81,393216,449.9090955257416,1137.25,509,2
-0.013113363,0.49123889207839966,0.005379928,1.1448766,0.00951918,0.0,-4.8,397312,453.3446636199951,1164.89,511,2
-0.012165986,0.4847943186759949,0.0062769316,1.1396505,0.010548082,0.0,-4.8,401408,515.1518039703369,1181.7,512,1
-0.014657573,0.24688416719436646,0.0063244863,1.1397953,0.004412982,0.0,-4.8,405504,518.5628397464752,1212.12,513,1
-0.0148863485,0.5521152317523956,0.006786624,1.0758591,0.009441839,0.0,-4.76,409600,521.9928441047668,1248.51,515,2
-0.013028904,0.6051150262355804,0.006253704,1.1035583,0.0074305832,0.0,-4.74,413696,525.4928042888641,1265.94,516,1
-0.01266962,0.5842199623584747,0.0047927247,1.0716505,0.00721762,0.0,-4.73,417792,529.0658459663391,1292.54,518,2
-0.011893094,0.6318740248680115,0.0074542896,1.0816637,0.007945305,0.0,-4.73,421888,532.5518381595612,1325.17,520,2
-0.015115292,0.520447850227356,0.007305423,1.0722767,0.011883636,0.0,-4.7,425984,535.8388056755066,1353.03,522,2
-0.018076286,0.41659390926361084,0.006505051,1.097537,0.011971785,0.0,-4.69,430080,539.3458046913147,1380.47,524,2
-0.013741221,0.5755768418312073,0.0070265327,1.0420574,0.008020056,0.0,-4.68,434176,542.8148031234741,1400.81,526,2
-0.016424263,0.4811791777610779,0.0056259525,1.0981908,0.012993197,0.0,-4.68,438272,546.3218441009521,1419.51,528,2
-0.014921302,0.46311038732528687,0.00569306,0.97449774,0.0051175314,0.0,-4.65,442368,549.8178040981293,1454.49,530,2
-0.012809144,0.3927978277206421,0.0067517534,1.0257093,0.008256882,0.0,-4.6,446464,553.1658041477203,1476.31,531,1
-0.015120655,0.4994223117828369,0.0045983577,1.0381279,0.007780858,0.0,-4.6,450560,556.6148037910461,1501.44,533,2
-0.013236852,0.479952871799469,0.0076661105,1.1123414,0.010888463,0.0,-4.6,454656,559.8918030261993,1511.63,535,2
-0.012932085,0.5098525583744049,0.007737441,1.0955261,0.011790286,0.0,-4.57,458752,563.2898397445679,1533.38,537,2
-0.013566471,0.40194499492645264,0.0049592885,1.0593963,0.0076685674,0.0,-4.54,462848,566.6448032855988,1552.06,538,1
-0.015185824,0.34680747985839844,0.0063995095,1.0627968,0.0025713402,0.0,-4.54,466944,569.9718396663666,1572.13,539,1
-0.015544922,0.5051155686378479,0.010478508,1.0436071,0.0058566392,0.0,-4.49,471040,573.3938410282135,1613.76,541,2
-0.013826129,0.5584933459758759,0.005228635,1.0410333,0.010149232,0.0,-4.48,475136,576.720803976059,1640.12,544,3
-0.012623674,0.35307663679122925,0.004900555,1.0798538,0.005798242,0.0,-4.42,479232,580.151805639267,1657.73,545,1
-0.011264136,0.5235700905323029,0.004538091,1.0383818,0.006406196,0.0,-4.42,483328,583.4988389015198,1677.86,546,1
-0.013659233,0.4574323892593384,0.007457752,0.9991826,0.009379093,0.0,-4.39,487424,586.8779408931732,1720.01,548,2
-0.012988794,0.26821577548980713,0.004900599,1.04207,0.00328184,0.0,-4.36,491520,590.2978036403656,1738.7,549,1
-0.012524624,0.5395523607730865,0.0059006726,1.0649989,0.0039974977,0.0,-4.34,495616,594.1368389129639,1761.62,550,1
-0.017622847,0.4602507948875427,0.0065583833,1.0151379,0.0097286785,0.0,-4.33,499712,597.9068434238434,1795.13,552,2
-0.016271409,0.45208674669265747,0.007843472,1.0474886,0.0062956694,0.0,-4.32,503808,667.1398029327393,1821.15,553,1
-0.013927637,0.5164284706115723,0.005902526,1.0065763,0.006427977,0.0,-4.31,507904,670.6748034954071,1842.97,554,1
-0.013453577,0.4830211400985718,0.006868336,1.0207359,0.0038279495,0.0,-4.26,512000,674.2518422603607,1886.09,556,2
-0.014747445,0.5631394386291504,0.005209577,0.9842796,0.0076662507,0.0,-4.25,516096,677.6258053779602,1902.22,557,1
-0.015406982,0.5648951232433319,0.006602764,0.96640265,0.005579644,0.0,-4.23,520192,681.0388040542603,1922.93,559,2
-0.015305658,0.4626506567001343,0.012267738,0.9863893,0.005551781,0.0,-4.23,524288,684.3188407421112,1935.72,560,1
-0.014638596,0.496040403842926,0.0055405092,0.9796581,0.010471995,0.0,-4.21,528384,687.7418041229248,1969.1,563,3
-0.01351976,0.4406866431236267,0.0063846973,0.9020126,0.010226705,0.0,-4.21,532480,691.0428392887115,1988.09,564,1
-0.012153263,0.4967433214187622,0.0061891917,0.9115764,0.0047627096,0.0,-4.19,536576,694.4578399658203,2021.34,566,2
-0.012323448,0.5209040343761444,0.0065363166,0.9404122,0.007376922,0.0,-4.18,540672,697.824803352356,2043.94,568,2
-0.015315261,0.598026841878891,0.004535393,0.9822017,0.008417272,0.0,-4.18,544768,701.1458058357239,2055.56,569,1
-0.014306302,0.6215866506099701,0.0058211703,0.9627871,0.009113957,0.0,-4.18,548864,704.5878033638,2081.73,571,2
-0.016673453,0.5722933113574982,0.006945736,0.9439985,0.0064967046,0.0,-4.16,552960,707.8538382053375,2097.68,572,1
-0.015067816,0.5824697911739349,0.0048628985,0.99761987,0.0055986797,0.0,-4.12,557056,711.2948396205902,2137.01,574,2
-0.016008476,0.5053326189517975,0.0050814836,0.9995651,0.005647618,0.0,-4.12,561152,714.6678030490875,2150.07,575,1
-0.0112087615,0.5983752906322479,0.0052883313,0.9847801,0.0071362006,0.0,-4.12,565248,718.0248041152954,2174.51,577,2
-0.013311517,0.5985744297504425,0.007595495,0.93605345,0.0063992324,0.0,-4.1,569344,721.5348386764526,2190.48,578,1
-0.015966654,0.594784289598465,0.0063096792,0.8862979,0.009282243,0.0,-4.06,573440,725.1168038845062,2213.64,580,2
-0.014295537,0.3441844582557678,0.006233261,0.9272545,0.0025335627,0.0,-4.02,577536,728.6578407287598,2233.98,581,1
-0.013046887,0.47548145055770874,0.008050479,0.9807036,0.006275968,0.0,-4.0,581632,732.068840265274,2254.08,582,1
-0.010781071,0.4554719924926758,0.004482928,0.91194475,0.0070857103,0.0,-4.0,585728,735.4628391265869,2280.58,584,2
-0.012286847,0.634358823299408,0.005994358,0.95877546,0.007134044,0.0,-4.0,589824,739.0298564434052,2296.5,585,1
-0.015084354,0.623921662569046,0.005683417,0.9264656,0.011375728,0.0,-3.97,593920,742.4758393764496,2321.2,587,2
-0.012406885,0.5999171137809753,0.006666955,0.9427041,0.0050869444,0.0,-3.94,598016,745.9098041057587,2342.73,589,2
-0.013764535,0.5969776809215546,0.007939085,0.9556139,0.0033700925,0.0,-3.94,602112,862.5789484977722,2342.73,589,0
-0.014794255,0.47313785552978516,0.0063048173,0.92071116,0.0047006183,0.0,-3.88,606208,866.0579471588135,2407.21,591,2
-0.012204278,0.6153248250484467,0.0063766185,0.9333016,0.0042593717,0.0,-3.85,610304,869.4829483032227,2424.85,592,1
-0.015518698,0.5324458181858063,0.007245905,0.9757691,0.0070195566,0.0,-3.85,614400,873.2379488945007,2433.12,593,1
-0.014699565,0.42676061391830444,0.0049309377,0.9436576,0.0046538464,0.0,-3.79,618496,876.720948934555,2469.01,595,2
-0.014639334,0.6441755592823029,0.007248783,0.956469,0.006279136,0.0,-3.78,622592,880.1619484424591,2486.54,596,1
-0.013080449,0.38367193937301636,0.0061888928,0.9887182,0.0061134608,0.0,-3.74,626688,883.4959855079651,2508.22,598,2
-0.012101956,0.4758768677711487,0.0060762796,0.95558584,0.0051282165,0.0,-3.69,630784,886.8669848442078,2525.14,599,1
-0.015579608,0.575521320104599,0.006607221,0.9035397,0.00837911,0.0,-3.69,634880,890.3179848194122,2533.68,600,1
-0.014178946,0.40419191122055054,0.006283194,0.86511415,0.0040124953,0.0,-3.64,638976,893.7179849147797,2560.19,602,2
-0.011399471,0.5144022703170776,0.0071840663,0.93831515,0.0028224725,0.0,-3.6,643072,897.1429834365845,2573.5,603,1
-0.010490947,0.2349170446395874,0.0044675004,0.9715243,0.0007720148,0.0,-3.53,647168,900.4229922294617,2608.4,605,2
-0.008488176,0.5039208829402924,0.004260751,0.91597813,0.002369166,0.0,-3.48,651264,903.8959867954254,2627.54,606,1
-0.010510478,0.5568013787269592,0.012328571,0.935628,0.006038934,0.0,-3.44,655360,907.2519819736481,2649.6,607,1
-0.010519611,0.6091974973678589,0.00619338,0.889919,0.0025769188,0.0,-3.38,659456,910.636129617691,2672.27,609,2
-0.009990796,0.3174307346343994,0.003954943,0.89259666,0.0012873585,0.0,-3.33,663552,914.103093624115,2680.81,610,1
-0.011939044,0.36259979009628296,0.0077487486,0.9684926,0.003285183,0.0,-3.32,667648,917.3990960121155,2687.1,611,1
-0.011796978,0.5352783501148224,0.007815659,0.9236255,0.002523579,0.0,-3.23,671744,920.9881312847137,2683.18,613,2
-0.010606455,0.6643197536468506,0.008096471,0.9392895,0.0037211815,0.0,-3.22,675840,924.4691298007965,2683.18,614,1
-0.012099771,0.5369601547718048,0.0049228286,0.93012106,0.0053956416,0.0,-3.22,679936,927.8611307144165,2688.39,615,1
-0.012216909,0.5559704005718231,0.005742193,0.9460148,0.0030802814,0.0,-3.2,684032,931.2700934410095,2688.39,617,2
-0.013558404,0.5921410024166107,0.0064924737,0.96070063,0.0034924224,0.0,-3.15,688128,934.6901340484619,2704.28,618,1
-0.015129877,0.5949682593345642,0.00554565,0.9612987,0.0014461923,0.0,-3.08,692224,938.2310945987701,2712.96,620,2
-0.0059114243,0.29559463262557983,0.0036606353,0.96776587,0.0010712916,0.0,-3.06,696320,941.526127576828,2712.96,621,1
-0.00896242,0.6133123338222504,0.012314377,0.95499563,0.0026727011,0.0,-3.01,700416,1080.717113018036,2730.68,622,1
-0.009758152,0.4444863796234131,0.006375925,0.95132136,0.00314962,0.0,-2.98,704512,1084.0151312351227,2759.39,623,1
-0.008374273,-0.35772621631622314,0.0049935523,0.96054494,0.0010281274,0.0,-2.95,708608,1087.453129529953,2769.33,624,1
-0.012262261,0.5956368148326874,0.009808589,1.0126492,0.0009878115,0.0,-2.86,712704,1090.79909324646,2789.74,626,2
-0.013168445,0.1014183759689331,0.0073185195,0.9625059,0.0010280317,0.0,-2.82,716800,1094.2040944099426,2807.87,627,1
-0.0068629966,0.49041473865509033,0.004361452,0.91710466,0.0029435474,0.0,-2.78,720896,1097.554129600525,2814.35,628,1
-0.020748578,0.45984333753585815,0.015602035,0.9953026,0.0067822277,0.0,-2.72,724992,1100.8741323947906,2820.99,630,2
-0.011989983,-0.49445009231567383,0.0038500454,0.89860684,0.0008598065,0.0,-2.74,729088,1104.2900958061218,2820.99,631,1
-0.012136132,0.5031400322914124,0.0062125917,0.935901,0.0039712647,0.0,-2.66,733184,1107.6081302165985,2840.49,633,2
-0.012084943,0.4832625985145569,0.00737648,0.99518865,0.0050545884,0.0,-2.63,737280,1111.0081293582916,2850.72,634,1
-0.011454972,0.6090475916862488,0.0053399163,0.9285625,0.0042333724,0.0,-2.62,741376,1114.4680926799774,2853.36,635,1
-0.010204157,0.32067596912384033,0.007708267,0.93688935,0.0053902646,0.0,-2.6,745472,1118.022094488144,2866.23,637,2
-0.0144080315,0.5293046832084656,0.0070729167,0.9996117,0.00808998,0.0,-2.59,749568,1121.58309340477,2866.23,638,1
-0.00928796,0.36078643798828125,0.009233472,0.9635665,0.003959236,0.0,-2.52,753664,1124.904132604599,2867.73,639,1
-0.01121578,0.2160741686820984,0.0077887005,0.97176874,0.0010737653,0.0,-2.46,757760,1128.345131635666,2867.73,641,2
-0.013666006,0.3896666169166565,0.0057666847,0.96375746,0.0028324465,0.0,-2.42,761856,1131.6960937976837,2883.63,642,1
-0.014417992,-1.5703458786010742,0.0042617135,0.962102,0.00023348219,0.0,-2.35,765952,1135.1990940570831,2906.69,644,2
-0.009022234,0.4418323040008545,0.005494085,0.9900196,0.001959111,0.0,-2.38,770048,1138.6070938110352,2906.69,645,1
-0.011948511,0.4791949391365051,0.008998363,0.920613,0.0027573046,0.0,-2.34,774144,1141.919133901596,2907.74,646,1
-0.010006854,0.39526957273483276,0.007276678,0.96225226,0.0017898503,0.0,-2.29,778240,1145.3050940036774,2907.74,648,2
-0.011963164,0.0049934983253479,0.008183074,0.993727,0.0015247575,0.0,-2.27,782336,1148.5460939407349,2907.74,649,1
-0.010596552,0.3040894865989685,0.0051772157,0.9482068,0.0023799522,0.0,-2.25,786432,1152.0870957374573,2907.74,650,1
-0.010834595,0.26835495233535767,0.0050259787,0.9835716,0.0019390767,0.0,-2.17,790528,1155.4480936527252,2908.61,652,2
-0.008289465,0.2673512101173401,0.010611643,0.946148,0.0015160429,0.0,-2.14,794624,1158.8081319332123,2903.7,653,1
-0.010488619,0.13325703144073486,0.0056102006,0.95695716,0.0015159273,0.0,-2.1,798720,1162.2180936336517,2903.7,654,1
-0.008379666,0.47711777687072754,0.0070738075,0.91878915,0.0023525634,0.0,-2.07,802816,1312.3393630981445,2903.7,655,1
-0.011852557,0.49496525526046753,0.006126448,0.89581877,0.0027847863,0.0,-2.03,806912,1315.9368274211884,2915.68,657,2
-0.011675028,0.522801399230957,0.0055160266,0.9453486,0.0011901354,0.0,-1.99,811008,1319.5068638324738,2927.36,658,1
-0.0083729075,0.10475683212280273,0.010030662,0.97024447,0.0016582678,0.0,-1.95,815104,1322.8988645076752,2935.98,660,2
-0.014768858,0.5885981917381287,0.0065876427,0.8631302,0.007034864,0.0,-1.98,819200,1326.2818851470947,2927.6,662,2
-0.015548688,0.4436125159263611,0.005769662,0.9581435,0.004958645,0.0,-1.96,823296,1329.7769229412079,2945.0,663,1
-0.0071929162,0.38107502460479736,0.015137029,1.000391,0.0025719702,0.0,-1.94,827392,1333.306884765625,2950.22,664,1
-0.00968994,0.28515350818634033,0.010243812,0.9575877,0.0022801615,0.0,-1.87,831488,1336.720921754837,2950.22,666,2
-0.008522143,0.37856340408325195,0.008692635,0.91150546,0.0019594128,0.0,-1.84,835584,1340.0888850688934,2964.11,667,1
-0.01147317,0.6199942827224731,0.007864272,0.99765414,0.0024278646,0.0,-1.81,839680,1343.4118866920471,2964.11,668,1
-0.009001355,0.558510810136795,0.005314185,0.86030763,0.0030211234,0.0,-1.74,843776,1346.9048857688904,2979.56,670,2
-0.011814289,0.6135505437850952,0.004962131,0.90098387,0.0023108888,0.0,-1.71,847872,1350.1908855438232,2980.25,671,1
-0.008873069,-0.031467437744140625,0.007441771,0.95227337,0.0018441528,0.0,-1.66,851968,1353.6219198703766,2980.25,673,2
-0.009143413,0.48148900270462036,0.007539515,0.91035175,0.0012251282,0.0,-1.63,856064,1356.9568855762482,2980.25,674,1
-0.010408698,0.620996356010437,0.007987588,0.88695586,0.0021739958,0.0,-1.58,860160,1360.3888854980469,2981.73,675,1
-0.013869389,0.49275195598602295,0.004891097,0.82194984,0.0066980403,0.0,-1.55,864256,1363.8148846626282,2990.75,677,2
-0.013613096,0.6052150428295135,0.0066209575,0.91719633,0.0033114885,0.0,-1.55,868352,1367.0929367542267,2990.75,678,1
-0.010722419,0.5746594667434692,0.0061976337,0.8928472,0.0024352127,0.0,-1.51,872448,1370.5198855400085,2997.78,679,1
-0.006506476,0.010012567043304443,0.0055514267,0.98702556,0.00059830275,0.0,-1.51,876544,1373.8428854942322,2997.78,681,2
-0.011655251,0.558865875005722,0.0036299876,0.8742512,0.0022296046,0.0,-1.48,880640,1377.2329304218292,2997.78,682,1
