#{"t_start": 1603444467.1983628, "env_id": "SlimeVolley-v0"}
r,l,t
-5,507,3.753614
-5,597,5.674475
-5,544,6.278323
-5,631,7.281328
-5,522,8.055025
-5,496,8.86606
-5,468,9.404912
-5,753,10.457181
-5,530,11.068358
-5,514,11.841017
-5,724,12.857014
-5,509,13.445446
-5,756,14.498759
-5,470,15.040789
-4,501,15.798112
-5,997,17.330889
-5,1146,19.218107
-5,576,20.068127
-5,612,21.154144
-5,532,22.118791
-5,621,23.014568
-5,468,23.853412
-4,803,24.77661
-4,1030,26.410248
-5,634,27.574965
-4,682,28.822636
-5,670,29.821509
-5,502,30.599766
-5,648,31.487564
-4,530,32.07662
-5,723,33.054038
-5,440,33.542617
-4,886,34.716422
-5,728,35.712827
-5,380,36.136192
-5,811,37.229647
-5,854,38.366701
-5,618,39.053001
-5,567,39.984987
-5,585,40.636519
-5,827,41.741351
-5,571,42.566473
-5,592,43.225613
-5,729,44.208595
-4,576,45.038071
-5,856,46.268456
-5,695,47.043593
-4,828,48.284525
-3,784,49.659576
-5,612,50.564641
-5,546,51.596204
-4,572,52.398671
-5,462,53.280864
-5,529,54.064726
-5,480,54.826262
-5,590,55.480778
-5,580,56.310788
-5,565,57.107898
-5,843,58.043009
-4,762,59.072159
-5,673,60.024228
-5,575,60.664016
-5,478,61.495685
-5,507,62.145466
-5,561,63.237508
-5,596,64.111814
-5,431,65.009496
-5,654,66.390711
-5,816,67.568856
-5,411,68.454607
-5,788,69.580421
-5,432,70.269764
-5,698,71.269661
-5,503,71.850104
-4,804,73.156198
-5,874,74.616484
-5,723,75.631105
-5,738,76.937991
-4,785,78.329062
-5,573,79.17943
-5,491,79.964217
-5,521,80.556357
-5,569,81.59893
-5,408,82.182192
-3,721,83.437472
-5,784,84.812807
-5,512,85.577596
-5,710,86.816337
-5,687,88.056593
-5,574,88.904547
-5,501,89.844887
-5,455,90.523956
-5,387,91.302785
-5,936,92.912851
-5,577,93.768909
-5,562,94.817588
-5,581,95.67407
-5,700,96.959472
-5,591,97.836312
-5,646,99.15405
-5,515,100.112061
-5,549,100.908206
-4,736,102.20662
-4,898,103.776158
-4,780,105.208811
-4,780,106.371408
-5,735,107.728119
-5,516,108.300784
-5,652,109.223659
-5,590,110.080811
-5,560,110.70242
-5,554,111.502317
-5,818,112.600067
-5,501,113.155195
-5,585,113.978234
-5,492,114.52379
-5,794,115.591619
-5,454,116.095387
-5,561,116.942694
-5,696,118.012358
-5,548,118.645394
-3,837,119.787723
-5,509,120.375176
-5,590,121.376627
-5,588,122.447515
-5,635,123.358325
-5,550,124.361613
-5,502,125.104452
-5,722,126.368693
-5,636,127.505965
-5,587,128.330565
-5,593,129.417262
-4,584,130.25646
-4,966,131.719933
-5,685,132.668674
-5,628,133.796824
-5,596,134.654661
-5,640,135.702056
-5,490,136.246379
-5,562,137.067942
-5,649,137.790043
-5,603,138.659593
-5,428,139.134384
-5,704,140.101098
-5,604,140.956238
-5,890,142.144278
-5,823,143.056417
-4,1064,144.419944
-5,570,145.254004
-4,798,146.331173
-5,481,146.865103
-4,789,147.921524
-5,730,149.084849
-5,821,150.028272
-5,529,150.852294
-5,697,152.075307
-5,477,152.605095
-5,596,153.466985
-5,568,154.281631
-5,582,155.200694
-5,614,156.129892
-5,665,156.912873
-4,824,157.879566
-5,435,158.390052
-5,700,159.375992
-4,767,160.557461
-5,384,161.136961
-5,699,162.127911
-5,797,163.097282
-4,641,163.875966
-5,595,164.599381
-5,613,165.348043
-5,843,166.37612
-4,1111,167.730674
-5,726,168.614111
-5,525,169.253379
-4,694,170.101026
-4,680,170.930121
-5,520,171.563316
-5,630,172.330355
-5,617,173.081354
-5,449,173.628025
-5,544,174.28955
-4,735,175.184117
-5,423,175.699234
-5,580,176.406183
-4,906,177.765827
-5,748,178.91162
-5,476,179.626213
-4,782,180.796361
-5,609,181.705042
-5,516,182.507677
-5,638,183.508643
-3,862,184.860994
-5,506,185.621763
-5,565,186.310347
-5,547,186.974926
-5,457,187.531178
-5,624,188.288505
-5,446,188.830531
-5,664,189.638108
-5,775,190.580624
-5,662,191.385732
-5,530,192.078683
-4,805,193.324781
-5,644,194.335823
-5,839,195.650878
-5,476,196.397593
-5,580,197.30998
-5,588,198.244388
-5,524,199.080794
-5,431,200.111724
-5,726,201.812116
-5,520,202.630812
-4,825,203.922188
-5,726,205.094163
-5,584,205.993353
-5,523,206.802528
-5,503,207.468567
-5,650,208.394787
-4,655,209.405102
-5,404,210.007325
-5,534,210.822415
-5,716,211.926408
-5,555,212.799174
-5,450,213.503212
-5,464,214.062895
-5,682,215.032802
-5,497,215.812662
-4,696,216.904541
-5,414,217.552992
-5,568,218.4447
-5,567,219.343362
-5,528,220.163873
-5,698,221.235829
-5,581,222.507322
-4,631,224.481272
-5,572,225.187439
-5,692,226.029393
-5,522,226.674954
-5,466,227.242226
-5,536,227.895085
-4,589,228.61161
-5,600,229.34216
-5,761,230.267413
-4,785,231.224137
-5,553,231.896873
-5,612,232.641337
-5,611,233.385921
-5,494,233.987093
-5,853,235.024434
-5,609,235.766144
-5,608,236.507528
-5,554,237.181402
-5,523,237.81742
-5,711,238.681995
-3,835,239.697727
-5,639,240.556992
-5,494,241.32131
-5,877,242.679642
-5,614,243.615088
-5,561,244.456456
-5,421,245.089269
-4,698,246.177856
-5,790,247.399301
-5,547,248.217402
-5,578,249.124674
-5,533,249.961811
-5,491,250.709082
-5,559,251.58205
-3,659,252.607579
-5,734,253.748577
-5,513,254.524474
-5,571,255.411419
-5,635,256.394838
-5,436,257.045976
-4,650,258.022313
-5,407,258.641114
-5,585,259.525339
-4,546,260.190178
-5,520,260.823664
-5,544,261.486272
-5,514,262.205509
-5,608,263.144802
-4,672,264.189481
-5,546,265.047597
-5,677,266.111321
-4,808,267.380184
-5,639,268.161377
-5,625,269.13022
-5,580,270.031676
-5,544,270.880075
-5,611,271.82053
-5,475,272.559253
-5,471,273.295363
-5,740,274.263987
-5,836,275.286964
-5,665,276.098039
-5,487,276.691614
-5,684,277.525998
-5,591,278.245407
-5,609,278.989222
-5,651,279.78207
-5,571,280.478242
-5,540,281.135896
-4,601,281.867671
-5,632,282.638033
-5,642,283.420127
-5,981,284.61471
-5,436,285.14517
-5,591,285.864523
-5,506,286.514024
-5,514,287.136152
-5,523,287.748831
-5,444,288.270969
-5,653,289.036072
-5,661,289.811228
-5,633,290.783199
-5,496,291.554353
-5,526,292.3719
-5,457,293.082454
-5,573,293.939327
-5,645,294.725547
-5,596,295.450089
-5,409,295.947858
-5,428,296.469337
-5,458,297.026107
-5,457,297.582423
-5,587,298.297049
-5,532,298.944511
-5,693,299.788078
-5,532,300.439727
-5,672,301.258987
-5,730,302.148312
