loss_pol_surr,ev_tdlam_before,loss_kl,loss_ent,loss_vf_loss,loss_pol_entpen,EpRewMean,TimestepsSoFar,TimeElapsed,EpLenMean,EpisodesSoFar,EpThisIter
-0.014650338,0.3463294506072998,0.006731574,1.0682116,0.001954194,0.0,-3.55,573440,877.1781144142151,2552.57,488,1
-0.011473107,0.6013759970664978,0.005709562,1.0818409,0.0030379998,0.0,-3.49,577536,881.0143649578094,2584.47,490,2
-0.014446507,0.3667871952056885,0.007544186,1.0830356,0.0033837804,0.0,-3.46,581632,885.1319952011108,2591.62,491,1
-0.011106409,0.5293857157230377,0.005448199,1.07892,0.0015457161,0.0,-3.45,585728,888.9320743083954,2604.89,492,1
-0.016377887,0.488900363445282,0.008992612,1.1124239,0.0018450102,0.0,-3.4,589824,892.5763521194458,2618.27,494,2
-0.014121343,0.6012059152126312,0.006680353,1.0573975,0.00393631,0.0,-3.37,593920,896.4370496273041,2632.47,495,1
-0.013492378,0.4058787226676941,0.004899414,1.1099026,0.002351737,0.0,-3.35,598016,900.1908707618713,2645.71,496,1
-0.01571009,0.5947864055633545,0.005141467,1.0977086,0.004690088,0.0,-3.32,602112,1047.1393525600433,2660.92,497,1
-0.015596624,-1.9558720588684082,0.004858501,1.1113492,0.00036305812,0.0,-3.27,606208,1050.8162462711334,2683.06,499,2
-0.010482682,0.4025064706802368,0.005577312,1.1071498,0.0039192783,0.0,-3.24,610304,1054.543793439865,2705.82,500,1
-0.013062636,-1.526256799697876,0.00646278,1.1710012,0.00028249627,0.0,-3.18,614400,1058.2516973018646,2723.29,501,1
-0.008896947,0.4424232840538025,0.006915465,1.0806653,0.0013081809,0.0,-3.11,618496,1061.9149827957153,2723.54,503,2
-0.013951235,0.3346291780471802,0.008155294,1.1980003,0.003443485,0.0,-3.08,622592,1065.589548110962,2725.72,504,1
-0.01060881,0.37356019020080566,0.0064349454,1.0896697,0.002485159,0.0,-3.04,626688,1069.2580201625824,2739.33,505,1
-0.010330884,0.5113855600357056,0.0045385435,1.0914762,0.0051594405,0.0,-3.02,630784,1073.1182861328125,2756.6,507,2
-0.012768911,0.4540882110595703,0.00586443,1.074359,0.0031997017,0.0,-2.99,634880,1077.1223888397217,2771.63,508,1
-0.015285562,0.6153746247291565,0.010032109,1.1426936,0.0020360826,0.0,-2.96,638976,1081.0261027812958,2784.66,509,1
-0.011744743,0.562980055809021,0.005434754,1.1072819,0.003442623,0.0,-2.89,643072,1084.8470995426178,2788.21,511,2
-0.013289509,0.3277994394302368,0.0058340244,1.086958,0.0024218338,0.0,-2.87,647168,1088.5706903934479,2805.59,512,1
-0.012010714,0.6151227355003357,0.009571993,1.1012077,0.0033132867,0.0,-2.83,651264,1092.2612454891205,2805.59,514,2
-0.011629702,0.36171555519104004,0.0055001387,1.1065458,0.003276856,0.0,-2.78,655360,1095.997641324997,2812.19,515,1
-0.016574744,0.4293094873428345,0.0073566884,1.1237626,0.0035054758,0.0,-2.74,659456,1099.6561317443848,2813.39,516,1
-0.011455609,0.1569882035255432,0.004329419,1.0915426,0.0011959084,0.0,-2.7,663552,1103.377540588379,2820.86,518,2
-0.006635827,0.1348053216934204,0.0044978973,1.1037912,0.0010497791,0.0,-2.65,667648,1107.0934941768646,2829.05,519,1
-0.011098401,0.36016130447387695,0.009343426,1.0733764,0.0026159869,0.0,-2.6,671744,1110.8558163642883,2843.72,520,1
-0.010521021,0.46020352840423584,0.0065233232,1.0610342,0.0023105259,0.0,-2.58,675840,1114.6411337852478,2843.72,522,2
-0.010232542,0.47301775217056274,0.009134795,1.0105256,0.0018932272,0.0,-2.55,679936,1118.2769012451172,2863.79,523,1
-0.012364083,0.23479270935058594,0.00995887,1.0940785,0.0018123817,0.0,-2.47,684032,1121.9250750541687,2870.95,525,2
-0.015377698,0.5031806230545044,0.005692409,1.0493202,0.004160721,0.0,-2.43,688128,1125.6251657009125,2878.7,526,1
-0.0104495175,0.49619197845458984,0.0066540893,1.0274475,0.004018478,0.0,-2.4,692224,1129.2735970020294,2884.52,527,1
-0.013842198,0.5728549063205719,0.008120502,1.0472968,0.004933134,0.0,-2.36,696320,1133.258139371872,2892.1,529,2
-0.012875644,0.4384393095970154,0.0060437503,1.0385103,0.005393474,0.0,-2.37,700416,1325.294937133789,2897.35,530,1
-0.013080001,0.35918039083480835,0.005167846,0.9994358,0.0032621368,0.0,-2.31,704512,1329.1629514694214,2920.85,531,1
-0.010399617,0.6182502508163452,0.0062289233,0.9881814,0.0058169747,0.0,-2.26,708608,1333.0261535644531,2920.85,532,1
-0.0071755038,0.47059887647628784,0.01066129,0.9818347,0.004849303,0.0,-2.21,712704,1337.1740763187408,2927.97,534,2
-0.012726537,0.5408478081226349,0.005633237,0.9587141,0.0075898413,0.0,-2.23,716800,1341.025514125824,2919.6,535,1
-0.012453546,0.5503606200218201,0.0052389298,0.9973024,0.0055369055,0.0,-2.19,720896,1345.0273900032043,2935.07,537,2
-0.015944794,0.2791960835456848,0.005948015,1.0287141,0.0036522194,0.0,-2.18,724992,1348.7015583515167,2935.07,538,1
-0.011063095,0.346723735332489,0.011094884,0.9776209,0.0038020578,0.0,-2.17,729088,1352.5570921897888,2935.07,539,1
-0.012280234,0.6159002184867859,0.005779027,1.0351521,0.003030831,0.0,-2.08,733184,1356.1890184879303,2952.52,541,2
-0.011992046,0.6116890013217926,0.008327606,0.9834929,0.00484709,0.0,-2.06,737280,1359.8649561405182,2962.5,542,1
-0.012387574,0.5022748708724976,0.0068789185,1.05238,0.0035852254,0.0,-2.04,741376,1363.5919728279114,2965.35,544,2
-0.013182865,0.5768912732601166,0.005521938,1.0711172,0.0049842317,0.0,-2.03,745472,1367.3430275917053,2965.35,545,1
-0.011951544,0.5922880470752716,0.004645131,1.0492774,0.0017709782,0.0,-2.0,749568,1371.0710589885712,2965.35,546,1
-0.006866876,0.5565788745880127,0.008481359,1.0697621,0.0011396987,0.0,-1.97,753664,1374.8150870800018,2965.35,548,2
-0.010347296,0.5107734203338623,0.0060790125,0.9796087,0.002847911,0.0,-1.92,757760,1378.712543964386,2965.35,549,1
-0.011515458,0.43625521659851074,0.0068235993,1.002998,0.0026654662,0.0,-1.91,761856,1382.5819396972656,2974.19,550,1
-0.010927197,0.11892318725585938,0.004046517,1.0211346,0.0020986171,0.0,-1.88,765952,1386.286123752594,2974.19,552,2
-0.012746129,0.6668151319026947,0.0060250494,0.9888893,0.002845281,0.0,-1.89,770048,1390.138931274414,2974.19,553,1
-0.0131679885,0.17275792360305786,0.007460274,1.0362855,0.0034247844,0.0,-1.9,774144,1393.9435212612152,2974.19,554,1
-0.0116822515,0.6104614436626434,0.004827509,1.0726763,0.0019799005,0.0,-1.82,778240,1397.7481572628021,2974.19,556,2
-0.014577332,0.4560620188713074,0.007929402,1.0301466,0.0012735408,0.0,-1.79,782336,1401.4405682086945,2977.28,557,1
-0.015557382,-0.13393592834472656,0.003885455,0.9569875,0.00022368687,0.0,-1.75,786432,1405.4509966373444,2977.28,559,2
-0.011002479,0.27838194370269775,0.00862277,1.0420562,0.0017927306,0.0,-1.71,790528,1409.472422361374,2994.41,560,1
-0.012774985,0.2914130687713623,0.0056793992,1.0184237,0.0025810155,0.0,-1.68,794624,1413.4896786212921,2994.41,561,1
-0.014374554,-1.2923564910888672,0.00609406,1.0370033,0.00012437541,0.0,-1.61,798720,1417.4553356170654,2995.42,563,2
-0.013230579,0.34092652797698975,0.0055265697,1.0210843,0.002878569,0.0,-1.61,802816,1582.8155863285065,2995.42,563,0
-0.014707804,0.271881639957428,0.0056990203,1.0406495,0.00125138,0.0,-1.55,806912,1586.5538954734802,3017.66,565,2
-0.01320663,-0.38151228427886963,0.006564818,1.0060862,0.00013172111,0.0,-1.54,811008,1590.45463681221,3017.66,566,1
-0.009608599,0.2765542268753052,0.013679349,1.0207267,0.0025376217,0.0,-1.47,815104,1594.198230266571,3017.66,568,2
-0.011224545,0.618124932050705,0.007077272,0.93368244,0.0026690988,0.0,-1.44,819200,1598.0499138832092,3017.66,569,1
-0.016216356,0.47108322381973267,0.008222155,1.0313228,0.0033153894,0.0,-1.43,823296,1601.729965686798,3017.66,570,1
-0.011329405,0.3615068197250366,0.006844728,0.9776372,0.002941802,0.0,-1.39,827392,1605.7567522525787,3017.66,572,2
-0.012759418,0.33314186334609985,0.005471167,0.9627758,0.0021867445,0.0,-1.42,831488,1609.7891535758972,3017.66,573,1
-0.013223243,0.15928149223327637,0.0050710524,0.9760895,0.0017246598,0.0,-1.4,835584,1613.5293657779694,3017.66,574,1
-0.013171943,0.6347434520721436,0.0057267137,0.99848074,0.0012044192,0.0,-1.39,839680,1617.2669763565063,3021.93,576,2
-0.010990618,0.6664797961711884,0.0040801587,0.96955585,0.001622326,0.0,-1.41,843776,1620.964051246643,3021.93,577,1
-0.01461493,-1.1472387313842773,0.008558061,1.0333824,0.00016419232,0.0,-1.42,847872,1624.759093761444,3021.93,578,1
-0.013415533,0.3503022789955139,0.0081509445,1.0253768,0.0042816917,0.0,-1.38,851968,1628.6622920036316,3021.93,580,2
-0.01333868,-5.031051158905029,0.006384013,0.9981324,0.00012689523,0.0,-1.35,856064,1632.4851410388947,3029.88,581,1
-0.00976801,0.486944317817688,0.007185957,0.9974282,0.0035973408,0.0,-1.32,860160,1636.6959991455078,3029.88,583,2
-0.011674451,0.0624958872795105,0.0049937754,0.9772467,0.0005797693,0.0,-1.31,864256,1640.55215883255,3029.88,584,1
-0.010707907,0.21239769458770752,0.0046035103,1.0051376,0.0036185174,0.0,-1.27,868352,1644.3831956386566,3036.94,585,1
