#{"t_start": 1603396067.1206307, "env_id": "SlimeVolley-v0"}
r,l,t
-5,701,3.421815
-5,626,5.36526
-4,870,6.858345
-4,926,8.143866
-5,507,8.725957
-5,554,9.533137
-5,782,10.431116
-5,512,11.188988
-5,518,11.783552
-5,537,12.569168
-5,495,13.137192
-5,461,13.89769
-5,559,14.714505
-5,709,15.987487
-5,621,17.085768
-4,696,18.120972
-5,765,19.198723
-5,785,20.236629
-5,568,20.865814
-5,599,21.882271
-5,619,22.841289
-5,647,23.591141
-5,452,24.470726
-4,791,25.623899
-4,928,27.173095
-5,499,27.959676
-5,538,28.677875
-5,714,29.69244
-5,500,30.652237
-5,784,31.803377
-5,587,32.881727
-5,964,34.514098
-5,493,35.247473
-5,653,36.237121
-5,642,37.231144
-5,498,37.964468
-5,729,39.101743
-5,668,39.841127
-5,753,40.932053
-5,487,41.825706
-5,516,42.593791
-4,676,43.756402
-5,566,44.600151
-5,675,45.60804
-4,878,46.799679
-5,571,47.457982
-5,714,48.607276
-5,653,49.639123
-5,683,50.423719
-5,460,51.121383
-3,1088,52.814412
-5,421,53.298321
-5,445,53.992713
-5,539,54.667412
-5,820,56.078701
-5,573,56.974399
-5,505,57.67764
-5,846,58.85004
-5,648,59.778291
-5,625,60.497797
-5,701,61.486937
-5,653,62.434885
-5,537,63.050502
-5,440,63.740393
-5,1056,65.250662
-5,506,65.831469
-5,544,66.639471
-5,540,67.25974
-5,418,67.93534
-5,624,68.652967
-5,419,69.427617
-5,927,70.699127
-5,773,72.126604
-5,411,72.935302
-5,368,73.460455
-5,494,74.175384
-5,656,75.338437
-5,595,76.473434
-5,638,77.207452
-5,607,78.116329
-5,733,79.166913
-5,532,79.891775
-5,623,81.20027
-4,585,82.054317
-5,621,83.048948
-5,474,83.573722
-5,677,84.684541
-5,462,85.352432
-5,794,86.595052
-5,413,87.419523
-3,820,88.59614
-5,536,89.641076
-5,668,90.91631
-5,471,91.587163
-5,914,93.195222
-5,545,94.00623
-5,594,95.173765
-5,465,96.089304
-5,583,96.921337
-4,734,98.236077
-4,957,99.475975
-5,731,100.286533
-5,519,101.066427
-5,712,102.102555
-5,626,102.933087
-5,615,103.979692
-5,714,105.18079
-5,405,105.64672
-5,724,106.676278
-5,508,107.26242
-5,601,108.13826
-5,774,109.469868
-5,643,110.209318
-5,810,111.435813
-4,603,112.325948
-5,577,112.9915
-4,919,114.458435
-4,957,116.115758
-5,753,117.272208
-4,627,117.991932
-5,525,118.81891
-5,519,119.414242
-5,769,120.613533
-5,609,121.711079
-5,458,122.219043
-5,862,123.463491
-5,735,124.56842
-5,472,125.093952
-5,703,126.068283
-5,664,127.013085
-5,634,128.179142
-5,414,128.691347
-5,469,129.458023
-5,736,130.813739
-5,521,131.421504
-5,618,132.346635
-5,578,133.022065
-5,639,134.093739
-5,659,135.451391
-5,495,136.1544
-5,652,137.30367
-5,632,138.22518
-4,705,139.26655
-5,552,140.11235
-5,564,140.736983
-5,681,141.7771
-5,642,142.487499
-4,783,143.586238
-5,441,144.252412
-5,703,145.049257
-5,418,145.691146
-5,524,146.27099
-5,733,147.369004
-5,460,147.891272
-4,1048,150.724183
-5,834,152.153121
-5,422,153.075743
-5,628,154.986671
-4,748,155.978986
-4,983,157.120487
-5,458,157.682979
-4,787,158.754132
-5,669,159.764613
-5,680,160.810536
-5,809,162.055646
-5,705,163.076403
-5,829,164.075481
-5,526,164.709518
-5,573,165.581495
-5,675,166.456845
-5,694,167.510978
-5,605,168.44658
-5,523,169.254644
-3,890,170.304362
-5,641,171.048213
-5,513,171.643475
-5,764,172.531664
-5,463,173.068418
-5,602,173.767495
-5,671,174.548296
-5,580,175.222294
-5,930,176.304022
-5,767,177.196561
-5,472,177.744963
-5,664,178.517122
-5,641,179.26109
-5,521,179.864682
-5,818,180.812685
-4,681,181.602475
-5,729,182.449092
-5,1109,183.735324
-4,704,184.55161
-5,645,185.300652
-4,514,185.89754
-5,389,186.350106
-5,638,187.091884
-5,673,187.872192
-5,550,188.50984
-5,452,189.135901
-5,425,189.629226
-5,472,190.178307
-5,530,190.792028
-5,633,191.526006
-5,669,192.303314
-5,635,193.039088
-5,404,193.507859
-5,833,194.671367
-4,766,195.847113
-5,665,196.859125
-5,603,197.783182
-5,553,198.631245
-5,741,199.5735
-4,772,200.50276
-5,467,201.064344
-5,738,201.953054
-4,779,202.889983
-5,696,203.727166
-5,750,204.628737
-5,707,205.479177
-5,545,206.224248
-4,581,207.054747
-5,550,207.882404
-5,678,208.930947
-5,522,209.729345
-5,521,210.526595
-5,580,211.414941
-5,496,212.172181
-5,391,212.779234
-5,853,214.071628
-5,900,215.44255
-5,856,216.672022
-5,848,217.692927
-5,619,218.438964
-4,984,219.623767
-5,660,220.418103
-5,530,221.056996
-5,718,221.923435
-5,460,222.478035
-5,533,223.121103
-5,737,224.196737
-5,463,224.914499
-4,763,225.907198
-5,488,226.613022
-5,542,227.249863
