optimgain,EpLenMean,TimeElapsed,meankl,EpThisIter,EpisodesSoFar,entloss,explained_variance_tdlam_before,TimestepsSoFar,surrgain,EpRewMean,entropy
0.009689047,701.0,2.5956947803497314,0.0039552883,1,1,0.0,-0.4695572853088379,1024,0.009689047,-5.0,2.075531
0.015443603,663.5,4.308809518814087,0.0055214074,1,2,0.0,-0.051905035972595215,2048,0.015443603,-5.0,2.0740108
0.008660168,732.3333333333334,5.7573747634887695,0.0058430936,1,3,0.0,0.1742759346961975,3072,0.008660168,-4.666666666666667,2.07186
0.014343966,726.0,7.104193925857544,0.0068905014,2,5,0.0,0.4449140429496765,4096,0.014343966,-4.6,2.0690734
0.0056892475,709.4285714285714,8.4508535861969,0.0071959253,2,7,0.0,0.55386683344841,5120,0.0056892475,-4.714285714285714,2.0676255
0.01402042,666.2222222222222,9.79480242729187,0.008140979,2,9,0.0,0.5990108549594879,6144,0.01402042,-4.777777777777778,2.0652823
0.010169417,638.9090909090909,11.141698360443115,0.0100535145,2,11,0.0,0.5058050453662872,7168,0.010169417,-4.818181818181818,2.064943
0.0053289104,619.0769230769231,12.825430631637573,0.008985052,2,13,0.0,0.6137430369853973,8192,0.0053289104,-4.846153846153846,2.065704
0.010775392,625.5,14.522481918334961,0.009052526,1,14,0.0,0.6220394372940063,9216,0.010775392,-4.857142857142857,2.0645518
0.009106493,629.625,16.20772671699524,0.009607124,2,16,0.0,0.24275153875350952,10240,0.009106493,-4.8125,2.0626807
0.013941053,637.5882352941177,17.508828163146973,0.01118966,1,17,0.0,0.625396341085434,11264,0.013941053,-4.823529411764706,2.063745
0.015110476,641.6842105263158,18.84803533554077,0.011010326,2,19,0.0,0.5402882695198059,12288,0.015110476,-4.842105263157895,2.0628216
0.017761124,639.55,20.404654502868652,0.010081662,1,20,0.0,0.32444363832473755,13312,0.017761124,-4.85,2.059591
0.024500668,638.9545454545455,21.885758876800537,0.010330513,2,22,0.0,0.6523514091968536,14336,0.024500668,-4.863636363636363,2.0590415
0.016808467,637.5,23.581873178482056,0.009988423,2,24,0.0,0.5714158415794373,15360,0.016808467,-4.833333333333333,2.0596044
0.007774207,649.12,25.194734573364258,0.012553804,1,25,0.0,0.5091853439807892,16384,0.007774207,-4.8,2.0566177
0.020628482,639.4444444444445,26.68436574935913,0.012234482,2,27,0.0,0.6805104315280914,17408,0.020628482,-4.814814814814815,2.0556626
0.021782424,642.1071428571429,28.258212327957153,0.011723897,1,28,0.0,0.6721865832805634,18432,0.021782424,-4.821428571428571,2.0524821
0.023176972,642.1,29.989445447921753,0.011012477,2,30,0.0,0.41737836599349976,19456,0.023176972,-4.833333333333333,2.0522194
0.0115214875,640.3225806451613,31.695951223373413,0.011806784,1,31,0.0,0.7023817598819733,20480,0.0115214875,-4.838709677419355,2.0566351
0.015151018,645.6666666666666,33.38526487350464,0.012452187,2,33,0.0,0.49310147762298584,21504,0.015151018,-4.848484848484849,2.057525
0.026590299,645.8823529411765,34.79395818710327,0.014167052,1,34,0.0,0.6833522617816925,22528,0.026590299,-4.852941176470588,2.0589285
0.023838188,641.6666666666666,36.467199087142944,0.013850521,2,36,0.0,0.75237637758255,23552,0.023838188,-4.861111111111111,2.055958
0.0091707,644.6578947368421,37.78027081489563,0.013199644,2,38,0.0,0.7174982130527496,24576,0.0091707,-4.868421052631579,2.053678
0.014824465,647.4358974358975,39.30204439163208,0.014253439,1,39,0.0,0.6131764054298401,25600,0.014824465,-4.871794871794871,2.054891
0.018172504,638.8,40.992353677749634,0.014163395,2,41,0.0,0.5134521424770355,26624,0.018172504,-4.875,2.0558496
0.019860173,632.45,42.681382179260254,0.011599153,2,43,0.0,0.5690080225467682,27648,0.019860173,-4.875,2.0570307
