EpisodesSoFar,loss_vf_loss,EpLenMean,EpThisIter,loss_kl,loss_pol_surr,loss_pol_entpen,TimestepsSoFar,TimeElapsed,ev_tdlam_before,loss_ent,EpRewMean
459,0.012620052,605.01,7,0.007660474,-0.0077155344,0.0,278528,634.7641212940216,0.8286313563585281,1.60119,-4.88
465,0.011754478,610.2,6,0.007090685,-0.009745622,0.0,282624,642.255457162857,0.8368379324674606,1.6117109,-4.87
472,0.012869919,609.6,7,0.007726146,-0.007075933,0.0,286720,649.7689845561981,0.8390272259712219,1.5780114,-4.86
478,0.01092207,617.02,6,0.00846363,-0.004590075,0.0,290816,657.0868730545044,0.8429273366928101,1.6048994,-4.86
485,0.011625998,614.85,7,0.007959931,-0.008022085,0.0,294912,664.3748161792755,0.8615186959505081,1.5737594,-4.87
491,0.0136619955,606.71,6,0.011088989,-0.010655306,0.0,299008,671.5065286159515,0.7843997776508331,1.5591284,-4.88
497,0.015105923,618.28,6,0.0075413017,-0.003441007,0.0,303104,742.7081220149994,0.8316338956356049,1.5526216,-4.84
503,0.010947248,621.36,6,0.0094707,-0.0054910635,0.0,307200,750.0318551063538,0.8629380166530609,1.5017011,-4.84
510,0.010723518,615.32,7,0.008235309,-0.00901872,0.0,311296,757.3650825023651,0.8563317060470581,1.513659,-4.84
517,0.012197181,613.38,7,0.008142595,-0.0058705322,0.0,315392,764.5194227695465,0.8630121499300003,1.4757203,-4.83
523,0.013836248,620.69,6,0.007654269,-0.004954405,0.0,319488,771.8315806388855,0.8000171780586243,1.5182259,-4.82
529,0.012149671,632.27,6,0.008495348,-0.005336939,0.0,323584,779.3439424037933,0.8380756378173828,1.484154,-4.82
535,0.012761315,634.25,6,0.009319363,-0.0067433612,0.0,327680,786.853538274765,0.8537507206201553,1.4395051,-4.84
541,0.0114637995,641.41,6,0.008579068,-0.0066426867,0.0,331776,794.255274772644,0.8561947345733643,1.4294853,-4.83
548,0.0112448465,636.06,7,0.0073223766,-0.004165217,0.0,335872,801.7745642662048,0.8747916221618652,1.4015028,-4.83
555,0.010553489,637.43,7,0.008660943,-0.004179085,0.0,339968,809.2903306484222,0.8693742901086807,1.3849427,-4.84
562,0.010802804,634.88,7,0.008784125,-0.0055933166,0.0,344064,816.8332800865173,0.8639311790466309,1.3510215,-4.84
569,0.013082104,627.27,7,0.007432814,-0.0050912695,0.0,348160,824.2466557025909,0.8658069968223572,1.3299499,-4.85
575,0.0103093535,630.97,6,0.007830151,-0.0051016686,0.0,352256,831.4682643413544,0.8775055855512619,1.3048776,-4.83
582,0.011850809,628.14,7,0.008610249,-0.0062988815,0.0,356352,838.6549868583679,0.8217835128307343,1.3093038,-4.83
589,0.0112340385,632.45,7,0.007226446,-0.004071527,0.0,360448,845.8795580863953,0.8479243516921997,1.3032892,-4.83
595,0.010868841,628.99,6,0.008300281,-0.0038808207,0.0,364544,853.1578757762909,0.8692418485879898,1.2500589,-4.84
602,0.009623381,622.16,7,0.009084026,-0.006470755,0.0,368640,860.3389434814453,0.8799924403429031,1.2391489,-4.86
608,0.011184034,625.41,6,0.0091167735,-0.005677228,0.0,372736,867.4987721443176,0.8627583682537079,1.1721236,-4.86
615,0.011115582,627.25,7,0.007119985,-0.0041879364,0.0,376832,874.7527279853821,0.8813495263457298,1.2054396,-4.87
621,0.01155943,629.11,6,0.007886307,-0.0037696157,0.0,380928,882.1714651584625,0.8474777787923813,1.2201607,-4.86
628,0.014614041,615.17,7,0.007452923,-0.0062213726,0.0,385024,889.4175884723663,0.8464824259281158,1.2053894,-4.86
635,0.012937459,609.09,7,0.0067839804,-0.005616201,0.0,389120,896.9264776706696,0.8615429252386093,1.2064984,-4.86
642,0.010789453,605.74,7,0.0068303766,-0.0057315743,0.0,393216,904.186429977417,0.8805629760026932,1.1970135,-4.86
648,0.0137015,615.91,6,0.0073215766,-0.006890226,0.0,397312,911.3990881443024,0.8625781387090683,1.1467667,-4.83
654,0.012830001,618.4,6,0.0072372295,-0.0054686274,0.0,401408,983.1130499839783,0.8318166881799698,1.137717,-4.84
659,0.011803031,626.79,5,0.0070202667,-0.0024135206,0.0,405504,990.4730699062347,0.8449592739343643,1.1257986,-4.83
666,0.010138927,633.14,7,0.006076782,-0.0034310615,0.0,409600,997.7009100914001,0.8807804882526398,1.1590481,-4.84
672,0.017396122,637.43,6,0.007002196,-0.005234313,0.0,413696,1005.0735113620758,0.8235532343387604,1.177295,-4.81
679,0.011692327,635.44,7,0.007205282,-0.00820077,0.0,417792,1012.465528011322,0.8462721258401871,1.1748955,-4.81
685,0.013081657,635.36,6,0.006749228,-0.005217023,0.0,421888,1019.6296653747559,0.8586962819099426,1.1188267,-4.81
692,0.012361325,634.06,7,0.0069642146,-0.007058521,0.0,425984,1026.833304643631,0.8437881618738174,1.0964739,-4.8
699,0.012839266,632.69,7,0.0070356303,-0.00644104,0.0,430080,1034.107801914215,0.8483496755361557,1.1295462,-4.8
706,0.0103689125,629.18,7,0.006328444,-0.0036708754,0.0,434176,1041.388340473175,0.8798551112413406,1.1312934,-4.81
714,0.011396103,621.38,8,0.008217142,-0.006658039,0.0,438272,1048.620664358139,0.8731798827648163,1.100537,-4.81
720,0.010362308,621.7,6,0.0064042783,-0.0041582584,0.0,442368,1055.8466198444366,0.8663146942853928,1.0852562,-4.82
726,0.010052685,624.08,6,0.0071791112,-0.004951734,0.0,446464,1063.0568089485168,0.8649353533983231,1.0874122,-4.85
733,0.010615166,632.08,7,0.006701223,-0.0035878818,0.0,450560,1070.2797424793243,0.8650611042976379,1.0679945,-4.85
739,0.010118647,628.25,6,0.0063629146,-0.008149297,0.0,454656,1077.4323971271515,0.8563137501478195,1.0837996,-4.87
746,0.010248037,626.36,7,0.0067687943,-0.0044310763,0.0,458752,1084.9136328697205,0.861924946308136,1.0500433,-4.87
753,0.010808091,622.41,7,0.005727962,-0.0067855055,0.0,462848,1092.4334318637848,0.8599209934473038,1.0309292,-4.89
759,0.009491175,612.78,6,0.005714469,-0.005969909,0.0,466944,1099.9596629142761,0.8733142167329788,1.0081295,-4.9
766,0.010229044,612.8,7,0.005511687,-0.005723719,0.0,471040,1107.3713636398315,0.8712179809808731,0.9798187,-4.9
772,0.013105139,615.26,6,0.006145139,-0.0049823695,0.0,475136,1114.8899097442627,0.8554912209510803,0.956815,-4.91
779,0.011045501,609.67,7,0.005144776,-0.0041470136,0.0,479232,1122.4131195545197,0.874022901058197,0.97546417,-4.92
786,0.012438822,613.74,7,0.0062861834,-0.0028824834,0.0,483328,1129.9501399993896,0.8500182777643204,0.972819,-4.92
792,0.013060933,613.0,6,0.0060536526,-0.004332669,0.0,487424,1137.4675595760345,0.8575571924448013,0.9454626,-4.92
798,0.014793161,620.52,6,0.0075077442,-0.0070928372,0.0,491520,1144.850358247757,0.8152274638414383,0.9029621,-4.9
804,0.012300431,628.48,6,0.006258583,-0.0060429187,0.0,495616,1152.1769561767578,0.8463576138019562,0.9443565,-4.89
810,0.0102656,633.3,6,0.0054804864,-0.0014415586,0.0,499712,1159.52259683609,0.8521380871534348,0.93339264,-4.88
815,0.010556014,642.2,5,0.006766218,-0.0035648928,0.0,503808,1229.8016390800476,0.8557632267475128,0.9237556,-4.87
822,0.011646155,640.85,7,0.0068421424,-0.008133069,0.0,507904,1237.0045714378357,0.8544575870037079,0.8895723,-4.85
827,0.012025253,649.46,5,0.005233481,-0.005229244,0.0,512000,1244.1270623207092,0.8440067917108536,0.87747073,-4.83
833,0.008985222,650.01,6,0.0059183994,-0.0053856373,0.0,516096,1251.4293220043182,0.8667815327644348,0.85512644,-4.83
840,0.011174525,652.35,7,0.0049088486,-0.003006374,0.0,520192,1258.7042782306671,0.8405000567436218,0.87340707,-4.82
846,0.011348038,654.3,6,0.0068669417,-0.0036673239,0.0,524288,1265.871576309204,0.8510241508483887,0.8501696,-4.81
852,0.009599756,660.53,6,0.0059937765,-0.0049446346,0.0,528384,1273.0273969173431,0.8184730112552643,0.8017371,-4.81
859,0.013187237,661.49,7,0.00511354,-0.00390304,0.0,532480,1280.2726805210114,0.8243280053138733,0.7772469,-4.79
866,0.011709112,660.0,7,0.005229781,-0.0035416798,0.0,536576,1287.5547943115234,0.8520867079496384,0.74305135,-4.78
872,0.00845066,654.94,6,0.004737022,-0.0051596053,0.0,540672,1294.7081291675568,0.8547062873840332,0.72801524,-4.8
879,0.010673828,661.03,7,0.005049424,-0.005722359,0.0,544768,1301.9550261497498,0.8591574728488922,0.7354452,-4.79
886,0.010904978,653.98,7,0.006298403,-0.0063416837,0.0,548864,1309.4824542999268,0.868449792265892,0.7226854,-4.79
893,0.010596507,646.54,7,0.0058308183,-0.0044649933,0.0,552960,1316.804855108261,0.8856921568512917,0.6914393,-4.82
898,0.008982981,650.65,5,0.005513248,-0.005137571,0.0,557056,1324.1552472114563,0.854743167757988,0.6735924,-4.82
905,0.009128146,645.47,7,0.00713013,-0.0044161403,0.0,561152,1331.3811433315277,0.8748510479927063,0.6568043,-4.83
911,0.011984541,640.47,6,0.005630005,-0.0052870596,0.0,565248,1338.5626673698425,0.8374636769294739,0.6527532,-4.82
917,0.011245062,637.43,6,0.004835322,-0.0032447758,0.0,569344,1345.7719848155975,0.8446406275033951,0.65805995,-4.85
923,0.011147152,642.25,6,0.0053162216,-0.005056151,0.0,573440,1353.0947968959808,0.8472902923822403,0.6544653,-4.84
929,0.010042551,647.74,6,0.0049469937,-0.0057643154,0.0,577536,1360.63094830513,0.8584297150373459,0.65336245,-4.85
935,0.010028179,643.5,6,0.0048094373,-0.0050989753,0.0,581632,1367.871455669403,0.8875962942838669,0.6568829,-4.84
941,0.009927229,645.22,6,0.0037510437,-0.0017241676,0.0,585728,1375.405146598816,0.8689344525337219,0.6709513,-4.84
948,0.0104944315,641.04,7,0.0044453824,-0.0058020134,0.0,589824,1382.9096858501434,0.8900942131876945,0.63148075,-4.85
955,0.011057642,639.25,7,0.0048930272,-0.003609514,0.0,593920,1390.1997196674347,0.8661084324121475,0.6631737,-4.85
961,0.014038015,642.04,6,0.0036063225,-0.0037817268,0.0,598016,1397.401983499527,0.8484494835138321,0.65051675,-4.84
966,0.010848783,648.82,5,0.0049326606,-0.004162231,0.0,602112,1467.8790130615234,0.8706141114234924,0.64405227,-4.85
972,0.011892563,657.76,6,0.004653732,-0.0029146294,0.0,606208,1475.047912120819,0.8379528224468231,0.62541693,-4.85
979,0.014247873,655.89,7,0.0047624377,-0.003931521,0.0,610304,1482.5669221878052,0.7965885102748871,0.6593819,-4.85
985,0.011510966,656.46,6,0.004208049,-0.0019424569,0.0,614400,1490.109697341919,0.8511917293071747,0.6120058,-4.85
992,0.010768331,657.47,7,0.004842508,-0.0074520316,0.0,618496,1497.4426267147064,0.8782922029495239,0.6065094,-4.84
998,0.011081049,654.83,6,0.0056610084,-0.0050309803,0.0,622592,1504.686072587967,0.8438928872346878,0.5982395,-4.84
1005,0.00942864,657.72,7,0.0053748256,-0.0044231624,0.0,626688,1512.2262353897095,0.8699875473976135,0.60463333,-4.85
1011,0.010884812,653.71,6,0.0049473583,-0.0045845406,0.0,630784,1519.582023859024,0.8836743533611298,0.5908766,-4.86
1017,0.008838253,657.23,6,0.0039361757,-0.0034432972,0.0,634880,1526.8286185264587,0.8619593381881714,0.5930919,-4.86
1024,0.009583437,650.38,7,0.004308557,-0.0040558004,0.0,638976,1534.010149717331,0.8651229739189148,0.60354775,-4.88
1029,0.010768318,650.76,5,0.0058433926,-0.002839343,0.0,643072,1541.2387065887451,0.8482282757759094,0.5827376,-4.86
1036,0.01103006,647.88,7,0.0046340376,-0.005549224,0.0,647168,1548.7482466697693,0.8509345948696136,0.6110171,-4.86
1043,0.011794356,644.54,7,0.004891814,-0.0029520963,0.0,651264,1555.9636223316193,0.8450098633766174,0.5867851,-4.87
1051,0.011579066,637.53,8,0.004872174,-0.0019446793,0.0,655360,1563.20663022995,0.8670621067285538,0.5919456,-4.86
1057,0.00960318,640.1,6,0.005224424,0.0005356043,0.0,659456,1570.5564818382263,0.8522080630064011,0.55723345,-4.86
1063,0.011019904,639.93,6,0.0051756795,-0.0039329724,0.0,663552,1577.9146921634674,0.85028937458992,0.5265629,-4.87
1069,0.010721944,632.17,6,0.0050884522,-0.0010021593,0.0,667648,1585.195953130722,0.8665711581707001,0.5526558,-4.85
1076,0.010252956,629.73,7,0.0052679465,-0.0037553739,0.0,671744,1592.5624017715454,0.8775047138333321,0.55114704,-4.86
1083,0.011396258,626.83,7,0.0053491252,-0.0032153367,0.0,675840,1599.8884558677673,0.8730084449052811,0.5523333,-4.87
1090,0.010989281,631.56,7,0.0054774163,-0.0021401541,0.0,679936,1607.3519415855408,0.8639647215604782,0.56365275,-4.84
1096,0.011603493,633.38,6,0.0040846914,-0.0025042472,0.0,684032,1614.6916236877441,0.8632197380065918,0.57869214,-4.84
1101,0.015267538,638.56,5,0.0060867188,-0.0030797962,0.0,688128,1621.9742593765259,0.8435488641262054,0.5666219,-4.82
1107,0.010745267,641.28,6,0.0051666494,-0.0020840648,0.0,692224,1629.2096104621887,0.8559191673994064,0.5431025,-4.81
1114,0.009759801,640.62,7,0.0055313315,-0.0033994364,0.0,696320,1636.4439344406128,0.8923957198858261,0.56430393,-4.81
1120,0.01145233,637.42,6,0.004653413,-0.0029233475,0.0,700416,1709.2981033325195,0.8667678683996201,0.5603159,-4.81
1126,0.010780535,630.26,6,0.005280509,-0.003927502,0.0,704512,1716.550256729126,0.841780498623848,0.5329695,-4.81
1132,0.011696763,632.3,6,0.0056646043,-0.0025618826,0.0,708608,1723.8635895252228,0.8514838069677353,0.5077845,-4.81
1138,0.009981398,642.73,6,0.0056690844,-0.0046494254,0.0,712704,1731.0672268867493,0.8499057441949844,0.5105246,-4.8
1145,0.009085134,643.82,7,0.004630383,-0.0017611984,0.0,716800,1738.4196062088013,0.880719780921936,0.5051453,-4.82
1151,0.009521282,653.26,6,0.0048349937,-0.0016744221,0.0,720896,1745.751832485199,0.8777241334319115,0.4793463,-4.82
1158,0.012610781,649.99,7,0.0058586,-0.0041134013,0.0,724992,1753.1038632392883,0.8569379597902298,0.49824986,-4.8
1165,0.01031323,635.68,7,0.0056363717,-0.0031195884,0.0,729088,1760.5510773658752,0.8745116293430328,0.47391564,-4.81
1172,0.011873402,637.25,7,0.0051243636,-0.0009546968,0.0,733184,1768.9314665794373,0.8169728815555573,0.44171458,-4.81
1178,0.011456891,641.72,6,0.0049256394,-0.0030233136,0.0,737280,1776.519662618637,0.8351639658212662,0.45747346,-4.81
1183,0.009520635,654.77,5,0.0049493853,-0.0018537494,0.0,741376,1784.0594701766968,0.8663541525602341,0.44185945,-4.79
1189,0.009818626,655.36,6,0.0042656255,-0.0030849986,0.0,745472,1791.3765547275543,0.8504393845796585,0.45801315,-4.81
1196,0.009573146,655.5,7,0.0059112567,-0.0026821396,0.0,749568,1798.6406815052032,0.8824965506792068,0.4598668,-4.81
1201,0.0109526105,656.62,5,0.0053424067,-0.00076094817,0.0,753664,1805.9236207008362,0.8605905473232269,0.42676705,-4.83
1208,0.011989976,652.83,7,0.005053059,-0.004066501,0.0,757760,1813.2388427257538,0.8665499091148376,0.44256008,-4.82
1214,0.0103216395,653.06,6,0.005219703,-0.00079386216,0.0,761856,1820.7864542007446,0.8413201570510864,0.43341574,-4.82
1220,0.010361998,653.89,6,0.0050375755,-0.0046997126,0.0,765952,1828.1451070308685,0.8612672686576843,0.45745093,-4.82
1226,0.01037416,661.8,6,0.006589382,-0.0057104956,0.0,770048,1835.6288092136383,0.8439622670412064,0.41581982,-4.82
1232,0.00932354,660.84,6,0.0051937397,-0.004378193,0.0,774144,1843.1662707328796,0.8299850076436996,0.41274127,-4.83
1238,0.011587896,658.0,6,0.006627938,-0.0020950825,0.0,778240,1850.7105045318604,0.8296343386173248,0.40831485,-4.83
1246,0.010967957,651.13,8,0.0048789866,-0.0020950763,0.0,782336,1858.19074177742,0.8694964945316315,0.44608542,-4.83
1252,0.010031951,645.77,6,0.0054021706,-0.002786617,0.0,786432,1865.4333560466766,0.857207253575325,0.44854182,-4.82
1260,0.010267021,647.8,8,0.004843479,-0.0025281217,0.0,790528,1872.69176030159,0.8622533082962036,0.4465692,-4.85
1267,0.010199597,644.17,7,0.005041762,-0.0030272605,0.0,794624,1879.9282493591309,0.8652226477861404,0.44750598,-4.85
1272,0.008874979,654.08,5,0.0049012294,-0.0051619043,0.0,798720,1887.1894059181213,0.8519430160522461,0.41376507,-4.85
1277,0.012055972,660.83,5,0.004476473,-0.00457251,0.0,802816,1962.790542125702,0.8304239362478256,0.4082453,-4.85
1283,0.010717573,656.51,6,0.005134808,-0.0035451534,0.0,806912,1970.1297070980072,0.8616582751274109,0.40769914,-4.85
1289,0.009090675,660.45,6,0.0049751825,-0.0016892905,0.0,811008,1977.387507200241,0.889054425060749,0.40753248,-4.86
1295,0.008366378,660.37,6,0.0038293556,-0.0036171519,0.0,815104,1984.6675961017609,0.884187176823616,0.4059383,-4.86
1301,0.012734311,654.41,6,0.0043456224,-0.0026134367,0.0,819200,1992.1716334819794,0.8542467206716537,0.40795904,-4.86
1307,0.011522203,658.9,6,0.0043105576,-0.00018593553,0.0,823296,1999.7197329998016,0.846389040350914,0.39784792,-4.85
1313,0.009663818,660.56,6,0.0047669634,-0.0012546139,0.0,827392,2007.2809972763062,0.8710761070251465,0.43390986,-4.85
1320,0.011057007,654.96,7,0.003874501,-0.0017344703,0.0,831488,2014.5567300319672,0.8678244203329086,0.44397032,-4.85
1326,0.010456271,654.18,6,0.0046762326,-0.0040083923,0.0,835584,2021.8372838497162,0.849074974656105,0.4213565,-4.84
1331,0.009068069,658.06,5,0.0056358813,-0.006343036,0.0,839680,2030.8015358448029,0.8872470483183861,0.42639256,-4.84
1338,0.011548532,653.33,7,0.004425199,-0.0037737216,0.0,843776,2038.13521027565,0.8643480390310287,0.4194463,-4.84
1344,0.010326181,663.84,6,0.004508831,0.00033621013,0.0,847872,2045.4669754505157,0.8769322708249092,0.41512528,-4.84
1351,0.010290921,667.24,7,0.0049282485,-0.00421879,0.0,851968,2054.3809022903442,0.8691901564598083,0.40608445,-4.84
1357,0.011987676,674.91,6,0.0056367316,-0.004640027,0.0,856064,2061.6429164409637,0.8565364927053452,0.37820348,-4.83
1361,0.012145519,686.59,4,0.004667433,-0.0029622023,0.0,860160,2069.0362825393677,0.8460150212049484,0.3545785,-4.81
1367,0.013920385,699.97,6,0.0053653778,-0.0026533888,0.0,864256,2076.2844309806824,0.8548763990402222,0.35992676,-4.77
1372,0.009794688,695.3,5,0.0050096437,-0.0021676044,0.0,868352,2083.5041031837463,0.8618857115507126,0.37528002,-4.78
1378,0.008499756,688.11,6,0.0043930095,-0.0015533493,0.0,872448,2090.7759420871735,0.8882111385464668,0.39573818,-4.79
1384,0.009564451,685.79,6,0.004727349,-0.00086662127,0.0,876544,2097.9903194904327,0.8609848767518997,0.39607266,-4.8
1390,0.009315097,686.85,6,0.0049979878,-0.0032814047,0.0,880640,2105.3994493484497,0.8748911917209625,0.3723862,-4.81
