EpLenMean,EpRewMean,loss_pol_surr,loss_kl,ev_tdlam_before,EpThisIter,EpisodesSoFar,loss_vf_loss,TimeElapsed,loss_ent,loss_pol_entpen,TimestepsSoFar
2119.02,-3.99,-0.010098704,0.0067489343,0.4757515788078308,2,411,0.0051692803,4210.929920911789,1.1871899,0.0,425984
2141.88,-3.98,-0.012557652,0.006549441,0.5577048659324646,1,412,0.0030595325,4214.780318975449,1.137965,0.0,430080
2180.26,-3.92,-0.012746498,0.0062508266,0.5128219723701477,2,414,0.0036089486,4218.617481946945,1.0554193,0.0,434176
2193.4,-3.89,-0.011801878,0.005879669,0.587372362613678,1,415,0.0034171615,4222.375133037567,1.1308072,0.0,438272
2215.41,-3.87,-0.012054024,0.007220927,0.4676879048347473,1,416,0.0043667033,4226.131094932556,1.017204,0.0,442368
2256.77,-3.82,-0.010815162,0.006783326,0.48241615295410156,2,418,0.006243888,4229.893980026245,1.0357736,0.0,446464
2269.96,-3.78,-0.009663625,0.006434698,0.4663163423538208,1,419,0.0016447849,4233.658388137817,1.0873703,0.0,450560
2281.85,-3.74,-0.014829309,0.006376304,0.3428910970687866,1,420,0.0069793416,4237.4477388858795,1.1311036,0.0,454656
2325.1,-3.68,-0.012003645,0.0065416764,-1.58310866355896,2,422,0.00035360976,4241.208556652069,1.13513,0.0,458752
2342.91,-3.65,-0.0078104003,0.0050536995,0.3873400092124939,1,423,0.0020181101,4244.9580454826355,1.1179622,0.0,462848
2375.66,-3.55,-0.012097514,0.008568221,0.32001370191574097,2,425,0.0026816847,4248.714223623276,1.1977887,0.0,466944
2398.0,-3.51,-0.011083427,0.007796852,0.432955801486969,1,426,0.004160362,4252.70333647728,1.1100793,0.0,471040
2413.46,-3.49,-0.014877472,0.009241013,0.28922581672668457,1,427,0.0023858733,4256.710694551468,1.163957,0.0,475136
2447.94,-3.43,-0.010297472,0.008419376,0.49172067642211914,2,429,0.0050521716,4260.481894731522,1.1634102,0.0,479232
2467.41,-3.4,-0.009322751,0.008004824,0.4658711552619934,1,430,0.003154365,4264.2592170238495,1.1812514,0.0,483328
2473.17,-3.38,-0.013669404,0.0091641,0.3699300289154053,1,431,0.005813341,4268.0326907634735,1.0661247,0.0,487424
2511.61,-3.34,-0.010788785,0.0072765644,0.61472949385643,2,433,0.0029853922,4271.7929100990295,1.1217207,0.0,491520
2531.27,-3.3,-0.011568527,0.0063460316,0.4691397547721863,1,434,0.0012105515,4275.548503160477,1.1665441,0.0,495616
2549.26,-3.27,-0.010638584,0.006162172,0.5834984183311462,1,435,0.0007638625,4279.497607946396,1.1059576,0.0,499712
2581.09,-3.19,-0.01456247,0.0088501815,0.6381330192089081,2,437,0.0037374434,5435.980093717575,1.1447475,0.0,503808
2594.44,-3.16,-0.010387185,0.0057249865,-1.7859055995941162,1,438,0.000297813,5440.144048452377,1.1130582,0.0,507904
2632.47,-3.1,-0.013984794,0.011985891,0.5393802225589752,2,440,0.0031841695,5444.017843961716,1.1257377,0.0,512000
2643.54,-3.07,-0.013271832,0.008765727,0.6529022753238678,1,441,0.0013470408,5447.7771718502045,1.087852,0.0,516096
2661.74,-3.03,-0.012894195,0.01214657,0.4903193712234497,1,442,0.0027960031,5451.601544618607,1.062231,0.0,520192
2688.26,-2.95,-0.013144464,0.006852205,0.4855233430862427,2,444,0.0022027537,5455.39240527153,1.0577217,0.0,524288
2704.22,-2.9,-0.01075663,0.0070586307,0.6354491412639618,1,445,0.004166628,5459.363420009613,1.0441061,0.0,528384
2719.85,-2.88,-0.0098956395,0.010429232,0.3852768540382385,1,446,0.003762665,5463.227310419083,0.9847099,0.0,532480
2750.86,-2.78,-0.011608023,0.0066675567,-0.7091560363769531,2,448,0.00039062803,5467.003320455551,1.0088797,0.0,536576
2763.25,-2.74,-0.0122890435,0.007849738,0.453688383102417,1,449,0.0014379965,5470.929208278656,0.9823652,0.0,540672
2761.83,-2.72,-0.010901367,0.00595334,0.5841793417930603,2,451,0.0048566717,5474.688792467117,0.98206556,0.0,544768
2780.73,-2.71,-0.015366642,0.010813132,0.6613414287567139,1,452,0.00563631,5478.591425180435,0.92230344,0.0,548864
2813.54,-2.63,-0.011225167,0.008466498,0.3970009684562683,2,454,0.0022460734,5482.6552839279175,1.0816956,0.0,552960
2822.42,-2.61,-0.010147248,0.006844955,0.5381478369235992,1,455,0.004373591,5486.407659769058,0.97662556,0.0,557056
2824.1,-2.61,-0.010281434,0.0045315437,0.561899870634079,1,456,0.0018538026,5490.1628704071045,1.0110363,0.0,561152
2837.74,-2.54,-0.014694935,0.00970984,0.5741600692272186,2,458,0.0030819173,5493.930715799332,1.0185407,0.0,565248
2837.74,-2.53,-0.012785828,0.0052519026,0.6110489964485168,1,459,0.0045194016,5497.735682964325,0.9911343,0.0,569344
2837.74,-2.5,-0.012447619,0.010482181,0.6012876331806183,1,460,0.0009128123,5501.673779249191,1.112128,0.0,573440
2849.28,-2.44,-0.012668716,0.008409363,0.5458799600601196,2,462,0.0012903421,5505.841702699661,1.1325282,0.0,577536
2866.62,-2.39,-0.012565037,0.0050070663,-3.7208876609802246,1,463,0.00011670238,5509.925220251083,1.0667105,0.0,581632
2891.88,-2.32,-0.011686591,0.008124675,0.5413179695606232,2,465,0.003327093,5513.696713209152,1.1247572,0.0,585728
2912.86,-2.28,-0.009865003,0.0074089747,0.5173538327217102,1,466,0.0021762298,5517.499922513962,1.0599235,0.0,589824
2886.55,-2.26,-0.014493622,0.0069222893,0.3968242406845093,1,467,0.003371232,5521.28501033783,1.025382,0.0,593920
2904.48,-2.17,-0.007988497,0.008752862,0.3292285203933716,2,469,0.003981683,5525.065655946732,0.9679398,0.0,598016
2904.48,-2.17,-0.008371745,0.009686723,0.47139090299606323,0,469,0.003656446,7208.257919549942,1.0327075,0.0,602112
2945.67,-2.15,-0.010439225,0.00554255,0.5465545654296875,2,471,0.0026969546,7212.421038389206,1.1808596,0.0,606208
2947.3,-2.13,-0.011341483,0.008723307,0.4859575033187866,1,472,0.004753568,7216.584567308426,1.1305646,0.0,610304
2947.3,-2.09,-0.0064859386,0.005862314,0.18586456775665283,1,473,0.0026400674,7220.753701210022,1.0688417,0.0,614400
2947.3,-2.04,-0.01586769,0.014814758,0.3378784656524658,2,475,0.005026002,7224.922056913376,1.1033945,0.0,618496
2947.3,-2.02,-0.0100692175,0.0093252985,-0.022800803184509277,1,476,0.0035092628,7229.094485282898,1.0494368,0.0,622592
2949.7,-1.96,-0.01028078,0.006017014,0.5258970856666565,1,477,0.002365769,7233.256366252899,1.0416089,0.0,626688
2956.28,-1.91,-0.009850398,0.008434276,0.5508057177066803,2,479,0.0036467097,7237.424936771393,1.0153778,0.0,630784
2963.32,-1.87,-0.0104678,0.005972985,0.494174599647522,1,480,0.0025217847,7241.596118211746,1.0032046,0.0,634880
2967.14,-1.85,-0.011412878,0.007867375,0.5640473365783691,1,481,0.0015945738,7245.766776800156,1.011961,0.0,638976
2967.14,-1.85,-0.009364363,0.0067631803,0.5852772891521454,2,483,0.0032012,7249.865029811859,1.0313181,0.0,643072
2967.14,-1.84,-0.008908423,0.005525366,0.6590971052646637,1,484,0.0020243165,7253.675710678101,1.0470903,0.0,647168
2984.56,-1.76,-0.011010693,0.006673003,0.5757347941398621,2,486,0.0032029196,7257.521651506424,0.98020864,0.0,651264
2999.59,-1.71,-0.011871887,0.006539797,-0.6314036846160889,1,487,0.00032779007,7261.295038461685,1.0483949,0.0,655360
2999.59,-1.69,-0.010921098,0.004751968,-0.8631693124771118,1,488,9.69307e-05,7265.3972260952,1.1783484,0.0,659456
2999.59,-1.67,-0.010090683,0.008597437,0.6795741319656372,2,490,0.0017933284,7269.560700178146,1.0075366,0.0,663552
2999.59,-1.66,-0.008696478,0.007086177,-0.9916695356369019,1,491,0.0001479525,7273.726589918137,1.0837278,0.0,667648
2999.59,-1.66,-0.01196906,0.0075290115,0.5130982995033264,1,492,0.0018644944,7277.899900197983,1.0862155,0.0,671744
3004.91,-1.62,-0.01382261,0.009205681,0.4162788391113281,2,494,0.0023872831,7282.077720880508,1.0881677,0.0,675840
3004.91,-1.61,-0.012006418,0.008204952,0.20265746116638184,1,495,0.002707283,7286.241582155228,0.9774016,0.0,679936
3017.03,-1.52,-0.0028563286,0.013561834,-0.13171923160552979,2,497,0.0022906181,7290.401461601257,1.0506178,0.0,684032
3017.03,-1.51,-0.008099183,0.0049550645,0.283316433429718,1,498,0.00045466088,7294.567959547043,1.0557916,0.0,688128
3017.03,-1.48,-0.011948407,0.0051766788,-1.9990394115447998,1,499,0.00020762441,7298.738441467285,1.0856836,0.0,692224
3017.03,-1.43,-0.011542916,0.005936009,-1.820065975189209,2,501,6.66523e-05,7302.747058868408,1.0557038,0.0,696320
3017.03,-1.41,-0.011107419,0.004958677,-1.832005262374878,1,502,3.5711964e-05,9246.260209560394,0.92620873,0.0,700416
3004.29,-1.35,-0.0029917986,0.0030946485,0.2156878113746643,1,503,0.0010880253,9250.016651153564,0.9456368,0.0,704512
3004.29,-1.32,-0.007529977,0.006081395,0.5403901636600494,1,504,0.00071765925,9253.960744380951,1.0105981,0.0,708608
3004.29,-1.3,-0.008122245,0.0056995167,-2.8253588676452637,2,506,5.999701e-05,9258.127472400665,0.93947273,0.0,712704
3007.64,-1.26,-0.010916892,0.0067645563,0.04694700241088867,1,507,0.0018691615,9262.294320583344,1.0699527,0.0,716800
3020.88,-1.22,-0.008276035,0.008221371,-0.5041719675064087,1,508,0.0026024028,9266.470048189163,0.88139266,0.0,720896
3020.88,-1.19,-0.00968337,0.0055826893,0.5150730907917023,2,510,0.0018325882,9270.563655138016,0.91943157,0.0,724992
3020.88,-1.17,-0.008621212,0.0064361882,0.5521289110183716,1,511,0.0028996512,9274.358048439026,1.0942369,0.0,729088
3020.88,-1.12,-0.010259393,0.0067086965,0.10227292776107788,2,513,0.0017970157,9278.15462565422,0.9610554,0.0,733184
3020.88,-1.1,-0.0060965847,0.007496464,0.3084031939506531,1,514,0.0031156924,9281.914698123932,0.9539625,0.0,737280
3020.88,-1.09,-0.01006161,0.0054255687,0.308135449886322,1,515,0.00067598,9285.672402143478,1.0301118,0.0,741376
3020.88,-1.05,-0.009501444,0.0038190316,0.6332354545593262,2,517,0.002105636,9289.431815385818,0.9598011,0.0,745472
3020.88,-1.05,-0.01160982,0.0072153355,0.5796945691108704,1,518,0.0027425399,9293.205283403397,0.99491984,0.0,749568
3020.88,-1.04,-0.008614997,0.00804667,0.03751498460769653,1,519,0.0030194419,9296.989999055862,1.0683885,0.0,753664
3020.88,-1.01,-0.009592672,0.0051904307,0.4343770146369934,2,521,0.0020297512,9301.046986103058,1.0308468,0.0,757760
3020.88,-1.01,0.0019625854,0.025872141,0.41113579273223877,1,522,0.0022535222,9305.023543834686,1.0114361,0.0,761856
3020.88,-1.0,-0.0086420225,0.0065844627,0.5357444882392883,1,523,0.0012062774,9308.781301021576,1.0575565,0.0,765952
3020.88,-1.04,-0.010810445,0.008458629,0.5636018812656403,2,525,0.0033763319,9312.585660219193,1.0668507,0.0,770048
3020.88,-1.06,-0.012472811,0.0057289554,0.6161808371543884,1,526,0.001967133,9316.395281553268,0.9685392,0.0,774144
3020.88,-1.04,-0.0144473035,0.0067597847,0.5158965289592743,2,528,0.0014146307,9320.201704740524,1.0142022,0.0,778240
3020.88,-1.01,-0.005944373,0.008045798,0.28415852785110474,1,529,0.0014566545,9323.974402427673,0.9791217,0.0,782336
3020.88,-0.99,-0.0069048246,0.008592562,0.5093866884708405,1,530,0.0032176308,9327.83706521988,0.96605915,0.0,786432
3020.88,-0.98,-0.010515733,0.0068771895,0.5918136835098267,2,532,0.0038683522,9331.600757837296,0.9899014,0.0,790528
3020.88,-0.97,-0.0085984105,0.007422276,0.5348984599113464,1,533,0.0030949905,9335.35548710823,0.9913146,0.0,794624
3020.88,-0.98,-0.0122956345,0.007208083,0.6333439648151398,1,534,0.002460946,9339.121078491211,0.9577342,0.0,798720
3020.88,-0.99,-0.012088075,0.0063597066,0.547699898481369,1,535,0.00334351,11255.220014095306,0.986927,0.0,802816
3030.0,-1.0,-0.009769161,0.004018631,0.550991952419281,2,537,0.00286703,11259.38700389862,0.9839279,0.0,806912
3030.0,-1.0,-0.009132661,0.0046483045,0.5587970316410065,1,538,0.0030712592,11263.552305936813,0.7463993,0.0,811008
3030.0,-0.99,-0.010226106,0.007169309,0.3164433240890503,2,540,0.0018163195,11267.712942123413,0.9364662,0.0,815104
3030.0,-0.97,-0.011207029,0.004331672,0.6449246406555176,1,541,0.0009326809,11271.883611917496,0.9364819,0.0,819200
3030.0,-0.97,-0.011167226,0.012286703,0.5546215772628784,1,542,0.0026874663,11275.937885522842,0.9492223,0.0,823296
3030.0,-0.96,-0.008783422,0.005328274,0.2650381922721863,2,544,0.00082472543,11279.964226007462,0.931327,0.0,827392
3030.0,-0.94,-0.008098961,0.0063501513,0.2737770080566406,1,545,0.005302797,11283.745208024979,0.88421667,0.0,831488
3030.0,-0.93,-0.011870003,0.0068771197,0.5214383006095886,1,546,0.003712282,11287.820432424545,0.9203121,0.0,835584
3030.0,-0.96,-0.014921311,0.007514076,-3.5626282691955566,2,548,0.00018519448,11291.986281871796,1.0246648,0.0,839680
3030.0,-0.96,-0.0077018803,0.006617093,0.4349263906478882,1,549,0.0019547432,11296.156678915024,0.9478219,0.0,843776
3030.0,-0.96,-0.0134032015,0.0065485486,0.42640572786331177,1,550,0.0039938865,11300.333797454834,1.0588897,0.0,847872
3044.92,-0.88,-0.005502101,0.0053324094,0.08112835884094238,2,552,0.00077351904,11304.165717363358,1.0168948,0.0,851968
3044.92,-0.89,-0.01117018,0.010363289,0.5683771967887878,1,553,0.0024226531,11307.92952799797,1.0679824,0.0,856064
3044.92,-0.86,-0.009519972,0.010392189,0.4952049255371094,2,555,0.0037340224,11311.694774150848,1.0247797,0.0,860160
3044.92,-0.85,-0.010442684,0.0073403176,0.49756187200546265,1,556,0.0027529313,11315.478580236435,0.99184275,0.0,864256
3044.92,-0.84,-0.0091823675,0.006132203,0.21417033672332764,1,557,0.004091888,11319.282645463943,1.1054516,0.0,868352
3044.92,-0.83,-0.014421487,0.006740164,0.6889765560626984,2,559,0.001068341,11323.163878440857,1.0129647,0.0,872448
