EpThisIter,TimestepsSoFar,EpLenMean,loss_ent,loss_pol_surr,EpisodesSoFar,loss_vf_loss,EpRewMean,loss_kl,loss_pol_entpen,ev_tdlam_before,TimeElapsed
8,4096,500.0,1.0895941,-0.0057605864,8,111.47969,-500.0,0.009144783,0.0,0.005325257778167725,4.042948246002197
8,8192,500.0,1.0947887,-0.0034291802,16,79.439415,-500.0,0.0036944249,0.0,0.054160237312316895,7.6402082443237305
8,12288,496.7083333333333,1.0957934,-0.001168502,24,147.85086,-496.6666666666667,0.00020471093,0.0,0.12649601697921753,11.234912157058716
