#{"t_start": 1604037583.128962, "env_id": "SlimeVolley-v0"}
r,l,t
-5,552,1.321545
-5,468,1.586475
-5,540,1.891435
-4,688,2.291589
-5,498,2.603588
-5,417,2.86437
-5,480,3.16451
-5,608,5.387571
-5,506,5.675668
-5,484,5.95241
-5,516,6.246574
-4,734,6.662692
-5,462,6.924923
-5,419,7.163071
-5,574,7.489227
-5,488,9.191652
-5,560,9.508853
-4,639,9.86985
-5,547,10.180124
-5,497,10.461141
-5,618,10.810657
-5,494,11.089819
-5,544,12.793961
-5,644,13.158574
-5,730,13.570323
-4,607,13.912549
-5,512,14.200768
-5,661,14.573775
-5,486,14.847188
-5,562,16.559194
-5,458,16.816983
-4,786,17.259222
-5,548,17.568159
-5,547,17.876465
-5,523,18.170895
-5,524,18.499175
-5,499,18.78345
-4,472,20.458297
-5,639,20.820058
-5,505,21.106007
-5,588,21.438944
-5,642,21.802918
-5,576,22.128166
-5,461,22.387681
-5,420,24.019648
-5,599,24.358468
-5,667,24.734342
-5,521,25.028577
-5,459,25.287801
-5,520,25.580585
-5,478,25.849716
-4,643,26.212156
-5,495,27.884905
-5,495,28.163445
-4,643,28.525216
-5,494,28.803244
-4,649,29.170061
-5,531,29.470667
-5,538,29.774263
-5,499,31.45295
-5,529,31.752743
-5,469,32.018873
-5,426,32.260141
-4,752,32.682966
-5,509,32.970196
-5,522,33.265302
-5,596,33.601842
-5,665,35.374305
-5,630,35.729046
-5,622,36.080517
-5,470,36.345554
-5,558,36.659605
-5,569,36.980071
-5,427,37.22075
-4,725,39.025847
-5,621,39.375606
-5,552,39.686364
-5,531,39.984775
-5,582,40.312009
-5,478,40.580935
-5,653,40.948987
-5,578,42.670183
-5,661,43.042421
-5,462,43.302365
-5,610,43.645888
-5,467,43.910937
-5,727,44.322854
-5,641,44.685667
-5,527,46.385074
-5,867,46.877644
-5,913,47.396219
-5,437,47.6435
-5,567,47.964257
-5,660,48.338081
-5,566,50.058123
-5,502,50.343811
-5,560,50.660851
-5,489,50.938608
-5,417,51.175726
-5,413,51.410485
-5,479,51.696283
-4,675,52.120916
-5,526,53.970187
-5,491,54.280565
-5,564,54.638017
-5,473,54.937699
-5,550,55.286297
-5,433,55.558607
-5,595,55.933197
-5,799,57.7803
-5,996,58.341999
-5,569,58.662385
-5,458,58.919876
-5,510,59.207061
-5,755,59.631892
-5,979,61.57974
-5,647,61.944649
-5,519,62.237275
-5,419,62.473489
-5,549,62.783211
-5,579,63.110101
-5,613,63.455897
-5,599,65.190208
-5,599,65.529774
-5,946,66.065609
-5,725,66.475512
-5,616,66.823081
-5,511,67.111253
-5,917,69.021877
-5,638,69.381621
-5,636,69.739818
-5,541,70.044151
-5,481,70.315267
-5,505,70.599494
-5,585,70.92927
-5,685,72.709328
-5,488,72.984258
-5,734,73.398623
-4,636,73.757325
-5,507,74.042763
-5,506,74.328109
-5,439,74.575777
-5,623,76.321197
-5,545,76.630383
-4,712,77.034423
-5,686,77.423998
-5,407,77.655178
-5,443,77.906997
-5,433,78.153018
-5,821,80.02258
-4,688,80.414515
-5,571,80.748192
-5,585,81.115565
-5,479,81.399151
-5,611,81.745549
-5,562,82.082002
-5,603,83.987607
-5,686,84.419833
-5,500,84.733902
-5,592,85.106951
-5,575,85.468517
-5,592,85.839955
-5,508,86.159639
-5,449,86.442263
-4,822,88.477932
-5,715,88.927044
-5,577,89.289948
-5,424,89.556818
-5,612,89.942139
-5,536,90.279332
-5,545,90.622335
-5,644,92.54678
-5,564,92.901411
-5,507,93.580505
-5,733,94.043168
-5,562,94.398407
-5,494,94.711372
-5,523,95.040115
-5,608,95.423305
-5,587,95.805167
-5,483,96.117556
-3,882,96.667623
-5,529,96.997929
-5,667,97.41452
-5,708,97.856494
-5,463,98.145562
-5,495,98.485641
-5,436,98.78875
-5,619,99.21782
-5,671,99.682702
-5,431,99.981751
-5,567,100.350066
-5,657,100.759491
-5,426,101.02559
-5,563,101.378642
-5,667,101.795216
-5,511,102.114028
-5,641,102.519431
-5,563,102.912249
-4,941,103.544409
-5,754,104.045112
-5,414,104.330373
-5,738,104.839484
-5,718,105.334853
-5,584,105.747239
-5,557,106.132098
-5,595,106.53674
-5,580,106.917113
-5,888,107.484629
-5,776,108.025533
-5,530,108.395339
-5,735,108.907023
-4,765,109.42002
-5,499,109.736222
-5,696,110.178776
-5,677,110.602
-4,643,111.004566
-5,382,111.243216
