TimestepsSoFar,EpThisIter,EpisodesSoFar,meankl,entloss,optimgain,EpLenMean,TimeElapsed,entropy,explained_variance_tdlam_before,EpRewMean,surrgain
1024,1,1,0.007472354,0.0,0.031677842,564.0,1.1072938442230225,2.072078,-3.233475685119629,-5.0,0.031677842
2048,2,3,0.0095118275,0.0,0.04031554,658.3333333333334,1.758638620376587,2.0666223,-0.7257262468338013,-4.666666666666667,0.04031554
3072,1,4,0.0068530687,0.0,0.03377635,641.25,2.4099173545837402,2.0602214,0.41177982091903687,-4.75,0.03377635
4096,2,6,0.006835514,0.0,0.0342656,623.6666666666666,3.143815279006958,2.0476267,0.6316827237606049,-4.833333333333333,0.0342656
5120,1,7,0.007230358,0.0,0.042659953,660.4285714285714,3.8850021362304688,2.040342,0.556875467300415,-4.857142857142857,0.042659953
6144,2,9,0.0062788688,0.0,0.039942015,636.5555555555555,4.569684028625488,2.0452814,0.5929756164550781,-4.888888888888889,0.039942015
7168,2,11,0.0080739185,0.0,0.05266992,635.0909090909091,5.194415092468262,2.0349686,0.5994692444801331,-4.909090909090909,0.05266992
8192,1,12,0.0073335525,0.0,0.04760866,626.5833333333334,5.818104267120361,2.034155,0.4699816107749939,-4.916666666666667,0.04760866
9216,2,14,0.008212477,0.0,0.051895298,651.3571428571429,6.440819501876831,2.019319,0.6975288391113281,-4.928571428571429,0.051895298
10240,2,16,0.0071438206,0.0,0.035043474,631.4375,7.065390110015869,2.0134854,0.6749839186668396,-4.9375,0.035043474
11264,1,17,0.006885215,0.0,0.04624164,626.9411764705883,7.696038007736206,2.0037975,0.7905783653259277,-4.9411764705882355,0.04624164
12288,2,19,0.009516243,0.0,0.05022318,622.8947368421053,8.324903011322021,2.0090804,0.5797483026981354,-4.947368421052632,0.05022318
13312,2,21,0.008018339,0.0,0.044844054,627.3333333333334,8.95328974723816,2.0022228,0.5989197194576263,-4.9523809523809526,0.044844054
14336,2,23,0.008149268,0.0,0.043538146,622.304347826087,9.582194089889526,2.0056124,0.5366224050521851,-4.956521739130435,0.043538146
15360,1,24,0.0074830214,0.0,0.042098116,621.6666666666666,10.20919942855835,2.0103464,0.6969348192214966,-4.958333333333333,0.042098116
16384,2,26,0.007840498,0.0,0.040821593,620.7307692307693,10.854794263839722,2.0043607,0.732920378446579,-4.961538461538462,0.040821593
17408,2,28,0.007792745,0.0,0.04595074,618.3928571428571,11.500893115997314,1.9966347,0.5956975817680359,-4.964285714285714,0.04595074
18432,1,29,0.0072526,0.0,0.045886945,616.7586206896551,12.207951545715332,1.9931302,0.7656116783618927,-4.9655172413793105,0.045886945
19456,2,31,0.008884945,0.0,0.052016098,613.9354838709677,12.915529012680054,1.9536946,0.6598717868328094,-4.967741935483871,0.052016098
20480,2,33,0.0082105845,0.0,0.04583598,609.6666666666666,13.622840404510498,1.9991391,0.5903737246990204,-4.96969696969697,0.04583598
21504,2,35,0.0077791447,0.0,0.045400664,608.9142857142857,14.32563304901123,1.9764144,0.7054332494735718,-4.9714285714285715,0.045400664
22528,2,37,0.00843947,0.0,0.051152192,607.7837837837837,15.026140451431274,1.9689499,0.6549296379089355,-4.945945945945946,0.051152192
23552,1,38,0.008858886,0.0,0.04606776,605.7631578947369,15.730016946792603,1.981129,0.6968871355056763,-4.921052631578948,0.04606776
24576,1,39,0.0078010773,0.0,0.047162294,608.2564102564103,16.428539037704468,1.9699725,0.4496726989746094,-4.923076923076923,0.047162294
25600,2,41,0.008478227,0.0,0.043537237,624.5,17.130751848220825,1.9559331,0.7321199774742126,-4.925,0.043537237
26624,1,42,0.007190887,0.0,0.042663045,626.675,17.83645009994507,1.9566982,0.712570071220398,-4.925,0.042663045
27648,2,44,0.0074120564,0.0,0.04399637,613.3,18.538124322891235,1.9584596,0.7438821494579315,-4.95,0.04399637
28672,3,47,0.0076022074,0.0,0.05358441,600.575,19.206632137298584,1.9458438,0.5057128369808197,-4.95,0.05358441
29696,1,48,0.008361878,0.0,0.049015775,601.425,19.831811904907227,1.9474927,0.6433627903461456,-4.95,0.049015775
30720,2,50,0.007917533,0.0,0.045178816,598.175,20.457375049591064,1.9501566,0.6194866001605988,-4.95,0.045178816
31744,2,52,0.0072146896,0.0,0.05097373,600.275,21.084590673446655,1.9555683,0.5475055575370789,-4.925,0.05097373
32768,1,53,0.00929105,0.0,0.050114457,597.475,21.713475704193115,1.9502043,0.5896700024604797,-4.9,0.050114457
33792,2,55,0.008610293,0.0,0.04859031,602.95,22.341885089874268,1.9465648,0.6344300806522369,-4.9,0.04859031
34816,1,56,0.0069076233,0.0,0.043793287,605.075,22.966670989990234,1.9573084,0.8029895424842834,-4.9,0.043793287
35840,2,58,0.0071409857,0.0,0.06454888,608.85,23.593929529190063,1.934778,0.3591036796569824,-4.875,0.06454888
36864,2,60,0.008087041,0.0,0.05146854,606.1,24.221872329711914,1.9485552,0.5960668623447418,-4.875,0.05146854
37888,0,60,0.00911437,0.0,0.0511707,606.1,24.846802949905396,1.9548461,0.5131236016750336,-4.875,0.0511707
38912,2,62,0.008709231,0.0,0.04698064,622.1,25.47919201850891,1.9485469,0.7036755681037903,-4.85,0.04698064
39936,2,64,0.008410202,0.0,0.050526213,618.65,26.108884811401367,1.9572752,0.5801108479499817,-4.85,0.050526213
40960,2,66,0.007669155,0.0,0.04891658,618.825,26.73592734336853,1.9514813,0.524042934179306,-4.825,0.04891658
41984,1,67,0.007812616,0.0,0.050568085,613.6,27.36263608932495,1.9361122,0.7004273533821106,-4.825,0.050568085
43008,2,69,0.008210081,0.0,0.065939486,626.45,27.99081063270569,1.9377627,0.549710750579834,-4.8,0.065939486
