#{"t_start": 1603396807.1758375, "env_id": "SlimeVolley-v0"}
r,l,t
-5,545,3.570522
-5,617,4.452038
-4,684,5.489954
-4,978,6.943859
-5,491,7.58603
-5,543,8.462475
-5,962,9.825336
-5,513,10.586301
-5,518,11.408347
-5,605,12.350202
-5,454,12.950815
-5,461,13.644235
-5,519,14.401388
-5,633,15.374344
-5,687,16.323231
-4,755,17.434026
-5,666,18.443544
-5,906,19.812034
-5,616,20.691216
-5,519,21.509822
-5,538,22.288702
-5,696,23.475883
-5,565,24.309843
-4,622,25.185587
-5,780,26.411258
-5,616,27.281246
-5,506,28.026633
-5,474,28.735694
-5,600,29.640538
-5,703,30.70676
-5,492,31.436361
-5,938,32.830205
-5,578,33.82756
-5,674,34.763885
-5,598,35.699947
-5,443,36.316184
-5,927,37.976471
-5,598,38.987482
-5,488,39.853312
-5,628,40.966435
-4,549,41.762549
-4,676,42.701143
-5,509,43.45073
-5,580,44.366112
-5,620,45.241506
-5,484,45.964439
-5,613,46.83344
-5,565,47.733293
-5,683,48.679613
-5,500,49.417378
-5,624,50.382037
-5,516,51.138389
-5,598,51.990849
-5,512,52.742628
-5,1111,54.373998
-5,461,55.072932
-5,684,56.106557
-5,662,57.027969
-5,500,57.765676
-5,711,58.833761
-5,571,59.653349
-5,657,60.655262
-5,660,61.687826
-5,385,62.27133
-5,593,63.215406
-5,449,63.972503
-5,1122,65.703003
-5,544,66.498565
-5,441,67.085372
-5,571,68.07953
-5,650,69.090444
-5,648,70.19651
-5,441,70.839073
-5,606,71.790708
-5,519,72.657931
-5,513,73.415254
-5,541,74.203052
-5,660,75.159493
-5,560,76.060253
-5,653,76.975468
-5,844,78.281019
-5,511,79.034427
-5,548,79.829825
-5,544,80.62091
-5,672,81.556752
-5,569,82.464136
-5,528,83.243495
-5,701,84.212765
-5,454,84.9022
-5,534,85.682106
-5,511,86.436752
-4,530,87.21172
-5,550,88.009864
-5,402,88.639754
-5,393,89.259502
-5,671,90.194075
-4,685,91.234984
-5,440,91.907157
-5,580,92.738833
-5,767,93.867658
-3,874,95.119035
-4,1154,96.866054
-5,552,97.668328
-5,664,98.684271
-5,637,99.5836
-5,553,100.386188
-5,723,101.469033
-5,454,102.158985
-5,522,102.94048
-4,603,103.800843
-5,429,104.463301
-5,706,105.531677
-5,525,106.305687
-5,512,107.05865
-5,529,107.831633
-4,812,109.016539
-5,623,109.896299
-5,945,111.318125
-4,1029,112.834475
-4,646,113.832699
-5,565,114.654746
-5,464,115.362009
-5,554,116.16631
-5,526,116.938434
-5,474,117.652323
-5,685,118.605168
-5,681,119.641114
-4,561,120.453062
-5,544,121.253073
-5,776,122.40014
-5,536,123.184681
-5,527,124.047381
-5,427,124.619323
-5,572,125.445181
-5,656,126.455212
-5,754,127.574634
-5,625,128.460453
-5,736,129.562823
-5,720,130.647931
-5,566,131.470664
-5,667,132.496461
-5,786,133.711502
-5,504,134.546888
-5,665,135.487162
-5,586,136.417966
-3,814,137.607122
-5,541,138.399183
-5,657,139.409977
-5,411,139.96534
-5,566,140.784814
-5,543,141.666121
-5,481,142.300409
-5,687,143.346217
-5,393,143.97533
-5,663,144.913476
-5,1047,146.526666
-5,458,147.22272
-5,406,147.859792
-4,658,148.781701
-5,733,149.879868
-4,666,150.904064
-5,569,151.723682
-5,750,153.515345
-5,481,154.091946
-5,648,154.869477
-3,1020,156.191493
-5,757,157.152333
-5,662,158.006505
-5,619,158.750764
-3,899,159.83345
-5,813,160.806181
-5,534,161.446436
-5,494,162.037326
-5,681,162.851481
-4,705,163.696969
-5,700,164.534688
-5,495,165.126196
-5,454,165.668643
-5,574,166.355382
-5,663,167.148522
-5,636,167.909343
-5,784,168.848042
-5,768,169.767065
-5,432,170.284455
-5,666,171.083706
-4,844,172.0957
-5,527,172.727342
-5,713,173.579434
-5,582,174.275955
-5,630,175.029408
-5,757,175.934482
-5,669,176.734123
-5,653,177.515105
-4,659,178.301698
-5,393,178.771789
-5,554,179.434476
-5,531,180.068766
-5,605,180.791562
-5,590,181.496798
-5,586,182.250191
-5,567,182.927552
-5,424,183.436255
-5,437,183.967532
-5,892,185.168457
-5,861,186.269149
-4,561,186.939777
-5,1004,188.140063
-5,816,189.115902
-4,678,189.994509
-5,624,190.740271
-5,656,191.525715
-5,667,192.32332
-3,1141,193.687707
-5,704,194.530096
-5,534,195.169096
-4,773,196.098615
-5,578,196.790684
-5,514,197.407536
-5,735,198.289255
-5,520,198.911781
-4,733,199.789093
-5,497,200.383897
-5,650,201.162384
-5,574,201.850272
-5,543,202.500647
-5,582,203.196944
-5,425,203.706193
-5,496,204.301335
-5,1049,205.558854
-5,672,206.36372
-5,777,207.294569
-5,776,208.22494
-5,581,208.924098
-4,1016,210.141424
-4,713,210.99625
-5,573,211.682429
-5,703,212.523974
-5,460,213.0749
-5,488,213.658292
-5,901,214.734678
-5,419,215.234978
-3,865,216.268962
-5,465,216.824323
-5,504,217.426208
-5,685,218.245888
-5,821,219.226835
-5,558,219.89329
-5,636,220.653797
-5,751,221.554888
-5,916,222.651678
-5,659,223.439713
-5,880,224.491155
-5,634,225.249099
-5,625,225.99593
-5,447,226.530324
-5,707,227.375886
