ev_tdlam_before,EpThisIter,EpisodesSoFar,loss_pol_surr,TimeElapsed,loss_kl,loss_vf_loss,TimestepsSoFar,loss_pol_entpen,loss_ent,EpRewMean,EpLenMean
-0.177748441696167,0,0,-0.0044791214,1.0811023712158203,0.0007279515,0.034852777,256,-0.020787086,2.0787086,,
0.31972676515579224,0,0,-0.003716305,1.5324811935424805,0.00053473935,0.02631273,512,-0.020780869,2.0780869,,
0.6395301818847656,1,1,-0.012866734,1.9226977825164795,0.00277087,0.01605445,768,-0.020723483,2.0723484,-5.0,545.0
0.6588372588157654,0,1,-0.013332581,2.3017704486846924,0.008242769,0.018492684,1024,-0.020501012,2.0501013,-5.0,545.0
0.22703546285629272,1,2,-0.007869299,2.6806159019470215,0.01198371,0.05804526,1280,-0.02000384,2.000384,-5.0,581.0
0.714276909828186,0,2,-0.008321781,3.0578601360321045,0.0025478033,0.025239088,1536,-0.020255415,2.0255415,-5.0,581.0
0.7008523941040039,0,2,-0.01281368,3.434918165206909,0.004404131,0.018539492,1792,-0.020027554,2.0027556,-5.0,581.0
0.8167708665132523,1,3,-0.01562088,3.8116350173950195,0.008912893,0.019228334,2048,-0.019791225,1.9791226,-4.666666666666667,615.3333333333334
0.634032130241394,0,3,-0.0042018592,4.188467502593994,0.0062284935,0.021110356,2304,-0.01942666,1.942666,-4.666666666666667,615.3333333333334
0.25404518842697144,0,3,-0.011088444,4.564675807952881,0.005124407,0.04484339,2560,-0.019339338,1.933934,-4.666666666666667,615.3333333333334
0.7402908205986023,0,3,-0.004621979,4.940747499465942,0.004142468,0.021795176,2816,-0.01917475,1.9174752,-4.666666666666667,615.3333333333334
0.7647473514080048,1,4,-0.0038456712,5.317467451095581,0.00358753,0.020029351,3072,-0.01829837,1.8298371,-4.5,706.0
0.7319989204406738,1,5,-0.019833626,5.694162607192993,0.004385373,0.016219215,3328,-0.019130224,1.9130225,-4.6,663.0
0.7861162722110748,0,5,-0.008474618,6.072022438049316,0.00827441,0.012165367,3584,-0.018724428,1.872443,-4.6,663.0
0.6743237674236298,0,5,-0.009358776,6.448164701461792,0.0065518552,0.023199327,3840,-0.017776981,1.777698,-4.6,663.0
0.8514602780342102,1,6,-0.00078488514,6.823616981506348,0.004723652,0.012305558,4096,-0.018769052,1.876905,-4.666666666666667,643.0
0.7068162560462952,0,6,-0.014060169,7.215998411178589,0.00823353,0.015847279,4352,-0.018966159,1.8966159,-4.666666666666667,643.0
0.4199301600456238,0,6,-0.0062131817,7.591195344924927,0.0020632911,0.024717458,4608,-0.018993448,1.8993449,-4.666666666666667,643.0
0.8236560523509979,1,7,-0.008837974,7.9674506187438965,0.005838031,0.011112598,4864,-0.018400896,1.8400898,-4.714285714285714,688.5714285714286
0.7893270701169968,0,7,-0.0046222247,8.342764139175415,0.0076337666,0.023590816,5120,-0.017896827,1.7896829,-4.714285714285714,688.5714285714286
0.8335734605789185,1,8,-0.010990448,8.741061925888062,0.0049532303,0.01396326,5376,-0.01796785,1.7967851,-4.75,666.625
0.7830006331205368,0,8,-0.01033022,9.160798788070679,0.003436611,0.014238292,5632,-0.018073022,1.8073021,-4.75,666.625
0.7819132804870605,1,9,-0.0094141215,9.54212760925293,0.009970842,0.025038758,5888,-0.017522696,1.7522697,-4.777777777777778,650.1111111111111
0.7121049761772156,0,9,-0.012254075,9.917593717575073,0.006314969,0.02365732,6144,-0.017947763,1.7947763,-4.777777777777778,650.1111111111111
0.8712134659290314,0,9,-0.020575369,10.292884588241577,0.016848251,0.014022048,6400,-0.01785798,1.7857981,-4.777777777777778,650.1111111111111
0.6363005638122559,1,10,-0.01347196,10.669299125671387,0.0077663977,0.026252382,6656,-0.017507778,1.750778,-4.8,645.6
0.3421947956085205,1,11,-0.018430728,11.045909881591797,0.011957586,0.03692191,6912,-0.018659214,1.8659214,-4.818181818181818,628.1818181818181
0.6878968179225922,0,11,-0.015024513,11.420934438705444,0.012939276,0.018509723,7168,-0.01785936,1.7859361,-4.818181818181818,628.1818181818181
0.7707182765007019,1,12,-0.009853005,11.795851230621338,0.004247208,0.0139275165,7424,-0.018198615,1.8198617,-4.833333333333333,614.25
0.780111625790596,0,12,-0.0038826466,12.17056918144226,0.0034516896,0.023143249,7680,-0.017684013,1.7684014,-4.833333333333333,614.25
0.7787061929702759,1,13,-0.02353216,12.545152425765991,0.02050407,0.011023368,7936,-0.017763477,1.7763476,-4.846153846153846,606.9230769230769
0.582406759262085,0,13,-0.013955106,12.920150756835938,0.00799665,0.015786625,8192,-0.01772258,1.772258,-4.846153846153846,606.9230769230769
0.8614931404590607,0,13,-0.0075182095,13.295655012130737,0.011416731,0.0149055645,8448,-0.017352048,1.7352048,-4.846153846153846,606.9230769230769
0.7885260730981827,1,14,0.0019849017,13.671302318572998,0.0034873434,0.018259088,8704,-0.01701171,1.701171,-4.857142857142857,608.7857142857143
0.7841111868619919,0,14,-0.011376884,14.046293020248413,0.0065187714,0.013452191,8960,-0.017517071,1.7517072,-4.857142857142857,608.7857142857143
0.752312108874321,1,15,-0.01151513,14.421949863433838,0.0101745315,0.014211297,9216,-0.01751757,1.7517571,-4.866666666666666,614.0
0.4329993724822998,0,15,-0.004268041,14.796855926513672,0.0036600293,0.057730537,9472,-0.017854488,1.7854488,-4.866666666666666,614.0
0.8622334897518158,0,15,-0.014038991,15.172078371047974,0.011626126,0.015671847,9728,-0.017208958,1.7208958,-4.866666666666666,614.0
0.8494594544172287,1,16,-0.012702507,15.547179698944092,0.010885045,0.011105289,9984,-0.01674251,1.6742511,-4.8125,622.8125
0.7109920382499695,0,16,-0.022001956,15.922383308410645,0.01825258,0.021152504,10240,-0.016282486,1.6282486,-4.8125,622.8125
0.6837968230247498,0,16,-0.0030478444,16.297080755233765,0.0122027425,0.021071222,10496,-0.015993249,1.5993248,-4.8125,622.8125
