#{"t_start": 1604524146.1107397, "env_id": "SlimeVolley-v0"}
r,l,t
-5,496,2.208222
-5,563,2.791017
-5,688,3.503043
-5,631,4.195921
-4,900,5.148009
-5,460,5.631989
-5,699,9.691715
-5,687,10.401904
-5,686,11.115277
-5,540,11.681924
-5,468,12.17373
-5,624,12.828472
-5,540,13.39513
-5,426,16.671006
-4,627,17.378879
-5,692,18.119567
-5,558,18.705584
-5,628,19.365736
-5,588,19.983581
-5,490,20.499379
-5,606,23.989555
-5,405,24.436905
-4,609,25.110266
-5,551,25.717771
-5,585,26.362733
-5,560,26.980312
-5,638,27.683917
-5,552,31.186594
-5,604,31.854814
-5,422,32.32088
-5,421,32.785129
-4,573,33.416935
-5,559,34.033352
-5,581,34.673953
-5,610,35.348067
-5,521,38.786101
-5,616,39.436535
-5,533,39.996805
-5,571,40.611207
-5,450,41.110694
-5,514,41.680451
-5,619,42.365089
-5,453,42.865987
-5,581,46.281526
-5,507,46.80624
-5,564,47.389975
-5,538,47.945414
-5,644,48.609607
-4,860,49.496809
-4,771,53.132344
-5,507,53.666143
-5,716,54.418355
-5,465,54.923378
-5,467,55.459079
-5,618,56.169365
-5,501,56.723219
-5,581,60.231423
-5,672,60.973824
-4,539,61.571946
-5,569,62.202369
-5,522,62.778874
-5,555,63.393412
-5,535,63.985303
-5,434,64.465405
-5,567,67.989956
-5,591,68.643736
-5,505,69.200637
-5,484,69.733861
-5,621,70.41765
-5,670,71.15926
-5,452,71.659463
-5,461,75.068214
-5,474,75.592768
-5,764,76.437789
-5,454,76.940177
-4,569,77.567037
-5,727,78.367848
-5,675,79.113419
-5,548,82.623528
-5,720,83.419263
-5,499,83.970266
-5,478,84.496948
-5,521,85.070761
-5,499,85.620496
-5,435,86.100118
-3,759,89.849491
-5,454,90.35075
-5,505,90.908929
-5,691,91.673345
-5,701,92.449027
-5,684,93.204952
-5,611,93.878058
-5,481,97.319537
-5,438,97.803147
-5,839,98.729024
-5,630,99.426699
-5,605,100.096393
-5,862,101.050779
-5,700,104.740395
-5,615,105.419672
-5,848,106.35629
-5,515,106.925265
-5,674,107.671235
-4,819,108.576878
-5,781,112.345435
-5,713,113.133471
-4,809,114.026042
-5,835,114.946368
-4,646,115.659124
-5,589,116.311177
-5,652,119.883709
-5,589,120.492387
-5,559,121.070047
-5,540,121.627313
-5,523,122.167913
-5,561,122.746825
-5,443,123.203889
-5,499,123.723916
-5,517,127.091562
-5,541,127.6495
-5,659,128.329526
-5,556,128.90943
-4,878,129.836513
-5,520,130.411367
-5,587,133.967122
-5,542,134.564404
-5,708,135.347023
-5,709,136.131126
-5,415,136.59029
-5,622,137.277042
-5,619,137.959231
-5,449,141.363961
-5,603,142.031652
-5,572,142.66415
-5,454,143.165142
-5,629,143.84006
-5,523,144.390233
-5,522,144.939178
-5,453,145.414565
-5,650,148.94385
-5,484,149.452407
-5,539,150.018792
-5,705,150.758967
-5,465,151.248309
-5,635,151.915272
-5,663,152.607386
-5,617,156.094706
-5,656,156.801163
-5,569,157.428592
-5,560,158.045613
-5,654,158.766057
-5,834,159.685046
-5,437,163.07148
-4,748,163.843792
-5,667,164.53281
-5,756,165.314774
-5,596,165.930731
-5,596,166.546084
-5,618,167.184718
-5,509,170.553308
-5,768,171.359987
-5,696,172.090714
-5,594,172.713768
-5,569,173.312439
-5,633,173.977962
-5,622,177.470078
-5,870,178.367203
-4,949,180.16702
-5,922,181.193284
-5,722,181.984485
-4,902,182.986381
-5,601,183.653979
-5,570,184.290821
-5,746,185.115905
-5,683,185.864677
-5,753,186.691919
-5,718,187.497666
-5,826,188.441609
-4,728,189.289324
-5,998,190.449175
-5,714,191.238782
-4,740,192.065259
-5,557,192.686373
-5,556,193.306465
-5,591,193.956718
-5,569,194.582844
-5,706,195.395901
-5,823,196.319754
-5,800,197.217102
-5,805,198.130483
-5,562,198.746963
-4,788,199.625874
-5,670,200.359546
-5,518,200.926451
-5,518,201.493199
-3,1061,202.6684
-5,552,203.272583
-5,670,204.006097
-5,558,204.616521
-5,559,205.232528
-5,589,205.889572
-5,618,206.603464
-5,656,207.351773
-5,842,208.273876
-5,693,209.043517
-5,590,209.697714
-4,902,210.68928
-5,814,211.589567
-5,1062,212.770331
-5,513,213.335445
-5,657,214.058409
-5,658,214.793517
-5,607,215.465504
-5,561,216.079362
-5,718,216.873938
-5,617,217.552867
-4,765,218.403307
-5,743,219.232394
-5,609,219.912165
-5,687,220.678445
-5,595,221.330202
-5,694,222.091126
-4,774,222.971907
-5,460,223.485519
-5,464,224.003354
-5,697,224.780924
-5,616,225.458729
-5,529,226.039134
-5,465,226.557212
-5,767,227.41091
-5,465,227.928965
-4,867,228.88994
-5,467,229.409889
-5,577,230.043291
-5,628,230.729424
-5,603,231.395332
-5,637,232.096878
-5,592,232.744756
-4,853,233.682194
-5,782,234.538135
-5,816,235.471045
-5,534,236.063862
-5,562,236.68985
-5,723,237.492209
-4,854,238.437428
-5,615,239.123504
-5,739,239.947107
-4,761,240.782185
-5,614,241.454966
-5,664,242.183558
-5,778,243.03723
-5,638,243.736793
-5,824,244.649983
-5,653,245.37245
-5,643,246.07787
-5,676,246.836081
-5,550,247.438462
-5,867,248.388497
-4,735,249.193836
-3,991,250.294538
-5,487,250.846361
-5,821,251.801215
-5,656,252.564141
-5,719,253.399532
-5,500,253.981698
-5,589,254.652944
-4,673,255.390552
-5,675,256.13754
-5,548,256.70399
-5,534,257.256173
-5,614,257.889898
-5,925,261.677645
-3,598,262.297028
-5,804,263.128963
-5,674,263.829036
-5,574,264.423189
-5,818,268.108997
-5,505,268.631775
-4,921,269.596498
-5,668,270.328832
-5,1093,271.480841
-4,843,275.190325
-5,793,276.025352
-5,588,276.645741
-5,561,277.237421
-5,472,277.734782
-5,782,278.55813
-4,820,282.349796
-5,599,283.013871
-5,918,284.03299
-4,674,284.779339
-5,517,285.35126
-5,592,286.00572
-5,446,286.498536
-5,792,290.296621
-5,666,291.00267
-5,537,291.559474
-4,844,292.440918
-5,572,293.037087
-5,1134,297.075508
-5,511,297.616055
-5,602,298.257365
-5,559,298.876077
-5,794,299.756338
-5,575,300.394307
-5,506,300.9561
-3,884,304.853324
-5,599,305.51458
-5,850,306.452863
-5,587,307.103801
-5,646,307.819096
-5,701,308.5957
-5,736,312.330133
-5,518,312.902165
-5,626,313.59344
-5,571,314.224298
-5,519,314.798364
-5,837,315.727388
-5,605,319.318505
-5,696,320.09108
-5,640,320.803359
-5,585,321.453195
-5,589,322.106038
-5,775,322.962885
-5,575,323.59825
-5,739,327.336195
-5,481,327.83903
-5,555,328.416395
-5,496,328.94172
-5,793,329.811786
-5,640,330.519614
-5,513,334.00822
-5,737,334.82527
-5,508,335.390568
-5,866,336.353697
-5,565,336.963921
-5,795,337.8007
-5,533,338.353812
-5,417,341.650486
-4,801,342.574019
-5,677,343.289901
-5,569,343.892343
-5,571,344.488798
-5,775,345.304233
-5,690,348.950716
-5,754,349.744029
-3,1010,350.810316
-5,831,351.688708
-4,787,352.519215
-5,522,355.957359
-5,670,356.687573
-5,719,357.484266
-5,664,358.218693
-4,691,358.985649
-5,510,359.552759
-4,674,360.299693
-5,479,363.752042
-5,695,364.501882
-5,646,365.17086
-5,576,365.766467
-5,507,366.290219
-5,531,366.839123
-5,566,367.423894
-5,572,370.871907
-5,537,371.440027
-5,615,372.090111
-4,819,372.954484
-5,465,373.443383
-5,529,374.000928
-5,670,377.575853
-5,623,378.232142
-5,907,379.188121
-5,484,379.697592
-5,987,380.814984
-5,704,381.569621
-5,537,384.984231
-5,838,385.853086
-5,841,386.724756
-5,733,387.484034
-4,1031,388.550426
-5,423,388.988693
-5,696,392.550573
-5,549,393.126625
-5,824,393.994643
-5,576,394.601997
-5,553,395.183848
-4,637,395.8555
-5,762,399.514049
-4,863,400.424089
-5,627,401.084028
-4,764,401.889647
-5,698,402.625554
-5,686,403.373271
-5,768,407.151179
-5,836,408.077499
-5,688,408.837821
-5,668,409.575922
-5,698,410.346799
-5,547,413.87969
-5,842,414.811111
-5,835,415.73625
-5,543,416.338073
-5,1002,417.446963
-5,737,418.260716
-5,556,421.81091
-5,750,422.64003
-3,1009,423.755586
-5,430,424.230174
-5,652,424.950327
-5,510,425.513137
-5,575,429.080501
-5,714,429.869164
-5,898,430.861514
-5,524,431.442367
-5,568,432.071415
-5,1048,433.688666
-5,500,434.270102
-5,502,434.854777
-5,650,435.612721
-5,619,436.334532
-5,788,437.252525
-5,741,438.113682
-5,570,438.776687
-5,580,439.452962
-5,714,440.285671
-5,795,441.212275
-5,620,441.935495
-5,791,442.854547
-5,883,443.880382
-5,590,444.565781
-5,447,445.085073
-5,672,445.862691
-5,888,446.859601
-4,985,447.960404
-4,1171,449.247867
-5,935,450.275255
-5,475,450.806886
-5,660,451.533098
-5,586,452.180332
-5,877,453.145256
-5,1237,454.519864
-5,663,455.249297
-4,1106,456.466068
-5,450,456.985324
-5,748,457.822294
-5,492,458.371957
-5,773,459.222456
-5,635,459.920777
-5,642,460.635856
-5,559,461.258528
-5,612,461.930027
-4,806,462.83045
-4,777,463.689673
-5,549,464.302584
-5,1272,465.699539
-4,947,466.752525
-5,1185,468.055435
-5,759,468.887514
-5,673,469.639708
-5,495,470.194848
-5,681,470.958102
-4,693,471.725883
-4,693,472.487141
-5,886,473.465438
-4,615,474.152939
-3,915,475.159476
-5,713,475.950253
-5,559,476.564218
-5,620,477.244943
-5,604,477.90964
-5,882,478.894235
-5,934,479.937952
-5,479,480.472944
-5,1127,481.730733
-4,819,482.642846
-5,927,483.658921
-5,1054,484.859824
-5,991,486.01478
-4,960,487.134085
-5,587,487.817859
-5,886,488.799323
-4,810,489.710475
-5,917,490.727429
-5,924,491.770058
-5,748,492.642412
-5,427,493.13168
-5,890,494.156621
-5,427,494.673488
-4,950,495.802384
-4,868,496.75886
-5,613,497.49546
-5,872,498.467678
-5,602,499.1407
-5,701,499.92265
-5,752,500.750199
-4,610,501.431848
-4,926,502.46719
-5,890,503.4532
-5,636,504.160351
-5,795,505.048005
-4,677,505.794969
-4,612,506.465686
-5,656,507.185421
-5,617,507.86198
-5,577,508.494272
-4,788,509.3743
-5,812,510.272781
-5,553,510.879354
-4,944,511.915805
-5,522,512.507334
-5,1369,514.03319
-5,544,514.629473
-5,959,515.680778
-5,1101,516.899877
-5,893,517.883877
-5,550,518.463632
-5,600,521.931523
-5,583,522.53438
-5,1059,523.631708
-5,807,524.467279
-5,536,525.022696
-5,677,528.574416
-4,1029,529.639354
-5,610,530.270207
-5,661,530.954949
-4,718,531.704146
-5,708,532.449528
-5,961,536.331911
-5,779,537.152331
-5,577,537.759769
-5,761,538.560545
-5,522,539.109643
-5,937,542.959197
-5,404,543.383762
-4,931,544.362107
-5,833,545.23897
-5,683,545.957748
-5,504,546.480267
-5,623,547.125011
-5,780,550.777514
-5,594,551.3947
-5,899,552.335922
-5,830,553.212005
-5,674,553.92177
-5,706,557.57248
-5,515,558.143188
-5,647,558.859877
-5,539,559.457925
-5,566,560.085807
-5,606,560.757966
-5,620,561.445879
-4,581,564.958171
-5,798,565.792348
-4,1191,567.028141
-5,554,567.602904
-5,619,568.244286
-5,500,568.762241
-5,530,572.200465
-5,511,572.738724
-5,613,573.384306
-5,627,574.052249
-5,406,574.500752
-5,409,574.954145
-5,798,575.838564
-5,593,579.444804
-5,934,580.481876
-4,892,581.470853
-5,437,581.954954
