#{"t_start": 1603309798.8876216, "env_id": "SlimeVolley-v0"}
r,l,t
-5,730,1.679342
-5,503,2.683755
-5,549,3.118037
-4,730,3.787739
-4,754,4.477151
-4,533,4.896569
-4,601,5.367676
-5,600,5.76185
-5,533,6.185536
-5,421,6.46007
-4,738,7.107822
-4,650,7.580211
-5,530,7.947816
-5,762,8.620999
-5,383,8.913436
-5,632,9.489836
-5,522,9.886448
-5,1269,11.036274
-5,1039,11.916681
-4,1045,12.799853
-5,635,13.276652
-5,587,13.811133
-5,527,14.206874
-5,1048,15.087409
-5,586,15.576634
-5,639,16.066755
-5,440,16.352085
-5,642,16.845342
-5,721,17.312814
-5,556,17.75029
-4,800,18.347188
-4,543,18.698411
-5,666,19.20596
-5,547,19.559865
-5,487,19.951951
-5,508,20.28029
-5,575,20.732534
-5,500,21.072938
-5,409,21.489182
-5,727,22.153283
-5,489,22.533948
-5,412,22.85755
-5,620,23.434434
-5,765,24.124148
-5,794,24.75656
-5,829,25.383645
-4,635,25.97804
-4,721,26.622837
-5,587,27.067896
-3,919,27.852961
-5,724,28.495397
-3,894,29.26622
-5,469,29.621331
-5,485,30.08408
-5,537,30.492114
-4,935,31.292436
-5,531,31.785734
-5,740,32.303164
-5,836,32.892973
-4,724,33.412037
-5,614,33.789577
-4,898,34.418874
-5,441,34.765297
-5,460,35.049786
-5,507,35.432933
-5,409,35.683464
-5,631,36.145345
-5,785,36.70366
-5,505,37.016164
-5,494,37.393673
-5,602,37.762913
-3,720,38.278072
-5,660,38.683976
-4,673,39.171725
-5,517,39.562498
-4,715,40.002703
-5,675,40.491305
-5,577,40.919019
-5,782,41.399863
-5,562,41.912526
-5,476,42.273926
-5,675,42.878196
-3,1074,43.785202
-5,661,44.380179
-5,683,44.899468
-5,410,45.303011
-5,464,45.654517
-4,748,46.310722
-5,387,46.601784
-5,467,47.047239
-5,505,47.426315
-5,616,47.987754
-5,505,48.372231
-5,647,48.95691
-5,979,49.792991
-5,633,50.367895
-5,699,50.898655
-5,474,51.346455
-5,702,51.873572
-4,717,52.482345
-5,601,52.948843
-5,653,53.373451
-5,633,53.893503
-5,494,54.261094
-5,448,54.70816
-5,883,55.447721
-5,552,55.812484
-5,769,56.48744
-5,644,57.067991
-5,420,57.386487
-5,468,57.742524
-5,840,58.472267
-5,559,58.984208
-5,553,59.398945
-5,507,59.875818
-5,583,60.319328
-3,693,60.935632
-5,691,61.546882
-5,546,61.958891
-5,510,62.433869
-5,699,63.052437
-5,637,63.535132
-5,887,64.298826
-5,538,64.802368
-5,415,65.118624
-5,716,65.755674
-5,505,66.136398
-4,694,66.751436
-5,611,67.216574
-5,565,67.740138
-5,675,68.346445
-5,799,68.952941
-4,555,69.462862
-5,531,69.861118
-4,591,70.398152
-5,804,71.099123
-5,566,71.523344
-5,650,72.104556
-5,943,72.90708
-5,575,73.338468
-5,643,73.913126
-5,672,74.423905
-4,699,74.854831
-4,736,75.379595
-5,451,75.728911
-5,451,76.007761
-4,617,76.460993
-5,444,76.734375
-5,627,77.193849
-5,428,77.457603
-4,872,78.205878
-5,442,78.541516
-5,693,79.089094
-5,741,79.648215
-5,516,79.982563
-4,727,80.530553
-4,854,81.16083
-5,517,81.788644
-5,962,82.587945
-5,706,83.178303
-5,372,83.489144
-4,1039,84.359722
-5,873,85.084239
-4,744,85.698139
-5,588,86.202528
-5,734,86.837539
-3,1069,87.750122
-5,930,88.530665
-5,400,88.862902
-5,716,89.45556
-5,746,90.080846
-5,691,90.660337
-5,575,91.120872
-5,1011,91.840998
-5,426,92.144178
-4,768,92.690956
-5,713,93.198856
-5,562,93.600367
-5,1201,94.453371
-5,894,95.088344
-5,889,95.721207
-4,1220,96.588804
-5,691,97.079602
-5,638,97.533343
-5,560,97.931853
-5,669,98.407507
-4,737,98.932406
-5,885,99.561316
-5,726,100.077223
-5,834,100.670112
-5,520,101.03949
-5,564,101.440547
-5,872,102.060804
-5,904,102.704231
-5,518,103.072509
-3,809,103.647951
-5,651,104.109782
-5,678,104.592175
-5,724,105.10526
-5,935,105.769844
-5,733,106.290371
-5,555,106.684485
-5,686,107.171685
-4,829,107.760899
-5,905,108.402625
-4,895,109.03808
-5,593,109.458869
-5,741,109.987126
-4,629,110.435139
-5,626,110.882606
-5,700,111.38064
-5,411,111.673221
-4,1290,112.590551
-5,669,113.146404
-5,582,113.653983
-5,875,114.418031
-5,565,114.899461
-5,1109,115.825633
-5,599,116.321034
-5,693,116.902979
-5,610,117.426008
-4,1047,118.333772
-4,865,118.991711
-5,1075,119.757376
-5,562,120.167239
-5,932,120.941245
-5,806,121.607143
-5,495,122.017231
-5,636,122.552122
-5,689,123.134995
-5,895,123.885783
-4,797,124.553108
-4,941,125.339279
-4,785,125.992359
-5,828,126.681542
-5,538,127.139564
-5,508,127.583305
-3,1224,128.634731
-5,457,129.01367
-5,599,129.514497
-5,527,129.95383
-5,754,130.58398
-5,699,131.16826
-4,1012,132.010423
-5,595,132.499576
-4,675,132.980191
-5,667,133.453695
-4,988,134.15547
-5,792,134.719968
-5,733,135.240157
-5,601,135.665642
-5,392,135.943627
-5,690,136.433064
-5,762,136.973917
-3,1010,137.691456
-5,502,138.049075
-5,684,138.534116
-5,489,138.881492
-5,439,139.193046
-5,675,139.671725
-4,590,140.090871
-5,523,140.463003
-5,662,140.932665
-5,673,141.410135
-5,605,141.839676
-5,558,142.23635
-5,638,142.689097
-5,700,143.185936
-5,758,143.724375
-5,714,144.231906
-5,383,144.503545
-5,625,144.947272
