#{"t_start": 1603494577.3817866, "env_id": "SlimeVolley-v0"}
r,l,t
-5,582,3.420508
-4,712,5.298156
-5,673,6.071595
-5,465,6.781439
-5,469,7.321166
-5,479,8.045032
-5,703,8.852057
-5,460,9.556039
-5,455,10.07836
-5,630,10.974284
-4,886,12.167657
-5,448,12.726393
-5,702,13.682001
-5,699,14.622174
-5,531,15.208635
-5,557,15.994065
-5,446,16.489537
-4,898,18.034303
-5,566,18.961179
-5,608,19.656462
-5,547,20.454147
-5,438,20.955591
-5,565,21.774021
-5,727,22.605536
-4,779,23.670165
-5,597,24.526874
-5,597,25.210543
-4,501,25.958335
-4,859,27.118556
-5,709,27.929651
-5,529,28.707246
-5,456,29.229997
-4,743,30.253131
-5,528,31.141501
-5,560,31.951181
-5,644,33.109533
-5,662,34.03423
-5,625,35.120549
-5,589,36.112274
-5,438,36.614047
-5,549,37.415588
-5,712,38.259421
-5,655,39.474956
-4,1128,41.369087
-5,521,42.123528
-5,603,43.246061
-5,522,44.245105
-5,568,44.873088
-4,602,45.720483
-5,573,46.355047
-5,583,47.168727
-5,655,47.892974
-5,686,48.945938
-4,555,49.739653
-5,456,50.244292
-4,671,51.169884
-4,694,52.030814
-5,680,53.247426
-5,483,54.201617
-5,691,55.200672
-5,475,56.16445
-5,847,57.625612
-5,610,58.509445
-5,622,59.677088
-5,591,60.514552
-4,813,61.959761
-5,688,63.038752
-4,741,64.073541
-5,578,64.819708
-4,738,66.066946
-4,804,67.508916
-5,560,68.322651
-5,607,69.418799
-5,632,70.357621
-5,769,71.660562
-5,742,72.952565
-5,532,73.733105
-5,585,74.621305
-5,541,75.218793
-5,466,75.913334
-5,1050,77.255
-4,658,78.390698
-5,599,79.071562
-5,467,79.769783
-4,792,80.644898
-5,610,81.49989
-5,479,82.028712
-5,654,82.932849
-4,576,83.749751
-5,621,84.435803
-5,522,85.222026
-5,546,85.824771
-5,764,86.962854
-5,480,87.702666
-4,854,88.646669
-4,632,89.63665
-5,492,90.180788
-5,474,90.88566
-5,664,91.899174
-5,529,92.484778
-5,619,93.351718
-5,741,94.169934
-4,761,95.302089
-5,644,96.225079
-5,492,96.76814
-5,670,97.729166
-5,605,98.57851
-5,663,99.310118
-4,629,100.199357
-5,721,100.993956
-5,553,101.927453
-5,687,103.21011
-5,672,104.188338
-5,628,105.217157
-5,548,106.060783
-5,763,106.934116
-4,605,107.884032
-5,797,109.094663
-5,767,109.974264
-5,415,110.74958
-5,653,111.499281
-5,462,112.214831
-5,592,112.891417
-4,677,113.839842
-5,662,114.787577
-5,405,115.251394
-5,719,116.289348
-5,590,116.967422
-5,737,118.111405
-5,616,119.035866
-5,507,119.616092
-5,520,120.413412
-5,491,120.97807
-5,728,122.177971
-5,554,122.962895
-5,693,124.251638
-4,987,125.986872
-5,797,127.434268
-5,745,128.500427
-5,648,129.241357
-5,713,130.242047
-5,550,130.871997
-5,819,132.011379
-5,636,132.953556
-5,612,133.951427
-5,511,134.537745
-4,820,135.777007
-5,815,137.010346
-5,787,137.913503
-5,661,138.872154
-5,539,139.928583
-5,605,140.772799
-5,499,141.708104
-5,709,142.742002
-5,793,144.122384
-5,402,144.701106
-5,545,145.753634
-5,775,147.148219
-5,525,148.705646
-5,564,149.449138
-5,629,150.184126
-5,532,150.804699
-5,544,151.441744
-5,618,152.205397
-5,746,153.330484
-5,378,153.924114
-5,935,155.385678
-5,509,156.182498
-5,468,156.914842
-5,609,157.859976
-5,426,158.526461
-5,574,159.424442
-5,741,160.582755
-5,1011,162.16564
-5,425,162.829393
-5,410,163.470933
-4,559,164.333841
-5,547,165.17951
-5,390,165.757782
-5,504,166.516423
-5,695,167.603808
-5,617,168.565175
-5,703,169.645417
-5,482,170.391496
-5,739,171.534553
-4,764,172.702352
-4,674,173.680616
-4,689,174.514477
-5,437,175.043699
-4,710,175.904098
-5,689,176.73742
-5,745,177.639394
-5,719,178.509497
-4,668,179.319349
-5,461,179.878723
-5,719,180.750177
-4,711,181.611027
-5,398,182.093307
-4,669,182.904906
-5,563,183.588464
-5,510,184.206317
-5,522,184.838472
-5,586,185.548028
-5,613,186.289876
-5,922,187.405693
-5,729,188.287968
-5,550,188.953358
-4,541,189.608356
-5,663,190.410261
-5,482,190.993202
-5,596,191.738671
-5,585,192.644621
-5,740,193.623637
