loss_kl,loss_pol_surr,TimestepsSoFar,loss_ent,ev_tdlam_before,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpThisIter,EpLenMean,EpRewMean
0.0026485724,-0.002050817,232704,0.8610393,0.9015172868967056,377,-0.008610393,0.013439253,373.8664565086365,0,629.38,1.4537999999999698
0.0036437411,-0.0033431165,232960,0.8515459,0.8485897183418274,378,-0.0085154595,0.010398472,374.3274564743042,1,628.15,1.4314999999999705
0.005473152,-0.0063061044,233216,0.8937963,0.881082646548748,378,-0.008937962,0.01186318,374.7623887062073,0,628.15,1.4314999999999705
0.0027282222,-0.009374803,233472,0.80166817,0.8759113624691963,379,-0.008016681,0.013614319,375.19733905792236,1,628.78,1.4377999999999702
0.0028624472,0.00033849105,233728,0.89894277,0.7981314957141876,379,-0.008989427,0.015149388,375.62940979003906,0,628.78,1.4377999999999702
0.014279846,-0.017907985,233984,1.0969751,0.8405262231826782,379,-0.010969752,0.010304886,376.0583772659302,0,628.78,1.4377999999999702
0.008631928,-0.01032584,234240,0.76165867,0.8240198194980621,380,-0.007616587,0.01595351,376.4755129814148,1,630.11,1.45109999999997
0.006420186,-0.011820849,234496,1.0857712,0.8742975145578384,380,-0.010857711,0.011587989,376.9087014198303,0,630.11,1.45109999999997
0.0054468,-0.0077145025,234752,0.9822302,0.9245862141251564,381,-0.0098223025,0.011862667,377.333701133728,1,629.04,1.4403999999999706
0.0050436645,-0.004182929,235008,0.9049245,0.8511162102222443,381,-0.009049245,0.011138478,377.73272585868835,0,629.04,1.4403999999999706
0.0041436777,-0.0105451215,235264,1.0095767,0.8832651451230049,382,-0.010095767,0.013856434,378.1575186252594,1,626.72,1.4171999999999714
0.0056500062,-0.011843423,235520,0.99874747,0.9100968986749649,382,-0.009987475,0.013626281,378.5584681034088,0,626.72,1.4171999999999714
0.0063247317,-0.007951392,235776,0.9650847,0.88895383477211,383,-0.009650847,0.011983458,378.9734675884247,1,625.15,1.4014999999999715
0.017249163,-0.019291298,236032,1.0975922,0.7477963268756866,383,-0.010975922,0.034770228,379.3649787902832,0,625.15,1.4014999999999715
0.0033228716,-0.0070975386,236288,0.89384353,0.8730794787406921,384,-0.008938435,0.011352852,379.75697922706604,1,625.4,1.4139999999999713
0.004751966,-0.0008297246,236544,0.9087713,0.8310611397027969,384,-0.009087713,0.014794141,380.14797854423523,0,625.4,1.4139999999999713
0.0066701705,-0.005003229,236800,1.2215967,0.8663495182991028,384,-0.012215966,0.006834281,380.54598093032837,0,625.4,1.4139999999999713
0.0066035506,-0.009342652,237056,1.1817951,0.8420616090297699,385,-0.011817952,0.015152569,380.9409785270691,1,626.59,1.4258999999999715
0.003693615,-0.006961977,237312,1.0109342,0.8670416623353958,385,-0.010109343,0.013061281,381.33197927474976,0,626.59,1.4258999999999715
0.008203067,-0.01627746,237568,1.231658,0.38894200325012207,385,-0.01231658,0.021766674,381.72597908973694,0,626.59,1.4258999999999715
0.007332641,-0.006299425,237824,1.0923032,0.9261237606406212,386,-0.010923032,0.008346084,382.1169786453247,1,626.71,1.4170999999999727
0.0026964145,-0.005373761,238080,1.0865076,0.8207028657197952,386,-0.010865075,0.0189811,382.5119788646698,0,626.71,1.4170999999999727
0.0053485315,0.000627473,238336,1.0669435,0.7230043411254883,387,-0.010669434,0.013055207,382.905978679657,1,626.68,1.4167999999999725
0.006932838,-0.009246474,238592,1.2377174,0.8729203939437866,387,-0.012377174,0.010373573,383.2969834804535,0,626.68,1.4167999999999725
0.004723658,-0.0030968143,238848,1.0317994,0.8597186952829361,388,-0.010317995,0.015934808,383.69697856903076,1,626.73,1.4172999999999722
0.015550187,-0.02076326,239104,1.1618631,0.8894246146082878,388,-0.01161863,0.012664761,384.0969808101654,0,626.73,1.4172999999999722
0.013839485,-0.006427057,239360,1.0792385,0.858004555106163,388,-0.010792385,0.014638936,384.50312638282776,0,626.73,1.4172999999999722
0.0031665536,-0.013115581,239616,1.0937853,0.8861831203103065,389,-0.010937854,0.012306365,384.8959786891937,1,627.27,1.4226999999999725
0.0061181183,-0.010975128,239872,1.1936042,0.8468064665794373,389,-0.011936042,0.01212435,385.2859785556793,0,627.27,1.4226999999999725
0.0030110986,-0.0025284654,240128,1.2294319,0.8867435455322266,389,-0.012294318,0.011230288,385.6819794178009,0,627.27,1.4226999999999725
0.0045428863,-0.0072689075,240384,0.7960205,0.8572125732898712,390,-0.007960205,0.009885162,386.0799789428711,1,629.29,1.4428999999999723
0.0031217008,0.00036187097,240640,1.1962972,0.8795628622174263,390,-0.011962971,0.011083701,386.484491109848,0,629.29,1.4428999999999723
0.0036522574,-0.008810103,240896,1.0274928,0.8766582831740379,391,-0.010274928,0.010167692,386.8804907798767,1,630.25,1.4524999999999724
0.00364498,-0.003629947,241152,1.0632918,0.9269529953598976,391,-0.010632918,0.010326014,387.2710020542145,0,630.25,1.4524999999999724
0.005936938,-0.008908943,241408,0.882584,0.8367104381322861,392,-0.0088258395,0.010659651,387.6640019416809,1,630.25,1.4524999999999724
0.00810613,-0.0047572516,241664,0.840968,0.8974909484386444,393,-0.00840968,0.009492558,388.05400371551514,1,628.17,1.4116999999999735
0.0045374027,-0.00964402,241920,1.0827353,0.8111363053321838,393,-0.010827352,0.0089317765,388.4460017681122,0,628.17,1.4116999999999735
0.0025689532,-0.005666122,242176,1.0181727,0.892636775970459,393,-0.010181728,0.017730052,388.838018655777,0,628.17,1.4116999999999735
0.0048909676,-0.010184508,242432,1.1512837,0.8466817885637283,394,-0.011512836,0.01215608,389.22900223731995,1,630.0,1.429999999999973
0.0065021617,-0.006972514,242688,1.1113442,0.8291051983833313,394,-0.011113442,0.0122134285,389.62300181388855,0,630.0,1.429999999999973
0.005067739,-0.0014960356,242944,0.80915254,0.8929235264658928,394,-0.008091524,0.014189749,390.0130021572113,0,630.0,1.429999999999973
0.006116461,-0.0077348542,243200,0.981277,0.8889979124069214,395,-0.0098127695,0.009642924,390.4060022830963,1,630.17,1.421699999999973
0.011220245,-0.01038929,243456,1.0518835,0.7672153413295746,395,-0.010518835,0.015398179,390.8060019016266,0,630.17,1.421699999999973
0.0040867003,-0.005338952,243712,0.75640976,0.8563986569643021,396,-0.007564097,0.01462552,391.19800186157227,1,630.5,1.4249999999999732
0.004110502,-0.0072230436,243968,0.86543417,0.8775681555271149,396,-0.008654341,0.014597465,391.5960018634796,0,630.5,1.4249999999999732
0.008940008,-0.01844206,244224,1.1440403,0.1591508984565735,396,-0.011440404,0.03159508,391.9880418777466,0,630.5,1.4249999999999732
