#{"t_start": 1604495456.320514, "env_id": "SlimeVolley-v0"}
r,l,t
-4,575,2.375894
-4,636,3.047854
-5,525,3.596141
-5,669,4.291574
-5,501,4.813398
-5,599,5.44281
-5,535,6.010264
-5,543,10.21981
-5,480,10.776121
-5,603,11.473312
-5,529,12.039124
-5,494,12.561689
-5,522,13.142136
-5,678,13.893818
-5,697,17.588534
-5,509,18.153408
-5,588,18.80427
-5,468,19.321823
-4,833,20.244108
-5,605,20.91572
-5,720,24.634276
-5,399,25.078646
-5,458,25.589018
-5,534,26.184099
-5,581,26.82965
-5,488,27.371491
-5,560,27.993789
-5,618,28.679513
-5,650,32.270442
-5,463,32.752851
-5,456,33.227093
-5,483,33.729939
-4,729,34.485344
-5,529,35.034149
-5,776,35.840344
-5,539,39.265292
-5,619,39.907697
-5,445,40.37013
-5,594,40.986957
-5,616,41.626611
-5,536,42.184323
-5,525,42.73033
-5,544,43.297536
-5,499,46.663645
-5,574,47.268698
-5,563,47.862828
-5,650,48.541784
-5,515,49.075568
-5,684,49.795599
-5,594,50.42017
-5,771,54.248921
-5,702,54.975984
-5,542,55.538177
-5,418,55.970748
-4,688,56.684191
-5,476,57.185137
-5,542,57.74688
-4,639,61.271812
-5,525,61.825929
-5,520,62.375108
-5,488,62.885389
-5,699,63.611511
-5,520,64.168641
-5,697,64.913471
-5,608,68.379625
-5,737,69.174013
-5,470,69.695821
-5,492,70.240356
-5,620,70.929608
-5,736,71.74712
-5,626,75.35339
-5,580,75.994934
-5,707,76.778199
-5,707,77.560272
-5,510,78.124333
-5,707,78.905475
-5,490,79.447541
-5,545,82.885445
-5,555,83.471617
-5,422,83.917888
-5,455,84.398415
-5,792,85.234715
-5,594,85.861812
-5,778,86.683669
-3,681,90.259922
-5,683,91.015235
-5,747,91.843108
-4,889,92.826494
-5,796,93.708501
-5,435,94.190581
-5,560,97.733871
-5,564,98.359649
-5,395,98.798062
-5,841,99.728888
-5,614,100.408057
-4,531,100.996979
-5,558,101.615912
-5,686,105.261463
-4,587,105.914602
-5,645,106.631048
-5,547,107.237127
-4,728,108.042616
-5,433,108.522919
-5,788,112.319085
-5,438,112.773839
-5,654,113.455412
-5,581,114.068476
-5,725,114.83254
-5,687,115.55689
-5,439,116.019364
-5,704,119.66816
-5,770,120.480895
-5,530,121.04034
-5,500,121.568268
-5,755,122.355073
-5,445,122.818455
-5,490,123.335081
-5,466,126.758442
-5,484,127.271806
-5,467,127.763096
-5,710,128.512843
-5,627,129.174906
-5,541,129.746042
-5,560,130.338128
-5,480,130.848145
-5,452,134.314337
-5,541,134.912117
-4,1139,136.172262
-5,617,136.856848
-5,568,137.48683
-5,577,138.126657
-5,441,141.5587
-5,568,142.188661
-5,643,142.899871
-5,474,143.424013
-5,621,144.110757
-4,633,144.813288
-5,565,145.441135
-5,480,148.900681
-5,543,149.465412
-5,692,150.184061
-5,681,150.902534
-5,867,151.842602
-5,567,152.469338
-5,753,156.224433
-5,732,156.985282
-5,386,157.392493
-5,587,158.010692
-5,437,158.471093
-5,452,158.947079
-4,818,159.807296
-5,729,163.42962
-5,420,163.871914
-5,517,164.416607
-5,646,165.098557
-5,555,165.684376
-5,502,166.214496
-5,505,166.747109
-5,646,167.429188
