loss_kl,EpisodesSoFar,EpThisIter,loss_pol_surr,TimestepsSoFar,loss_ent,TimeElapsed,loss_vf_loss,loss_pol_entpen,ev_tdlam_before,EpLenMean,EpRewMean
0.003811648,0,0,-0.028416123,256,2.0756867,0.4716947078704834,0.025393017,-0.020756867,-1.0748224258422852,,
0.004802333,0,0,-0.020630125,512,2.065826,0.6682419776916504,0.024654862,-0.020658258,0.26881468296051025,,
0.007638187,1,1,-0.017354839,768,2.0444434,0.8656725883483887,0.02155923,-0.020444434,0.6002333164215088,605.0,-5.0
0.010620452,1,0,-0.02476471,1024,2.0142767,1.0631928443908691,0.023226287,-0.020142768,0.6591444611549377,605.0,-5.0
0.007194329,2,1,-0.019382952,1280,1.987942,1.2606778144836426,0.021649953,-0.01987942,0.6460956931114197,574.5,-5.0
0.005902328,2,0,-0.021125609,1536,1.9958787,1.4577233791351318,0.018226001,-0.019958787,0.6950385868549347,574.5,-5.0
0.002533025,2,0,-0.013992734,1792,1.9902166,1.6541008949279785,0.02164595,-0.019902166,0.6765649020671844,574.5,-5.0
0.0067955535,3,1,-0.024671262,2048,1.9996902,1.8501787185668945,0.04027973,-0.019996902,0.6301572918891907,612.0,-5.0
0.005280193,3,0,-0.01203784,2304,1.9801173,2.0465283393859863,0.020149304,-0.019801171,0.8432807773351669,612.0,-5.0
0.006153027,3,0,-0.019145692,2560,1.9454334,2.2426133155822754,0.010349105,-0.019454332,0.876502051949501,612.0,-5.0
0.010284996,4,1,-0.019581486,2816,1.8503491,2.438645124435425,0.035957918,-0.018503489,0.10040277242660522,641.25,-4.75
0.0047605424,4,0,-0.013813287,3072,1.8618264,2.6357381343841553,0.011001822,-0.018618263,0.7895309627056122,641.25,-4.75
0.010018426,4,0,-0.020319873,3328,1.8006792,2.833414316177368,0.018926024,-0.018006792,0.7375247776508331,641.25,-4.75
0.008164601,5,1,-0.014292755,3584,1.7499201,3.0307915210723877,0.01230899,-0.017499201,0.7444929480552673,676.0,-4.6
0.017925084,5,0,-0.028320458,3840,1.8182867,3.228365182876587,0.024474647,-0.018182866,0.866798147559166,676.0,-4.6
0.008527683,6,1,-0.020064404,4096,1.7848244,3.425562620162964,0.008351239,-0.017848244,0.9307483285665512,666.3333333333334,-4.5
0.008514552,6,0,-0.020825677,4352,1.8116863,3.6221165657043457,0.023870772,-0.018116862,0.7686424851417542,666.3333333333334,-4.5
0.003709352,7,1,-0.014302874,4608,1.7924962,3.818385362625122,0.016436832,-0.01792496,0.6861162483692169,644.7142857142857,-4.428571428571429
0.012024727,7,0,-0.033169366,4864,1.8294008,4.015666723251343,0.015060584,-0.018294007,0.9017993807792664,644.7142857142857,-4.428571428571429
0.0044629043,7,0,-0.014968966,5120,1.8267691,4.2118308544158936,0.01717264,-0.018267693,0.5414470434188843,644.7142857142857,-4.428571428571429
0.014882801,8,1,-0.03519007,5376,1.8248622,4.408091068267822,0.010878123,-0.018248621,0.8226779103279114,646.75,-4.5
0.003357246,8,0,-0.016269948,5632,1.7782352,4.604637861251831,0.025203917,-0.017782353,0.642638623714447,646.75,-4.5
0.004485739,9,1,-0.014050832,5888,1.7831938,4.801042795181274,0.015572581,-0.017831938,0.8420241624116898,641.6666666666666,-4.555555555555555
0.009829352,9,0,-0.017206382,6144,1.7658143,4.997962951660156,0.015854895,-0.017658142,0.8861406743526459,641.6666666666666,-4.555555555555555
