EpThisIter,surrgain,explained_variance_tdlam_before,entloss,entropy,EpLenMean,EpRewMean,TimestepsSoFar,TimeElapsed,EpisodesSoFar,meankl,optimgain
1,0.011430699,-0.5864726305007935,0.0,1.7886316,573.0,-5.0,1024,7.463326692581177,1,0.0031888813,0.011430699
2,0.012368819,0.01779961585998535,0.0,1.7855165,611.6666666666666,-5.0,2048,12.640406370162964,3,0.0039991452,0.012368819
1,0.014494617,0.3029059171676636,0.0,1.7822716,619.75,-5.0,3072,19.205681800842285,4,0.0052161235,0.014494617
2,0.01668214,0.3898731470108032,0.0,1.7831362,616.5,-5.0,4096,26.47754669189453,6,0.0069660097,0.01668214
2,0.017085634,0.4401603937149048,0.0,1.7797406,592.375,-5.0,5120,32.69638633728027,8,0.0081448825,0.017085634
