nupdates,value_loss,explained_variance,total_timesteps,fps,policy_entropy,ep_reward_mean,ep_len_mean
48500,0.0020180013962090015,-7.385753631591797,242500,790,2.0568296909332275,0.24,633.68
48600,0.10845343768596649,0.3331209421157837,243000,790,2.035230875015259,0.26,632.93
48700,0.00048824408440850675,-0.26933252811431885,243500,791,2.066749334335327,0.27,632.17
48800,6.124606443336233e-05,0.5708463788032532,244000,791,2.057614803314209,0.24,631.02
48900,0.0004443905781954527,-1.1162395477294922,244500,790,2.0120673179626465,0.19,628.3
49000,0.2788061499595642,-2955.429931640625,245000,791,2.0483627319335938,0.19,628.3
49100,0.31356102228164673,0.005140781402587891,245500,791,2.0652859210968018,0.22,630.04
49200,0.0006020378787070513,-4.23508882522583,246000,790,2.070280075073242,0.21,629.95
49300,0.00023795054585207254,0.39076948165893555,246500,790,2.0129425525665283,0.21,629.95
49400,0.00017623246822040528,-2.7133116722106934,247000,790,2.063288450241089,0.25,629.1
49500,4.2844267227337696e-06,0.9894054289907217,247500,790,2.0236334800720215,0.3,629.74
49600,0.00027299096109345555,-0.12594914436340332,248000,790,2.0546634197235107,0.35,628.48
49700,0.000680212106090039,-0.5679041147232056,248500,790,2.075319290161133,0.35,628.48
49800,0.00016249938926193863,0.9101730957627296,249000,790,2.062439441680908,0.39,632.31
49900,0.00013335805851966143,-3.2635889053344727,249500,790,2.0714516639709473,0.42,634.72
50000,0.00016020001203287393,-0.48121917247772217,250000,790,2.0707943439483643,0.48,634.13
50100,0.00017897480574902147,-1.099106788635254,250500,790,2.0657687187194824,0.48,634.13
50200,0.000373811402823776,-5.111202239990234,251000,790,2.064434766769409,0.51,634.58
50300,5.656176290358417e-05,0.8587477952241898,251500,790,2.073320150375366,0.54,634.14
50400,0.0019972166046500206,-142.9064178466797,252000,791,2.008542776107788,0.54,634.14
50500,0.0016876813024282455,-15.080461502075195,252500,791,2.0552361011505127,0.59,636.29
50600,0.0005063497228547931,-21.664859771728516,253000,791,2.0501537322998047,0.61,633.16
50700,0.000268447125563398,0.772053137421608,253500,791,2.052598476409912,0.62,633.93
50800,0.0005596360424533486,-1.0359508991241455,254000,791,2.054853677749634,0.6,633.87
50900,0.00011250570969423279,-2.706087112426758,254500,791,2.028942823410034,0.58,631.82
51000,0.0009115725988522172,0.8983503803610802,255000,791,2.0634610652923584,0.65,629.3
51100,0.0020652487874031067,0.04127991199493408,255500,791,2.0689730644226074,0.65,629.3
51200,0.00027327603311277926,-1.8598880767822266,256000,791,1.9977664947509766,0.65,629.34
51300,0.0003461595333646983,-43.57758712768555,256500,791,2.0618250370025635,0.68,628.01
51400,0.10844049602746964,0.33428096771240234,257000,791,2.056501865386963,0.67,628.69
51500,0.0022725644521415234,-553.2018432617188,257500,791,2.0213236808776855,0.67,628.69
51600,0.00015259244537446648,-2.492058515548706,258000,791,2.0605952739715576,0.69,628.8
51700,0.00029526749858632684,-0.1468902826309204,258500,791,2.0492515563964844,0.73,628.68
51800,0.00012637693725991994,-0.2265167236328125,259000,790,2.038947343826294,0.69,627.01
51900,0.0005202420288696885,-1.645951747894287,259500,790,1.9753682613372803,0.69,627.01
52000,0.0007540248916484416,-7.365333557128906,260000,790,2.046729564666748,0.73,624.42
52100,0.00043740394175983965,-12.607635498046875,260500,790,2.0443084239959717,0.69,623.08
52200,0.000583924469538033,-1.179288625717163,261000,791,2.063896894454956,0.74,623.0
52300,4.8406956921098754e-05,-39.414306640625,261500,790,2.0539846420288086,0.75,623.76
52400,0.0009147333912551403,-0.517447829246521,262000,791,2.071335554122925,0.75,623.76
52500,0.0024135676212608814,-7884.34423828125,262500,791,2.0596601963043213,0.72,624.54
52600,0.0004000686458311975,0.7735692709684372,263000,791,2.0738027095794678,0.67,627.03
52700,0.0002595935366116464,-1.1671080589294434,263500,791,2.047640323638916,0.67,627.03
52800,6.370252231135964e-05,0.11976271867752075,264000,791,2.0668890476226807,0.69,629.87
52900,0.005078538320958614,-11.642395973205566,264500,790,2.0625150203704834,0.68,627.56
53000,0.0018842315766960382,0.559892475605011,265000,790,2.037243366241455,0.67,625.81
53100,0.18038728833198547,-16193.1328125,265500,791,2.0609214305877686,0.67,625.81
53200,0.00011471180187072605,0.6043344140052795,266000,791,2.03667950630188,0.63,628.71
53300,7.158158405218273e-05,-3615.35546875,266500,791,2.0495142936706543,0.61,630.03
53400,0.00019905836961697787,0.48364347219467163,267000,791,2.013052463531494,0.61,630.03
53500,1.795570096874144e-05,-1.4045541286468506,267500,791,2.0760655403137207,0.56,628.93
53600,0.00024800177197903395,0.863012433052063,268000,791,2.0562195777893066,0.52,629.76
53700,0.0026823771186172962,-13.177760124206543,268500,791,2.0517027378082275,0.54,628.77
53800,0.00012832513311877847,-1.724801778793335,269000,791,2.0720133781433105,0.54,627.74
53900,0.00031400102307088673,-9.765131950378418,269500,791,2.070230484008789,0.61,628.26
54000,0.00012921084999106824,-1.7374987602233887,270000,791,2.0693671703338623,0.61,628.26
54100,0.0007305493927560747,0.4387055039405823,270500,790,1.988298773765564,0.54,630.62
54200,0.0006345764850266278,-9.055909156799316,271000,790,2.0357308387756348,0.54,630.65
54300,0.0002599949948489666,-0.351432204246521,271500,791,2.067030429840088,0.58,630.95
54400,4.588042793329805e-05,0.6691338419914246,272000,790,2.0580191612243652,0.58,630.95
54500,0.11265547573566437,0.3272554278373718,272500,791,2.0566067695617676,0.56,631.98
54600,0.0003232798189856112,-4.596596717834473,273000,791,2.057556629180908,0.56,631.52
54700,0.00018849615298677236,0.5603958070278168,273500,791,2.064141035079956,0.5,632.87
54800,0.00021387655579019338,-84.63070678710938,274000,791,2.075944423675537,0.5,632.63
54900,0.00035575084621086717,-3.830188751220703,274500,791,2.0604469776153564,0.5,632.63
55000,0.00015662382065784186,-0.3672957420349121,275000,791,2.042013645172119,0.56,633.35
55100,0.0017335552256554365,-6.068492412567139,275500,791,2.0367538928985596,0.52,632.04
55200,0.0020467827562242746,-0.5337753295898438,276000,791,2.06616473197937,0.51,633.15
55300,0.00030025048181414604,0.7331078052520752,276500,791,2.0579779148101807,0.51,633.15
55400,0.36830899119377136,0.057536542415618896,277000,790,2.02048659324646,0.52,632.46
55500,0.00018292211461812258,-9.569318771362305,277500,790,2.0702877044677734,0.52,633.31
55600,0.0007282638107426465,-1.6217679977416992,278000,790,2.047442674636841,0.49,630.45
55700,0.0002602568711154163,-6.046689033508301,278500,790,2.0402464866638184,0.5,630.55
55800,9.486517228651792e-05,-0.7363615036010742,279000,790,2.0696771144866943,0.56,631.66
55900,0.0005074650980532169,-2.261549711227417,279500,790,2.0410759449005127,0.58,629.63
56000,0.0012589774560183287,-314.5958557128906,280000,791,2.050044536590576,0.58,629.63
56100,3.149081749143079e-05,-1.9166529178619385,280500,791,2.0533576011657715,0.57,629.87
56200,0.0014259765157476068,-9.438901901245117,281000,790,2.0559048652648926,0.56,630.1
56300,0.0014970919582992792,-2.1726107597351074,281500,790,2.0391783714294434,0.56,630.1
56400,0.005694431718438864,-2770.108642578125,282000,790,2.0738701820373535,0.51,630.4
56500,0.3238426744937897,0.09260529279708862,282500,790,2.073821544647217,0.44,632.54
56600,0.000261387147475034,-8.784723281860352,283000,790,2.0596537590026855,0.39,633.33
56700,0.0001712786324787885,-0.6562989950180054,283500,790,2.060441493988037,0.37,631.56
56800,0.00011783133959397674,0.6233230233192444,284000,790,2.0733284950256348,0.36,630.15
56900,0.0004813712148461491,-0.8287957906723022,284500,790,2.049501419067383,0.29,630.45
57000,5.393282481236383e-05,-0.5353686809539795,285000,790,2.0641989707946777,0.27,628.92
57100,3.052622560062446e-05,-0.11589694023132324,285500,790,2.0475144386291504,0.33,628.12
57200,0.0003670091391541064,-10.0115327835083,286000,790,2.035508632659912,0.39,624.16
57300,0.00012260483345016837,0.5888725221157074,286500,790,2.0097641944885254,0.39,624.16
57400,0.0002076605160254985,0.10187637805938721,287000,790,2.01047682762146,0.35,623.23
57500,0.005724453367292881,-22.86497688293457,287500,790,2.0553245544433594,0.34,623.63
57600,0.00030456786043941975,-18.750316619873047,288000,790,2.0121588706970215,0.32,624.26
57700,0.0002468536258675158,-2.9520928859710693,288500,790,2.0693578720092773,0.32,624.26
57800,0.0005942789139226079,-0.07414793968200684,289000,790,2.0617473125457764,0.33,625.69
57900,5.5966385843930766e-05,0.33064258098602295,289500,790,2.0690176486968994,0.32,626.93
58000,0.00016206633881665766,-2.566520929336548,290000,790,2.075321674346924,0.35,624.44
58100,0.001374205108731985,-159.87136840820312,290500,790,2.049567699432373,0.35,624.44
58200,5.837118806084618e-05,0.5646704137325287,291000,790,2.059828281402588,0.34,624.83
58300,0.0001959475630428642,0.6071169376373291,291500,790,2.0668680667877197,0.36,626.58
58400,0.10998354107141495,0.3476552367210388,292000,790,2.067873477935791,0.31,627.63
58500,0.0004198089300189167,-5.8673176765441895,292500,790,2.0754587650299072,0.31,627.63
58600,0.00048369067371822894,-2.8892085552215576,293000,790,2.0737478733062744,0.29,630.59
58700,0.00011101524432888255,0.43236881494522095,293500,790,1.9980220794677734,0.27,632.64
58800,0.000252062629442662,-0.594005823135376,294000,790,2.0501108169555664,0.27,632.64
58900,0.00011348767293384299,0.2303822636604309,294500,790,2.066746234893799,0.26,631.57
59000,3.4501666959840804e-05,0.9194287359714508,295000,790,2.031372547149658,0.22,630.03
59100,0.20964078605175018,-106548.75,295500,790,2.0685057640075684,0.22,629.52
59200,0.0008436302887275815,0.19387614727020264,296000,790,2.045633316040039,0.21,630.15
59300,8.781695214565843e-05,0.93388981372118,296500,790,1.9555857181549072,0.21,630.15
59400,9.988186502596363e-05,-0.5139796733856201,297000,790,2.0589587688446045,0.2,630.65
59500,5.5882188462419435e-05,0.3769582509994507,297500,790,2.0494742393493652,0.15,630.62
59600,2.5368461137986742e-05,0.3864322304725647,298000,790,2.078235387802124,0.14,630.91
59700,0.0025057520251721144,-12.025209426879883,298500,790,2.0764479637145996,0.14,630.91
59800,0.0001438100589439273,0.6017012000083923,299000,790,2.065648317337036,0.14,631.23
59900,4.7722664021421224e-05,0.18594467639923096,299500,790,2.0744075775146484,0.1,634.9
60000,0.00035167974419891834,-2.1830174922943115,300000,790,2.064049005508423,0.1,634.9
60100,6.445195322157815e-05,0.36200422048568726,300500,790,2.070373058319092,0.09,635.1
60200,0.0001250588393304497,-0.8265383243560791,301000,790,2.0560142993927,0.09,635.7
60300,0.0001633868523640558,0.9372660741209984,301500,791,2.0157718658447266,0.09,635.7
60400,0.00021188105165492743,-10.349451065063477,302000,791,2.0560410022735596,0.13,636.42
60500,0.00012471326044760644,0.4066503643989563,302500,791,2.0328056812286377,0.13,636.42
60600,0.00025560223730280995,-10482.1279296875,303000,791,2.0606751441955566,0.06,636.75
60700,0.0027937726117670536,-6.69846773147583,303500,791,2.0150179862976074,0.11,634.56
60800,0.0004150221648160368,-5.523825645446777,304000,791,2.049422264099121,0.05,633.62
60900,0.00022797689598519355,-1.031832218170166,304500,790,2.06973934173584,0.06,632.63
61000,0.00023172635701484978,-0.82099449634552,305000,791,2.071500062942505,0.01,631.86
61100,0.0007284165476448834,-0.2767292261123657,305500,791,2.026456356048584,0.06,631.49
61200,0.00028169137658551335,-5635.73193359375,306000,791,2.0564920902252197,0.06,631.49
61300,0.0002946009626612067,-1.6446218490600586,306500,791,2.0532710552215576,0.0,634.37
61400,9.756397957971785e-06,0.9116100966930389,307000,791,1.990522027015686,-0.02,635.52
61500,0.0007194819045253098,-1.2425792217254639,307500,791,2.0610511302948,-0.02,635.52
61600,6.916407437529415e-05,0.8706427216529846,308000,791,2.024928331375122,-0.01,636.45
61700,0.0005251826951280236,-7.743548393249512,308500,791,2.0556938648223877,0.01,638.88
61800,0.0035929265432059765,-5.986147880554199,309000,791,2.0488321781158447,-0.04,635.57
61900,0.00023645011242479086,-23.19710350036621,309500,791,2.0557010173797607,-0.06,633.22
62000,0.0004344777262303978,-1.3975365161895752,310000,791,2.0325684547424316,-0.06,633.22
62100,0.0002258497115690261,0.028426051139831543,310500,791,2.002417802810669,-0.09,635.1
62200,4.4330168748274446e-05,-0.8501424789428711,311000,791,2.0354907512664795,-0.09,635.5
62300,0.1688205897808075,-0.06254684925079346,311500,791,2.0314745903015137,-0.11,636.66
62400,0.0004999451339244843,-1.8416328430175781,312000,791,2.0573112964630127,-0.11,636.66
62500,0.10742213577032089,0.3476839065551758,312500,791,2.0336334705352783,-0.08,634.58
62600,0.00011786600953200832,0.19977784156799316,313000,791,2.001394748687744,-0.08,634.98
62700,0.00011307736713206396,0.5328341424465179,313500,791,1.9378032684326172,-0.14,634.93
62800,0.0008587492629885674,-4.455536365509033,314000,791,2.045799970626831,-0.17,633.94
62900,0.00017165242752525955,0.7911716848611832,314500,791,2.0762200355529785,-0.17,633.94
63000,0.15435172617435455,-5630.8037109375,315000,791,2.050271987915039,-0.16,632.81
63100,7.711815851507708e-05,0.6702864170074463,315500,791,2.0736801624298096,-0.15,632.03
63200,0.2713290750980377,-8432.654296875,316000,791,2.056666374206543,-0.21,632.99
63300,0.0005165833281353116,-11.72265625,316500,791,2.0687320232391357,-0.21,632.99
63400,0.0010948509443551302,-9.530816078186035,317000,791,2.052414655685425,-0.11,631.33
63500,0.00022122592781670392,0.07004010677337646,317500,791,2.0315582752227783,-0.11,631.33
63600,0.23539555072784424,0.27863532304763794,318000,791,2.052640676498413,-0.09,633.52
63700,0.16496244072914124,-0.04446911811828613,318500,791,2.034965991973877,-0.1,634.11
63800,0.0007494904566556215,-5.0049591064453125,319000,791,2.044226884841919,-0.09,634.63
63900,0.0003425779868848622,-34.029415130615234,319500,791,2.05073881149292,-0.07,633.32
64000,0.0003377109533175826,-6.694866180419922,320000,791,2.0780415534973145,-0.07,633.32
64100,0.001955797430127859,-0.8289749622344971,320500,791,2.0607123374938965,-0.09,633.03
64200,0.0001280145370401442,-3.174933433532715,321000,791,2.067523241043091,-0.08,631.97
64300,4.9707705329637975e-05,-2.829763889312744,321500,791,2.0687761306762695,-0.08,631.97
64400,0.0001587287988513708,-1.1211369037628174,322000,791,2.0690274238586426,-0.08,632.55
64500,0.0011492305202409625,-18.565349578857422,322500,791,2.0649733543395996,-0.09,631.64
64600,0.001487374072894454,-88.51864624023438,323000,791,2.0643584728240967,-0.1,633.11
64700,0.0005155033431947231,-9.065491676330566,323500,791,2.058316469192505,-0.1,633.11
64800,0.0001839171163737774,-56.16822814941406,324000,791,2.07305645942688,-0.08,634.52
64900,0.0003123413771390915,-1.686647891998291,324500,791,2.0500693321228027,-0.07,633.11
65000,0.00014744109648745507,-0.8216501474380493,325000,791,2.0144152641296387,-0.01,633.88
65100,0.0005439566448330879,-2.8714439868927,325500,791,2.0573692321777344,0.03,632.35
65200,0.010710055008530617,-0.18112409114837646,326000,791,2.0193076133728027,0.0,629.53
65300,2.1138150259503163e-05,0.5870642960071564,326500,791,2.0645642280578613,0.0,629.53
65400,7.491561700589955e-05,0.5347455143928528,327000,791,2.054370403289795,0.03,629.74
65500,0.003582017496228218,-53.21590042114258,327500,791,2.0674757957458496,-0.02,632.43
65600,0.0008974345400929451,-0.09969961643218994,328000,791,2.0549046993255615,0.05,634.75
65700,0.0001574121561134234,-9.540885925292969,328500,791,2.067784070968628,0.05,634.75
65800,0.00016247606254182756,-2.1464974880218506,329000,791,2.0422465801239014,0.08,637.44
65900,0.0038918196223676205,-23.084230422973633,329500,791,2.0654962062835693,0.1,635.62
66000,1.4013824462890625,-0.06118011474609375,330000,791,2.053602695465088,0.1,635.62
66100,0.00021626353554893285,0.7254246175289154,330500,791,2.064610242843628,0.11,636.33
66200,0.000690783082973212,-1.9125378131866455,331000,791,2.062866449356079,0.17,636.84
66300,0.0001433660218026489,-0.15048563480377197,331500,791,2.060056447982788,0.16,636.88
66400,0.000306482776068151,-4.45490026473999,332000,791,2.006289005279541,0.17,636.73
66500,0.0006055256235413253,-8.199145317077637,332500,791,2.0257210731506348,0.17,636.73
66600,0.0005363292875699699,-0.8323216438293457,333000,791,2.007794141769409,0.13,639.94
66700,3.9498991100117564e-05,-1.2479372024536133,333500,791,2.0505900382995605,0.13,639.94
66800,0.0005494002834893763,-0.10350263118743896,334000,791,2.044203996658325,0.11,642.05
66900,0.00031360972207039595,-3.4847655296325684,334500,791,2.058525562286377,0.17,640.62
67000,0.0002518831461202353,0.2527253031730652,335000,791,2.06620454788208,0.16,641.21
67100,0.00018199565238319337,-0.5567898750305176,335500,791,2.045069694519043,0.18,638.97
67200,0.00038271636003628373,-0.5540136098861694,336000,791,2.049945831298828,0.18,638.97
67300,0.000868328264914453,-1.1115965843200684,336500,791,2.041823625564575,0.16,639.57
67400,0.0005433688638731837,0.3607461452484131,337000,791,2.037850856781006,0.24,638.79
67500,0.0009556954610161483,-2.7524356842041016,337500,791,2.0474917888641357,0.28,638.77
67600,0.007016415242105722,-96.73493957519531,338000,791,1.909135103225708,0.28,638.77
67700,4.448382242117077e-05,0.5709275305271149,338500,791,2.044651746749878,0.3,640.83
67800,0.31375762820243835,-0.434456467628479,339000,791,2.0765154361724854,0.31,640.44
67900,5.4219242883846164e-05,0.2420743703842163,339500,791,2.069262742996216,0.3,639.45
68000,0.126907616853714,-56.894588470458984,340000,791,2.042085647583008,0.3,639.68
68100,0.0013747208286076784,-58.15263366699219,340500,791,2.047327756881714,0.3,639.68
68200,0.0008286871016025543,-11.465524673461914,341000,791,2.0351977348327637,0.24,640.58
68300,0.00044502480886876583,-2.331540584564209,341500,791,2.073538303375244,0.28,642.8
68400,0.0010109589202329516,-2.7292187213897705,342000,791,2.041674852371216,0.37,641.54
68500,1.7162343283416703e-05,0.8976408541202545,342500,791,2.0634219646453857,0.37,641.54
68600,4.968450593878515e-05,0.6914365291595459,343000,791,2.0714144706726074,0.4,642.77
68700,0.001518263015896082,-25.046239852905273,343500,791,2.070788860321045,0.4,641.43
68800,0.0009036192786879838,-7.783242225646973,344000,791,2.064178943634033,0.38,643.97
68900,7.732476660748944e-05,-0.6396257877349854,344500,791,2.061161994934082,0.38,643.97
69000,0.00012812388013117015,0.8339054435491562,345000,791,2.049246072769165,0.34,643.8
69100,0.00034207251155748963,-2.0391368865966797,345500,791,2.0636677742004395,0.34,644.05
69200,0.00016688767937012017,-0.1786479949951172,346000,791,2.0748698711395264,0.41,643.01
69300,0.00022229718160815537,-0.6303942203521729,346500,791,2.05414080619812,0.39,640.2
69400,4.844055729336105e-05,0.8996312841773033,347000,791,2.068441152572632,0.43,640.64
69500,0.0003392282233107835,-0.6758356094360352,347500,791,2.062258005142212,0.43,640.64
69600,0.00012041696027154103,-0.010069847106933594,348000,791,2.0430550575256348,0.46,642.66
69700,7.36430665710941e-05,-34.45412826538086,348500,791,2.0622668266296387,0.51,643.48
69800,0.1168115884065628,0.37026447057724,349000,791,2.019131898880005,0.53,646.09
69900,0.00037549613625742495,-2.8008017539978027,349500,791,2.0660226345062256,0.53,646.09
70000,1.4366472896654159e-05,0.8924662545323372,350000,791,2.049466848373413,0.54,646.69
70100,0.0004920734791085124,-1.300806999206543,350500,791,2.051168918609619,0.48,647.92
70200,0.0013985339319333434,-5.974281311035156,351000,791,2.0461649894714355,0.46,649.61
70300,0.00010015227599069476,-0.3729761838912964,351500,791,2.020228862762451,0.46,648.94
70400,1.171963413071353e-05,0.9281914755702019,352000,791,2.058730125427246,0.46,648.94
70500,3.1578598282067105e-05,0.7581531703472137,352500,791,2.0616488456726074,0.42,649.39
70600,0.000106175008113496,-0.05682957172393799,353000,791,2.055063486099243,0.45,647.53
70700,0.00034334853990003467,-0.6396932601928711,353500,791,2.0519514083862305,0.42,644.76
70800,0.004133000038564205,-17.8602352142334,354000,791,2.03818416595459,0.38,646.09
70900,0.00043747216113843024,-0.6868729591369629,354500,791,2.065676689147949,0.29,644.62
71000,0.00018770409224089235,-15.186416625976562,355000,791,2.0677404403686523,0.25,644.13
71100,0.00016863553901202977,-8.227825164794922,355500,791,2.058454990386963,0.24,643.21
71200,0.17988306283950806,0.3345816135406494,356000,791,2.0671708583831787,0.24,643.21
71300,0.0006695814663544297,-3.1510796546936035,356500,791,2.0735690593719482,0.28,643.02
71400,0.00018864957382902503,-0.445279598236084,357000,791,2.074598789215088,0.29,640.93
71500,0.00027182273333892226,-1.2827069759368896,357500,791,2.061509370803833,0.29,640.93
71600,0.0002157335402444005,-0.6302517652511597,358000,791,2.0667831897735596,0.3,641.07
71700,0.00019598314247559756,-3.4965591430664062,358500,791,2.0397133827209473,0.33,638.99
71800,0.002251881640404463,-8.277230262756348,359000,791,2.0630807876586914,0.38,639.71
71900,0.0002790575090330094,-1.1923859119415283,359500,791,2.0389695167541504,0.43,641.17
72000,0.0007362297037616372,-4.656155586242676,360000,791,2.0419921875,0.43,641.17
72100,5.505741501110606e-05,-0.6418671607971191,360500,791,2.047389268875122,0.41,642.94
72200,0.0011460494715720415,-13.090213775634766,361000,791,2.0662426948547363,0.42,642.94
72300,0.25847798585891724,0.28016024827957153,361500,791,2.05932354927063,0.42,642.94
72400,0.0019206868018954992,-8.946751594543457,362000,791,2.0640480518341064,0.46,643.68
72500,0.3053146004676819,-0.7454596757888794,362500,791,2.0580358505249023,0.44,643.61
72600,0.0008256429573521018,-3.827859878540039,363000,791,2.011244297027588,0.44,643.61
72700,2.705456608964596e-05,0.758118599653244,363500,791,2.061790704727173,0.42,643.3
72800,0.00015216090832836926,0.41868525743484497,364000,791,2.0728487968444824,0.38,641.11
72900,0.0014452862087637186,-67.07434844970703,364500,791,2.0742859840393066,0.38,640.79
73000,0.00020784951630048454,0.37494826316833496,365000,791,2.0602056980133057,0.42,639.03
73100,0.00015392154455184937,0.5302112400531769,365500,791,2.0509085655212402,0.43,639.5
73200,6.147857493488118e-05,0.3032650947570801,366000,791,2.0466935634613037,0.43,639.5
73300,8.503005665261298e-05,0.4780923128128052,366500,791,2.0570311546325684,0.41,640.78
73400,0.0002227913646493107,-0.7712621688842773,367000,791,2.0512709617614746,0.4,640.53
73500,0.00025554728927090764,0.6996130049228668,367500,791,2.052938938140869,0.37,642.24
73600,6.520922761410475e-05,-0.8159550428390503,368000,791,2.0665299892425537,0.44,642.72
73700,0.002004284178838134,-242.3031463623047,368500,791,2.064854145050049,0.44,642.72
73800,0.0014176707481965423,-5.002590656280518,369000,791,2.0684046745300293,0.39,644.16
73900,0.0009124866919592023,-3.4786720275878906,369500,791,2.074824571609497,0.41,645.83
74000,0.0007418063469231129,-1.735457420349121,370000,791,2.0772976875305176,0.35,644.37
74100,3.392656071810052e-05,0.8052331656217575,370500,791,2.0658106803894043,0.34,642.98
74200,3.6550693039316684e-05,0.8897256031632423,371000,791,2.070277214050293,0.34,642.98
74300,0.0006892781239002943,-4.2152485847473145,371500,791,2.0652713775634766,0.27,639.13
74400,0.0005608517094515264,-2.751643657684326,372000,791,2.073056936264038,0.25,636.51
74500,0.0028950003907084465,-5.5477614402771,372500,791,2.0503668785095215,0.25,636.51
74600,0.0010539739159867167,-16.773550033569336,373000,791,2.042142391204834,0.27,638.63
74700,0.00066462840186432,-3.6059937477111816,373500,791,2.071441173553467,0.37,639.25
74800,0.00016549382416997105,-2.83813738822937,374000,791,2.056612491607666,0.39,638.7
74900,0.0013151962775737047,-4.0843000411987305,374500,791,2.0570359230041504,0.39,638.7
75000,9.684365795692429e-05,0.22304058074951172,375000,791,2.054220199584961,0.39,640.0
75100,4.0771530620986596e-05,0.8056279420852661,375500,791,2.0758211612701416,0.33,636.57
75200,0.0003301151155028492,-8.584983825683594,376000,791,2.061326503753662,0.28,636.27
75300,0.00032884060055948794,-1.898127555847168,376500,791,2.070502996444702,0.3,635.64
75400,8.332714787684381e-05,-0.2911163568496704,377000,791,2.0577149391174316,0.36,636.2
75500,0.002290345262736082,-8.064885139465332,377500,791,2.0467724800109863,0.36,636.2
75600,0.0008858965593390167,-139.87867736816406,378000,791,2.010030508041382,0.35,636.87
75700,0.00017085050058085471,-0.5128968954086304,378500,791,2.0695533752441406,0.36,636.78
75800,0.00038819838664494455,-3.4304909706115723,379000,791,2.0576395988464355,0.34,637.82
75900,0.00016471915296278894,-0.7233350276947021,379500,791,2.041999101638794,0.34,637.82
76000,1.78268692252459e-05,0.9149862602353096,380000,791,2.0541677474975586,0.36,638.56
76100,0.00013812552788294852,-0.6985492706298828,380500,791,2.042748212814331,0.37,638.87
76200,8.96905257832259e-05,0.44882142543792725,381000,791,2.0486550331115723,0.37,638.87
76300,0.00025248387828469276,-0.4485219717025757,381500,791,2.018249034881592,0.29,640.37
76400,5.5603788496227935e-05,0.8859987109899521,382000,791,2.073859453201294,0.33,638.33
76500,0.0003025694750249386,-2.775364875793457,382500,791,2.0576956272125244,0.26,638.96
76600,7.943788659758866e-05,0.7624518722295761,383000,791,2.0570015907287598,0.28,639.64
76700,7.447203824995086e-05,-63.70506286621094,383500,791,2.0654592514038086,0.21,640.06
76800,0.0009082470205612481,-4.376910209655762,384000,791,2.070805788040161,0.21,640.06
76900,0.0007885828381404281,-1.0383481979370117,384500,791,2.0583951473236084,0.24,638.98
77000,1.927523953781929e-05,0.026309490203857422,385000,791,2.055372714996338,0.19,638.49
77100,6.717164069414139e-05,-0.4368300437927246,385500,791,2.058387279510498,0.21,636.12
77200,3.6629935493692756e-05,0.12991929054260254,386000,791,2.0743892192840576,0.24,638.55
77300,0.0029396102763712406,-20.032041549682617,386500,791,2.0699617862701416,0.24,638.55
77400,0.0017541337292641401,-1.7943933010101318,387000,791,2.057908535003662,0.25,636.9
77500,0.00024295008915942162,-3.351243019104004,387500,791,2.0567519664764404,0.29,635.98
77600,0.18413758277893066,0.34021079540252686,388000,791,2.075373888015747,0.22,636.63
77700,6.559168105013669e-05,-1.5173859596252441,388500,791,2.0493204593658447,0.18,637.81
77800,0.0014405087567865849,-47.47810363769531,389000,791,2.0602431297302246,0.18,637.81
77900,8.406494453083724e-05,0.4342890977859497,389500,791,2.0679852962493896,0.17,638.3
78000,0.00022743952285964042,-10.481846809387207,390000,791,2.0724406242370605,0.23,640.27
78100,7.415212166961282e-05,0.47395098209381104,390500,791,2.0713465213775635,0.25,638.26
78200,6.88711297698319e-05,-2.3614954948425293,391000,791,2.05487060546875,0.25,638.26
78300,0.0002730741398409009,-3.37086820602417,391500,791,2.0601906776428223,0.24,637.65
78400,0.0002407931024208665,-1.1811275482177734,392000,791,2.03666353225708,0.19,636.9
78500,0.0003366812888998538,-0.4505728483200073,392500,791,2.069526195526123,0.19,636.9
78600,3.0384941055672243e-05,0.28770655393600464,393000,791,2.0759105682373047,0.19,639.17
78700,0.0004547246790025383,-6.12476110458374,393500,791,2.078610897064209,0.14,639.83
78800,0.00016853924898896366,-43.14432144165039,394000,791,2.065037488937378,0.13,638.95
78900,0.002229606732726097,-18.219072341918945,394500,791,2.0705342292785645,0.13,638.95
79000,0.0001004725563689135,-1.991626501083374,395000,791,2.042850971221924,0.09,640.56
79100,0.41445431113243103,-0.036998748779296875,395500,791,2.0617597103118896,0.09,638.93
79200,0.002431324450299144,-14.104251861572266,396000,791,2.0469257831573486,0.07,638.88
79300,0.0010548729915171862,-11.789141654968262,396500,791,2.016707181930542,0.05,636.43
79400,0.00100298086181283,-2.4362025260925293,397000,791,2.0638701915740967,0.05,636.43
79500,0.0005009271553717554,-4.552934169769287,397500,791,2.0533103942871094,0.06,635.14
79600,3.76212592527736e-05,-1.480269432067871,398000,791,2.0365192890167236,0.01,637.83
79700,0.0004022976791020483,-26.46906089782715,398500,791,2.0579724311828613,0.01,637.83
79800,0.005956203676760197,-15.276039123535156,399000,791,2.028266668319702,-0.01,639.25
79900,0.00864899717271328,-16.742341995239258,399500,791,2.059028148651123,-0.09,639.24
80000,0.0008093885844573379,-4.462821960449219,400000,791,2.030123710632324,-0.1,638.54
