#{"t_start": 1603190452.914524, "env_id": null}
r,l,t
-5,375,290.526168
1,688,291.227209
4,488,291.725252
3,598,292.333708
-2,683,293.028765
-1,767,293.812147
-1,734,294.560376
-1,734,295.307113
3,546,295.864765
-1,746,296.623672
-4,538,297.170378
1,757,297.940258
2,632,298.584281
1,762,299.360905
1,706,300.078749
-3,597,300.686367
-3,533,301.230196
3,567,301.809389
1,858,302.685896
-2,699,303.40049
1,727,304.142188
1,712,304.867245
1,802,305.685636
2,609,306.309879
-1,743,307.067587
-2,669,307.750579
5,415,308.172336
-3,566,308.752232
3,583,309.348683
-3,522,309.881657
5,379,310.268035
-5,424,310.702101
2,714,311.428745
2,675,312.115376
-1,706,312.836052
1,731,313.582546
-1,758,314.353255
-4,514,314.875024
-5,413,315.298636
-1,799,316.11301
2,703,316.830727
-2,618,317.461118
1,835,318.312272
1,791,319.120699
-2,646,319.778902
-2,648,320.43919
3,548,320.999689
4,457,321.468287
-2,661,322.141027
1,858,323.015905
5,398,323.420329
-1,746,324.182237
4,484,324.676873
-1,758,325.449898
3,576,326.037168
-2,676,326.728239
-1,805,327.551015
2,658,328.221734
-4,489,328.722835
2,749,329.497902
1,800,330.314451
4,477,330.801999
3,528,331.340042
-1,808,332.163753
-5,443,332.617272
2,700,333.331118
-2,658,334.001493
3,650,334.664561
-1,796,335.477519
-1,743,336.233466
3,557,336.801491
2,632,337.443823
-2,698,338.155004
2,658,338.827286
4,637,339.477746
-1,731,340.219836
3,583,340.811721
-3,609,341.43188
4,485,341.926265
-2,681,342.619141
1,750,343.381533
4,504,343.89452
-2,668,344.577791
1,789,345.382067
-4,515,345.907487
3,565,346.483989
2,717,347.214616
-3,643,347.871147
4,509,348.389568
2,705,349.111624
2,625,349.750821
-1,724,350.492243
-1,706,351.214103
3,558,351.78649
4,490,352.285477
-5,403,352.698539
-1,770,353.487421
-2,712,354.217232
2,663,354.893495
2,723,355.627141
-2,624,356.262418
-2,633,356.910113
3,615,357.538835
-2,622,358.175041
-1,812,359.00475
4,535,359.552231
-4,497,360.05856
1,767,360.84188
-5,384,361.234201
-3,571,361.81632
-2,647,362.477723
-1,732,363.222427
1,734,363.968043
2,624,364.604614
4,515,365.129331
-1,727,365.870376
-2,754,366.641015
4,459,367.109542
2,718,367.84095
2,647,368.501815
-1,742,369.259197
-1,723,369.998054
-4,454,370.460753
1,880,371.360322
3,597,371.970003
-1,746,372.729757
3,570,373.310109
-4,530,373.851237
3,516,374.376117
3,586,374.973826
-2,676,375.666065
-2,722,376.402928
-1,664,377.079901
-2,741,377.835272
-5,374,378.216278
-3,575,378.803297
-5,388,379.197184
-3,532,379.740659
2,633,380.382859
-1,722,381.120546
2,688,381.820941
-4,475,382.305528
-3,572,382.890968
-3,645,383.55058
5,500,384.058485
-3,625,384.697745
2,656,385.364999
5,448,385.821144
-2,653,386.486796
2,629,387.12802
2,710,387.852491
-4,510,388.371273
4,468,388.848817
-3,530,389.390594
1,711,390.113112
-3,591,390.715892
2,671,391.400248
-3,554,391.964341
3,662,392.638919
-2,649,393.299438
1,721,394.03293
-1,741,394.789017
2,683,395.485716
-1,796,396.294433
4,481,396.784699
-2,643,397.440057
5,404,397.85312
-2,685,398.55104
-2,643,399.20868
-1,724,399.945661
1,795,400.758325
-1,780,401.556246
-5,493,402.057744
-2,598,402.667368
1,760,403.438868
1,804,404.257279
-1,746,405.019569
-1,848,405.884343
-2,659,406.555799
-2,675,407.245707
-3,583,407.83937
-2,645,408.497131
-2,613,409.12068
5,463,409.594138
-4,495,410.100037
1,741,410.854915
-1,699,411.568342
-1,752,412.331417
3,720,413.067806
3,541,413.61999
-2,631,414.263614
1,707,414.987069
-1,748,415.749703
2,651,416.411496
-2,701,417.128273
-2,655,417.795922
3,553,418.359905
