loss_ent,loss_kl,EpisodesSoFar,ev_tdlam_before,TimeElapsed,loss_pol_surr,loss_vf_loss,EpThisIter,loss_pol_entpen,TimestepsSoFar,EpLenMean,EpRewMean
1.7855,0.0011157359,1,0.2549583911895752,1.6745355129241943,-0.005589485,0.020446252,0,-0.021931656,768,429.0,-5.0
1.7851555,0.00032979215,2,0.396676242351532,2.0933523178100586,-0.0040707197,0.015386241,1,-0.021927424,1024,504.0,-5.0
1.7829648,0.0013662808,2,0.5964365601539612,2.511049270629883,-0.009239769,0.010285905,0,-0.021900514,1280,504.0,-5.0
1.7768409,0.000858223,3,0.5744835138320923,2.9524593353271484,-0.0033087358,0.01697354,1,-0.021825291,1536,511.3333333333333,-5.0
1.7790632,0.00021571139,3,0.6558600664138794,3.3909859657287598,-0.0028812774,0.012682021,0,-0.02185259,1792,511.3333333333333,-5.0
1.7750698,0.0006809989,4,0.5438890755176544,3.814617872238159,-0.0023337621,0.018372932,1,-0.021803537,2048,507.25,-5.0
1.778713,0.0003576017,4,0.623514711856842,4.226590633392334,-0.001375597,0.006902608,0,-0.021848287,2304,507.25,-5.0
1.778078,0.00023895869,4,0.5774289071559906,4.673990488052368,-0.0005042809,0.01445367,0,-0.021840487,2560,507.25,-5.0
1.7750366,0.000565341,5,0.607376754283905,5.0881407260894775,-0.0022307262,0.005776965,1,-0.021803128,2816,543.2,-5.0
1.7774305,0.00023603292,5,0.6526390612125397,5.505384206771851,-0.00035150722,0.0083729755,0,-0.021832535,3072,543.2,-5.0
1.7797061,0.00024367454,5,0.6450427770614624,5.946078062057495,-0.0010237619,0.012917042,0,-0.021860486,3328,543.2,-5.0
1.7789993,0.00027367973,6,0.6204962134361267,6.360386610031128,0.0012479648,0.010737215,1,-0.021851804,3584,570.6666666666666,-5.0
1.7810333,0.00021566823,6,0.6998705565929413,6.780885696411133,0.00032854825,0.008758563,0,-0.021876788,3840,570.6666666666666,-5.0
1.7782785,0.0001831169,6,0.3752291798591614,7.190664291381836,0.0016398439,0.009708744,0,-0.021842951,4096,570.6666666666666,-5.0
1.7783163,0.00019028029,7,0.6798320114612579,7.6063759326934814,0.0031787488,0.015209494,1,-0.021843417,4352,588.2857142857143,-5.0
1.7810073,0.00017639039,7,-0.6729822158813477,8.003069877624512,0.0005657766,0.02271556,0,-0.02187647,4608,588.2857142857143,-5.0
1.7793603,0.0001696445,8,0.6608684957027435,8.39385986328125,0.002881568,0.016925167,1,-0.021856239,4864,605.5,-4.875
1.7799187,0.00015545139,8,0.6289344429969788,8.788105726242065,0.004176501,0.012410539,0,-0.0218631,5120,605.5,-4.875
1.791172,0.0005840707,0,-0.19302654266357422,0.8714053630828857,-0.0042812116,0.020013299,0,-0.13014345,256,,
1.7888632,0.0010307775,0,-93.4502944946289,1.2851665019989014,-0.0055547804,0.009205487,0,-0.12997569,512,,
1.7839949,0.0020465937,1,0.19368672370910645,1.7004468441009521,-0.010427452,0.027123155,1,-0.12962197,768,675.0,-5.0
1.7685171,0.0040668882,1,0.5381079316139221,2.1054446697235107,-0.010109578,0.019619673,0,-0.12849738,1024,675.0,-5.0
1.7732122,0.0015381556,2,0.6569273471832275,2.5032544136047363,-0.010882756,0.0111500155,1,-0.12883851,1280,630.0,-5.0
1.7647212,0.0020648725,2,0.668991893529892,2.8931145668029785,-0.0050986093,0.016923763,0,-0.12822156,1536,630.0,-5.0
1.7654533,0.0016653542,2,0.6500107645988464,3.2934515476226807,-0.0077476827,0.0069726785,0,-0.12827477,1792,630.0,-5.0
1.7728242,0.0010425879,3,0.6708187460899353,3.691488742828369,-0.0038642026,0.011636595,1,-0.12881033,2048,603.3333333333334,-5.0
1.7636871,0.0018478561,4,0.35565823316574097,4.08018946647644,-0.010684444,0.029300025,1,-0.12814644,2304,571.25,-5.0
1.7690909,0.00071595696,4,0.3534679412841797,4.4772117137908936,-0.00032112002,0.02414893,0,-0.12853907,2560,571.25,-5.0
1.7688468,0.0018878478,5,0.7366868555545807,4.871515989303589,-0.0077378605,0.013839493,1,-0.12852134,2816,558.8,-5.0
1.7723336,0.0008356006,5,0.4875696301460266,5.261769771575928,-0.003381595,0.019679002,0,-0.12877469,3072,558.8,-5.0
1.7754624,0.00059860764,5,0.4339402914047241,5.656156063079834,-0.0032006828,0.020004494,0,-0.129002,3328,558.8,-5.0
1.7749447,0.00036451538,6,0.552110344171524,6.04561185836792,-0.0016565928,0.017536895,1,-0.1289644,3584,561.1666666666666,-5.0
1.7763703,0.00041307887,6,0.6041059494018555,6.438103914260864,-0.0003902139,0.013300827,0,-0.12906797,3840,561.1666666666666,-5.0
1.7761902,0.00036951766,7,0.6610742807388306,6.828603744506836,0.0029531242,0.019798208,1,-0.1290549,4096,573.4285714285714,-5.0
1.776922,0.00028222793,7,0.6911018490791321,7.2203521728515625,-0.00044937432,0.01501962,0,-0.12910807,4352,573.4285714285714,-5.0
1.7768815,0.00032879884,8,0.7273522615432739,7.6114747524261475,0.0016432926,0.013248488,1,-0.12910512,4608,557.0,-5.0
1.7777859,0.00029029296,8,0.4767111539840698,8.005404949188232,0.0005047433,0.022301055,0,-0.12917084,4864,557.0,-5.0
1.7778122,0.00028363115,9,0.29354268312454224,8.399505853652954,0.0038633328,0.028346352,1,-0.12917274,5120,561.5555555555555,-5.0
1.7911317,0.0006294333,0,-0.0458827018737793,0.8459131717681885,-0.005333783,0.025769984,0,-0.10308443,256,,
1.7888008,0.0011491454,0,0.4323958158493042,1.2525205612182617,-0.007517311,0.018757265,0,-0.10295028,512,,
1.7832756,0.001992761,1,0.5524857342243195,1.6550333499908447,-0.008899453,0.015827721,1,-0.102632284,768,650.0,-5.0
1.7824354,0.0003844413,1,0.4599728584289551,2.055030584335327,-0.0026485473,0.009020231,0,-0.10258394,1024,650.0,-5.0
1.7804742,0.0006006744,1,0.4751281142234802,2.448030471801758,-0.0065969266,0.015551921,0,-0.10247106,1280,650.0,-5.0
1.7826016,0.0007319548,2,0.6768041849136353,2.8410308361053467,-0.0058729686,0.016730018,1,-0.102593504,1536,672.0,-5.0
1.7807553,0.0005693832,2,0.593553751707077,3.2350308895111084,-0.003670171,0.008928496,0,-0.10248724,1792,672.0,-5.0
1.7770264,0.0009880491,3,0.5040764510631561,3.632030487060547,-0.0058013555,0.022428563,1,-0.10227263,2048,659.3333333333334,-5.0
1.77085,0.00085388985,3,0.7020682692527771,4.028030872344971,-0.005575381,0.010636503,0,-0.10191716,2304,659.3333333333334,-5.0
1.7768277,0.001078585,4,0.7844472974538803,4.427129745483398,-0.006373927,0.010294217,1,-0.1022612,2560,627.5,-5.0
1.776633,0.0005921187,4,0.7201118171215057,4.821030378341675,-0.0016172603,0.011436544,0,-0.10225,2816,627.5,-5.0
1.7786539,0.0004047444,4,0.35630446672439575,5.220030307769775,-0.0012255749,0.024224848,0,-0.1023663,3072,627.5,-5.0
1.7804451,0.0003099296,5,0.6737658679485321,5.618033170700073,-0.0017380789,0.013536629,1,-0.102469385,3328,618.8,-5.0
1.7795764,0.00025626068,5,0.15334367752075195,6.011031866073608,-0.0009916378,0.030344687,0,-0.10241939,3584,618.8,-5.0
1.7815529,0.000271862,6,-0.21303892135620117,6.406031370162964,0.0006420724,0.053996764,1,-0.10253314,3840,610.5,-5.0
1.7803134,0.0002798909,6,0.6489055156707764,6.8060302734375,-0.0011935309,0.019889494,0,-0.10246181,4096,610.5,-5.0
1.7813665,0.00020933263,6,0.4977304935455322,7.206031084060669,0.0003356412,0.022236774,0,-0.10252242,4352,610.5,-5.0
1.7816736,0.00023806069,7,0.6849867105484009,7.611029863357544,0.0011146516,0.009151387,1,-0.10254008,4608,624.4285714285714,-4.857142857142857
1.7829449,0.0001616781,7,0.6616488695144653,8.002189874649048,0.0021608202,0.02105894,0,-0.102613255,4864,624.4285714285714,-4.857142857142857
1.7826011,0.00018151061,8,0.7336339950561523,8.394030570983887,0.003762375,0.0101752635,1,-0.102593474,5120,629.0,-4.875
1.7909948,0.00074584514,0,-0.23827552795410156,0.8344674110412598,-0.007316008,0.021336384,0,-0.0017909949,256,,
1.7887675,0.0009641858,0,0.43040555715560913,1.2378151416778564,-0.007365294,0.024093904,0,-0.0017887678,512,,
1.7894784,0.0004434426,1,0.7779220193624496,1.6498193740844727,-0.0045040287,0.012362591,1,-0.0017894785,768,694.0,-5.0
1.7901769,0.0005632478,1,0.6335857510566711,2.1110129356384277,-0.0034099445,0.019722143,0,-0.0017901771,1024,694.0,-5.0
1.7882037,0.0006998835,2,0.7907285243272781,2.503012180328369,-0.004870983,0.014602653,1,-0.0017882038,1280,595.5,-5.0
1.7873029,0.0006031614,2,0.589152067899704,2.892012357711792,-0.008023113,0.02485945,0,-0.001787303,1536,595.5,-5.0
1.7840085,0.000767802,2,0.12102925777435303,3.2820122241973877,-0.0042255204,0.027242657,0,-0.0017840087,1792,595.5,-5.0
1.7860427,0.0005093182,3,0.72355717420578,3.6760125160217285,-0.0043640286,0.014425891,1,-0.0017860429,2048,656.0,-5.0
1.7870097,0.0006527429,3,0.7782362699508667,4.06401252746582,-0.0062166117,0.011869089,0,-0.0017870099,2304,656.0,-5.0
1.7892206,0.0004190929,3,0.8355438262224197,4.458013296127319,-0.0051322505,0.015864512,0,-0.0017892206,2560,656.0,-5.0
1.788425,0.0002707772,4,0.5871146619319916,4.848012447357178,-0.0037367037,0.013973156,1,-0.001788425,2816,659.25,-5.0
1.788655,0.00028901818,4,0.748195081949234,5.236012697219849,-0.0020085592,0.016872358,0,-0.0017886553,3072,659.25,-5.0
1.7881727,0.00015758729,5,0.7495673596858978,5.631012678146362,-0.0010876674,0.019822877,1,-0.0017881726,3328,657.4,-5.0
1.7866385,0.00027881822,5,0.8452742248773575,6.019012212753296,-0.0017588455,0.014318157,0,-0.0017866385,3584,657.4,-5.0
1.7874323,0.00016392278,5,0.6916063725948334,6.412011384963989,-0.0020349398,0.021100983,0,-0.0017874325,3840,657.4,-5.0
1.7857416,0.00024533435,6,0.8605083525180817,6.8080127239227295,-0.00071276724,0.007708027,1,-0.0017857418,4096,646.8333333333334,-5.0
1.7863994,0.00015663334,6,0.778166189789772,7.196012258529663,-0.0014160583,0.019380104,0,-0.0017863993,4352,646.8333333333334,-5.0
1.7867633,0.00017335179,7,0.7764053195714951,7.591014385223389,0.0018112734,0.015824549,1,-0.0017867634,4608,628.4285714285714,-5.0
1.7869233,0.0001251027,7,0.67923703789711,7.981523275375366,0.0023711547,0.050589483,0,-0.0017869234,4864,628.4285714285714,-5.0
1.7868085,0.00013115007,8,0.7276078760623932,8.369034051895142,0.002925504,0.01833576,1,-0.0017868086,5120,617.875,-5.0
1.7910359,0.0007133571,0,-0.13547015190124512,0.8599672317504883,-0.0072896853,0.029079674,0,-0.001791036,256,,
1.7848678,0.0031734472,0,-0.03255569934844971,1.2647385597229004,-0.010364607,0.04417571,0,-0.0017848677,512,,
1.7866721,0.00037671922,1,0.598515659570694,1.6668977737426758,-0.0030655945,0.028081253,1,-0.0017866723,768,625.0,-5.0
1.7799795,0.0012659619,1,0.511425107717514,2.062014579772949,-0.004921386,0.035622418,0,-0.0017799796,1024,625.0,-5.0
1.780421,0.0010481946,2,0.4394381642341614,2.4585976600646973,-0.004708072,0.014317576,1,-0.0017804212,1280,548.5,-5.0
1.7821352,0.0015300089,2,0.6320275068283081,2.8548314571380615,-0.006649836,0.03085823,0,-0.0017821355,1536,548.5,-5.0
1.7783471,0.0011172891,3,0.7718812972307205,3.2509148120880127,-0.008252487,0.01632238,1,-0.0017783472,1792,564.3333333333334,-5.0
1.7762115,0.0006000691,3,0.4180731177330017,3.650120496749878,0.00023641065,0.022517633,0,-0.0017762117,2048,564.3333333333334,-5.0
1.7776158,0.00045201776,3,0.5816480219364166,4.0436694622039795,-0.0025436208,0.03132599,0,-0.001777616,2304,564.3333333333334,-5.0
1.7791183,0.0006680289,4,0.7026454210281372,4.43598747253418,-0.0035642227,0.014446426,1,-0.0017791183,2560,587.75,-5.0
1.7757798,0.00046391186,4,0.6681728661060333,4.83677339553833,-0.0012089722,0.028585024,0,-0.0017757798,2816,587.75,-5.0
1.7783451,0.0003473362,5,0.6622422635555267,5.232735872268677,-0.00050946325,0.029332666,1,-0.0017783452,3072,609.4,-5.0
1.7778115,0.0004842873,5,0.703335702419281,5.634096622467041,-0.0014550611,0.024525229,0,-0.0017778116,3328,609.4,-5.0
1.7725008,0.0003615402,6,0.7761446386575699,6.032783508300781,-0.00015539117,0.01768777,1,-0.0017725008,3584,593.8333333333334,-5.0
1.7727962,0.00028086815,6,0.8033605068922043,6.427837371826172,0.0014955644,0.017134536,0,-0.0017727963,3840,593.8333333333334,-5.0
1.7739029,0.00032304513,6,0.6136310696601868,6.82585334777832,0.0040536635,0.030252615,0,-0.0017739029,4096,593.8333333333334,-5.0
1.7752347,0.00025321398,7,0.7706235349178314,7.221514940261841,0.0051428936,0.024495741,1,-0.0017752347,4352,588.5714285714286,-5.0
1.7767954,0.00022785914,7,0.6608348190784454,7.624883413314819,0.0045379344,0.03372486,0,-0.0017767955,4608,588.5714285714286,-5.0
1.7738495,0.00022932586,8,0.8031657934188843,8.023096561431885,0.004611971,0.018853322,1,-0.0017738496,4864,586.625,-5.0
1.7736111,0.00026230875,8,0.8350506722927094,8.4239501953125,0.004963737,0.022037722,0,-0.0017736111,5120,586.625,-5.0
1.7916769,8.6881395e-05,0,-0.05682504177093506,0.8541898727416992,-0.0025159148,0.02339653,0,-0.0017916769,256,,
1.7912109,0.00024835946,0,0.43743252754211426,1.268866777420044,-0.0039410368,0.02048923,0,-0.001791211,512,,
1.7910722,0.00023301186,1,0.5595538318157196,1.7031846046447754,-0.0027784146,0.01847845,1,-0.0017910723,768,642.0,-5.0
1.7909571,0.00024839333,1,0.7502338886260986,2.1010751724243164,-0.003154477,0.017015014,0,-0.0017909572,1024,642.0,-5.0
1.7900424,0.00039268524,1,0.537760317325592,2.5141375064849854,-0.005843848,0.019899644,0,-0.0017900425,1280,642.0,-5.0
1.7894894,0.00027484912,2,0.4723072052001953,2.9331319332122803,-0.0014302693,0.020549107,1,-0.0017894895,1536,694.0,-5.0
1.7887094,0.00033574514,2,0.6727735102176666,3.3712730407714844,-0.0029482907,0.019790035,0,-0.0017887095,1792,694.0,-5.0
1.7892903,0.00051965174,3,0.7407476603984833,3.831740140914917,-0.0033889823,0.016855095,1,-0.0017892905,2048,647.0,-5.0
1.7873584,0.00054631796,3,0.7536696344614029,4.248774766921997,-0.004177533,0.012811475,0,-0.0017873585,2304,647.0,-5.0
1.7861948,0.00046358924,4,0.6692109704017639,4.650739431381226,-0.0046602897,0.015836477,1,-0.0017861949,2560,627.0,-5.0
1.7858821,0.00027671282,4,0.8269800394773483,5.049250602722168,-0.0031043747,0.015002916,0,-0.001785882,2816,627.0,-5.0
1.7868743,0.0005284367,5,0.8579753786325455,5.4582507610321045,-0.0045448244,0.010874813,1,-0.0017868743,3072,601.6,-5.0
1.7871196,0.00033541856,5,-0.6368831396102905,5.88712477684021,-0.0044677146,0.053837724,0,-0.0017871197,3328,601.6,-5.0
1.7879623,0.00019926394,5,0.8074927181005478,6.3307671546936035,-0.0021686703,0.016400576,0,-0.0017879624,3584,601.6,-5.0
1.787783,0.00025145407,6,0.4680200219154358,6.7664196491241455,-0.001858905,0.032971043,1,-0.0017877832,3840,636.8333333333334,-4.833333333333333
1.787734,0.00019494374,6,0.7662220597267151,7.181091785430908,-0.00034689717,0.015725717,0,-0.0017877342,4096,636.8333333333334,-4.833333333333333
1.7877032,0.00019263843,6,0.6614727675914764,7.598128318786621,0.0009107217,0.013087727,0,-0.0017877033,4352,636.8333333333334,-4.833333333333333
1.7873721,0.00017469272,7,0.4939178228378296,7.995089054107666,0.00334185,0.036831763,1,-0.0017873722,4608,635.4285714285714,-4.857142857142857
1.7879333,0.00018830594,7,0.713621586561203,8.397149324417114,0.0028611748,0.02255185,0,-0.0017879334,4864,635.4285714285714,-4.857142857142857
1.7872789,0.00018074422,8,0.8394467681646347,8.809088945388794,0.0042664018,0.016452549,1,-0.0017872789,5120,611.375,-4.875
1.7914233,0.00035740808,0,-0.25803840160369873,0.8578174114227295,-0.0038413592,0.029999597,0,-0.0018688536,256,,
1.7914866,0.00014930713,0,0.5037065148353577,1.2992334365844727,-0.0021202434,0.01831204,0,-0.0018689197,512,,
1.7904925,0.00064697186,1,0.5456032454967499,1.743969440460205,-0.0072289463,0.018428978,1,-0.0018678824,768,757.0,-5.0
1.7884055,0.000979849,1,0.6873675584793091,2.225186586380005,-0.008588895,0.015872275,0,-0.0018657052,1024,757.0,-5.0
1.787725,0.0003808219,1,0.7037893533706665,2.648585557937622,-0.0037357267,0.013765575,0,-0.0018649953,1280,757.0,-5.0
1.7865844,0.00045789656,2,0.4651280641555786,3.0535531044006348,-0.0060446486,0.018357042,1,-0.0018638055,1536,662.0,-5.0
1.7868497,0.00055895536,2,0.6270590424537659,3.4445509910583496,-0.0056574494,0.031008149,0,-0.0018640823,1792,662.0,-5.0
1.786958,0.00065486436,2,-6.726796627044678,3.8402600288391113,-0.0063880906,0.01690793,0,-0.0018641952,2048,662.0,-5.0
1.7853378,0.00055432005,3,0.5374969840049744,4.249491453170776,-0.0069242157,0.028614085,1,-0.0018625048,2304,690.6666666666666,-5.0
1.7883694,0.0003246062,3,0.4480593204498291,4.65015435218811,-0.0017044507,0.026032045,0,-0.0018656675,2560,690.6666666666666,-5.0
1.7882028,0.0002104982,4,0.6700340509414673,5.069707155227661,-0.0031185346,0.020829525,1,-0.0018654936,2816,679.25,-5.0
1.7862675,0.00032306835,4,0.6447150111198425,5.4850170612335205,-0.0052330354,0.028651414,0,-0.0018634747,3072,679.25,-5.0
1.7884604,0.00014993956,5,0.7785738408565521,5.880905389785767,0.0013099238,0.007672886,1,-0.0018657625,3328,642.0,-5.0
1.7867813,0.00018802352,5,0.8012647181749344,6.285017490386963,-0.001831945,0.014418338,0,-0.0018640109,3584,642.0,-5.0
1.7868514,0.00015017716,5,0.7908168137073517,6.679924249649048,-0.0031692795,0.018831069,0,-0.001864084,3840,642.0,-5.0
1.7865677,0.00015027277,6,0.3483389616012573,7.095801591873169,-0.00079260394,0.038198803,1,-0.0018637881,4096,660.5,-5.0
1.7876855,9.2444505e-05,6,0.6192249655723572,7.488186359405518,-0.000500747,0.025987022,0,-0.0018649542,4352,660.5,-5.0
1.7865195,0.000120673954,7,0.6665045619010925,7.905932664871216,0.0017442126,0.021220524,1,-0.0018637377,4608,646.4285714285714,-5.0
1.7865574,0.00011781158,7,0.7275954186916351,8.301682710647583,0.0012853481,0.022438027,0,-0.0018637774,4864,646.4285714285714,-5.0
1.7868904,0.00012685505,8,0.7564680427312851,8.69914722442627,0.004376604,0.013339266,1,-0.0018641246,5120,635.0,-5.0
1.7904264,0.0013306844,0,-0.21458971500396729,0.8413517475128174,-0.0070993714,0.025423486,0,-0.0017904264,256,,
1.7877611,0.0013308094,0,0.28078263998031616,1.2574574947357178,-0.0071489783,0.028790794,0,-0.0017877612,512,,
1.7876072,0.00090290647,1,0.6428706347942352,1.6676700115203857,-0.0070847366,0.01762047,1,-0.0017876073,768,514.0,-5.0
1.7850685,0.0010934353,1,0.7612503618001938,2.0788230895996094,-0.0069225505,0.01388522,0,-0.0017850685,1024,514.0,-5.0
1.7828945,0.000608659,2,0.8260238021612167,2.4811618328094482,-0.0018421086,0.01352225,1,-0.0017828946,1280,519.5,-5.0
1.7776228,0.0014238365,2,0.7090180814266205,2.884474515914917,-0.0068247877,0.02212808,0,-0.001777623,1536,519.5,-5.0
1.7750475,0.001189495,3,0.4650917053222656,3.27573823928833,-0.007361982,0.01664612,1,-0.0017750476,1792,542.0,-5.0
1.7759507,0.00029035495,3,0.7982241958379745,3.665111541748047,-0.00069540367,0.015733082,0,-0.0017759507,2048,542.0,-5.0
1.7763073,0.0011550079,3,0.7335182428359985,4.06044602394104,-0.0058855535,0.010369094,0,-0.0017763074,2304,542.0,-5.0
1.7783972,0.00046210922,4,0.8408466577529907,4.449579238891602,-0.001141429,0.0119569255,1,-0.0017783974,2560,586.75,-5.0
1.7775378,0.00037695814,4,0.3734447956085205,4.843241930007935,-0.0022034645,0.032866243,0,-0.0017775379,2816,586.75,-5.0
1.7729512,0.00046716427,5,0.7357624471187592,5.237220048904419,-0.0017891042,0.011736116,1,-0.0017729513,3072,591.2,-5.0
1.7720253,0.00044296004,5,0.541145384311676,5.634198188781738,-0.0034471266,0.040758386,0,-0.0017720255,3328,591.2,-5.0
1.7744284,0.00031266396,5,0.7076414227485657,6.031579494476318,-0.0013092272,0.0088006575,0,-0.0017744285,3584,591.2,-5.0
1.77282,0.0003513078,6,0.7562911510467529,6.424482107162476,-0.0010820962,0.014982567,1,-0.00177282,3840,619.1666666666666,-4.833333333333333
1.7763422,0.00022102383,6,0.8346304595470428,6.8244428634643555,0.0009510219,0.014124885,0,-0.0017763423,4096,619.1666666666666,-4.833333333333333
1.7749221,0.00021974219,7,0.8011216372251511,7.223545551300049,0.00090534985,0.014523942,1,-0.0017749224,4352,587.0,-4.857142857142857
1.776082,0.00015838229,7,0.7377786040306091,7.613215684890747,0.0016870722,0.015678432,0,-0.0017760821,4608,587.0,-4.857142857142857
1.7750767,0.00020405761,8,0.8688047379255295,8.011693954467773,0.0021507293,0.013095254,1,-0.0017750767,4864,579.375,-4.875
1.7755218,0.00017539499,9,0.7373610734939575,8.402737140655518,0.004339516,0.018399449,1,-0.0017755217,5120,568.5555555555555,-4.888888888888889
