#{"t_start": 1602811189.0129123, "env_id": null}
r,l,t
-2,652,2689.036064
2,830,2693.610045
2,706,2697.767985
2,695,2702.070672
-2,687,2705.982204
-3,635,2709.894181
-3,582,2713.886534
1,719,2718.344499
-3,537,2722.453949
-3,575,2726.169469
-2,636,2730.03452
3,599,2733.812108
-3,559,2737.431351
5,373,2740.791253
5,416,2744.449066
-2,618,2748.721355
3,615,2752.619734
1,725,2757.008311
2,732,2761.274564
4,477,2765.140307
1,765,2769.896513
2,645,2773.61402
1,722,2777.500047
2,690,2781.33552
-3,612,2785.209419
-1,747,2789.275924
-3,599,2793.023675
-3,560,2796.595949
-1,763,2800.586918
3,619,2804.452296
-1,692,2808.630463
-4,451,2812.245663
4,509,2816.049453
-5,425,2819.638982
5,403,2823.184388
-3,557,2826.881513
-4,506,2830.355316
3,645,2834.467894
4,613,2838.452937
1,722,2842.759399
1,801,2847.099938
3,585,2884.883452
2,649,2889.107036
3,603,2894.159043
-3,567,2898.217552
-4,480,2902.408231
-4,490,2906.422293
2,632,2910.467955
-2,681,2914.506821
-3,543,2918.676904
-2,615,2924.155652
-3,560,2928.533545
-1,729,2932.923215
2,621,2936.658964
-4,459,2940.490393
2,652,2944.346034
2,716,2948.434268
-2,621,2952.331637
-5,453,2955.902308
2,666,2959.749202
-3,540,2964.115068
-1,707,2968.335282
3,541,2972.093895
-4,468,2975.581711
-1,706,2979.470088
-3,673,2983.601854
-3,605,2987.507355
-3,584,2991.272131
1,744,2995.218708
-2,678,2998.91547
-2,670,3002.601769
1,753,3006.348235
4,469,3009.791582
-2,638,3013.398239
4,492,3016.875653
-1,742,3023.824437
-3,590,3027.478687
-4,524,3031.005009
2,661,3034.681956
-4,528,3038.184469
1,772,3042.02079
-4,496,3045.531902
1,750,3049.441625
-2,623,3053.162554
-5,397,3056.601711
1,733,3060.54568
-1,713,3064.550006
4,502,3068.096088
-2,653,3071.840438
3,577,3075.601163
-3,622,3079.358925
2,677,3083.161176
3,582,3086.861839
2,615,3090.557623
-3,680,3094.348814
3,577,3097.931278
-1,704,3101.697401
5,408,3105.054478
2,660,3108.771658
1,770,3112.610961
-1,734,3116.388676
3,638,3120.193225
2,658,3123.906214
2,636,3127.543674
-3,563,3131.070658
-3,599,3134.668596
3,611,3138.285792
-1,774,3142.130843
1,737,3145.893327
-4,470,3149.300821
2,647,3152.945496
-2,642,3156.672982
3,566,3160.30385
-1,717,3164.15816
2,647,3167.904701
-4,511,3171.453544
3,568,3175.097004
4,498,3178.62245
3,577,3182.239929
-2,638,3185.958454
-3,566,3189.560573
3,613,3193.237278
3,614,3196.929011
-4,461,3200.38536
-1,813,3204.381152
2,612,3208.07401
3,566,3211.706182
-4,481,3215.284126
3,539,3218.93814
-1,718,3222.855719
-5,410,3226.388708
3,566,3230.017365
3,556,3233.642794
3,549,3237.283071
-5,388,3240.735037
3,582,3244.469191
-3,543,3248.111715
-3,565,3251.797881
-2,659,3255.601098
3,567,3259.229789
-2,744,3263.129194
1,724,3266.998623
-1,774,3270.94976
3,573,3274.587524
-2,726,3278.441083
1,752,3282.401452
-4,496,3285.923582
-3,569,3289.539824
-1,704,3293.356507
3,581,3296.99613
-1,831,3300.994578
-2,623,3304.734679
-1,736,3308.734524
-5,407,3312.136264
-3,528,3315.711915
-3,570,3319.350567
-1,719,3323.204032
-1,730,3327.059932
4,528,3330.604686
-2,664,3334.319948
3,617,3337.919808
-4,485,3341.329197
-3,591,3344.898372
-3,623,3348.581538
2,644,3352.275769
1,691,3356.069594
2,641,3359.81112
2,715,3363.672098
-4,646,3367.429692
-1,772,3371.355331
4,496,3374.870731
1,767,3378.765509
2,646,3382.48325
-1,776,3386.391618
-1,789,3390.33803
1,789,3394.43416
1,737,3398.385356
3,638,3402.076091
2,730,3406.03689
3,646,3410.055931
-3,613,3413.85146
-3,561,3418.285332
-1,791,3422.408194
-1,749,3426.601427
-5,421,3430.329457
-5,389,3434.644461
4,461,3438.501509
2,614,3485.116649
3,555,3489.083964
-3,588,3493.182341
1,686,3497.707849
-4,506,3501.883583
-4,476,3506.030178
-2,707,3510.125489
5,379,3513.736947
