EpisodesSoFar,loss_vf_loss,EpLenMean,EpThisIter,loss_kl,loss_pol_surr,loss_pol_entpen,TimestepsSoFar,TimeElapsed,ev_tdlam_before,loss_ent,EpRewMean
117,0.015609651,592.99,8,0.0065710987,-0.007773335,0.0,69632,123.11361622810364,0.842583641409874,1.9402434,-4.82
123,0.016644977,598.35,6,0.005314728,-0.0052671554,0.0,73728,130.53224158287048,0.8170436471700668,1.9212849,-4.81
130,0.018181127,599.69,7,0.0065836934,-0.0047736997,0.0,77824,137.95516800880432,0.8074961006641388,1.9461193,-4.81
137,0.014623267,593.09,7,0.0067705764,-0.008265277,0.0,81920,145.39341592788696,0.8614086657762527,1.926224,-4.82
143,0.013351159,595.03,6,0.006737564,-0.0075652627,0.0,86016,152.818204164505,0.8540553450584412,1.90831,-4.83
150,0.013224164,595.14,7,0.0052493913,-0.008771154,0.0,90112,160.2462306022644,0.8518510609865189,1.9322156,-4.86
156,0.017535238,600.75,6,0.0041484945,-0.0018934447,0.0,94208,167.6758255958557,0.7711279094219208,1.9336566,-4.84
163,0.014456183,609.25,7,0.007445325,-0.0073391343,0.0,98304,175.1104600429535,0.8286448866128922,1.9260979,-4.84
168,0.012573109,613.52,5,0.008389887,-0.0071785343,0.0,102400,246.33545017242432,0.8616817742586136,1.9301689,-4.85
176,0.014667077,605.15,8,0.0069154752,-0.0067199813,0.0,106496,253.45409154891968,0.8325129151344299,1.9218895,-4.86
182,0.013170858,611.15,6,0.007636309,-0.006383197,0.0,110592,260.60157346725464,0.8188904672861099,1.9039981,-4.85
188,0.013866993,606.05,6,0.0069609825,-0.0065338616,0.0,114688,267.7451603412628,0.8054827898740768,1.8844109,-4.86
195,0.014427114,611.06,7,0.008284751,-0.007871938,0.0,118784,275.06567645072937,0.8241264224052429,1.8701925,-4.85
201,0.013234778,621.32,6,0.00560375,-0.006200177,0.0,122880,282.4949457645416,0.8396394550800323,1.8672291,-4.87
207,0.015769487,622.83,6,0.0058233025,-0.0069320025,0.0,126976,289.9256114959717,0.8279967159032822,1.860086,-4.86
214,0.012511157,630.65,7,0.0067599253,-0.0059816074,0.0,131072,297.3371307849884,0.8432295322418213,1.8518379,-4.86
219,0.013197034,641.74,5,0.0076110116,-0.0073365094,0.0,135168,304.66930413246155,0.8369576930999756,1.8619165,-4.86
225,0.011844136,641.94,6,0.0058078873,-0.009517887,0.0,139264,311.92653822898865,0.8477950990200043,1.875186,-4.89
232,0.014114868,644.05,7,0.007689557,-0.008264666,0.0,143360,319.0949900150299,0.8460943251848221,1.8694847,-4.9
239,0.011270027,644.93,7,0.006760645,-0.006311233,0.0,147456,326.30153131484985,0.8597346395254135,1.8729448,-4.9
245,0.015066113,641.63,6,0.008688378,-0.006387269,0.0,151552,333.4894971847534,0.79716657102108,1.8669094,-4.91
252,0.012032638,641.48,7,0.0071595944,-0.006531564,0.0,155648,340.61178827285767,0.860835537314415,1.8522266,-4.91
259,0.012702498,631.21,7,0.008234373,-0.0073211165,0.0,159744,347.9358880519867,0.8527909815311432,1.8369427,-4.92
265,0.012029405,638.88,6,0.0070736967,-0.0049787937,0.0,163840,355.08646607398987,0.8415666371583939,1.840968,-4.91
271,0.016363893,639.24,6,0.0074780267,-0.0072497725,0.0,167936,362.46037340164185,0.8108705431222916,1.8145561,-4.88
278,0.01405961,642.01,7,0.008247616,-0.009377346,0.0,172032,369.8869528770447,0.8657283335924149,1.7852023,-4.86
283,0.01500046,645.87,5,0.007555296,-0.006019325,0.0,176128,378.64879393577576,0.8187749087810516,1.778573,-4.86
290,0.014009561,644.7,7,0.0075898007,-0.006333501,0.0,180224,385.9207444190979,0.8608450889587402,1.7628293,-4.87
296,0.011368128,650.27,6,0.0081793545,-0.008827165,0.0,184320,393.141401052475,0.8477312624454498,1.7380223,-4.86
303,0.013514976,641.82,7,0.007439779,-0.0075218705,0.0,188416,400.3285434246063,0.8075022846460342,1.7611834,-4.87
309,0.013774793,644.25,6,0.008501666,-0.007985292,0.0,192512,407.514235496521,0.8406354039907455,1.6973779,-4.88
316,0.011511034,638.61,7,0.007906271,-0.008575348,0.0,196608,414.95749282836914,0.8550846874713898,1.6732415,-4.87
322,0.012827468,639.76,6,0.007544653,-0.0069400207,0.0,200704,486.8927390575409,0.8322810530662537,1.6904576,-4.86
328,0.011006651,632.58,6,0.007260966,-0.006948272,0.0,204800,494.0270462036133,0.858901709318161,1.6903259,-4.86
335,0.011768062,637.47,7,0.0068276427,-0.006039652,0.0,208896,501.15511107444763,0.8332913517951965,1.6804502,-4.86
342,0.015481745,628.19,7,0.006903931,-0.0062647224,0.0,212992,508.4989457130432,0.8161045759916306,1.6918666,-4.85
349,0.013428871,635.1,7,0.007267368,-0.0072243414,0.0,217088,515.9333093166351,0.8739534467458725,1.6932232,-4.82
355,0.016248995,638.62,6,0.00800065,-0.0066169347,0.0,221184,523.3697102069855,0.7773633748292923,1.6731856,-4.81
362,0.014566151,635.24,7,0.0065618563,-0.0031662313,0.0,225280,530.6811480522156,0.853589341044426,1.7022384,-4.8
369,0.012789708,626.78,7,0.007184164,-0.008095956,0.0,229376,537.9037804603577,0.8603386729955673,1.7049923,-4.83
375,0.011123909,628.42,6,0.007976664,-0.0065475553,0.0,233472,545.0673131942749,0.8634333312511444,1.7020005,-4.84
382,0.012842468,625.44,7,0.0065195556,-0.0065893442,0.0,237568,552.2441504001617,0.8550430089235306,1.7088943,-4.86
388,0.010824755,621.91,6,0.007208354,-0.0049496135,0.0,241664,559.4295473098755,0.857260450720787,1.7229292,-4.86
395,0.013322746,615.43,7,0.006567441,-0.0051868646,0.0,245760,566.5993041992188,0.8339457511901855,1.719989,-4.87
403,0.012133248,617.41,8,0.007669535,-0.005136903,0.0,249856,573.7061038017273,0.8608985245227814,1.7128617,-4.87
408,0.010313616,621.24,5,0.007813928,-0.00960779,0.0,253952,580.8121404647827,0.837709441781044,1.6640254,-4.86
415,0.011843737,621.99,7,0.0073450403,-0.005955486,0.0,258048,588.01509308815,0.8337403833866119,1.6620972,-4.87
421,0.011231851,622.61,6,0.008539685,-0.007466036,0.0,262144,595.2250881195068,0.844889298081398,1.6968675,-4.86
428,0.011146151,617.38,7,0.0071828263,-0.0059384834,0.0,266240,602.5470101833344,0.8359569311141968,1.6866057,-4.86
435,0.010004042,619.04,7,0.008825156,-0.0073948274,0.0,270336,609.9989078044891,0.8722846508026123,1.6229644,-4.86
441,0.012067054,625.07,6,0.007218209,-0.00644968,0.0,274432,617.4721577167511,0.859887957572937,1.5932785,-4.86
449,0.0111997975,617.07,8,0.008296904,-0.009096221,0.0,278528,624.9355027675629,0.8546497523784637,1.6900733,-4.9
455,0.012053151,614.87,6,0.010616761,-0.009361518,0.0,282624,632.3889710903168,0.8160101026296616,1.6197248,-4.9
460,0.01024314,624.71,5,0.008363476,-0.0049276194,0.0,286720,639.8407490253448,0.8543490320444107,1.5519605,-4.9
467,0.011254087,629.47,7,0.008065732,-0.006844196,0.0,290816,647.2924084663391,0.8334635645151138,1.6010878,-4.91
472,0.013574706,638.93,5,0.008641416,-0.00428046,0.0,294912,654.7415251731873,0.8120006769895554,1.4819874,-4.9
479,0.00925082,635.17,7,0.009159275,-0.0071763173,0.0,299008,662.1971852779388,0.8637721836566925,1.5543507,-4.89
484,0.013056819,642.89,5,0.009073172,-0.008301828,0.0,303104,732.1350524425507,0.8266351222991943,1.561092,-4.89
490,0.013489155,642.75,6,0.008262615,-0.007905539,0.0,307200,739.4212050437927,0.8261090815067291,1.5593028,-4.89
496,0.010115141,649.78,6,0.008318771,-0.00687644,0.0,311296,746.6469821929932,0.8524203449487686,1.5299991,-4.88
502,0.012440936,660.27,6,0.008527884,-0.0070940056,0.0,315392,753.836254119873,0.8268393725156784,1.5088476,-4.83
507,0.015598983,664.91,5,0.007442968,-0.0060994714,0.0,319488,761.088648557663,0.7813886553049088,1.52072,-4.81
513,0.0109891575,665.12,6,0.0079119615,-0.0063709184,0.0,323584,768.4058229923248,0.8322270214557648,1.5459833,-4.81
520,0.013001267,662.0,7,0.00819239,-0.0067335586,0.0,327680,775.554363489151,0.8250824213027954,1.5279565,-4.82
526,0.013220604,665.47,6,0.00798662,-0.01062837,0.0,331776,782.664929151535,0.8379305154085159,1.4699677,-4.82
534,0.010549055,660.86,8,0.010365713,-0.010082325,0.0,335872,789.9728016853333,0.8470014184713364,1.512823,-4.82
540,0.009711902,660.86,6,0.0077839587,-0.0044848,0.0,339968,797.442777633667,0.8152641654014587,1.462907,-4.81
546,0.010806356,666.79,6,0.008887615,-0.0075818254,0.0,344064,804.9002456665039,0.8231313675642014,1.488236,-4.81
552,0.012796821,672.23,6,0.010699381,-0.0056912815,0.0,348160,812.1662046909332,0.8189420998096466,1.4563503,-4.81
559,0.011185254,663.27,7,0.009738544,-0.005632134,0.0,352256,819.3375570774078,0.8080069124698639,1.4517931,-4.82
565,0.009604999,665.82,6,0.007878057,-0.0059001837,0.0,356352,826.8109040260315,0.8475174307823181,1.3723122,-4.82
572,0.011440466,655.71,7,0.00929978,-0.006864119,0.0,360448,834.2752585411072,0.8258588463068008,1.4260908,-4.83
578,0.011612048,657.03,6,0.011878017,-0.0069889827,0.0,364544,841.4879539012909,0.8116404861211777,1.3895029,-4.84
584,0.0098693315,655.34,6,0.00883239,-0.0053595854,0.0,368640,848.7251675128937,0.838643804192543,1.3388503,-4.85
590,0.013284975,656.91,6,0.009212586,-0.003386694,0.0,372736,856.1819221973419,0.7650874555110931,1.3471318,-4.84
594,0.011862853,667.85,4,0.00708569,-0.0034975212,0.0,376832,863.6426911354065,0.7953957319259644,1.2772774,-4.83
599,0.009586433,674.02,5,0.0086280275,-0.0044070873,0.0,380928,871.1049544811249,0.823990061879158,1.3252002,-4.85
604,0.011703247,675.22,5,0.009122277,-0.0051632393,0.0,385024,878.5608289241791,0.8078231066465378,1.296673,-4.87
610,0.010381074,674.81,6,0.008558625,-0.0068774903,0.0,389120,886.0231511592865,0.8349113166332245,1.3476979,-4.89
617,0.012843959,672.01,7,0.010913098,-0.0061543705,0.0,393216,893.7342784404755,0.7969491630792618,1.3417287,-4.91
624,0.013468153,670.2,7,0.008197404,-0.004734007,0.0,397312,901.8515408039093,0.7904929518699646,1.3254613,-4.89
629,0.008525737,680.21,5,0.008150014,-0.0014250197,0.0,401408,985.4412007331848,0.8482269495725632,1.2699808,-4.89
635,0.011307955,689.71,6,0.011585397,-0.0023808633,0.0,405504,992.6894462108612,0.8028402328491211,1.3215386,-4.88
640,0.008892573,693.3,5,0.009818956,-0.0070557464,0.0,409600,999.8421001434326,0.8462273627519608,1.2891637,-4.9
647,0.010723014,692.21,7,0.00984374,-0.0015319968,0.0,413696,1007.0211040973663,0.8260491341352463,1.2738713,-4.9
652,0.0107670855,698.95,5,0.008587405,-0.002923374,0.0,417792,1014.2239897251129,0.8102132678031921,1.2050748,-4.88
658,0.011969214,703.53,6,0.007224171,-0.0014214915,0.0,421888,1021.2977104187012,0.8106831312179565,1.1879278,-4.88
664,0.012763109,706.87,6,0.00956593,-0.0056131575,0.0,425984,1028.3644089698792,0.7764658182859421,1.1994709,-4.88
669,0.013631228,711.37,5,0.008806469,-0.0021103132,0.0,430080,1035.4760863780975,0.7439846694469452,1.1989423,-4.84
674,0.01113398,723.83,5,0.009969392,-0.004933424,0.0,434176,1042.8492591381073,0.7874628156423569,1.1864471,-4.83
679,0.014203559,726.02,5,0.008487316,-0.001135013,0.0,438272,1050.1399619579315,0.7817075848579407,1.1075608,-4.81
685,0.0143357925,727.91,6,0.008317048,-0.0027789492,0.0,442368,1057.5986621379852,0.7229464650154114,1.1820767,-4.8
691,0.010407873,729.35,6,0.0085085565,-0.0049931705,0.0,446464,1064.982253074646,0.8041342198848724,1.1417122,-4.81
697,0.013309842,711.96,6,0.0103296535,-0.003697332,0.0,450560,1072.220719575882,0.8042746782302856,1.1554983,-4.84
702,0.011405439,710.06,5,0.009544226,-0.0038196659,0.0,454656,1079.3406074047089,0.833144873380661,1.1065019,-4.85
708,0.009345177,712.47,6,0.010231446,-0.002466046,0.0,458752,1086.5202958583832,0.8385637551546097,1.1107347,-4.84
713,0.010483674,723.32,5,0.011139614,-0.004771892,0.0,462848,1093.6795842647552,0.8061994910240173,1.0295293,-4.83
718,0.011157781,731.65,5,0.010291699,-0.0029665548,0.0,466944,1101.1097328662872,0.7609348744153976,1.1168714,-4.81
724,0.0115401475,739.22,6,0.009313513,-0.0012919083,0.0,471040,1108.5519790649414,0.7859886437654495,1.0975319,-4.82
728,0.012693375,749.59,4,0.008930294,-0.002763561,0.0,475136,1115.844560623169,0.6889926493167877,1.0607781,-4.81
735,0.01241712,737.04,7,0.010662794,-0.0021507672,0.0,479232,1123.2991852760315,0.7506665885448456,1.088768,-4.82
740,0.010486478,737.26,5,0.009953862,-0.0032344847,0.0,483328,1130.7518258094788,0.7763115465641022,1.078318,-4.82
744,0.013447326,746.41,4,0.009011489,-0.002570048,0.0,487424,1138.1919100284576,0.7840355485677719,1.0523578,-4.78
749,0.009302794,757.35,5,0.010298011,-0.0045561427,0.0,491520,1145.6271197795868,0.8000626116991043,1.0373734,-4.78
755,0.011778492,755.24,6,0.011143777,-0.006069806,0.0,495616,1153.073352098465,0.8101241588592529,1.0512023,-4.8
759,0.011177072,769.59,4,0.007946902,-0.004351463,0.0,499712,1160.4611673355103,0.7553538978099823,1.0270759,-4.79
764,0.012094567,776.5,5,0.010420799,-0.0076905983,0.0,503808,1249.276615858078,0.7637586742639542,1.0581821,-4.78
768,0.012713167,784.88,4,0.012520481,-0.00046848925,0.0,507904,1256.5915966033936,0.7181997001171112,1.0645297,-4.8
773,0.011099163,787.51,5,0.009932299,-0.0034243437,0.0,512000,1264.8337800502777,0.8009509593248367,1.0768102,-4.8
777,0.012656725,793.4,4,0.009457788,-0.0013791875,0.0,516096,1272.13467502594,0.7717731893062592,1.0444082,-4.82
783,0.012718979,793.87,6,0.009793997,-0.0030883353,0.0,520192,1279.3706996440887,0.7321836352348328,1.0817442,-4.83
788,0.014540446,798.33,5,0.009260188,-0.003604216,0.0,524288,1286.6001126766205,0.7417777180671692,1.0672439,-4.81
793,0.014676029,803.79,5,0.008957948,-0.0021207677,0.0,528384,1293.8798367977142,0.8210972398519516,1.0387161,-4.77
797,0.015125536,812.95,4,0.009724413,0.00063871266,0.0,532480,1301.0389103889465,0.7685774266719818,1.0844334,-4.75
803,0.013001323,814.32,6,0.010246965,-0.0017371541,0.0,536576,1308.2072439193726,0.8053035736083984,1.0803375,-4.73
808,0.01134575,821.25,5,0.010438466,-0.0056070522,0.0,540672,1315.317131280899,0.7861910611391068,1.0279825,-4.72
813,0.011506801,811.12,5,0.010072158,-0.003824479,0.0,544768,1322.524390220642,0.8064874857664108,1.0034137,-4.72
819,0.011118886,817.01,6,0.008770478,-0.002035683,0.0,548864,1329.6425495147705,0.8008483350276947,1.0352006,-4.74
824,0.011521402,819.54,5,0.010903869,-0.0008464453,0.0,552960,1336.7961037158966,0.7871627807617188,1.0832847,-4.74
828,0.012212069,818.59,4,0.009872821,-0.0041576964,0.0,557056,1343.9339807033539,0.7133648693561554,1.0018249,-4.75
833,0.0108282175,830.22,5,0.012079889,-0.0045223637,0.0,561152,1351.0893063545227,0.7518555670976639,1.0528446,-4.75
837,0.010464108,836.15,4,0.009823197,-0.000975494,0.0,565248,1358.26442861557,0.76799476146698,1.0276103,-4.75
842,0.009991204,838.43,5,0.009068397,-0.002768102,0.0,569344,1366.4930005073547,0.7919052094221115,0.988851,-4.77
847,0.01212871,832.27,5,0.011700994,3.956724e-06,0.0,573440,1373.6289675235748,0.6734221279621124,1.0715693,-4.8
852,0.011814977,835.19,5,0.0094072465,0.0003217323,0.0,577536,1380.8273372650146,0.7506423890590668,1.0881315,-4.79
856,0.010366718,848.78,4,0.012901938,-0.0069653806,0.0,581632,1387.9814262390137,0.695671409368515,1.1026844,-4.79
862,0.013855293,832.51,6,0.01100944,-0.0032768762,0.0,585728,1395.1931536197662,0.6636228263378143,1.0899822,-4.79
866,0.011710585,836.39,4,0.009389957,-0.0035397424,0.0,589824,1402.4020380973816,0.7482159733772278,0.9847815,-4.8
870,0.012458553,842.42,4,0.010520612,-0.0033678904,0.0,593920,1409.7031271457672,0.6913455724716187,0.9706151,-4.78
875,0.010453261,838.43,5,0.009476195,-0.0051826774,0.0,598016,1417.16162276268,0.8017993420362473,0.9790041,-4.8
880,0.011923207,841.98,5,0.011107635,-0.00054265605,0.0,602112,1513.4800462722778,0.7778368145227432,1.0200523,-4.8
885,0.011769552,849.13,5,0.010553785,-0.003726262,0.0,606208,1520.686047077179,0.7860269248485565,1.0258602,-4.77
890,0.013694093,842.8,5,0.0088533275,-0.0011860776,0.0,610304,1527.9256978034973,0.7637505084276199,1.0030048,-4.79
895,0.012510683,837.1,5,0.009397878,-0.0040568113,0.0,614400,1535.191381931305,0.7432876527309418,1.0475403,-4.84
900,0.011428086,838.77,5,0.010538031,-0.0030821594,0.0,618496,1542.4939663410187,0.7645484507083893,0.9919554,-4.85
905,0.012576273,839.53,5,0.010688393,-0.0029703802,0.0,622592,1549.7835929393768,0.7655139565467834,1.0004538,-4.86
910,0.012414226,841.33,5,0.009927471,-0.0007451782,0.0,626688,1557.1809921264648,0.7696425914764404,1.0207871,-4.87
915,0.010291856,850.66,5,0.0128313545,-0.0023562673,0.0,630784,1564.665410041809,0.8043477982282639,0.9875923,-4.87
919,0.012873595,853.72,4,0.010924069,-0.0011616941,0.0,634880,1572.142196893692,0.7327520847320557,0.97710377,-4.87
923,0.010436405,859.7,4,0.011571126,-0.0021154121,0.0,638976,1579.3341209888458,0.7359161078929901,0.95010775,-4.88
928,0.011716695,858.41,5,0.010815617,-0.0016565245,0.0,643072,1587.7489380836487,0.7414279282093048,0.98539776,-4.88
934,0.01149993,850.73,6,0.0110878525,-0.0024096593,0.0,647168,1595.2695224285126,0.7777554243803024,0.95325375,-4.88
937,0.009480464,861.48,3,0.008570571,-7.9755206e-05,0.0,651264,1602.759404182434,0.766451969742775,0.864772,-4.88
941,0.008986905,873.58,4,0.011186948,-0.002069261,0.0,655360,1610.2332456111908,0.7933861911296844,0.85975915,-4.87
945,0.012436696,880.64,4,0.009621215,-0.0037977411,0.0,659456,1617.7192540168762,0.7493937313556671,0.8354413,-4.86
950,0.0118515175,880.74,5,0.012359525,-0.00062317605,0.0,663552,1625.2028574943542,0.7661872506141663,0.8724774,-4.85
953,0.010607877,891.84,3,0.011633937,0.00018024503,0.0,667648,1632.6719784736633,0.7180516123771667,0.80578315,-4.85
958,0.01318156,890.49,5,0.013797594,-0.0009146749,0.0,671744,1640.1443901062012,0.6821568012237549,0.87223375,-4.84
961,0.01053395,908.5,3,0.013040849,-0.0037311756,0.0,675840,1647.600726366043,0.6148922443389893,0.83495075,-4.84
966,0.013759035,903.99,5,0.012561738,-0.0028367864,0.0,679936,1654.8528506755829,0.6279160678386688,0.863568,-4.84
969,0.011922841,906.82,3,0.009868299,0.0004796849,0.0,684032,1662.1750104427338,0.6701655983924866,0.7464193,-4.83
974,0.014472967,911.32,5,0.011636789,-0.0022491026,0.0,688128,1669.6474466323853,0.6785755157470703,0.8482349,-4.85
978,0.011146749,924.34,4,0.011706964,-0.00058356696,0.0,692224,1677.1208798885345,0.7520494014024734,0.78102034,-4.83
983,0.012021053,919.76,5,0.013506701,0.004157968,0.0,696320,1685.2750823497772,0.7007580697536469,0.8199013,-4.84
987,0.015278304,921.26,4,0.013791411,0.0029179659,0.0,700416,1799.1236271858215,0.7059764862060547,0.8436535,-4.85
991,0.010395247,940.92,4,0.013651308,0.0016543018,0.0,704512,1806.6136891841888,0.6964474022388458,0.73795277,-4.85
995,0.012257837,946.3,4,0.014598699,0.0018764848,0.0,708608,1814.0950603485107,0.7280270755290985,0.75797164,-4.84
999,0.010825733,954.45,4,0.013010273,-0.0012837683,0.0,712704,1821.5877261161804,0.731083869934082,0.7526911,-4.85
1003,0.010861095,961.48,4,0.010347636,0.0006677071,0.0,716800,1829.0150442123413,0.7834756821393967,0.73761636,-4.84
1006,0.011479118,972.49,3,0.012211216,0.002909766,0.0,720896,1836.1501450538635,0.730171412229538,0.7910154,-4.84
1010,0.0105678355,985.12,4,0.013188538,0.00070922845,0.0,724992,1844.6063537597656,0.7096384763717651,0.80458444,-4.84
1014,0.011512067,993.04,4,0.015297361,0.0023599537,0.0,729088,1851.9678089618683,0.645037442445755,0.8051897,-4.83
1017,0.01158662,1008.64,3,0.013682442,0.0004653578,0.0,733184,1859.4959092140198,0.6587238609790802,0.76198345,-4.82
1019,0.009058221,1029.63,2,0.015807265,3.7141726e-06,0.0,737280,1867.0694243907928,0.53425732254982,0.7533081,-4.81
1022,0.0097251395,1040.45,3,0.014115066,-0.0015811912,0.0,741376,1874.5771889686584,0.7026023864746094,0.7174335,-4.81
1026,0.010567611,1038.16,4,0.015088372,-0.0010604542,0.0,745472,1882.0842547416687,0.745025098323822,0.7674454,-4.81
1031,0.012040653,1041.38,5,0.015823731,0.0026461114,0.0,749568,1889.4164638519287,0.7042793929576874,0.7540156,-4.8
1034,0.0084449565,1061.66,3,0.01168806,-0.0026038631,0.0,753664,1896.575404882431,0.7067674696445465,0.6481877,-4.8
1037,0.009842709,1062.52,3,0.015539052,0.00096948585,0.0,757760,1903.8077144622803,0.7285443544387817,0.75007063,-4.8
1040,0.010080669,1066.38,3,0.013789625,0.0031911156,0.0,761856,1912.0923974514008,0.6884987652301788,0.72309434,-4.8
1044,0.01064299,1082.4,4,0.014757552,0.001846157,0.0,765952,1919.348802804947,0.6288737058639526,0.76866513,-4.79
1047,0.011871293,1084.32,3,0.01230066,0.0014951273,0.0,770048,1926.7575109004974,0.7331992089748383,0.7209782,-4.79
1050,0.0081322435,1106.71,3,0.011325525,0.002299821,0.0,774144,1934.2582638263702,0.6980455815792084,0.7305754,-4.8
1053,0.011378355,1111.59,3,0.014424261,0.003255432,0.0,778240,1941.755794763565,0.6841991543769836,0.81576097,-4.79
1055,0.007238085,1116.09,2,0.013660401,0.0013032928,0.0,782336,1949.250658750534,0.7244155704975128,0.7789344,-4.8
1060,0.00982493,1115.25,5,0.013662421,-0.0015681367,0.0,786432,1956.760022163391,0.7321889698505402,0.75404733,-4.8
1064,0.011091358,1125.75,4,0.013920419,-4.2995205e-05,0.0,790528,1964.292594909668,0.6943961977958679,0.69917846,-4.8
1067,0.011325831,1145.43,3,0.015267452,0.0014391615,0.0,794624,1971.7942144870758,0.6210198104381561,0.7361296,-4.79
1069,0.011382915,1142.59,2,0.015000879,0.002654424,0.0,798720,1979.2936432361603,0.6459683179855347,0.7121669,-4.81
1071,0.00947663,1161.57,2,0.016857706,-0.004059234,0.0,802816,2107.0250997543335,0.57472825050354,0.7564411,-4.79
1074,0.011237854,1176.34,3,0.01418583,0.003314772,0.0,806912,2114.4160480499268,0.6577754616737366,0.7157633,-4.8
1078,0.011643823,1187.2,4,0.016879214,-0.0054508327,0.0,811008,2121.575098991394,0.6358738839626312,0.7643933,-4.8
1080,0.012037222,1198.61,2,0.014332785,8.395384e-05,0.0,815104,2128.8595786094666,0.5967663824558258,0.72674596,-4.8
1083,0.010791838,1215.85,3,0.014122595,0.00884193,0.0,819200,2136.0352988243103,0.5342563390731812,0.7587011,-4.8
1085,0.008989567,1251.35,2,0.01546416,-0.0023396113,0.0,823296,2143.388792037964,0.5404708683490753,0.7291869,-4.79
1087,0.007862827,1262.42,2,0.0133561995,0.00019700895,0.0,827392,2150.6048696041107,0.608300119638443,0.7026558,-4.79
1090,0.011212406,1280.8,3,0.018759552,0.0062245084,0.0,831488,2158.094578027725,0.6290212571620941,0.7400429,-4.78
1094,0.012591867,1274.41,4,0.016549133,0.0029359553,0.0,835584,2165.384977579117,0.5783228278160095,0.81082875,-4.8
1097,0.010455286,1291.78,3,0.017235065,-0.0027117792,0.0,839680,2172.5885956287384,0.6348006427288055,0.76997864,-4.79
1098,0.0060800733,1294.87,1,0.015018612,0.0049665496,0.0,843776,2179.8004455566406,0.6476373970508575,0.7441195,-4.79
1101,0.009692415,1331.22,3,0.016256781,0.00030756253,0.0,847872,2187.059661626816,0.5763843953609467,0.7104559,-4.77
1103,0.010910577,1342.58,2,0.019272933,0.0054077534,0.0,851968,2194.391839027405,0.5978650152683258,0.8558294,-4.78
1105,0.0076010334,1369.76,2,0.015836393,0.0031970143,0.0,856064,2203.444177389145,0.5540837943553925,0.7638731,-4.77
1107,0.010261495,1388.24,2,0.014395126,-0.0011270165,0.0,860160,2210.969133377075,0.615944504737854,0.761381,-4.77
1109,0.007010539,1407.63,2,0.016484305,-0.0010844972,0.0,864256,2218.276086330414,0.6138297915458679,0.7641064,-4.77
1111,0.009405745,1422.42,2,0.015162862,-0.00070749654,0.0,868352,2225.524190187454,0.5878835320472717,0.7769754,-4.78
1112,0.0062372717,1441.74,1,0.015275391,0.00038703228,0.0,872448,2232.780119895935,0.506843090057373,0.78488684,-4.78
1114,0.0071693407,1468.05,2,0.015540014,-0.003893235,0.0,876544,2240.0175306797028,0.5101764500141144,0.76920825,-4.78
1116,0.008421248,1486.96,2,0.01708689,0.0018260395,0.0,880640,2247.3004896640778,0.5238825976848602,0.7846458,-4.77
1118,0.0109983105,1489.67,2,0.01681557,-0.0044508562,0.0,884736,2254.7153129577637,0.6446324288845062,0.8324314,-4.76
