loss_pol_surr,loss_pol_entpen,loss_ent,EpThisIter,TimestepsSoFar,loss_kl,TimeElapsed,ev_tdlam_before,EpisodesSoFar,loss_vf_loss,EpRewMean,EpLenMean
-0.007828791,-0.020781156,2.0781157,0,256,0.0013670856,2.577434539794922,-0.13117694854736328,0,0.026015775,,
-0.0049020834,-0.020787738,2.0787735,0,512,0.00030695926,3.9231154918670654,0.5340801775455475,0,0.024568439,,
-0.0014121234,-0.02078474,2.078474,1,768,0.00011059735,5.373284101486206,0.6300417184829712,1,0.024953179,-5.0,538.0
-0.00014143623,-0.020785252,2.078525,0,1024,2.812501e-05,6.801652193069458,0.7291055619716644,1,0.020918502,-5.0,538.0
