value_loss,total_timesteps,fps,policy_entropy,explained_variance,policy_loss,nupdates
0.00038944504922255874,3676000,740,2.067497730255127,0.9698019679635763,-0.0593368262052536,183800
0.0038524973206222057,3678000,740,2.0747835636138916,0.46919524669647217,0.10011043399572372,183900
0.0011817606864497066,3680000,740,2.057785749435425,0.873502567410469,-0.08680149912834167,184000
0.0003671344311442226,3682000,740,2.0660784244537354,-0.012364864349365234,0.011419672518968582,184100
0.00018920486036222428,3684000,740,2.0772476196289062,0.945463839918375,-0.031057043001055717,184200
0.034536875784397125,3686000,741,2.07627272605896,-3.3584017753601074,0.36038506031036377,184300
0.010905652306973934,3688000,741,2.071141481399536,0.9384297952055931,0.11413296312093735,184400
0.0031644939444959164,3690000,741,2.062662363052368,0.10844695568084717,0.08415736258029938,184500
0.0012710351729765534,3692000,741,2.0554888248443604,0.505507081747055,-0.006214531138539314,184600
0.0015866905450820923,3694000,741,2.0723843574523926,0.649400144815445,-0.06807145476341248,184700
0.005953940097242594,3696000,741,2.078556537628174,-1.7875044345855713,-0.0641891285777092,184800
0.010909540578722954,3698000,741,2.0716183185577393,0.33017683029174805,-0.22162261605262756,184900
0.0003655929758679122,3700000,740,2.0591001510620117,0.89765615016222,0.015692587941884995,185000
0.00838404055684805,3702000,740,2.06209397315979,-14.917379379272461,0.062489401549100876,185100
0.004903450142592192,3704000,741,2.059906482696533,0.06539738178253174,0.10607828199863434,185200
0.0565386526286602,3706000,741,2.0587401390075684,0.4445788860321045,-0.28494054079055786,185300
0.0005313909496180713,3708000,741,2.060624599456787,0.08712553977966309,-0.05255578085780144,185400
0.13450217247009277,3710000,741,2.0605316162109375,-12.461597442626953,0.6396825313568115,185500
0.0019808325450867414,3712000,741,2.0126900672912598,0.15700864791870117,0.052171967923641205,185600
0.0029659199062734842,3714000,741,2.052935838699341,-0.22425198554992676,-0.038376547396183014,185700
0.000553341000340879,3716000,741,2.0425477027893066,0.8039301335811615,-0.06038956344127655,185800
0.001969651784747839,3718000,741,2.049821376800537,0.688429445028305,0.03467309847474098,185900
0.0025078984908759594,3720000,741,2.056504487991333,-0.6055985689163208,0.05511998012661934,186000
0.23627319931983948,3722000,741,2.062981128692627,0.49258852005004883,-0.7768538594245911,186100
0.011722382158041,3724000,741,2.0703296661376953,-2.472688674926758,-0.18990284204483032,186200
0.001552774221636355,3726000,741,2.0615200996398926,-0.8544125556945801,0.03604383394122124,186300
0.0031213597394526005,3728000,741,2.0526797771453857,0.5972651243209839,0.08943594247102737,186400
0.00021065871987957507,3730000,741,2.0758213996887207,0.47206175327301025,-0.03690899908542633,186500
0.0017244461923837662,3732000,741,2.052840232849121,-0.05354130268096924,-0.09561243653297424,186600
0.003485993016511202,3734000,741,2.061087131500244,0.6138619780540466,0.07468266785144806,186700
0.00198463280685246,3736000,741,2.0686259269714355,0.7814575433731079,-0.10643881559371948,186800
0.0003339744871482253,3738000,741,2.0754034519195557,0.8715742379426956,-0.0441688597202301,186900
0.0033960852306336164,3740000,741,2.075542688369751,-1.4191951751708984,0.09073464572429657,187000
0.00473999185487628,3742000,741,2.0700082778930664,0.4479788541793823,-0.13108299672603607,187100
0.004056706093251705,3744000,741,2.058990001678467,-0.055914998054504395,0.08959273993968964,187200
0.041662413626909256,3746000,741,2.0519700050354004,0.8092968314886093,-0.10293275117874146,187300
0.0003597732284106314,3748000,741,2.0618796348571777,0.8459963798522949,0.012894295156002045,187400
0.002207427751272917,3750000,741,2.053790330886841,0.6140836179256439,-0.11430387943983078,187500
0.004975327756255865,3752000,741,2.063411235809326,0.2179872989654541,-0.16150441765785217,187600
0.08575641363859177,3754000,741,2.0533363819122314,0.7095783650875092,-0.3771519064903259,187700
0.0004506601544562727,3756000,741,2.0730221271514893,0.9311526194214821,-0.05114605277776718,187800
0.0001571117900311947,3758000,741,2.0745558738708496,0.9247861951589584,-0.0034728869795799255,187900
0.0005743333022110164,3760000,741,2.072009325027466,0.8524365127086639,-0.03634870797395706,188000
0.001628392725251615,3762000,741,2.070709705352783,-0.657198429107666,0.011984605342149734,188100
3.1711493647890165e-05,3764000,741,2.0699241161346436,0.9839736446738243,-0.03125004470348358,188200
0.002772137988358736,3766000,741,2.044478416442871,-3.4612913131713867,0.06220255419611931,188300
0.05934370681643486,3768000,741,2.0433926582336426,0.26026105880737305,-0.050387702882289886,188400
0.0026451018638908863,3770000,741,2.059011220932007,0.5439101159572601,0.08213980495929718,188500
0.004625373054295778,3772000,741,2.0545740127563477,0.8416533470153809,0.05466136708855629,188600
0.21489505469799042,3774000,741,2.061551570892334,0.46100908517837524,-0.9047780632972717,188700
0.003396532731130719,3776000,741,2.066385269165039,0.4833306670188904,0.09552504867315292,188800
0.0006584989605471492,3778000,741,2.072800397872925,0.8578514903783798,-0.04863095283508301,188900
0.0005346083780750632,3780000,741,2.059675931930542,0.9269996508955956,0.02351192943751812,189000
0.8479717969894409,3782000,741,2.071281909942627,0.8911426663398743,-1.957985520362854,189100
0.017367616295814514,3784000,741,2.064527988433838,0.3104279041290283,-0.28804078698158264,189200
0.047241486608982086,3786000,741,2.075286626815796,0.7904333025217056,0.06633415818214417,189300
0.0031177615746855736,3788000,741,2.0638961791992188,-1.5531561374664307,0.07334640622138977,189400
0.00046599068446084857,3790000,741,2.0694191455841064,0.6290880143642426,0.0039579011499881744,189500
0.000498385401442647,3792000,741,2.0591936111450195,0.4428224563598633,0.008975759148597717,189600
0.0010722157312557101,3794000,741,2.0636467933654785,0.7386574447154999,-0.06636414676904678,189700
0.0017099084798246622,3796000,741,2.049710273742676,0.507869154214859,0.05132395401597023,189800
0.0010657536331564188,3798000,741,2.0738680362701416,0.6387976109981537,0.03110364079475403,189900
0.0025499374605715275,3800000,741,2.0771737098693848,-0.11607348918914795,0.061818964779376984,190000
0.0033720782957971096,3802000,741,2.071474552154541,-1.5466742515563965,0.07736331224441528,190100
0.11482663452625275,3804000,741,2.0679211616516113,0.2966820001602173,-0.44006994366645813,190200
0.0006784946308471262,3806000,741,2.055129289627075,0.8492650389671326,-0.05257124453783035,190300
0.0169051643460989,3808000,741,2.029799699783325,-5.283186435699463,0.1696389615535736,190400
0.006227056961506605,3810000,741,2.0461864471435547,-0.6048856973648071,0.12466619163751602,190500
0.001859996234998107,3812000,741,2.0380537509918213,-0.49925220012664795,-0.07909813523292542,190600
0.00018942024325951934,3814000,741,2.0514867305755615,0.9567031711339951,-0.03451439365744591,190700
0.002451058477163315,3816000,741,2.0505614280700684,0.35385167598724365,-0.07489458471536636,190800
0.10396609455347061,3818000,741,2.0310616493225098,-0.18827450275421143,-0.5271629691123962,190900
0.00032897034543566406,3820000,741,2.047985076904297,0.9496613703668118,0.01195015013217926,191000
0.0007684385636821389,3822000,741,2.0615134239196777,0.8038385659456253,-0.00913972593843937,191100
0.0005699275643564761,3824000,742,2.0568716526031494,0.8169691562652588,-0.00729959923774004,191200
0.059572141617536545,3826000,741,2.0776283740997314,0.65261510014534,-0.16523244976997375,191300
0.012901121750473976,3828000,741,2.0715930461883545,-1.1381971836090088,-0.22806987166404724,191400
0.001566723920404911,3830000,741,2.0788910388946533,0.1096993088722229,0.05080018937587738,191500
0.0857987254858017,3832000,741,2.07197904586792,0.6505589485168457,-0.27820461988449097,191600
0.005502454470843077,3834000,741,2.070361852645874,0.7427885830402374,-0.16168378293514252,191700
