EpThisIter,EpisodesSoFar,EpLenMean,loss_kl,loss_ent,loss_pol_entpen,loss_vf_loss,EpRewMean,ev_tdlam_before,TimeElapsed,TimestepsSoFar,loss_pol_surr
5,18476,733.29,0.0111452155,0.65157837,0.0,0.021789862,0.8,0.8340109139680862,47110.60691523552,12435456,-0.0328966
6,18482,728.74,0.010387551,0.6343416,0.0,0.025366183,0.82,0.8336890190839767,47118.55706524849,12439552,-0.029023968
6,18488,734.38,0.009696579,0.6155571,0.0,0.012275359,0.9,0.9160642921924591,47126.91807246208,12443648,-0.03038572
5,18493,740.89,0.011234341,0.64696956,0.0,0.021381937,0.95,0.8305988758802414,47134.706580877304,12447744,-0.030807437
6,18499,741.88,0.009168535,0.6430819,0.0,0.018015645,1.06,0.8782209903001785,47142.449093818665,12451840,-0.030357221
5,18504,746.11,0.011027139,0.61714906,0.0,0.01392452,1.12,0.8924542665481567,47150.097604990005,12455936,-0.029691733
6,18510,747.4,0.010265004,0.62670135,0.0,0.014280612,1.09,0.8722562044858932,47157.82260489464,12460032,-0.028418774
5,18515,745.01,0.011227243,0.652254,0.0,0.017086454,1.09,0.8900441527366638,47165.63160562515,12464128,-0.032181922
6,18521,744.37,0.0095270425,0.65801066,0.0,0.018501258,1.02,0.8950695991516113,47173.28211593628,12468224,-0.032983802
5,18526,743.82,0.010491416,0.642422,0.0,0.01666655,1.02,0.8632932305335999,47180.902695417404,12472320,-0.029225191
6,18532,739.72,0.012054719,0.6340435,0.0,0.012419732,1.15,0.9032051414251328,47189.2310025692,12476416,-0.031965535
5,18537,743.71,0.009818726,0.63412,0.0,0.01638336,1.16,0.9083093106746674,47196.95500278473,12480512,-0.031878468
6,18543,745.73,0.010701946,0.62993103,0.0,0.012363255,1.11,0.9264182299375534,47204.5618019104,12484608,-0.030106565
6,18549,746.57,0.010805083,0.6240969,0.0,0.013226938,1.19,0.8975705057382584,47212.22280097008,12488704,-0.030365517
5,18554,754.08,0.011246003,0.65441346,0.0,0.016288746,1.13,0.869305208325386,47219.90983939171,12492800,-0.031454016
5,18559,757.04,0.009474285,0.609256,0.0,0.014478328,1.16,0.8663392663002014,47227.82588863373,12496896,-0.029986935
5,18564,760.75,0.013070422,0.6701121,0.0,0.018749537,1.06,0.8573823124170303,47343.082928180695,12500992,-0.030098278
6,18570,749.72,0.010675167,0.6418762,0.0,0.016319182,1.09,0.8505900502204895,47412.66052246094,12505088,-0.031249668
6,18576,743.41,0.010156909,0.64580375,0.0,0.016409663,1.03,0.8418494462966919,47420.066959142685,12509184,-0.030922025
6,18582,738.56,0.010016543,0.60138977,0.0,0.011929093,1.12,0.8910261169075966,47427.55616855621,12513280,-0.028262395
5,18587,739.68,0.009255605,0.61874443,0.0,0.012589807,1.2,0.8844120725989342,47434.90617322922,12517376,-0.030737838
6,18593,741.07,0.009879417,0.64240754,0.0,0.018322282,1.18,0.8570941090583801,47442.34067583084,12521472,-0.030206436
5,18598,740.38,0.009336627,0.62761766,0.0,0.01816871,1.28,0.8532773405313492,47450.48757195473,12525568,-0.029690862
6,18604,739.01,0.0108953,0.64242727,0.0,0.012428842,1.25,0.8866568803787231,47458.25403571129,12529664,-0.029615574
6,18610,740.98,0.010063785,0.64391327,0.0,0.014924297,1.13,0.8775057196617126,47465.93354988098,12533760,-0.031695604
5,18615,740.11,0.010805613,0.6762879,0.0,0.015367977,1.06,0.8785078823566437,47473.51101922989,12537856,-0.029701438
6,18621,739.98,0.011468059,0.6480946,0.0,0.014610003,1.16,0.8627000451087952,47481.217764139175,12541952,-0.03153096
6,18627,733.14,0.009863046,0.6199525,0.0,0.012273138,1.15,0.8907144069671631,47489.19672012329,12546048,-0.029794144
6,18633,725.07,0.010853793,0.6202216,0.0,0.013534638,1.17,0.8832379132509232,47497.7523317337,12550144,-0.031169705
6,18639,722.25,0.010316014,0.60594225,0.0,0.010835391,1.34,0.8811383843421936,47505.45504617691,12554240,-0.030768497
6,18645,723.9,0.009838035,0.6294769,0.0,0.020613976,1.29,0.869507372379303,47513.251752614975,12558336,-0.028651487
6,18651,719.88,0.011464565,0.67297554,0.0,0.017310496,1.12,0.8846671804785728,47521.25689673424,12562432,-0.031470366
5,18656,720.94,0.010645921,0.6521249,0.0,0.018105643,1.18,0.8300647735595703,47528.85911488533,12566528,-0.030452486
7,18663,710.76,0.009127398,0.63334197,0.0,0.02033547,1.42,0.8505310118198395,47536.444546699524,12570624,-0.028669123
6,18669,703.36,0.009552907,0.6200222,0.0,0.011145135,1.56,0.9168698489665985,47544.13413619995,12574720,-0.031202283
6,18675,698.55,0.011323463,0.63861305,0.0,0.015969673,1.55,0.8977328613400459,47551.822189331055,12578816,-0.032532673
5,18680,712.59,0.011339962,0.6613326,0.0,0.020836292,1.44,0.8507430851459503,47559.4691464901,12582912,-0.032836393
5,18685,720.37,0.010481391,0.6603387,0.0,0.016545106,1.33,0.8871917575597763,47567.02803683281,12587008,-0.03069031
5,18690,714.4,0.011218916,0.6452173,0.0,0.01597082,1.35,0.8491938710212708,47574.611582517624,12591104,-0.03129882
5,18695,715.87,0.010156325,0.67338395,0.0,0.014621165,1.28,0.88604836165905,47582.756776332855,12595200,-0.031270273
6,18701,715.76,0.010963608,0.64757174,0.0,0.017252222,1.15,0.8700049221515656,47590.541439533234,12599296,-0.03250609
6,18707,712.96,0.012381801,0.65916514,0.0,0.01870091,1.09,0.8706144243478775,47703.963222026825,12603392,-0.032783527
6,18713,709.93,0.011939163,0.6673132,0.0,0.02248751,1.13,0.8533713519573212,47773.270064115524,12607488,-0.030596133
5,18718,711.56,0.011043262,0.63722205,0.0,0.012613381,1.13,0.9055463522672653,47781.14665007591,12611584,-0.03187448
7,18725,712.22,0.010375759,0.6394486,0.0,0.01640298,1.25,0.8636022359132767,47788.627648591995,12615680,-0.029768037
6,18731,712.64,0.010875013,0.6671414,0.0,0.016367562,1.2,0.8935189470648766,47796.61665034294,12619776,-0.032700974
6,18737,713.73,0.010697109,0.6509925,0.0,0.018744018,1.1,0.859526738524437,47804.26807451248,12623872,-0.03015099
6,18743,713.05,0.010146467,0.6723349,0.0,0.018923804,0.86,0.8346751034259796,47811.96307396889,12627968,-0.031678654
6,18749,707.36,0.009981913,0.6411105,0.0,0.01686106,0.93,0.8762823045253754,47819.60607433319,12632064,-0.02955628
5,18754,709.17,0.01023392,0.6451002,0.0,0.016508322,0.92,0.8782244101166725,47827.403700590134,12636160,-0.030613845
6,18760,710.05,0.010224703,0.6170051,0.0,0.024881968,0.9,0.8659516274929047,47835.200700998306,12640256,-0.030338483
7,18767,705.11,0.01024134,0.6092508,0.0,0.017069548,0.88,0.8707760870456696,47843.24205160141,12644352,-0.03217856
6,18773,710.69,0.010963265,0.6539731,0.0,0.01731902,0.83,0.8534083813428879,47851.21770000458,12648448,-0.032444846
6,18779,702.63,0.010471026,0.63823855,0.0,0.015621693,0.89,0.8844021111726761,47858.861699581146,12652544,-0.030786086
7,18786,688.35,0.008374151,0.6147603,0.0,0.016883498,1.06,0.854396253824234,47866.4717001915,12656640,-0.028508237
6,18792,689.08,0.010126921,0.6520487,0.0,0.015874606,1.09,0.9080000594258308,47874.25072360039,12660736,-0.029877547
6,18798,678.72,0.010864008,0.66765195,0.0,0.021248002,1.04,0.8702490031719208,47881.87074446678,12664832,-0.032022744
5,18803,683.57,0.010039415,0.63695693,0.0,0.017514667,1.1,0.8644414991140366,47889.39974451065,12668928,-0.030799942
5,18808,689.57,0.011188656,0.6420442,0.0,0.017303232,1.24,0.8750880882143974,47896.945744752884,12673024,-0.030451147
5,18813,700.96,0.010801297,0.6410041,0.0,0.017136496,1.27,0.8841745853424072,47904.58574414253,12677120,-0.029151725
5,18818,701.49,0.0113230655,0.6310899,0.0,0.018667154,1.28,0.8807445764541626,47912.8119058609,12681216,-0.030304499
6,18824,703.71,0.009439732,0.63858396,0.0,0.018042773,1.14,0.8448810577392578,47920.453419685364,12685312,-0.030233031
