TimestepsSoFar,loss_ent,loss_vf_loss,ev_tdlam_before,TimeElapsed,loss_pol_entpen,EpThisIter,EpisodesSoFar,loss_pol_surr,loss_kl,EpRewMean,EpLenMean
256,1.7862467,0.045218617,-0.44597065448760986,0.8942925930023193,-0.017862467,0,0,-0.04034518,0.005672356,,
512,1.777297,0.020598402,0.7235265374183655,1.3677852153778076,-0.017772969,0,0,-0.022593003,0.003691147,,
768,1.7747571,0.019360026,0.7458760738372803,1.81717848777771,-0.017747572,1,1,-0.014697235,0.0014621437,-5.0,556.0
1024,1.7740371,0.037618726,0.6717759668827057,2.269038200378418,-0.01774037,0,1,-0.0066593857,0.00021456374,-5.0,556.0
