ev_tdlam_before,EpThisIter,EpisodesSoFar,loss_pol_surr,TimeElapsed,loss_kl,loss_vf_loss,TimestepsSoFar,loss_pol_entpen,loss_ent,EpRewMean,EpLenMean
-0.20794403553009033,0,0,-0.0036399476,0.9892027378082275,0.00043357443,0.025605632,256,-0.020790182,2.079018,,
0.41765886545181274,1,1,-0.0029803617,1.367903470993042,0.00039035734,0.039412197,512,-0.02077989,2.077989,-5.0,412.0
0.6112081706523895,0,1,-0.007094129,1.745936393737793,0.0012085391,0.03032228,768,-0.020753328,2.0753326,-5.0,412.0
0.32695668935775757,0,1,-0.01482022,2.1234002113342285,0.006187842,0.019465568,1024,-0.020601798,2.0601797,-5.0,412.0
-3.8277297019958496,0,1,-0.004152691,2.5010643005371094,0.0032605566,0.010165246,1280,-0.020400662,2.0400662,-5.0,412.0
0.38159340620040894,1,2,-0.008743377,2.879042148590088,0.0016509434,0.03292492,1536,-0.02041824,2.041824,-5.0,653.0
0.8123582452535629,0,2,-0.0053568576,3.2662513256073,0.0018746406,0.009999053,1792,-0.020522494,2.0522494,-5.0,653.0
0.8405025154352188,0,2,-0.014522001,3.6416983604431152,0.003153273,0.012310559,2048,-0.02047601,2.047601,-5.0,653.0
0.8539102077484131,1,3,-0.006591385,4.017063140869141,0.0027042963,0.012153026,2304,-0.020569334,2.0569336,-4.666666666666667,752.3333333333334
0.5257226228713989,0,3,-0.0087175295,4.392461061477661,0.00081926305,0.03486329,2560,-0.020564279,2.056428,-4.666666666666667,752.3333333333334
0.5979376137256622,0,3,-0.017561633,4.767046689987183,0.009087673,0.02813775,2816,-0.02025535,2.0255349,-4.666666666666667,752.3333333333334
-2.3192174434661865,0,3,-0.006524399,5.141421556472778,0.0021231296,0.009536044,3072,-0.020252211,2.0252209,-4.666666666666667,752.3333333333334
0.800246998667717,1,4,-0.012651283,5.517287015914917,0.0037078625,0.01200889,3328,-0.019951437,1.9951437,-4.75,808.25
0.6711268723011017,0,4,-0.011777648,5.89256739616394,0.0043902476,0.023354536,3584,-0.019671578,1.967158,-4.75,808.25
0.8718681186437607,0,4,-0.016640153,6.268010854721069,0.017513804,0.014235719,3840,-0.020312537,2.0312538,-4.75,808.25
0.797907143831253,1,5,-0.008183671,6.647223711013794,0.001513686,0.020836018,4096,-0.02014461,2.014461,-4.8,768.2
0.8572444021701813,0,5,-0.008695576,7.022544860839844,0.0029422217,0.015394101,4352,-0.020066803,2.0066805,-4.8,768.2
0.8029717653989792,1,6,-0.004315151,7.398786306381226,0.0017387252,0.014773544,4608,-0.019944781,1.9944782,-4.833333333333333,735.3333333333334
0.715023547410965,1,7,-0.008767873,7.774736642837524,0.0017312877,0.022332642,4864,-0.01994047,1.9940469,-4.857142857142857,693.2857142857143
0.8400556445121765,0,7,-0.01851299,8.150856494903564,0.006960819,0.013105477,5120,-0.02009032,2.0090322,-4.857142857142857,693.2857142857143
0.8439068794250488,1,8,-0.010223336,8.526346206665039,0.00712939,0.011437283,5376,-0.019485641,1.9485642,-4.875,670.875
0.834346279501915,0,8,-0.0061641037,8.90084457397461,0.0029513245,0.0075773047,5632,-0.019773375,1.9773378,-4.875,670.875
0.8869187459349632,0,8,-0.005987242,9.278740882873535,0.0037686736,0.0074320943,5888,-0.019933667,1.993367,-4.875,670.875
0.775762528181076,1,9,-0.011732935,9.654244899749756,0.006693507,0.024526563,6144,-0.02006638,2.006638,-4.888888888888889,680.7777777777778
0.6467443704605103,0,9,-0.0056606755,10.0293710231781,0.0060713706,0.019965645,6400,-0.01971688,1.9716878,-4.888888888888889,680.7777777777778
0.7971302419900894,0,9,-0.010746196,10.405010461807251,0.006173487,0.018068586,6656,-0.019391626,1.9391627,-4.888888888888889,680.7777777777778
0.7111152708530426,1,10,-0.025838934,10.779750108718872,0.013510287,0.015355342,6912,-0.01852511,1.852511,-4.9,672.7
0.8214552253484726,0,10,-0.010986045,11.155076265335083,0.0040634186,0.01258597,7168,-0.018610502,1.8610504,-4.9,672.7
