EpThisIter,surrgain,explained_variance_tdlam_before,entloss,entropy,EpLenMean,EpRewMean,TimestepsSoFar,TimeElapsed,EpisodesSoFar,meankl,optimgain
1,0.014087124,-0.17252850532531738,0.0,1.7885638,709.0,-5.0,1024,6.991182327270508,1,0.0031922609,0.014087124
1,0.013058061,0.15369069576263428,0.0,1.785827,753.0,-5.0,2048,11.812618494033813,2,0.0049782796,0.013058061
1,0.01705787,0.39126330614089966,0.0,1.7817876,729.3333333333334,-4.666666666666667,3072,16.248779296875,3,0.005188235,0.01705787
2,0.0054194657,0.43237781524658203,0.0,1.7812428,723.6,-4.8,4096,20.21113109588623,5,0.0050580036,0.0054194657
2,0.0102959825,0.5066125392913818,0.0,1.7817757,689.0,-4.857142857142857,5120,24.416417360305786,7,0.0067867395,0.0102959825
