EpLenMean,TimestepsSoFar,loss_pol_surr,loss_kl,EpRewMean,loss_vf_loss,loss_pol_entpen,loss_ent,EpThisIter,TimeElapsed,ev_tdlam_before,EpisodesSoFar
612.3333333333334,4096,-0.010095787,0.0084051015,0.8333333333333334,0.028591782,0.0,2.071103,6,4.057305335998535,-0.23915636539459229,6
639.0,8192,-0.008096964,0.0068337843,1.1666666666666667,0.024039015,0.0,2.0669532,6,7.690318822860718,0.6867806017398834,12
631.0526315789474,12288,-0.010957059,0.008644643,0.9473684210526315,0.023116216,0.0,2.0564423,7,11.351696729660034,0.8464849293231964,19
622.9230769230769,16384,-0.011333109,0.0076709604,0.5769230769230769,0.021353047,0.0,2.0422907,7,15.117214679718018,0.8865335285663605,26
624.1875,20480,-0.010927876,0.0065979827,0.59375,0.025690041,0.0,2.0240855,6,18.789129972457886,0.9121841266751289,32
618.4871794871794,24576,-0.011947448,0.007213743,0.7435897435897436,0.02167043,0.0,2.0186684,7,22.505802631378174,0.9167917966842651,39
626.8444444444444,28672,-0.010165629,0.0072894567,0.5555555555555556,0.025388222,0.0,2.0276642,6,26.129934549331665,0.9218146428465843,45
624.5384615384615,32768,-0.012094442,0.00789612,0.4230769230769231,0.024489887,0.0,2.0190952,7,29.900652408599854,0.926692008972168,52
626.3275862068965,36864,-0.01186496,0.007505065,0.4827586206896552,0.030682534,0.0,1.9999691,6,33.95574331283569,0.8986352011561394,58
625.9384615384615,40960,-0.0125522865,0.007516631,0.4461538461538462,0.029310305,0.0,1.9961762,7,37.90157222747803,0.8989469259977341,65
630.3521126760563,45056,-0.012287046,0.006927166,0.5633802816901409,0.024626132,0.0,1.9856473,6,41.518391609191895,0.9059660732746124,71
633.7532467532468,49152,-0.011971091,0.006961352,0.45454545454545453,0.021395551,0.0,1.9876429,6,45.172056913375854,0.9249085336923599,77
633.3012048192771,53248,-0.011582233,0.006708073,0.42168674698795183,0.022504335,0.0,1.9657308,6,48.789987087249756,0.9230685830116272,83
633.5333333333333,57344,-0.014188159,0.00825624,0.3111111111111111,0.030645102,0.0,1.9513897,7,52.399231910705566,0.9132500663399696,90
634.6666666666666,61440,-0.012434453,0.0084803505,0.23958333333333334,0.023770519,0.0,1.9371107,6,56.00772190093994,0.9313800036907196,96
631.97,65536,-0.013448317,0.007823437,0.22,0.026913231,0.0,1.9198737,7,59.6283278465271,0.9225406274199486,103
632.67,69632,-0.0117354095,0.007604089,0.2,0.027015917,0.0,1.8939056,7,63.25524163246155,0.9150082841515541,110
627.65,73728,-0.012076366,0.0056048124,0.16,0.023963777,0.0,1.9064469,6,67.14859533309937,0.9260781481862068,116
632.16,77824,-0.011800971,0.0048089,0.2,0.027001806,0.0,1.8748769,7,70.76065516471863,0.890717513859272,123
634.25,81920,-0.014656396,0.0065459795,0.21,0.025559703,0.0,1.8746895,6,74.41475892066956,0.9188331216573715,129
642.82,86016,-0.01576719,0.007830427,0.05,0.026738593,0.0,1.8756304,6,78.0368812084198,0.9213394075632095,135
644.79,90112,-0.013272981,0.00875191,0.07,0.031115916,0.0,1.8346174,6,81.65676498413086,0.8778442814946175,141
639.83,94208,-0.0149275195,0.005820784,0.06,0.022157433,0.0,1.8193657,7,85.27902936935425,0.9217286705970764,148
639.51,98304,-0.0151442215,0.0070251785,0.05,0.021473499,0.0,1.8315662,7,88.89894723892212,0.9330724701285362,155
641.99,102400,-0.014672952,0.005995056,-0.01,0.027855968,0.0,1.8241374,6,92.54198336601257,0.9002172127366066,161
637.35,106496,-0.013146809,0.007190334,0.02,0.028814973,0.0,1.7929599,7,96.17928075790405,0.8806347772479057,168
634.0,110592,-0.015263641,0.007095392,0.06,0.029392796,0.0,1.8057663,6,99.82419180870056,0.8716329485177994,174
636.67,114688,-0.014950506,0.005607459,0.09,0.0252515,0.0,1.8008947,6,103.46103191375732,0.9258124381303787,180
638.72,118784,-0.018098868,0.006376222,0.19,0.025426446,0.0,1.7840238,6,107.27838230133057,0.9057668894529343,186
641.15,122880,-0.015750509,0.006189864,0.23,0.025258023,0.0,1.7439333,6,111.05618906021118,0.909843921661377,192
641.49,126976,-0.016503157,0.0072836424,0.37,0.022898413,0.0,1.7645967,7,115.01180076599121,0.898185670375824,199
646.56,131072,-0.01686018,0.007446685,0.38,0.030219797,0.0,1.7261039,5,118.67332720756531,0.8793177083134651,204
647.58,135168,-0.016617328,0.0063241767,0.24,0.024861613,0.0,1.6962682,7,122.32672762870789,0.9009939059615135,211
650.48,139264,-0.014675317,0.0072440826,0.37,0.026711596,0.0,1.6599121,6,125.99482774734497,0.8977981209754944,217
652.94,143360,-0.015711207,0.006831671,0.27,0.019447178,0.0,1.632713,6,129.63765811920166,0.9069254323840141,223
650.57,147456,-0.016353348,0.007479467,0.5,0.024516853,0.0,1.5927417,7,133.27621817588806,0.8981717899441719,230
648.46,151552,-0.014700899,0.005284232,0.51,0.026597714,0.0,1.6281474,6,136.87980914115906,0.9026769995689392,236
654.69,155648,-0.0180537,0.0060057137,0.46,0.026916694,0.0,1.6201469,5,140.48181009292603,0.8952653855085373,241
651.77,159744,-0.015168945,0.0069847982,0.63,0.02893962,0.0,1.6113216,7,144.07873582839966,0.8935427516698837,248
660.09,163840,-0.014563734,0.0072323442,0.56,0.027280064,0.0,1.6336627,6,148.03056287765503,0.9062000811100006,254
662.67,167936,-0.017215854,0.0068329414,0.63,0.020446757,0.0,1.6058449,6,151.77415919303894,0.9243937432765961,260
668.23,172032,-0.018862555,0.009688715,0.61,0.025834188,0.0,1.598881,6,155.42996859550476,0.9040622636675835,266
668.37,176128,-0.016212221,0.0065703867,0.57,0.02689547,0.0,1.6142486,6,159.04479050636292,0.919583335518837,272
666.3,180224,-0.019093076,0.0076524657,0.62,0.023699358,0.0,1.5602189,6,162.99316787719727,0.9204487949609756,278
665.32,184320,-0.018098861,0.006249017,0.67,0.022097077,0.0,1.5346084,6,167.04354691505432,0.9196324497461319,284
662.44,188416,-0.015447474,0.0056966655,0.44,0.026958574,0.0,1.5903167,7,171.09502696990967,0.9088281020522118,291
663.26,192512,-0.014372543,0.00523126,0.3,0.023422198,0.0,1.5707252,6,175.15202927589417,0.8980019465088844,297
663.03,196608,-0.017462682,0.0072159236,0.25,0.022363564,0.0,1.5148377,6,179.2067210674286,0.9148177579045296,303
664.34,200704,-0.015182954,0.0066200076,0.25,0.0243548,0.0,1.5214252,7,183.25765681266785,0.9159726500511169,310
659.52,204800,-0.014852876,0.0060052625,0.3,0.0284357,0.0,1.4955407,6,187.31318759918213,0.9128986969590187,316
653.93,208896,-0.016668752,0.008155399,0.28,0.022589786,0.0,1.4736015,7,191.3652262687683,0.9242682531476021,323
651.9,212992,-0.018594297,0.0061883754,0.11,0.024312505,0.0,1.5065308,7,195.4160177707672,0.9179845452308655,330
651.22,217088,-0.018998604,0.0071650273,0.16,0.021767769,0.0,1.4805726,6,199.4717400074005,0.9078224152326584,336
647.81,221184,-0.0170795,0.007298062,0.13,0.02465129,0.0,1.4567046,6,203.51830506324768,0.877271756529808,342
657.99,225280,-0.016327918,0.0075813374,0.09,0.026218932,0.0,1.4046307,6,207.57683062553406,0.8973135948181152,348
655.76,229376,-0.019473437,0.007199493,0.07,0.022656644,0.0,1.4409798,6,211.6372218132019,0.8909614011645317,354
652.69,233472,-0.015435062,0.005584839,0.09,0.027074408,0.0,1.401339,6,215.69714975357056,0.875666618347168,360
652.58,237568,-0.01859058,0.0063171326,0.1,0.03593421,0.0,1.420929,6,219.7569031715393,0.8493572324514389,366
649.69,241664,-0.018358592,0.007687927,0.42,0.026375493,0.0,1.406385,7,223.39359664916992,0.8799874633550644,373
651.84,245760,-0.017843422,0.0069845244,0.29,0.023192205,0.0,1.4087969,5,227.00627517700195,0.8737077862024307,378
655.52,249856,-0.017211558,0.008528675,0.25,0.02248016,0.0,1.4017917,6,230.61305165290833,0.9160269275307655,384
657.32,253952,-0.015729163,0.0066115404,0.28,0.021201624,0.0,1.4035056,6,234.2151234149933,0.9042274951934814,390
665.5,258048,-0.018538572,0.006472812,0.48,0.020582074,0.0,1.393625,6,237.81692242622375,0.9136076867580414,396
664.31,262144,-0.018202322,0.0070790704,0.57,0.019937934,0.0,1.3499112,6,241.42075324058533,0.9128087535500526,402
672.15,266240,-0.019271554,0.007885165,0.63,0.028269721,0.0,1.3333151,5,245.0222156047821,0.8827033340930939,407
670.38,270336,-0.016578678,0.006145313,0.64,0.026836313,0.0,1.3052838,6,248.75247979164124,0.8918957859277725,413
674.05,274432,-0.01713318,0.0060259323,0.71,0.026369896,0.0,1.2710212,7,252.4981541633606,0.883926048874855,420
678.05,278528,-0.017221881,0.0058370465,0.61,0.027045397,0.0,1.2838724,6,256.4010558128357,0.8759129568934441,426
685.19,282624,-0.015262088,0.0059438967,0.67,0.032846577,0.0,1.2801641,5,260.327157497406,0.8432275503873825,431
692.08,286720,-0.017439764,0.0055459235,0.74,0.024834378,0.0,1.2563422,6,264.291867017746,0.8714081645011902,437
691.9,290816,-0.016358914,0.006525522,0.8,0.022407789,0.0,1.2175869,6,267.90674591064453,0.8863311558961868,443
695.5,294912,-0.0173247,0.004932144,0.65,0.022083592,0.0,1.2337701,5,271.53065371513367,0.8431736379861832,448
703.54,299008,-0.018642927,0.007017478,0.7,0.020581292,0.0,1.23148,5,275.5326042175293,0.8724149316549301,453
703.27,303104,-0.018162232,0.0064491364,0.49,0.020189324,0.0,1.2034047,6,279.5854015350342,0.9098645076155663,459
701.86,307200,-0.015745541,0.006333252,0.52,0.02041619,0.0,1.2237278,6,283.36953687667847,0.8955730125308037,465
702.15,311296,-0.017895522,0.0067002047,0.46,0.020004861,0.0,1.209241,6,286.9916310310364,0.913379579782486,471
707.41,315392,-0.016852757,0.007480652,0.35,0.01980536,0.0,1.19102,6,290.6102693080902,0.9176309630274773,477
707.84,319488,-0.017154735,0.0052519008,0.4,0.026434692,0.0,1.2017833,5,294.21503949165344,0.874015748500824,482
709.27,323584,-0.017874079,0.0065095224,0.43,0.023172166,0.0,1.2341723,7,297.8106310367584,0.883303128182888,489
705.83,327680,-0.019077634,0.0057389303,0.38,0.015834372,0.0,1.2532501,6,301.40988850593567,0.9299098029732704,495
703.04,331776,-0.01806197,0.0054441895,0.46,0.019933976,0.0,1.2262101,6,305.0121943950653,0.9122772291302681,501
707.66,335872,-0.020314202,0.009399395,0.48,0.025911305,0.0,1.2535692,5,308.669517993927,0.8659899979829788,506
707.55,339968,-0.017376892,0.006479576,0.52,0.022031741,0.0,1.2045451,6,312.3972997665405,0.8710983246564865,512
712.33,344064,-0.017790424,0.0064988094,0.51,0.030633261,0.0,1.1969492,5,316.14162373542786,0.8580024838447571,517
712.39,348160,-0.0203088,0.0076248976,0.53,0.026492845,0.0,1.170567,7,319.75978422164917,0.8647278994321823,524
700.42,352256,-0.01799518,0.00641949,0.68,0.024920821,0.0,1.1553892,7,323.37934970855713,0.8967602327466011,531
696.24,356352,-0.01963368,0.007047074,0.71,0.016461365,0.0,1.1561224,6,327.0059323310852,0.921501912176609,537
694.64,360448,-0.018568942,0.0066658678,0.76,0.02117414,0.0,1.1474824,6,330.7364456653595,0.9105290994048119,543
688.36,364544,-0.018669236,0.0051255426,0.9,0.025697451,0.0,1.1387529,6,334.4174644947052,0.8944417908787727,549
684.21,368640,-0.020887947,0.007573357,0.91,0.024106942,0.0,1.1373309,6,338.21857142448425,0.8926634788513184,555
689.09,372736,-0.018239293,0.0058833193,0.86,0.023484917,0.0,1.175562,5,341.8071086406708,0.8692697733640671,560
691.27,376832,-0.01605572,0.0047207503,0.97,0.019251283,0.0,1.1737912,6,345.40093779563904,0.9046542644500732,566
691.56,380928,-0.020047585,0.006076921,0.88,0.025479948,0.0,1.1638147,6,349.27864837646484,0.8856525123119354,572
691.63,385024,-0.020144043,0.006815095,0.9,0.017963141,0.0,1.1367297,6,352.89580821990967,0.9149389490485191,578
685.29,389120,-0.018945513,0.007395918,0.87,0.021685153,0.0,1.1553551,6,356.5021026134491,0.9023943617939949,584
684.51,393216,-0.01949689,0.0068131518,0.9,0.0163152,0.0,1.1366875,6,360.11510276794434,0.8916657343506813,590
688.11,397312,-0.019460913,0.0082626315,0.91,0.026477369,0.0,1.1033026,6,363.75764441490173,0.8810432106256485,596
687.03,401408,-0.019755675,0.0068599274,0.91,0.023750568,0.0,1.1000103,6,367.36665177345276,0.9138910248875618,602
674.7,405504,-0.017253391,0.007783865,0.86,0.02134576,0.0,1.092466,7,370.97218918800354,0.9068441018462181,609
670.92,409600,-0.018814044,0.0062704314,0.86,0.021802522,0.0,1.0787357,6,374.6598415374756,0.911621943116188,615
677.65,413696,-0.02018902,0.0062358663,0.79,0.022423128,0.0,1.0790035,5,378.26580286026,0.9060788452625275,620
685.7,417792,-0.018255891,0.0052544624,0.81,0.018083736,0.0,1.0651575,6,381.8826160430908,0.9121295511722565,626
696.72,421888,-0.016410764,0.006509766,0.78,0.02483593,0.0,1.0657389,5,385.6487293243408,0.8688773810863495,631
701.09,425984,-0.019236272,0.006899074,0.77,0.028710142,0.0,1.0903856,5,389.2758514881134,0.8751891627907753,636
698.31,430080,-0.018743098,0.005873787,0.83,0.023350416,0.0,1.0693952,6,392.9339966773987,0.9013859033584595,642
701.86,434176,-0.018868819,0.0066240816,0.85,0.021298625,0.0,1.0555968,6,396.9980959892273,0.8796866238117218,648
700.49,438272,-0.022207905,0.007041847,0.9,0.025278967,0.0,1.0689415,6,401.0623245239258,0.8625722378492355,654
695.19,442368,-0.02441024,0.007190999,1.07,0.017000582,0.0,1.0753981,6,405.115514755249,0.9068533107638359,660
694.98,446464,-0.01923959,0.0056504384,1.0,0.024210922,0.0,1.0741186,6,409.1723368167877,0.903411515057087,666
697.62,450560,-0.021277163,0.005680269,0.98,0.036827594,0.0,1.0880151,6,413.23320603370667,0.8329368978738785,672
695.47,454656,-0.020775136,0.0059358957,0.95,0.02666848,0.0,1.0868877,6,417.2948389053345,0.858073279261589,678
698.62,458752,-0.020033823,0.006476839,0.98,0.031509273,0.0,1.0530092,6,421.34510469436646,0.8296206891536713,684
705.34,462848,-0.019105269,0.005366644,1.07,0.02411491,0.0,1.0463244,5,425.399046421051,0.8667453229427338,689
704.97,466944,-0.018813781,0.005251854,0.92,0.02744485,0.0,1.0469428,6,429.45072841644287,0.8710357993841171,695
703.77,471040,-0.019174203,0.0067298366,0.94,0.019762246,0.0,1.0231465,6,433.50085282325745,0.8710297793149948,701
707.4,475136,-0.021524917,0.00769281,1.08,0.026144866,0.0,1.0267997,6,437.5576844215393,0.8494716137647629,707
712.09,479232,-0.019612558,0.006252518,1.15,0.016384004,0.0,1.0142949,5,441.59528493881226,0.8907369375228882,712
709.4,483328,-0.020087074,0.00639547,1.13,0.021024086,0.0,1.0082753,7,445.6416697502136,0.859333261847496,719
706.45,487424,-0.019445485,0.0077231745,1.13,0.020182848,0.0,0.9999751,6,449.70579648017883,0.8536567091941833,725
701.74,491520,-0.019801514,0.006495117,1.16,0.019291837,0.0,1.0177236,5,453.76200890541077,0.8631045818328857,730
704.15,495616,-0.018186323,0.0062941695,1.12,0.022733752,0.0,0.98802996,5,457.8178381919861,0.8300295472145081,735
711.72,499712,-0.021144789,0.0066490415,1.06,0.018595666,0.0,0.979553,5,461.8637869358063,0.8924787044525146,740
713.66,503808,-0.018666947,0.0075423624,1.08,0.019288406,0.0,0.95341444,5,465.9127311706543,0.8953426852822304,745
713.28,507904,-0.02023222,0.0068130353,1.1,0.024585668,0.0,0.93420064,6,469.9662103652954,0.829672634601593,751
717.99,512000,-0.018933835,0.006235317,1.08,0.028065534,0.0,0.9186285,6,474.0122094154358,0.8350970596075058,757
720.12,516096,-0.018049475,0.0068007624,1.06,0.028669275,0.0,0.9035559,5,478.06491255760193,0.836791381239891,762
722.18,520192,-0.019092353,0.0061211567,1.08,0.018902969,0.0,0.9030086,6,481.94275856018066,0.8704179227352142,768
719.73,524288,-0.017678805,0.005100595,1.35,0.01536131,0.0,0.8762048,7,485.5514416694641,0.8695923835039139,775
713.84,528384,-0.016135212,0.0059434823,1.38,0.018884558,0.0,0.8568868,6,489.24136090278625,0.8932309076189995,781
708.54,532480,-0.018911285,0.0072190203,1.52,0.018120082,0.0,0.8756851,6,492.8508186340332,0.8771717250347137,787
714.9,536576,-0.018657217,0.0059512155,1.58,0.025997454,0.0,0.882659,5,496.45155096054077,0.8414087146520615,792
712.38,540672,-0.018243888,0.0071233464,1.75,0.018371234,0.0,0.8819279,7,500.0527548789978,0.7859847694635391,799
711.6,544768,-0.020382684,0.0068991743,1.71,0.019929586,0.0,0.89594,5,503.69935727119446,0.8323638588190079,804
713.76,548864,-0.02149277,0.0067500668,1.68,0.02075722,0.0,0.898787,6,507.30767011642456,0.8410584628582001,810
715.42,552960,-0.020373156,0.006722268,1.58,0.020408772,0.0,0.8920661,6,511.166565656662,0.8818962275981903,816
714.91,557056,-0.024956753,0.0076442147,1.57,0.020596383,0.0,0.92264557,6,515.2181034088135,0.8719886839389801,822
715.54,561152,-0.022083512,0.0071490593,1.5,0.023007827,0.0,0.93076664,6,518.8831963539124,0.8349651098251343,828
707.93,565248,-0.019484878,0.006357589,1.51,0.022414817,0.0,0.9342947,5,522.584939956665,0.7969462722539902,833
706.38,569344,-0.019937187,0.0068094023,1.65,0.025960943,0.0,0.93707234,6,526.3175189495087,0.8370165675878525,839
703.18,573440,-0.020870399,0.007462459,1.72,0.02558478,0.0,0.93718076,6,530.3662900924683,0.8049459010362625,845
705.57,577536,-0.022259936,0.0069482327,1.66,0.02155061,0.0,0.9331036,5,534.4141170978546,0.8295676559209824,850
704.1,581632,-0.022796158,0.0069681956,1.74,0.022416132,0.0,0.9203096,6,538.2397236824036,0.8699099570512772,856
702.08,585728,-0.0205303,0.006415576,1.77,0.030553281,0.0,0.90869254,6,541.849770784378,0.8448078334331512,862
704.22,589824,-0.021549836,0.007395953,1.7,0.021064144,0.0,0.92398316,5,545.4525151252747,0.8853428438305855,867
709.61,593920,-0.021040037,0.006666848,1.66,0.023366481,0.0,0.90470815,5,549.0625646114349,0.8071946352720261,872
713.26,598016,-0.020107454,0.006086518,1.61,0.019770708,0.0,0.91852504,7,552.7971198558807,0.8738715052604675,879
711.94,602112,-0.021320194,0.0065182643,1.62,0.024661044,0.0,0.92278004,6,556.4241921901703,0.8338083624839783,885
717.93,606208,-0.02245719,0.008222985,1.64,0.027777797,0.0,0.92451257,5,560.0595154762268,0.7512878328561783,890
713.26,610304,-0.021082489,0.0073066675,1.63,0.022301633,0.0,0.91826713,6,563.7474212646484,0.8014611750841141,896
712.95,614400,-0.020762268,0.007591766,1.51,0.022127343,0.0,0.8927076,6,567.3692491054535,0.81294284760952,902
714.16,618496,-0.021468688,0.006508682,1.53,0.020942783,0.0,0.89823836,6,571.302746295929,0.8539313673973083,908
715.19,622592,-0.021195814,0.008418048,1.54,0.025529634,0.0,0.915648,5,575.3306429386139,0.7937902361154556,913
721.55,626688,-0.022004683,0.006418492,1.62,0.02681046,0.0,0.90795285,6,579.1068344116211,0.8225604444742203,919
724.59,630784,-0.01957485,0.0067058024,1.59,0.020893376,0.0,0.9049446,5,582.7090187072754,0.7971809059381485,924
726.58,634880,-0.019966805,0.007315793,1.55,0.023503719,0.0,0.8884653,5,586.3131766319275,0.8368135243654251,929
722.86,638976,-0.021972792,0.007029333,1.67,0.018704753,0.0,0.91655594,6,589.9151051044464,0.8635478615760803,935
724.73,643072,-0.02086056,0.0065367687,1.59,0.0216723,0.0,0.89371073,6,593.5259120464325,0.8310498893260956,941
725.58,647168,-0.021085719,0.005693203,1.51,0.02105253,0.0,0.8563899,5,597.1339979171753,0.8185145258903503,946
725.12,651264,-0.021794612,0.0069010137,1.56,0.01867913,0.0,0.8615983,6,600.7445833683014,0.8853035569190979,952
721.95,655360,-0.022858229,0.008054387,1.61,0.021185156,0.0,0.86295825,6,604.3475904464722,0.8185766935348511,958
716.41,659456,-0.021348886,0.006927552,1.72,0.020117845,0.0,0.8708846,6,607.9453275203705,0.8432848751544952,964
718.5,663552,-0.02067221,0.0063727214,1.76,0.02036142,0.0,0.8706504,5,611.5573697090149,0.8120495826005936,969
716.84,667648,-0.022554671,0.0074835382,1.84,0.022104088,0.0,0.87450004,5,615.1597287654877,0.836299255490303,974
731.19,671744,-0.022312125,0.008713714,1.83,0.025220849,0.0,0.87348187,6,618.7691268920898,0.8072160631418228,980
734.34,675840,-0.020537872,0.008674235,1.81,0.017001934,0.0,0.8692536,6,622.3813512325287,0.8762111440300941,986
730.19,679936,-0.018853154,0.0063685556,1.8,0.024517434,0.0,0.846515,4,626.1533410549164,0.8019710332155228,990
734.09,684032,-0.022277748,0.0070493533,1.85,0.01581226,0.0,0.8572892,6,629.7555932998657,0.868161529302597,996
740.15,688128,-0.020199327,0.007080284,1.83,0.01540667,0.0,0.8616631,6,633.3607347011566,0.8989008143544197,1002
739.78,692224,-0.021260401,0.0088649215,1.87,0.01838974,0.0,0.8737717,5,636.9676768779755,0.8713057041168213,1007
741.52,696320,-0.021298114,0.007397441,1.91,0.016263934,0.0,0.8471002,6,640.8792610168457,0.8529497683048248,1013
747.41,700416,-0.022709552,0.0071043307,1.88,0.017706636,0.0,0.8832722,4,644.4742810726166,0.8763344809412956,1017
754.11,704512,-0.022682173,0.007845652,1.8,0.018152108,0.0,0.8607765,5,648.2420630455017,0.8589266538619995,1022
742.32,708608,-0.023280902,0.007939942,1.88,0.015722591,0.0,0.8755654,6,651.8365914821625,0.8920791298151016,1028
750.43,712704,-0.02051787,0.0063260985,1.84,0.017819071,0.0,0.84865004,5,655.4339430332184,0.8436525911092758,1033
755.63,716800,-0.026464513,0.010214803,1.84,0.020227825,0.0,0.8580518,6,659.0454947948456,0.8484650254249573,1039
748.36,720896,-0.022186767,0.007241098,2.01,0.01652451,0.0,0.83677894,6,662.6532979011536,0.8380052447319031,1045
749.65,724992,-0.024578024,0.0072596753,2.14,0.017705148,0.0,0.8279487,6,666.2658755779266,0.7921710014343262,1051
753.97,729088,-0.021951048,0.006688148,2.14,0.02355547,0.0,0.8355641,5,669.8834812641144,0.8035907745361328,1056
754.8,733184,-0.025198683,0.0077459817,2.08,0.024324566,0.0,0.8502465,6,673.5918123722076,0.7523200064897537,1062
753.05,737280,-0.022091081,0.007093121,2.13,0.019977463,0.0,0.87378144,5,677.1913135051727,0.7672632336616516,1067
750.1,741376,-0.024937,0.0066674943,2.16,0.021792764,0.0,0.8719361,6,681.0196733474731,0.844048798084259,1073
741.4,745472,-0.023746597,0.00683506,2.2,0.018732874,0.0,0.8561023,6,684.6254966259003,0.8709222674369812,1079
737.56,749568,-0.024057092,0.007869337,2.28,0.015180228,0.0,0.8614447,6,688.228146314621,0.8451086729764938,1085
730.29,753664,-0.020959718,0.007665106,2.36,0.016584255,0.0,0.8385456,7,691.825208902359,0.8185689300298691,1092
736.84,757760,-0.0225089,0.0077058864,2.34,0.023561716,0.0,0.85869735,4,695.7903826236725,0.795212522149086,1096
734.9,761856,-0.02151224,0.0077050542,2.59,0.019869609,0.0,0.8437546,6,699.6488165855408,0.8145495504140854,1102
733.28,765952,-0.021585433,0.0076906467,2.61,0.013985311,0.0,0.84221643,6,703.288010597229,0.8583018034696579,1108
737.38,770048,-0.023247825,0.008219546,2.62,0.018411301,0.0,0.83720595,5,707.1477570533752,0.812515988945961,1113
732.41,774144,-0.02334163,0.006939234,2.72,0.01715823,0.0,0.85482514,5,711.027987241745,0.8300463557243347,1118
730.37,778240,-0.023260608,0.006286818,2.79,0.018433668,0.0,0.8573622,5,715.0821845531464,0.8281183540821075,1123
727.15,782336,-0.02501528,0.008086406,2.97,0.013912253,0.0,0.8823339,7,719.1347630023956,0.8168201297521591,1130
718.65,786432,-0.023433711,0.0069773155,3.03,0.018878365,0.0,0.8693992,6,723.1819999217987,0.8154219090938568,1136
712.96,790528,-0.025262443,0.007128621,3.1,0.018554611,0.0,0.86249006,6,727.2323513031006,0.7926429659128189,1142
717.3,794624,-0.021718847,0.0066224984,3.07,0.01989118,0.0,0.8629126,6,731.0937902927399,0.7915832698345184,1148
708.05,798720,-0.024970768,0.00923197,3.09,0.01362347,0.0,0.84642756,6,734.6982977390289,0.834141418337822,1154
703.92,802816,-0.024015212,0.006028217,3.23,0.01543632,0.0,0.84300613,7,738.3004915714264,0.8277478218078613,1161
699.79,806912,-0.023932602,0.007584914,3.24,0.017455177,0.0,0.8492212,6,741.9218776226044,0.7922069579362869,1167
702.64,811008,-0.021127906,0.0065672076,3.23,0.018099869,0.0,0.8450681,5,745.7288722991943,0.7773518711328506,1172
708.81,815104,-0.023863023,0.009922972,3.21,0.026722552,0.0,0.89146227,5,749.7776699066162,0.793380931019783,1177
712.1,819200,-0.023516513,0.008504349,3.21,0.017115846,0.0,0.89565104,6,753.8237874507904,0.8436320126056671,1183
722.28,823296,-0.028122036,0.007943347,3.04,0.024472326,0.0,0.8886443,5,757.5275635719299,0.7553769052028656,1188
720.29,827392,-0.022730192,0.0062000845,3.07,0.020410331,0.0,0.8821371,5,761.1795847415924,0.7823382616043091,1193
716.46,831488,-0.022536658,0.0080989,3.09,0.016696135,0.0,0.89602375,6,764.7937505245209,0.8198686242103577,1199
709.84,835584,-0.024494642,0.007372043,3.15,0.018006539,0.0,0.8799942,6,768.736435174942,0.827808752655983,1205
705.25,839680,-0.025315998,0.008589898,3.2,0.0141969025,0.0,0.8942937,7,772.4191637039185,0.7895032912492752,1212
703.57,843776,-0.02732877,0.008057141,3.25,0.018987415,0.0,0.8858804,5,776.078483581543,0.8027021139860153,1217
699.6,847872,-0.026564095,0.008107181,3.23,0.017688282,0.0,0.90257376,6,779.7490432262421,0.8273066282272339,1223
703.96,851968,-0.023583842,0.006796887,3.2,0.021974042,0.0,0.8808016,5,783.4289429187775,0.7877063006162643,1228
707.78,856064,-0.024689903,0.00801035,3.17,0.01908879,0.0,0.89680445,6,787.0415709018707,0.8097958266735077,1234
709.56,860160,-0.025903989,0.008736524,3.14,0.01878135,0.0,0.89822555,5,790.6491515636444,0.8138647377490997,1239
715.59,864256,-0.023999147,0.006950324,3.11,0.026718998,0.0,0.8944721,6,794.3544638156891,0.7408507168292999,1245
719.71,868352,-0.02685468,0.008040304,3.07,0.01630595,0.0,0.88267297,6,797.954085111618,0.8662490844726562,1251
716.63,872448,-0.026044333,0.008220323,3.07,0.02328561,0.0,0.88738346,5,801.5555539131165,0.7591331452131271,1256
719.23,876544,-0.025855416,0.008725517,3.01,0.018621063,0.0,0.88090795,7,805.1556401252747,0.8637142330408096,1263
725.85,880640,-0.022044796,0.0069562234,3.06,0.022075934,0.0,0.89855206,5,808.7579581737518,0.7561200261116028,1268
720.69,884736,-0.022186104,0.008587384,3.06,0.02249334,0.0,0.88472605,6,812.4681437015533,0.8246616125106812,1274
711.15,888832,-0.027809333,0.0073702964,3.14,0.016445141,0.0,0.8972202,6,816.3128125667572,0.8394480049610138,1280
717.55,892928,-0.02425679,0.00936307,3.15,0.023356976,0.0,0.8881213,5,820.156158208847,0.828603520989418,1285
709.55,897024,-0.026259389,0.00922343,3.14,0.020282613,0.0,0.87961465,7,823.9358267784119,0.8066338747739792,1292
718.23,901120,-0.02412147,0.0073648803,3.08,0.022662388,0.0,0.886324,4,827.5478897094727,0.7684755921363831,1296
723.61,905216,-0.023932064,0.0070355306,3.05,0.020771902,0.0,0.8965347,6,831.1540083885193,0.8260688781738281,1302
719.45,909312,-0.025558809,0.009217198,3.04,0.017715603,0.0,0.90135413,6,834.7571973800659,0.8283947259187698,1308
728.63,913408,-0.027159533,0.007132827,2.98,0.017777542,0.0,0.9145251,5,838.3620467185974,0.8189809620380402,1313
731.82,917504,-0.023965111,0.008450545,2.92,0.022586828,0.0,0.898691,5,842.1679763793945,0.7660790681838989,1318
