TimeElapsed,loss_kl,EpThisIter,loss_pol_entpen,TimestepsSoFar,loss_ent,ev_tdlam_before,EpLenMean,loss_vf_loss,EpRewMean,EpisodesSoFar,loss_pol_surr
9839.116695165634,0.0006299268,1,0.0,3792896,0.96795887,-0.8319913148880005,3030.0,6.3315034e-05,-0.04,1737,-0.0054816036
9842.955109119415,0.0005383532,2,0.0,3796992,0.9651808,-0.8872913122177124,3030.0,4.6989462e-05,-0.03,1739,-0.0050683687
10037.840300798416,0.0007444704,1,0.0,3801088,0.91559625,0.2815013527870178,3030.0,0.0034140174,-0.02,1740,-0.0039170827
10041.538976430893,0.0005865321,1,0.0,3805184,0.9312118,0.03133660554885864,3040.0,0.00092807517,-0.02,1741,-0.0040353504
10045.218321561813,0.00069324474,2,0.0,3809280,0.9851613,0.1498742699623108,3030.0,0.0014843388,0.0,1743,-0.003755529
10048.866224527359,0.00071053486,1,0.0,3813376,1.0293119,-0.658462405204773,3030.0,0.00053028663,0.0,1744,-0.0033430136
10052.778388738632,0.0014068198,1,0.0,3817472,1.0121615,0.6382136940956116,3030.0,0.0013215401,-0.01,1745,-0.0033808271
10056.834891080856,0.00065477565,2,0.0,3821568,1.0107517,0.4899900555610657,3030.0,0.0014634528,-0.04,1747,-0.0040545873
10060.897508144379,0.0004788778,1,0.0,3825664,0.91123605,-0.16183841228485107,3030.0,0.00038041023,-0.02,1748,-0.0019060206
10064.644172906876,0.0005248894,1,0.0,3829760,0.9433468,0.6481573581695557,3030.0,0.0025879522,-0.01,1749,-0.0028474187
10068.280401468277,0.00045420486,2,0.0,3833856,0.934393,0.22162365913391113,3030.0,0.0012278054,-0.01,1751,-0.0031211115
10072.079960346222,0.0004746427,1,0.0,3837952,0.90505147,-0.3942786455154419,3030.0,0.0011190855,-0.01,1752,-0.0031291214
10075.838375329971,0.00047302048,2,0.0,3842048,0.98637015,0.21546119451522827,3030.0,0.00077108905,-0.01,1754,-0.0016838997
10079.491638183594,0.0006449535,1,0.0,3846144,0.9070608,0.4977240562438965,3030.0,0.0034633349,0.01,1755,-0.0035466892
10083.128167390823,0.0007924093,1,0.0,3850240,0.91557527,-0.7503464221954346,3030.0,0.000110637826,0.02,1756,-0.004847294
10086.775478601456,0.0006855366,2,0.0,3854336,0.95511544,-0.7520225048065186,3030.0,9.3040275e-05,0.04,1758,-0.0037514437
10090.433098316193,0.0005422186,1,0.0,3858432,0.9782107,0.6126967966556549,3030.0,0.0010535828,0.06,1759,-0.0026796842
10094.268417596817,0.0010968824,1,0.0,3862528,0.98016727,0.48901981115341187,3030.0,0.0012637641,0.05,1760,-0.002841725
10097.994751214981,0.000763917,2,0.0,3866624,0.9213892,0.05534261465072632,3030.0,0.0017356052,0.04,1762,-0.0032787311
10101.64794421196,0.0005745639,1,0.0,3870720,0.90599245,0.45711207389831543,3030.0,0.002680659,0.04,1763,-0.003071994
