fps,explained_variance,nupdates,value_loss,policy_entropy,total_timesteps,ep_reward_mean,ep_len_mean
1074,0.24787843227386475,5300,7.24640631233342e-05,2.0711476802825928,26500,-4.829268292682927,640.5365853658536
1075,-1.421889305114746,5400,0.0022673956118524075,2.048401355743408,27000,-4.833333333333333,636.452380952381
1076,-6.916739463806152,5500,0.0004985093255527318,2.0762550830841064,27500,-4.837209302325581,636.2325581395348
1076,-4.570707321166992,5600,0.003384006442502141,2.0396416187286377,28000,-4.840909090909091,632.9090909090909
1076,0.23870563507080078,5700,0.0002151831577066332,2.0768179893493652,28500,-4.844444444444444,628.5777777777778
1076,-0.6869977712631226,5800,7.187803566921502e-05,2.074943780899048,29000,-4.8478260869565215,625.5869565217391
1076,-0.8534358739852905,5900,8.96187120815739e-05,2.070751428604126,29500,-4.851063829787234,626.4255319148937
1075,-1.2486298084259033,6000,0.0006824365118518472,2.065751314163208,30000,-4.851063829787234,626.4255319148937
1076,-0.36782073974609375,6100,0.0006809358019381762,2.045567750930786,30500,-4.854166666666667,631.4166666666666
1075,-283.2840576171875,6200,0.05437189340591431,2.0541319847106934,31000,-4.857142857142857,628.5918367346939
1075,-58.94251251220703,6300,0.001762112253345549,2.0652358531951904,31500,-4.86,626.94
1075,0.28856295347213745,6400,0.0002697585732676089,2.03231143951416,32000,-4.86,626.94
1075,-12.933966636657715,6500,0.00039725826354697347,2.0578529834747314,32500,-4.862745098039215,628.3725490196078
1075,-0.05288136005401611,6600,1.2651903489313554e-05,2.0571258068084717,33000,-4.865384615384615,627.5192307692307
1075,-0.5163544416427612,6700,0.0004771530511789024,2.065687656402588,33500,-4.867924528301887,624.7169811320755
1075,-4.653135299682617,6800,0.0006897886050865054,2.0355541706085205,34000,-4.87037037037037,623.9814814814815
1075,-6.843293190002441,6900,0.000326010660501197,2.0681514739990234,34500,-4.8545454545454545,623.8545454545455
1075,-39.290035247802734,7000,0.0002911980263888836,2.0282299518585205,35000,-4.857142857142857,624.2321428571429
1075,0.9346462339162827,7100,3.1191229936666787e-06,2.0654594898223877,35500,-4.857142857142857,624.2321428571429
1075,-2.2203402519226074,7200,0.0009363775025121868,2.0422277450561523,36000,-4.842105263157895,627.2280701754386
1075,-6.429474353790283,7300,0.00017822861263994128,2.071096897125244,36500,-4.844827586206897,625.2241379310345
1075,-31.336326599121094,7400,0.0006506394711323082,2.0555837154388428,37000,-4.8474576271186445,623.5084745762712
1075,0.8891917243599892,7500,3.626247416832484e-05,2.0563721656799316,37500,-4.85,624.3166666666667
1075,0.5485985279083252,7600,0.00015568725939374417,2.0587754249572754,38000,-4.85,624.3166666666667
1075,0.5872173607349396,7700,0.0001033899825415574,2.0506792068481445,38500,-4.819672131147541,627.016393442623
1075,-0.15287244319915771,7800,0.00019319514103699476,2.06396484375,39000,-4.819672131147541,627.016393442623
1075,-852.0107421875,7900,0.03060240112245083,2.0592734813690186,39500,-4.806451612903226,629.3225806451613
1075,0.7149876058101654,8000,0.000843650777824223,2.067650556564331,40000,-4.809523809523809,629.9206349206349
1075,-118.32769012451172,8100,0.009505455382168293,2.0723488330841064,40500,-4.8125,626.515625
1075,-35.59097671508789,8200,0.003802616847679019,2.062894105911255,41000,-4.8125,626.515625
1075,-1876.16259765625,8300,0.01251742523163557,2.0347342491149902,41500,-4.815384615384615,633.0615384615385
1075,-1.5527079105377197,8400,0.0003042167518287897,2.0743541717529297,42000,-4.818181818181818,635.969696969697
1076,-76.48017883300781,8500,0.0017534838989377022,2.0488839149475098,42500,-4.82089552238806,633.4328358208955
1076,-16.995540618896484,8600,0.00018607472884468734,2.072843074798584,43000,-4.823529411764706,632.2352941176471
1076,-7.947009086608887,8700,9.602951467968524e-05,2.045710802078247,43500,-4.823529411764706,632.2352941176471
1076,0.4238201975822449,8800,0.067522794008255,2.047496795654297,44000,-4.826086956521739,635.9565217391304
1076,-74.36441040039062,8900,0.0015207224059849977,2.0611748695373535,44500,-4.826086956521739,635.9565217391304
1076,-15.508369445800781,9000,0.0018705265829339623,2.0537922382354736,45000,-4.828571428571428,637.5142857142857
1076,0.9913423927500844,9100,2.3086984583642334e-05,2.060986042022705,45500,-4.802816901408451,640.1830985915493
1077,-7.574654579162598,9200,0.0004303773457650095,2.0656204223632812,46000,-4.805555555555555,637.6111111111111
1078,-49.022945404052734,9300,0.0004759755393024534,2.0553221702575684,46500,-4.808219178082192,635.7808219178082
1078,-10.386378288269043,9400,0.00048163282917812467,2.065086841583252,47000,-4.8108108108108105,634.8783783783783
1079,-1.76639986038208,9500,0.0021478976123034954,2.0672717094421387,47500,-4.8108108108108105,634.8783783783783
1079,-3.600996971130371,9600,0.000328276539221406,2.07062029838562,48000,-4.8,635.7333333333333
1079,-24.354835510253906,9700,0.0003860392898786813,2.0643672943115234,48500,-4.802631578947368,636.1184210526316
1079,-7.434226036071777,9800,0.0005437437212094665,2.0527329444885254,49000,-4.802631578947368,636.1184210526316
1079,0.5627006888389587,9900,0.0001526827982161194,2.062175750732422,49500,-4.805194805194805,638.1688311688312
1079,-30.337820053100586,10000,0.007102297153323889,2.067412853240967,50000,-4.8076923076923075,635.8589743589744
1079,-160.2361602783203,10100,0.0010264760348945856,2.0473408699035645,50500,-4.810126582278481,636.8101265822785
1079,-1.6391324996948242,10200,0.00010316319821868092,2.0669093132019043,51000,-4.8,635.9125
1079,0.9703710246831179,10300,0.0012806466547772288,2.007934808731079,51500,-4.8,635.9125
1078,-3.6959004402160645,10400,0.00011790869757533073,2.058180332183838,52000,-4.790123456790123,638.5185185185185
1078,0.38190680742263794,10500,7.455561717506498e-05,2.0656561851501465,52500,-4.790123456790123,638.5185185185185
1078,-5.771485805511475,10600,0.0016897078603506088,2.069443702697754,53000,-4.7926829268292686,640.5121951219512
1078,0.5328313112258911,10700,6.573717837454751e-05,2.0565390586853027,53500,-4.795180722891566,640.3012048192771
1078,0.6289112567901611,10800,4.757784336106852e-05,2.015120506286621,54000,-4.7976190476190474,640.8809523809524
1078,0.05526202917098999,10900,0.0007332903333008289,2.0625548362731934,54500,-4.8,640.5882352941177
1078,0.33510029315948486,11000,0.001872505759820342,2.0601048469543457,55000,-4.8023255813953485,639.2441860465116
1079,-3.5988283157348633,11100,0.0007401834009215236,2.057955265045166,55500,-4.8023255813953485,639.2441860465116
1079,-1.712615728378296,11200,0.0015977872535586357,2.0576186180114746,56000,-4.804597701149425,639.5172413793103
1080,-0.8748843669891357,11300,0.0008271974511444569,2.0682756900787354,56500,-4.806818181818182,640.0113636363636
1080,-9.241066932678223,11400,0.0008738917531445622,2.073211193084717,57000,-4.797752808988764,639.7640449438202
1081,-0.00991964340209961,11500,0.00014683387416880578,2.0714240074157715,57500,-4.797752808988764,639.7640449438202
1081,-7.556637763977051,11600,0.0004564513510558754,2.072445869445801,58000,-4.8,640.1555555555556
1081,-0.09518122673034668,11700,0.0002542490547057241,2.057539224624634,58500,-4.802197802197802,639.5824175824176
1081,-0.6550548076629639,11800,0.0006636552279815078,2.0713539123535156,59000,-4.804347826086956,640.0
1081,-52.32759475708008,11900,0.0003367423196323216,2.0738348960876465,59500,-4.806451612903226,638.8387096774194
1081,-1.2707417011260986,12000,0.0008342281798832119,2.068817138671875,60000,-4.806451612903226,638.8387096774194
1081,0.13981842994689941,12100,6.578279135283083e-05,2.0742087364196777,60500,-4.808510638297872,639.0531914893617
1081,-1.9494593143463135,12200,0.0020424784161150455,2.040616273880005,61000,-4.810526315789474,637.3263157894737
1081,0.97941561229527,12300,6.608432158827782e-05,2.0029778480529785,61500,-4.8125,637.6354166666666
1081,0.9595736041665077,12400,6.753016350558028e-06,2.0460517406463623,62000,-4.814432989690721,636.1958762886597
1081,-1.069159984588623,12500,0.0005232715047895908,2.0739545822143555,62500,-4.816326530612245,636.6938775510204
1081,0.012683212757110596,12600,0.00017854443285614252,2.055253267288208,63000,-4.818181818181818,635.0909090909091
1081,0.8837642818689346,12700,0.00015316653298214078,2.067507028579712,63500,-4.82,633.05
1081,-4.508785247802734,12800,0.0008760766359046102,2.0739548206329346,64000,-4.82,634.82
1081,0.9570558704435825,12900,9.501334716333076e-06,2.0737204551696777,64500,-4.82,634.11
1081,-18.338415145874023,13000,0.0006371960043907166,2.0580403804779053,65000,-4.82,634.11
1081,0.9494543336331844,13100,3.311164618935436e-05,2.054555892944336,65500,-4.82,636.35
1081,-2.239629030227661,13200,0.0006197702023200691,2.0655224323272705,66000,-4.82,636.78
1081,-2.01501727104187,13300,0.0003513745905365795,2.0761590003967285,66500,-4.82,636.78
1082,0.7311059534549713,13400,0.0006698825163766742,2.0657460689544678,67000,-4.82,639.78
1082,-3.1483545303344727,13500,0.000347293505910784,2.0690550804138184,67500,-4.82,637.67
1082,0.8399723470211029,13600,0.00017959096294362098,2.064096212387085,68000,-4.83,638.03
1082,-1.8959689140319824,13700,6.595546437893063e-05,2.0580215454101562,68500,-4.83,638.0
1082,-0.3325289487838745,13800,9.139665780821815e-05,2.071174144744873,69000,-4.83,638.0
1082,0.702612966299057,13900,0.0005401606322266161,2.0335636138916016,69500,-4.84,637.21
1082,0.11126220226287842,14000,0.00039838458178564906,2.070591449737549,70000,-4.84,638.29
1082,-2.8483052253723145,14100,0.0005170306540094316,2.0595250129699707,70500,-4.84,638.29
1082,-5.448795318603516,14200,0.00021971373644191772,2.0680384635925293,71000,-4.84,641.46
1082,0.7341965138912201,14300,0.00038405993836931884,2.044689655303955,71500,-4.84,637.22
1082,0.17057347297668457,14400,0.00016310514183714986,2.0288100242614746,72000,-4.84,637.26
1082,-0.7562401294708252,14500,0.0001197948440676555,2.077929973602295,72500,-4.84,638.3
1082,-1.109802484512329,14600,9.136147855315357e-05,2.032139539718628,73000,-4.84,638.3
1082,-1.4581904411315918,14700,4.5464163122233e-05,2.0735840797424316,73500,-4.84,640.72
1082,-0.6893682479858398,14800,0.0003712759935297072,2.071099281311035,74000,-4.84,643.13
1082,-1.473496437072754,14900,0.0013889195397496223,2.069584608078003,74500,-4.84,642.62
1082,-6.837033271789551,15000,0.0002121554862242192,2.0666089057922363,75000,-4.84,642.67
1082,-29.210277557373047,15100,0.00031674173078499734,2.0695483684539795,75500,-4.84,642.67
1082,-2.323181629180908,15200,0.0020103289280086756,2.0743253231048584,76000,-4.82,643.34
1082,-67.03465270996094,15300,0.00048375813639722764,2.0747857093811035,76500,-4.82,644.46
1082,-18.846172332763672,15400,0.0004987778957001865,2.071845293045044,77000,-4.82,644.46
1082,-0.44983887672424316,15500,0.0001411388802807778,2.061870574951172,77500,-4.82,646.2
1081,-10.70820140838623,15600,0.0004736115806736052,2.070549249649048,78000,-4.82,644.78
1081,0.1585291624069214,15700,0.0002956039388664067,2.071413516998291,78500,-4.82,644.31
1081,-4.296463489532471,15800,0.0005704059731215239,2.056391954421997,79000,-4.81,644.61
1081,-0.5448727607727051,15900,0.00010305555770173669,2.0722718238830566,79500,-4.81,644.78
1081,-0.28325116634368896,16000,0.00014189585635904223,2.068852186203003,80000,-4.81,644.78
1081,0.3090682029724121,16100,0.00017999489500653,2.0758731365203857,80500,-4.81,641.84
1081,0.8506459891796112,16200,0.00010295603715348989,2.014174222946167,81000,-4.81,638.74
1081,-0.1353294849395752,16300,0.00016015948494896293,2.0618748664855957,81500,-4.81,633.53
1081,0.048188626766204834,16400,0.00035895081236958504,2.0768322944641113,82000,-4.81,635.21
1081,-706.2183837890625,16500,0.017634961754083633,2.0636730194091797,82500,-4.81,633.33
1081,0.412550151348114,16600,2.111052890541032e-05,2.063406229019165,83000,-4.81,629.67
1081,-7.425905227661133,16700,0.000655552779790014,2.076364755630493,83500,-4.81,628.22
1081,-4.837803363800049,16800,0.0008326765964739025,2.066923141479492,84000,-4.81,627.0
1082,0.617802768945694,16900,2.0252757167327218e-05,2.0734007358551025,84500,-4.81,627.0
1081,0.2655123472213745,17000,0.000495039508678019,2.0387020111083984,85000,-4.82,627.71
1081,0.8991361483931541,17100,0.9583989977836609,1.9924618005752563,85500,-4.83,625.6
1081,-61.1309700012207,17200,0.004482289310544729,2.05303692817688,86000,-4.83,625.71
1081,-2.7863924503326416,17300,0.0011580208083614707,2.067521333694458,86500,-4.83,626.55
1081,0.49935436248779297,17400,1.3538328857976012e-05,2.0658621788024902,87000,-4.83,626.55
1081,0.8569038659334183,17500,4.719576827483252e-05,2.0731399059295654,87500,-4.83,626.15
1081,0.902463972568512,17600,6.027058043400757e-05,2.0690770149230957,88000,-4.82,626.03
1081,-0.4646366834640503,17700,0.00013147364370524883,2.0730397701263428,88500,-4.82,625.33
1082,-65.48372650146484,17800,0.0007388062658719718,2.0693612098693848,89000,-4.82,625.19
1082,-0.8858884572982788,17900,0.00018656696192920208,2.0710010528564453,89500,-4.82,625.85
1082,-7.575192451477051,18000,0.0006437487900257111,2.067756175994873,90000,-4.82,625.93
1082,0.35340744256973267,18100,0.15204490721225739,2.0254180431365967,90500,-4.82,625.93
1081,-0.06385862827301025,18200,0.0006519443122670054,2.0690808296203613,91000,-4.82,627.44
1081,0.8733392953872681,18300,0.0015447672922164202,2.039623260498047,91500,-4.82,627.45
1082,-0.25358569622039795,18400,0.00014429718430619687,2.0405681133270264,92000,-4.82,628.68
1082,0.3118971586227417,18500,0.19980517029762268,2.0540764331817627,92500,-4.82,628.37
1082,0.6952402293682098,18600,4.366271969047375e-05,2.0634562969207764,93000,-4.82,624.38
1082,0.42633020877838135,18700,0.00011158343113493174,2.048624038696289,93500,-4.82,626.44
1082,0.9647849909961224,18800,4.084336524101673e-06,2.0489401817321777,94000,-4.82,625.82
1082,-1.92445707321167,18900,0.0009533265838399529,2.013181209564209,94500,-4.82,623.91
1082,0.29674971103668213,19000,8.863941911840811e-05,2.063843011856079,95000,-4.82,623.91
1082,0.21585345268249512,19100,0.00028977077454328537,2.0754001140594482,95500,-4.82,623.46
1082,-0.0892488956451416,19200,1.8444377928972244e-05,2.0763790607452393,96000,-4.82,623.46
1082,-5.053492069244385,19300,0.001013258472084999,2.0599024295806885,96500,-4.81,626.2
1082,0.6279611587524414,19400,0.0004305535403545946,2.0658774375915527,97000,-4.82,624.88
1082,-0.19527018070220947,19500,0.0003968673700001091,2.0763332843780518,97500,-4.82,624.88
1082,-2.7066121101379395,19600,0.00037839580909349024,2.0450642108917236,98000,-4.82,625.89
1082,-1.498481035232544,19700,0.0011172028025612235,2.0670459270477295,98500,-4.83,625.17
1081,-0.04918670654296875,19800,0.0006923594046384096,2.07605242729187,99000,-4.83,625.62
1081,0.018947184085845947,19900,0.0002339244820177555,2.022143602371216,99500,-4.83,625.98
230,-16.149791717529297,20000,0.0010250575141981244,2.0610899925231934,100000,-4.83,625.98
231,-0.6441841125488281,20100,0.000302168627968058,2.0741169452667236,100500,-4.83,624.01
232,-0.899829626083374,20200,0.00020017821225337684,2.0414493083953857,101000,-4.83,624.01
233,0.3843269944190979,20300,8.136496762745082e-05,2.072864532470703,101500,-4.84,622.65
233,-0.20035946369171143,20400,0.0006440745783038437,2.0579731464385986,102000,-4.85,621.87
234,-0.21129333972930908,20500,0.0004677153192460537,2.028665542602539,102500,-4.85,621.87
235,0.7623580247163773,20600,4.57228634331841e-05,2.053593158721924,103000,-4.85,623.62
236,-1.1070842742919922,20700,0.00017652077076490968,2.076885223388672,103500,-4.85,623.9
237,-0.5446901321411133,20800,5.745518865296617e-05,2.0621182918548584,104000,-4.85,618.67
238,-2.4209959506988525,20900,0.0007683154544793069,2.0763485431671143,104500,-4.85,615.35
239,-1.4674415588378906,21000,0.0010382592445239425,2.0718021392822266,105000,-4.85,615.35
240,0.3531997799873352,21100,0.00030703312950208783,2.0739665031433105,105500,-4.84,619.78
241,0.8116928339004517,21200,6.227635458344594e-05,2.055861234664917,106000,-4.84,619.19
241,-0.12271463871002197,21300,0.00021698474301956594,2.0706779956817627,106500,-4.84,616.65
242,0.29469698667526245,21400,0.0001010003179544583,2.0346765518188477,107000,-4.84,614.85
243,-22.500076293945312,21500,0.0005627026548609138,2.061894416809082,107500,-4.84,614.85
244,-204.88833618164062,21600,0.0014608216006308794,2.071357488632202,108000,-4.86,616.51
245,-0.04038989543914795,21700,0.16152137517929077,1.9378554821014404,108500,-4.86,616.51
246,-3.127592086791992,21800,0.0006156123126856983,2.076326370239258,109000,-4.85,621.95
247,-0.07182300090789795,21900,0.32703593373298645,2.00620698928833,109500,-4.85,621.95
248,0.13624578714370728,22000,0.0006858473643660545,2.054124355316162,110000,-4.84,623.88
248,0.07445943355560303,22100,5.1038001402048394e-05,2.054781675338745,110500,-4.85,621.77
249,0.9943047324195504,22200,3.7184775010246085e-06,1.9995384216308594,111000,-4.85,621.77
250,0.2020268440246582,22300,0.000598575861658901,1.9677231311798096,111500,-4.85,622.67
251,0.4267148971557617,22400,8.809296559775248e-05,1.9858322143554688,112000,-4.85,620.32
252,-0.4024953842163086,22500,0.00012253296154085547,2.064483880996704,112500,-4.85,620.67
253,0.8618489801883698,22600,3.222962186555378e-05,1.9517501592636108,113000,-4.85,620.67
254,-2.9089136123657227,22700,0.00024794365162961185,2.0771520137786865,113500,-4.85,620.81
255,0.033791422843933105,22800,0.00010364875197410583,1.9997161626815796,114000,-4.86,622.39
255,0.9306265786290169,22900,3.120605833828449e-05,2.0556564331054688,114500,-4.87,619.54
256,0.7830951362848282,23000,3.430422657402232e-05,2.066403865814209,115000,-4.87,616.09
257,-0.9125996828079224,23100,0.0006081970641389489,2.0477497577667236,115500,-4.87,615.05
258,0.02810359001159668,23200,0.0010441888589411974,2.019084930419922,116000,-4.87,613.29
259,-0.533998966217041,23300,0.00021903685410507023,2.069964647293091,116500,-4.87,612.67
260,-2.1197922229766846,23400,0.0004545034025795758,2.06184458732605,117000,-4.87,612.67
261,0.3943871855735779,23500,0.0021685778629034758,2.0610404014587402,117500,-4.87,614.58
261,-0.8379538059234619,23600,0.00024377051158808172,2.073436737060547,118000,-4.87,612.76
262,0.6227721273899078,23700,0.0005783714586868882,2.053989887237549,118500,-4.87,613.02
263,-0.2551232576370239,23800,0.00012081272143404931,2.0737545490264893,119000,-4.88,611.31
264,-1.1724302768707275,23900,0.0001502416853327304,2.0570578575134277,119500,-4.88,611.65
265,-0.18115699291229248,24000,0.0004078181809745729,2.0721771717071533,120000,-4.88,611.72
266,0.28800952434539795,24100,6.0589292843360454e-05,2.059638500213623,120500,-4.88,611.72
267,-5.443244934082031,24200,0.0008259516325779259,2.0620293617248535,121000,-4.88,610.79
267,0.9571183286607265,24300,0.0010571441380307078,2.040497064590454,121500,-4.88,610.7
268,-1.0420193672180176,24400,0.00028805178590118885,2.057007312774658,122000,-4.88,612.24
269,-1.549846887588501,24500,0.0002762448857538402,2.050987958908081,122500,-4.88,612.51
270,-0.13673877716064453,24600,0.0004229848273098469,2.0460734367370605,123000,-4.88,611.01
271,-9.881051063537598,24700,0.00017408764688298106,2.0637001991271973,123500,-4.88,611.01
272,0.5554504096508026,24800,0.0006836834945715964,2.0701866149902344,124000,-4.88,611.01
272,-2.251347064971924,24900,0.0018657793989405036,2.063737392425537,124500,-4.88,617.24
273,-5.442147254943848,25000,6.0490558098535985e-05,2.0708365440368652,125000,-4.87,617.04
274,-0.46152472496032715,25100,0.00017037612269632518,2.067199230194092,125500,-4.86,619.14
275,0.8480804860591888,25200,3.655302862171084e-05,2.073026418685913,126000,-4.86,620.26
276,-0.19288694858551025,25300,0.0010127953719347715,2.059208631515503,126500,-4.86,618.12
276,0.41099077463150024,25400,0.00023758062161505222,2.061422824859619,127000,-4.86,618.12
277,-2.1394340991973877,25500,0.0002894736535381526,2.07639217376709,127500,-4.86,619.46
278,-14.233479499816895,25600,0.00025488968822173774,2.0705063343048096,128000,-4.86,620.72
279,-3.422118663787842,25700,0.0005831284797750413,2.071866989135742,128500,-4.86,619.18
280,0.6525650024414062,25800,0.00011271513358224183,2.0210154056549072,129000,-4.86,615.8
281,-44.478660583496094,25900,0.003761902917176485,2.0563814640045166,129500,-4.86,615.85
281,-7.77493953704834,26000,9.202766523230821e-05,2.075702667236328,130000,-4.86,615.85
282,-1.3244986534118652,26100,0.00013990816660225391,2.070488691329956,130500,-4.86,617.17
283,0.9314824342727661,26200,1.7096372175728902e-05,2.056445598602295,131000,-4.86,618.67
284,-57.86874008178711,26300,0.008383328095078468,2.0645029544830322,131500,-4.86,618.67
285,-2.674250602722168,26400,0.00018750572053249925,2.0661797523498535,132000,-4.86,617.39
285,-1284.3275146484375,26500,0.08320996910333633,2.0682339668273926,132500,-4.86,616.92
286,-5.159895420074463,26600,0.00030656607123091817,2.061265230178833,133000,-4.86,615.52
287,-11.924986839294434,26700,0.0003251793677918613,2.0503923892974854,133500,-4.85,616.93
288,-5.639277935028076,26800,0.0019929111003875732,2.0448238849639893,134000,-4.85,616.93
289,-2.4580156803131104,26900,0.0007087958510965109,2.047076463699341,134500,-4.84,622.34
289,-6.499639511108398,27000,0.00017208447388838977,2.065769910812378,135000,-4.84,622.34
290,-5.390375137329102,27100,0.0003224035317543894,2.0655550956726074,135500,-4.85,624.42
291,-28.596506118774414,27200,0.0011170654324814677,2.0565857887268066,136000,-4.85,622.28
292,-2.5010974407196045,27300,0.00023280324239749461,2.0412027835845947,136500,-4.85,618.42
292,0.38956254720687866,27400,4.242952127242461e-05,2.0693984031677246,137000,-4.85,618.42
293,-0.43726086616516113,27500,0.0013294562231749296,2.062185525894165,137500,-4.85,622.02
294,-3.4338793754577637,27600,0.0010608673328533769,2.0722672939300537,138000,-4.85,624.04
295,0.10042595863342285,27700,0.16845528781414032,2.0497608184814453,138500,-4.88,620.72
296,0.7712619751691818,27800,0.0001124566188082099,2.0699973106384277,139000,-4.88,619.76
296,-9.01156234741211,27900,0.00012385656009428203,2.071741819381714,139500,-4.88,617.07
297,0.44704484939575195,28000,1.726542177493684e-05,2.071685314178467,140000,-4.88,617.07
298,0.9955030838027596,28100,6.478888963101781e-07,2.0591444969177246,140500,-4.88,618.61
299,-2.561161994934082,28200,0.0008667550864629447,2.072371006011963,141000,-4.88,620.52
299,-0.08044373989105225,28300,0.0004933782620355487,2.077186107635498,141500,-4.89,619.02
300,-1.8628385066986084,28400,7.143754919525236e-05,2.0682380199432373,142000,-4.89,616.35
301,0.6792689859867096,28500,4.713931048172526e-05,2.0769901275634766,142500,-4.88,617.19
302,-3776.5634765625,28600,0.21744081377983093,2.045436382293701,143000,-4.88,617.19
303,-3.953841209411621,28700,0.00028937216848134995,2.0759732723236084,143500,-4.88,619.35
