loss_pol_surr,loss_pol_entpen,loss_ent,EpThisIter,TimestepsSoFar,loss_kl,TimeElapsed,ev_tdlam_before,EpisodesSoFar,loss_vf_loss,EpRewMean,EpLenMean
-0.0026390702,-0.020789728,2.0789728,0,256,0.00044842158,4.053587913513184,-0.16812241077423096,0,0.021734111,,
-0.004849918,-0.02078126,2.078126,0,512,0.0005216645,5.47509241104126,0.24515336751937866,0,0.026557084,,
-0.003401299,-0.020770092,2.0770092,1,768,0.00041797757,7.183334112167358,0.6042037010192871,1,0.027408333,-5.0,653.0
0.00041614473,-0.0207686,2.07686,0,1024,6.009359e-05,8.449462890625,0.6672697365283966,1,0.023340855,-5.0,653.0
