TimestepsSoFar,EpThisIter,EpisodesSoFar,meankl,entloss,optimgain,EpLenMean,TimeElapsed,entropy,explained_variance_tdlam_before,EpRewMean,surrgain
72704,0,117,0.009327514,0.0,0.06589759,611.925,51.5251407623291,1.8596326,0.6137397587299347,-4.925,0.06589759
73728,3,120,0.008731664,0.0,0.04446294,613.75,52.265286445617676,1.8407038,0.7046095728874207,-4.925,0.04446294
74752,1,121,0.009296017,0.0,0.072119474,619.575,53.00275921821594,1.8627777,0.7202177345752716,-4.925,0.072119474
75776,1,122,0.010342533,0.0,0.061053745,625.75,53.86475396156311,1.8528185,0.5963776111602783,-4.925,0.061053745
76800,2,124,0.00813588,0.0,0.0559287,631.375,54.64446210861206,1.8481209,0.7093638181686401,-4.875,0.0559287
77824,2,126,0.009369589,0.0,0.07175313,633.45,55.38108706474304,1.8497324,0.8555688112974167,-4.9,0.07175313
78848,2,128,0.009368837,0.0,0.057173796,627.325,56.12057399749756,1.8593776,0.8152792155742645,-4.925,0.057173796
79872,1,129,0.010896011,0.0,0.059527114,620.275,56.8924298286438,1.8578308,0.7168653011322021,-4.925,0.059527114
80896,2,131,0.0082707815,0.0,0.056538947,608.85,57.78424882888794,1.8561842,0.7712956219911575,-4.9,0.056538947
81920,2,133,0.009627431,0.0,0.055580176,608.875,58.53235197067261,1.876174,0.8131068348884583,-4.9,0.055580176
82944,1,134,0.009211035,0.0,0.06673257,613.95,59.230401277542114,1.8260708,0.6090154349803925,-4.9,0.06673257
83968,2,136,0.008601194,0.0,0.052019566,614.8,59.925638914108276,1.82215,0.6917209327220917,-4.875,0.052019566
84992,2,138,0.009054028,0.0,0.060341895,612.975,60.621878147125244,1.8420079,0.7266470491886139,-4.875,0.060341895
86016,2,140,0.010055315,0.0,0.06727301,616.275,61.460185050964355,1.8281922,0.6640080213546753,-4.875,0.06727301
87040,1,141,0.009755295,0.0,0.06395607,618.7,62.34830284118652,1.8120751,0.7295083403587341,-4.875,0.06395607
88064,2,143,0.009064017,0.0,0.056011025,626.75,63.08745861053467,1.8379226,0.6580579876899719,-4.875,0.056011025
89088,1,144,0.009529462,0.0,0.0581409,624.525,63.82898020744324,1.8173937,0.7202486097812653,-4.875,0.0581409
90112,2,146,0.0097693475,0.0,0.05347535,622.9,64.56789898872375,1.8059311,0.8324731290340424,-4.9,0.05347535
91136,2,148,0.009248635,0.0,0.05723069,612.675,65.3046805858612,1.8174177,0.7742939740419388,-4.9,0.05723069
92160,1,149,0.009574939,0.0,0.06716028,615.85,66.04295873641968,1.8142235,0.5250800251960754,-4.875,0.06716028
93184,1,150,0.008231785,0.0,0.061870173,614.05,66.78278231620789,1.7842336,0.460645854473114,-4.875,0.061870173
94208,2,152,0.010802879,0.0,0.08863963,618.175,67.52104353904724,1.8179727,0.5916895866394043,-4.85,0.08863963
95232,1,153,0.008881561,0.0,0.06774371,628.425,68.25741934776306,1.8036222,0.7659723311662674,-4.825,0.06774371
96256,2,155,0.009372972,0.0,0.06622016,641.6,68.99921870231628,1.7949815,0.6917477548122406,-4.825,0.06622016
97280,1,156,0.009470531,0.0,0.05407297,643.925,69.81624102592468,1.7911143,0.8012741059064865,-4.825,0.05407297
98304,2,158,0.009074286,0.0,0.050609086,633.9,70.71521806716919,1.7954924,0.8469424545764923,-4.825,0.050609086
99328,1,159,0.009315258,0.0,0.060432676,636.425,71.59525227546692,1.8000817,0.6103338599205017,-4.825,0.060432676
100352,2,161,0.010293959,0.0,0.053223625,638.925,557.9632639884949,1.7750087,0.7562675178050995,-4.825,0.053223625
101376,2,163,0.011657117,0.0,0.06547265,629.15,558.8278064727783,1.7706945,0.6593935489654541,-4.875,0.06547265
102400,1,164,0.009205956,0.0,0.058307916,628.85,559.6973056793213,1.7777133,0.7283541858196259,-4.875,0.058307916
103424,2,166,0.010659254,0.0,0.058449466,645.225,560.4211492538452,1.734223,0.7926216423511505,-4.875,0.058449466
104448,1,167,0.011753931,0.0,0.06773093,641.3,561.1212275028229,1.7721751,0.672264814376831,-4.875,0.06773093
105472,2,169,0.010097129,0.0,0.05219324,648.05,561.817387342453,1.7796875,0.7677816599607468,-4.875,0.05219324
106496,2,171,0.009993512,0.0,0.054008305,645.525,562.5197031497955,1.7515726,0.7575214356184006,-4.9,0.054008305
107520,1,172,0.010566389,0.0,0.06548237,647.975,563.221287727356,1.774359,0.6936793625354767,-4.9,0.06548237
108544,2,174,0.009344582,0.0,0.06606312,644.55,563.9260485172272,1.7419562,0.6924268007278442,-4.9,0.06606312
109568,2,176,0.010727427,0.0,0.07088877,643.2,564.712060213089,1.7592523,0.7605203241109848,-4.9,0.07088877
110592,1,177,0.009609019,0.0,0.06428073,641.775,565.4140481948853,1.7777945,0.7500700801610947,-4.9,0.06428073
111616,2,179,0.010230709,0.0,0.07497567,649.75,566.1157233715057,1.7319047,0.7393620610237122,-4.875,0.07497567
112640,1,180,0.010070428,0.0,0.05824722,651.65,566.8201701641083,1.7845337,0.8025874048471451,-4.875,0.05824722
113664,2,182,0.010478528,0.0,0.069049336,654.375,567.5241854190826,1.7664598,0.7355085015296936,-4.875,0.069049336
114688,2,184,0.010054421,0.0,0.06225261,658.45,568.2302014827728,1.7547243,0.8010716885328293,-4.875,0.06225261
115712,2,186,0.009449398,0.0,0.08116424,649.85,568.9534332752228,1.7657273,0.6653635501861572,-4.85,0.08116424
116736,1,187,0.00812885,0.0,0.061127666,649.85,569.8177697658539,1.736902,0.7880886346101761,-4.85,0.061127666
117760,2,189,0.00815027,0.0,0.05219151,645.2,570.7120842933655,1.7725234,0.8737646341323853,-4.875,0.05219151
118784,1,190,0.010592952,0.0,0.060482167,645.65,571.6178143024445,1.7485387,0.8247186243534088,-4.875,0.060482167
119808,3,193,0.009306637,0.0,0.05219567,629.025,572.5195167064667,1.7307272,0.7127737402915955,-4.925,0.05219567
120832,1,194,0.011989355,0.0,0.06376395,627.475,573.4230713844299,1.7163221,0.8106011748313904,-4.925,0.06376395
121856,2,196,0.0093866475,0.0,0.04924152,613.725,574.2478618621826,1.6992729,0.700557291507721,-4.925,0.04924152
122880,2,198,0.009810399,0.0,0.056957457,609.525,574.9879233837128,1.7553014,0.7195718288421631,-4.925,0.056957457
123904,2,200,0.010444909,0.0,0.07489404,607.4,575.7270269393921,1.69063,0.7371717691421509,-4.9,0.07489404
124928,1,201,0.008773323,0.0,0.056756835,607.425,576.4641106128693,1.6732774,0.6001859307289124,-4.9,0.056756835
125952,2,203,0.0098802615,0.0,0.057086542,614.4,577.2071001529694,1.7236507,0.776456668972969,-4.875,0.057086542
126976,1,204,0.011971313,0.0,0.064267665,623.575,577.9472563266754,1.7181401,0.4927328824996948,-4.85,0.064267665
128000,2,206,0.009522517,0.0,0.062963456,607.775,578.6856565475464,1.690361,0.5918640196323395,-4.85,0.062963456
129024,2,208,0.009517957,0.0,0.08494173,610.4,579.4577493667603,1.7224381,0.8117324709892273,-4.825,0.08494173
130048,1,209,0.012428989,0.0,0.07064367,610.575,580.3627064228058,1.6830416,0.6666311025619507,-4.825,0.07064367
131072,2,211,0.011145577,0.0,0.07115868,609.85,581.2562420368195,1.658212,0.7005658447742462,-4.825,0.07115868
132096,1,212,0.0096716685,0.0,0.059844136,613.725,582.137286901474,1.6784726,0.7263084948062897,-4.825,0.059844136
133120,2,214,0.009159381,0.0,0.0699782,618.725,583.0306301116943,1.6821089,0.779397651553154,-4.825,0.0699782
134144,2,216,0.009522656,0.0,0.07236677,616.35,583.936000585556,1.65506,0.7083868086338043,-4.825,0.07236677
135168,2,218,0.010948029,0.0,0.059616193,609.7,584.8408093452454,1.6899,0.8140473365783691,-4.825,0.059616193
136192,1,219,0.010840482,0.0,0.07475214,613.675,585.7222254276276,1.6153777,0.6261805593967438,-4.85,0.07475214
137216,2,221,0.011238408,0.0,0.06560318,612.05,586.5880870819092,1.6761655,0.6573228240013123,-4.85,0.06560318
138240,1,222,0.004654196,0.0,0.039220396,604.25,587.4166796207428,1.6497812,0.8434993773698807,-4.85,0.039220396
139264,2,224,0.00972117,0.0,0.061457016,611.0,588.2776820659637,1.6709362,0.7292746901512146,-4.825,0.061457016
140288,1,225,0.009825213,0.0,0.0718188,613.875,589.1376042366028,1.6609416,0.7295396029949188,-4.825,0.0718188
141312,2,227,0.009460408,0.0,0.06473287,620.275,589.997944355011,1.6830778,0.7442965507507324,-4.825,0.06473287
142336,2,229,0.011169809,0.0,0.056344695,616.075,590.8423492908478,1.6578182,0.6838066875934601,-4.825,0.056344695
143360,1,230,0.010318775,0.0,0.06705879,614.375,591.6950123310089,1.6675155,0.749043732881546,-4.825,0.06705879
144384,2,232,0.009734081,0.0,0.060315523,615.65,592.5700356960297,1.6647414,0.7988115698099136,-4.825,0.060315523
145408,2,234,0.009603622,0.0,0.05567622,618.025,593.4755418300629,1.7140849,0.6590332984924316,-4.825,0.05567622
146432,2,236,0.009715521,0.0,0.06904805,620.15,594.2999720573425,1.6447079,0.5763570666313171,-4.8,0.06904805
147456,1,237,0.01097009,0.0,0.20945022,621.2,594.9978575706482,1.7300649,0.7945199012756348,-4.8,0.20945022
148480,2,239,0.010206359,0.0,0.06363873,625.1,595.6988129615784,1.6878016,0.6992723047733307,-4.8,0.06363873
149504,2,241,0.012283355,0.0,0.052088022,629.825,596.4006645679474,1.6450694,0.7159064412117004,-4.825,0.052088022
150528,1,242,0.009407088,0.0,0.076844364,624.15,597.1028680801392,1.6742232,0.7354269027709961,-4.85,0.076844364
151552,2,244,0.009108977,0.0,0.052872464,625.3,597.8037629127502,1.7066848,0.7748355120420456,-4.875,0.052872464
152576,1,245,0.010872836,0.0,0.0771948,631.0,598.5069007873535,1.6388459,0.7795890122652054,-4.875,0.0771948
153600,2,247,0.008749941,0.0,0.054902148,628.575,599.2119715213776,1.7313173,0.6871314346790314,-4.9,0.054902148
154624,1,248,0.01071465,0.0,0.09541646,628.15,599.9135475158691,1.686867,0.670454353094101,-4.9,0.09541646
155648,2,250,0.009450837,0.0,0.06863987,637.9,600.6136527061462,1.7218925,0.7355011403560638,-4.85,0.06863987
156672,1,251,0.009328692,0.0,0.05706211,644.55,601.3141796588898,1.70719,0.7996763288974762,-4.85,0.05706211
157696,2,253,0.009277295,0.0,0.0555692,629.05,602.0167150497437,1.6589503,0.7121526598930359,-4.85,0.0555692
158720,1,254,0.010028067,0.0,0.089218915,635.5,602.7181081771851,1.6810029,0.7054699659347534,-4.85,0.089218915
159744,1,255,0.009060463,0.0,0.058487434,634.45,603.4150371551514,1.6156311,0.5977745354175568,-4.875,0.058487434
160768,2,257,0.011193512,0.0,0.061049376,649.5,604.1860342025757,1.7519956,0.7097967267036438,-4.85,0.061049376
161792,2,259,0.011609425,0.0,0.06575306,640.95,605.0536386966705,1.7222986,0.7974943518638611,-4.85,0.06575306
162816,1,260,0.010001609,0.0,0.07831238,645.8,605.9033253192902,1.7066352,0.6927430629730225,-4.85,0.07831238
163840,2,262,0.009795353,0.0,0.06557708,652.925,606.7457721233368,1.7198551,0.6529728770256042,-4.85,0.06557708
164864,1,263,0.009446185,0.0,0.072195426,651.65,607.615131855011,1.7602326,0.8212960511445999,-4.85,0.072195426
165888,2,265,0.010296088,0.0,0.053332835,646.4,608.4870495796204,1.7103969,0.7273777723312378,-4.9,0.053332835
166912,2,267,0.008914639,0.0,0.063136846,642.575,609.3478343486786,1.7504121,0.8005353957414627,-4.9,0.063136846
167936,1,268,0.009968554,0.0,0.061810426,641.8,610.1294410228729,1.7014005,0.607079267501831,-4.9,0.061810426
168960,2,270,0.0104584545,0.0,0.058433168,654.225,610.8265953063965,1.7206262,0.75643689930439,-4.9,0.058433168
169984,2,272,0.011154948,0.0,0.06949141,648.425,611.5272200107574,1.7623956,0.690545529127121,-4.9,0.06949141
171008,2,274,0.010682562,0.0,0.060348656,644.5,612.2294762134552,1.7461886,0.6870037317276001,-4.9,0.060348656
172032,2,276,0.010895869,0.0,0.05398898,642.1,612.9276456832886,1.6838218,0.5440313518047333,-4.925,0.05398898
173056,1,277,0.009479422,0.0,0.07773001,646.325,613.7492036819458,1.7230234,0.500483900308609,-4.9,0.07773001
174080,1,278,0.010709947,0.0,0.07012553,658.25,614.6128740310669,1.7177684,0.7389130592346191,-4.825,0.07012553
175104,2,280,0.012790419,0.0,0.06842482,654.075,615.3259682655334,1.7644962,0.7894768863916397,-4.825,0.06842482
176128,2,282,0.011723526,0.0,0.066930875,650.75,616.0274307727814,1.7811077,0.6263653934001923,-4.825,0.066930875
177152,1,283,0.009240696,0.0,0.05908373,642.95,616.7284553050995,1.7298204,0.5352660119533539,-4.825,0.05908373
178176,2,285,0.010578902,0.0,0.07349717,643.9,617.4281125068665,1.6636724,0.7545500695705414,-4.825,0.07349717
179200,1,286,0.012506311,0.0,0.05693049,650.225,618.1256105899811,1.6929121,0.6779280602931976,-4.8,0.05693049
180224,2,288,0.010739671,0.0,0.062406637,647.45,618.8256015777588,1.6991742,0.6001952290534973,-4.8,0.062406637
181248,1,289,0.010332764,0.0,0.07204004,647.15,619.5272285938263,1.7154164,0.7326858639717102,-4.825,0.07204004
182272,2,291,0.009942798,0.0,0.05808192,642.35,620.2249772548676,1.7069826,0.6844879984855652,-4.85,0.05808192
183296,2,293,0.009094693,0.0,0.07044492,647.15,620.9244213104248,1.7216301,0.7926540374755859,-4.85,0.07044492
184320,1,294,0.011125909,0.0,0.066900685,636.65,621.6221768856049,1.7268476,0.6654688119888306,-4.85,0.066900685
185344,3,297,0.009654505,0.0,0.055333085,618.2,622.3494021892548,1.7337713,0.7686554193496704,-4.875,0.055333085
186368,2,299,0.012435618,0.0,0.07576731,618.95,623.0660893917084,1.7134767,0.7784536182880402,-4.875,0.07576731
187392,1,300,0.010739936,0.0,0.062013164,613.375,623.7732439041138,1.6967044,0.7054348289966583,-4.875,0.062013164
188416,2,302,0.014224784,0.0,0.06164455,604.975,624.475608587265,1.6805599,0.5148281157016754,-4.875,0.06164455
189440,1,303,0.010650089,0.0,0.06504863,611.975,625.2424540519714,1.6706743,0.4236394762992859,-4.85,0.06504863
190464,2,305,0.012842398,0.0,0.085142076,610.7,626.1180691719055,1.6326466,0.6304903328418732,-4.85,0.085142076
191488,1,306,0.011263641,0.0,0.063559726,616.25,626.9971308708191,1.689688,0.7593675851821899,-4.825,0.063559726
192512,2,308,0.009366173,0.0,0.05962434,617.075,627.8800802230835,1.661984,0.7884664684534073,-4.825,0.05962434
193536,2,310,0.012302997,0.0,0.06512826,614.625,628.7006049156189,1.6860362,0.7398459911346436,-4.825,0.06512826
194560,2,312,0.00882834,0.0,0.058596462,612.3,629.5865707397461,1.6988726,0.7374982535839081,-4.825,0.058596462
195584,1,313,0.009302916,0.0,0.05585506,621.45,630.4677357673645,1.6576135,0.8083276301622391,-4.825,0.05585506
196608,2,315,0.010105556,0.0,0.076698825,622.575,631.3646683692932,1.6979406,0.720360279083252,-4.825,0.076698825
197632,2,317,0.012828318,0.0,0.07101243,621.2,632.1326265335083,1.6464689,0.6013857126235962,-4.85,0.07101243
198656,1,318,0.010498531,0.0,0.056735143,608.65,632.8762726783752,1.6427559,0.6223008036613464,-4.925,0.056735143
199680,1,319,0.010432804,0.0,0.066686116,618.225,633.6164989471436,1.5855697,0.5596129894256592,-4.925,0.066686116
200704,2,321,0.010399532,0.0,0.055290632,625.85,1111.5573439598083,1.6442332,0.6162014007568359,-4.9,0.055290632
201728,1,322,0.012751293,0.0,0.06547004,621.75,1112.2594373226166,1.5916574,0.5271899104118347,-4.9,0.06547004
202752,2,324,0.010165271,0.0,0.062790155,628.8,1112.964411497116,1.6369438,0.6812478303909302,-4.9,0.062790155
203776,2,326,0.010694094,0.0,0.06364494,622.725,1113.6632752418518,1.6522661,0.8044795840978622,-4.925,0.06364494
204800,2,328,0.0093671065,0.0,0.062290408,616.625,1114.3665676116943,1.6068158,0.8140947073698044,-4.925,0.062290408
205824,1,329,0.009802014,0.0,0.07399355,612.2,1115.0709731578827,1.585193,0.6530587077140808,-4.925,0.07399355
206848,2,331,0.010580255,0.0,0.05989179,611.825,1115.7714550495148,1.6209359,0.6266317069530487,-4.925,0.05989179
207872,2,333,0.010115356,0.0,0.069875084,612.725,1116.4763295650482,1.6090292,0.7475935816764832,-4.925,0.069875084
208896,1,334,0.009759364,0.0,0.07127387,623.675,1117.1802842617035,1.583304,0.6375075876712799,-4.9,0.07127387
209920,1,335,0.009326119,0.0,0.057093885,620.975,1117.8775968551636,1.5833673,0.687963455915451,-4.9,0.057093885
210944,2,337,0.009777149,0.0,0.061556704,637.05,1118.5772833824158,1.5876752,0.7107815444469452,-4.9,0.061556704
211968,2,339,0.013518885,0.0,0.09235363,633.825,1119.2774496078491,1.6180116,0.5589079260826111,-4.875,0.09235363
212992,1,340,0.01334025,0.0,0.09567684,637.8,1119.978754043579,1.6144114,0.5503151416778564,-4.875,0.09567684
214016,2,342,0.010963086,0.0,0.068430796,638.05,1120.681965827942,1.6057942,0.7805304378271103,-4.875,0.068430796
215040,2,344,0.011561137,0.0,0.068280056,628.7,1121.3847110271454,1.5486743,0.7335475087165833,-4.9,0.068280056
216064,2,346,0.014600421,0.0,0.07935583,622.725,1122.2113146781921,1.5646094,0.7900044769048691,-4.925,0.07935583
217088,1,347,0.010450793,0.0,0.07506404,625.625,1123.102365732193,1.5828427,0.6154291927814484,-4.925,0.07506404
218112,2,349,0.0105168205,0.0,0.08710019,628.3,1123.8988649845123,1.595007,0.7447218000888824,-4.925,0.08710019
219136,1,350,0.011246039,0.0,0.065349326,627.325,1124.6478493213654,1.5832558,0.7413306832313538,-4.925,0.065349326
220160,2,352,0.010378799,0.0,0.09871173,634.125,1125.5014991760254,1.5665414,0.8019432872533798,-4.925,0.09871173
221184,2,354,0.0109303575,0.0,0.071712166,635.05,1126.3873238563538,1.5990665,0.7746802419424057,-4.925,0.071712166
222208,1,355,0.010933341,0.0,0.08830224,644.675,1127.282588005066,1.5470084,0.7290495336055756,-4.925,0.08830224
223232,1,356,0.013441201,0.0,0.072662495,644.4,1128.065449476242,1.6068407,0.7338226735591888,-4.925,0.072662495
224256,2,358,0.010881523,0.0,0.0689158,647.325,1128.8022329807281,1.6364231,0.7583899199962616,-4.925,0.0689158
225280,1,359,0.0119096525,0.0,0.059375577,640.825,1129.5407319068909,1.5969026,0.807649776339531,-4.925,0.059375577
226304,2,361,0.008206938,0.0,0.054159604,635.075,1130.2786707878113,1.6267818,0.7513332664966583,-4.95,0.054159604
227328,1,362,0.010381678,0.0,0.05931177,639.175,1131.0140557289124,1.5645812,0.8186328113079071,-4.95,0.05931177
228352,2,364,0.01144443,0.0,0.07884952,634.75,1131.8894364833832,1.5465249,0.7496559619903564,-4.95,0.07884952
229376,2,366,0.0121384505,0.0,0.06316587,640.65,1132.6877813339233,1.5404575,0.7792952507734299,-4.95,0.06316587
230400,1,367,0.011718156,0.0,0.07569448,646.55,1133.4234619140625,1.5379497,0.7473818957805634,-4.95,0.07569448
