EpThisIter,surrgain,explained_variance_tdlam_before,entloss,entropy,EpLenMean,EpRewMean,TimestepsSoFar,TimeElapsed,EpisodesSoFar,meankl,optimgain
1,0.008843128,-0.25923264026641846,0.0,1.7894492,648.0,-5.0,1024,8.113579988479614,1,0.0023124586,0.008843128
2,0.018396469,-0.03534233570098877,0.0,1.787074,565.3333333333334,-5.0,2048,13.807335376739502,3,0.0044820528,0.018396469
1,0.0055435626,0.08426201343536377,0.0,1.7859349,602.25,-4.75,3072,19.779240608215332,4,0.004634181,0.0055435626
2,0.016295105,0.3224935531616211,0.0,1.7846961,621.0,-4.5,4096,26.9057297706604,6,0.005084934,0.016295105
2,0.011754307,0.4373324513435364,0.0,1.7808428,608.375,-4.5,5120,33.94353365898132,8,0.006924385,0.011754307
