#{"t_start": 1603544260.1582153, "env_id": "SlimeVolley-v0"}
r,l,t
-5,650,3.632777
-5,505,5.615041
-4,817,6.831017
-5,590,7.723176
-5,563,8.54392
-5,497,9.115273
-5,704,10.231238
-5,552,10.984264
-5,641,11.865788
-5,676,13.004966
-5,526,13.753534
-5,518,14.729107
-5,761,15.786802
-5,705,16.862788
-5,603,17.732006
-5,563,18.398657
-5,558,19.411185
-5,640,20.316119
-5,681,21.451921
-5,802,22.545436
-5,625,23.262685
-5,449,23.954713
-5,596,24.711877
-5,478,25.593811
-5,651,26.547776
-5,527,27.540827
-5,593,28.362628
-5,538,28.958352
-5,530,29.712263
-5,637,30.419973
-5,524,31.190189
-5,565,32.009043
-5,566,33.070964
-5,484,33.760355
-5,501,34.660697
-5,624,35.549607
-4,704,36.801065
-4,528,37.711052
-5,765,38.60345
-5,829,39.758733
-5,578,40.718756
-5,559,41.550153
-5,486,42.36402
-5,433,42.863652
-5,630,43.764253
-5,486,44.330285
-5,427,45.159188
-4,620,46.07277
-5,462,46.979914
-5,698,48.012928
-5,442,48.878973
-5,502,49.612715
-4,662,50.787521
-5,482,51.504857
-5,853,52.994554
-5,558,53.867945
-5,531,54.455277
-5,542,55.233894
-5,533,55.823163
-5,610,56.66151
-5,697,57.609034
-5,621,58.294803
-5,497,59.096762
-5,786,60.48898
-5,491,61.205338
-5,459,61.848301
-5,487,62.754639
-5,545,63.575954
-5,562,64.200181
-5,464,64.899106
-5,509,65.463951
-5,551,66.26899
-5,549,66.87684
-5,418,67.339846
-5,425,67.991419
-5,604,68.661102
-5,498,69.405291
-5,553,70.306505
-5,456,70.978361
-5,714,72.290667
-5,410,72.893301
-5,624,73.825721
-5,686,74.615517
-4,666,75.568926
-5,1134,77.172784
-5,572,78.126766
-5,481,78.743927
-5,641,79.813687
-4,585,80.671722
-5,807,82.133005
-5,724,83.443987
-5,585,84.30255
-4,594,85.440099
-5,464,86.128123
-5,619,87.299888
-4,631,88.497756
-5,588,89.370384
-5,701,90.432754
-4,587,91.083188
-5,522,91.843252
-5,423,92.311107
-5,732,93.306678
-5,550,94.19879
-5,685,94.985356
-4,629,95.892573
-4,684,96.875466
-5,395,97.330024
-5,576,98.175595
-5,631,98.987017
-5,422,99.701374
-4,759,100.541644
-5,739,101.645975
-5,585,102.45886
-5,459,102.967705
-5,638,103.8582
-5,785,104.865956
-5,576,105.958668
-5,558,106.955071
-5,500,107.530175
-4,637,108.44864
-5,547,109.130118
-5,679,110.373624
-5,577,111.182054
-5,491,112.0954
-5,803,113.474534
-5,624,114.173264
-5,724,115.239336
-5,652,116.388262
-5,491,117.098806
-5,424,117.886722
-5,604,118.556626
-5,607,119.409859
-5,549,120.016986
-4,634,120.914164
-5,622,121.601887
-5,480,122.310357
-5,426,122.782553
-5,501,123.569023
-5,551,124.179205
-5,526,124.939534
-5,596,125.600275
-4,933,126.813004
-5,394,127.5692
-5,469,128.256299
-4,858,129.534236
-4,961,130.9331
-5,470,131.472929
-5,436,132.195575
-4,660,133.405384
-5,646,134.359291
-5,689,135.437728
-5,538,136.035072
-4,585,136.889643
-5,602,137.733941
-5,600,138.398369
-5,610,139.25118
-5,770,140.136716
-5,779,141.494134
-5,542,142.404608
-5,601,143.070892
-5,728,144.197831
-5,728,145.424696
-5,419,145.906456
-4,736,146.939881
-5,533,147.556304
-5,646,148.490173
-5,551,149.329445
-5,935,151.248116
-5,799,152.214091
-5,650,153.14202
-5,456,153.766416
-5,753,154.677116
-5,537,155.328247
-5,565,156.199083
-5,601,156.961516
-5,646,157.834706
-5,727,158.952868
-5,562,159.738187
-5,507,160.370638
-5,851,161.684036
-5,407,162.303838
-5,533,163.133147
-5,638,164.032523
-5,463,164.572974
-4,568,165.235895
-4,832,166.205172
-5,738,167.06452
-5,428,167.56463
-5,517,168.167885
-5,503,168.756946
-5,708,169.581652
-5,567,170.240082
-5,578,170.911897
-5,776,171.814255
-5,512,172.410725
-5,425,172.904773
-5,791,173.826496
-5,405,174.299441
-5,657,175.065026
-5,548,175.706632
-5,790,176.722761
-4,767,177.743491
-5,574,178.43758
-5,660,179.236551
-5,914,180.342093
-4,561,181.020086
-5,676,181.836394
-5,434,182.360718
-5,681,183.184831
-5,628,183.945574
-4,682,184.77069
-4,1052,186.044163
-5,685,186.871284
-5,578,187.569606
-4,875,188.626464
-5,719,189.509219
-5,480,190.244888
-4,860,191.532734
-5,605,192.4724
-5,541,193.306512
-5,844,194.411137
-5,547,195.072371
-5,689,195.905564
-5,460,196.461724
-5,591,197.174612
-5,527,197.811001
-4,598,198.533551
-5,447,199.074064
-5,730,199.954952
-5,535,200.601302
-5,704,201.452606
-5,624,202.205683
-5,566,202.889108
-5,531,203.545515
-5,449,204.238163
-5,585,204.998032
-5,492,205.569902
-5,830,206.534659
-5,567,207.193834
-5,592,207.883038
-5,558,208.531248
-5,746,209.3994
-5,818,210.350453
-5,720,211.444899
-5,746,212.586592
-5,431,213.257265
-5,483,213.97981
-5,755,215.094157
-4,699,216.03729
-5,782,217.250946
-5,447,217.94675
-5,546,218.781549
-5,588,219.671783
-4,722,220.775727
-5,683,221.580168
-5,481,222.139259
-5,522,222.747896
-4,760,223.63568
-5,532,224.255939
-5,538,224.884042
-5,915,225.951534
-5,939,227.046622
-5,455,227.577988
-5,480,228.138479
-5,631,228.876409
-5,664,229.649944
-5,732,230.501561
-3,1027,231.698251
-5,531,232.316719
-4,690,233.122995
-5,607,233.891469
-4,793,234.924612
-5,559,235.575852
-5,818,236.617835
-5,615,237.549618
-5,476,238.289871
-5,608,239.009948
-5,697,239.822599
-5,556,240.470558
-5,506,241.061076
-5,1049,242.655927
-5,563,243.522037
-5,589,244.432385
-5,847,245.64946
-5,526,246.284953
-5,536,246.932874
-5,511,247.550046
-4,675,248.504763
-4,560,249.373943
-5,593,250.176541
-5,745,251.077654
-5,555,251.806946
-5,681,252.833245
-4,620,253.784957
-5,677,254.83799
-5,678,255.893936
-5,664,256.924819
-5,768,258.098397
-4,603,258.914031
-5,621,259.664356
-5,704,260.517963
-5,524,261.151801
-5,514,261.774052
-5,479,262.423832
-5,521,263.205575
-5,491,263.962048
-5,521,264.694088
-5,543,265.35165
-5,453,265.899165
-5,692,266.735689
-5,655,267.527845
-5,464,268.090855
-5,692,268.928822
-4,804,269.900653
-3,1047,271.166525
-4,821,272.158804
-5,544,272.817558
-5,828,273.817394
-5,454,274.366774
-4,821,275.3581
-5,479,275.93701
-4,668,276.745351
-5,501,277.352
-5,699,278.197607
-5,424,278.71017
-5,848,279.735415
-5,659,280.535324
-5,594,281.254387
-4,762,282.175494
-5,427,282.692997
-4,485,283.279325
-5,923,284.397917
-5,849,285.424593
-5,497,286.024303
-4,572,286.716116
-4,634,287.482536
-5,539,288.134213
-5,589,288.848461
-5,564,289.529604
-5,582,290.232984
-5,728,291.114343
-5,465,291.677238
-5,729,292.560136
-5,721,293.432735
-5,577,294.130358
-5,748,295.224573
-5,929,296.645943
-5,566,297.509695
-5,493,298.249461
-5,615,298.992438
-5,756,299.928938
-4,790,301.116913
-4,1089,302.815808
-4,782,304.013581
-5,559,304.874705
-5,475,305.603207
-5,786,306.573074
-5,633,307.546203
-5,563,308.412098
-5,403,309.03238
-5,496,309.79072
-5,415,310.417666
-5,650,311.407812
-5,577,312.295256
-5,613,313.178615
-5,427,313.836961
-4,715,314.756131
-5,701,315.605217
-5,592,316.320253
-5,655,317.110438
-5,541,317.764916
-4,559,318.440781
-5,644,319.267211
-5,638,320.228859
-5,807,321.451604
-5,506,322.217443
-5,680,323.231284
-4,683,324.275744
-5,485,324.996728
-5,486,325.735321
-5,669,326.761471
-5,763,327.949982
-4,667,328.97841
-5,741,330.103289
-5,655,331.106061
-5,866,332.44157
-5,456,333.140559
-5,505,333.928382
-5,745,335.077772
-5,526,335.720891
-5,786,336.671113
-5,607,337.405614
-5,407,337.898214
-5,528,338.633158
-3,920,339.86873
-3,615,340.745493
-5,652,341.700093
-5,665,342.504983
-5,472,343.074953
-5,558,343.749367
-5,510,344.365811
-5,561,345.042261
-5,558,345.716433
-5,900,346.802024
-4,588,347.566342
-5,582,348.47034
-5,614,349.342697
-5,568,350.004431
-5,822,351.037554
-5,793,352.110281
-5,607,352.916373
-5,715,353.785319
-3,814,354.811918
-5,515,355.615859
-4,761,356.778533
-5,624,357.739237
-5,537,358.568252
-5,605,359.501599
-5,506,360.279932
-5,527,361.079397
-5,774,362.212734
-4,955,363.367816
-5,594,364.085476
-5,819,365.077013
-5,558,365.752407
-5,598,366.476297
-5,564,367.157719
-5,514,367.779017
-5,762,368.701002
-5,607,369.43541
-5,683,370.264477
-5,547,370.929703
-5,534,371.578452
-4,761,372.501417
-5,672,373.317242
-5,442,373.851537
-5,542,374.50678
-5,641,375.282368
-5,738,376.173777
-4,791,377.22884
-5,583,378.107771
-5,495,378.858021
-5,740,379.975226
-5,489,380.550113
-5,550,381.189885
-5,840,382.42228
-5,551,383.112306
-5,609,383.847281
-5,516,384.471321
-5,613,385.214371
-5,617,385.961494
-5,738,386.8529
-5,514,387.475192
-5,662,388.27819
-5,451,388.82524
-5,566,389.509273
-5,404,389.996713
-4,797,390.96073
-5,619,391.709614
-5,734,392.596853
-5,541,393.250986
-5,654,394.040501
-5,619,394.788829
-5,492,395.384197
-5,507,395.996825
-4,639,396.770149
-5,524,397.403021
-5,535,398.049166
-5,656,398.840889
-5,653,399.630316
-5,592,400.349782
-5,629,401.110548
-5,653,401.90116
-5,571,402.593517
-5,819,403.587347
-5,774,404.692211
-5,483,405.41058
-5,520,406.208023
-5,548,407.062106
-4,904,408.452837
-4,652,409.445337
-5,893,410.714604
-5,624,411.442536
-5,626,412.172543
-5,604,412.876873
-4,668,413.655624
-5,496,414.232316
-5,583,414.911668
-4,603,415.67834
-5,517,416.474741
-5,589,417.373573
-5,1044,418.678587
-5,609,419.416542
-5,565,420.185742
-4,885,421.53141
-5,630,422.514891
-5,475,423.136907
-5,644,423.916528
-5,744,424.816568
-5,1089,426.197534
-5,625,426.92722
-5,538,427.55631
-5,729,428.406499
-5,689,429.210778
-5,690,430.014017
-5,789,430.934157
-5,885,431.966807
-5,674,432.754324
-5,799,433.907907
-5,522,434.702382
-5,553,435.547712
-5,616,436.499233
-5,887,437.807067
-5,669,438.588011
-5,752,439.468086
-5,426,440.022635
-4,671,440.945476
-5,637,441.68682
-5,792,442.610137
-5,802,443.545003
-5,513,444.142697
-5,628,444.877518
-5,989,446.028164
-5,693,446.835146
-4,904,447.889369
-5,427,448.387533
-5,691,449.193447
-5,573,449.861965
-4,900,450.910262
-5,455,451.440868
-5,608,452.148605
-5,672,452.9329
-5,610,453.780167
-3,800,454.991813
-5,634,455.980877
-4,701,456.991407
-5,508,457.5848
-2,955,458.697301
-4,821,459.652793
-5,601,460.351377
-5,493,460.924668
-5,731,461.809078
-5,648,462.796221
-5,917,464.203148
-5,752,465.362732
-5,673,466.327722
-5,389,466.79841
-5,425,467.313402
-5,839,468.328809
-5,670,469.140454
-4,705,469.994689
-5,733,470.882565
-5,458,471.437819
-5,610,472.175476
-5,453,472.725216
-5,537,473.376057
-5,714,474.241325
-5,613,474.984407
-5,452,475.532223
-5,711,476.392923
-5,933,477.524591
-5,489,478.118865
-5,620,478.870196
-5,796,479.83315
-5,381,480.293383
-5,516,481.077114
-5,519,481.865844
-5,876,483.212806
-5,847,484.528772
-4,579,485.22337
-5,453,485.750782
-5,508,486.341613
-5,538,486.969074
-4,671,487.750866
-5,824,488.710642
-5,757,489.590913
-5,645,490.535312
-5,466,491.25517
-5,547,491.99994
-4,616,492.746347
-4,694,493.586719
-4,1007,494.803847
-5,647,495.585045
-5,680,496.505798
-5,673,497.33212
-4,742,498.195736
-5,746,499.063634
-5,601,499.76187
-5,945,500.861414
-4,689,501.661859
-4,917,502.728499
-5,664,503.501917
-5,456,504.033134
-5,602,504.733793
-5,609,505.599892
-5,524,506.392853
-3,876,507.727219
-5,757,508.866929
-5,693,509.68872
-5,512,510.283935
-5,421,510.773661
-4,591,511.461567
-5,496,512.087397
-5,518,512.852856
-5,430,513.354831
-5,688,514.156986
-5,683,515.039551
-5,723,515.965473
-5,510,516.740898
-5,515,517.542568
-4,549,518.400258
-5,471,519.133328
-5,738,520.13948
-5,538,520.766029
-5,516,521.366223
-4,551,522.008288
-3,892,523.353196
-5,386,523.952902
-4,495,524.708942
-5,422,525.349831
-5,474,526.076957
-5,450,526.778033
-5,628,527.757601
-5,523,528.574713
-5,487,529.331118
-5,745,530.478128
-5,539,531.116091
-4,702,531.934202
-5,584,532.614174
-5,496,533.191473
-5,675,533.978059
-5,544,534.611664
-5,589,535.301081
-5,799,536.465381
-5,555,537.293869
-5,605,538.21337
-5,691,539.267375
-4,684,540.308667
-5,779,541.51829
-5,694,542.577926
-5,770,543.58353
-5,699,544.428715
-5,558,545.102437
-5,496,545.757872
-5,700,546.572796
-5,731,547.425839
-5,767,548.319121
-5,701,549.136423
-5,451,549.661615
-4,1062,551.10062
-5,743,552.243836
-5,713,553.316472
-5,561,554.187756
-5,546,555.038472
-5,871,556.151742
-5,450,556.782832
-5,743,557.770575
-5,515,558.395266
-5,866,559.444466
-4,867,560.640682
-5,713,561.723162
-5,590,562.633221
-5,572,563.515088
-5,826,564.788434
-4,632,565.751508
-5,600,566.666723
-5,585,567.572705
-5,649,568.566386
-4,867,569.870226
-5,407,570.473218
-4,932,571.897781
-5,831,573.159067
-5,390,573.746014
-4,725,574.837895
-5,557,575.697712
-4,629,576.652825
-5,559,577.510489
-4,719,578.632357
-5,509,579.271603
-5,828,580.237756
-4,649,580.998018
-4,807,582.120797
-5,540,582.954922
-5,447,583.63806
-5,562,584.504202
-5,738,585.438483
-5,739,586.298159
-5,569,586.960597
-5,487,587.544142
-5,582,588.442265
-5,570,589.320398
-5,426,589.970187
-5,487,590.719843
-5,547,591.557129
-5,732,592.635932
-4,709,593.491899
-4,989,594.68584
-4,719,595.558101
-5,594,596.277054
-5,576,596.976399
-5,443,597.513036
-5,462,598.070616
-5,539,598.722634
-5,512,599.34106
-5,412,599.839943
-5,927,600.95858
-5,832,601.962892
-4,901,603.051929
-4,589,603.762897
-5,599,604.487512
-5,493,605.082974
-5,396,605.561435
-5,563,606.24144
-5,799,607.257863
-5,458,607.957103
-5,678,608.977228
-4,692,610.050056
-5,501,610.80945
-5,430,611.448723
-5,552,612.295533
-5,641,613.108762
-5,688,614.037923
-5,653,615.056386
-5,449,615.730263
-5,578,616.495138
-4,592,617.184248
-5,643,617.933566
-5,476,618.651796
-4,696,619.734149
-4,652,620.606941
-5,621,621.480949
-5,519,622.085546
-5,432,622.588561
-5,610,623.300157
-5,542,623.930583
-5,438,624.440795
-5,528,625.056144
-5,679,625.847244
-5,643,626.595381
-5,973,627.728473
-5,659,628.683939
-5,576,629.55883
-5,599,630.479938
-5,504,631.264467
-5,746,632.342796
-5,619,633.091033
-5,619,633.839974
-5,495,634.438035
-5,545,635.097104
-5,605,635.829065
-5,437,636.358845
-4,488,636.950023
-5,583,637.654567
-5,608,638.389325
-4,689,639.221717
-5,660,640.018907
-4,721,640.896237
-5,494,641.494786
-5,571,642.186945
-5,672,643.14585
-5,605,644.009684
-5,570,644.674812
-4,798,645.605244
-5,451,646.129083
-5,697,646.941333
-5,504,647.529148
-5,499,648.111377
-5,1033,649.377706
-5,757,650.556909
-5,427,651.13555
-5,448,651.657063
-4,917,652.725823
-5,932,654.060233
-5,629,654.917969
-5,493,655.51605
-5,568,656.205615
-4,868,657.295658
-5,555,657.968889
-5,827,658.972529
-5,550,659.640285
-5,560,660.317963
-4,619,661.067905
-5,514,661.69203
-5,574,662.387387
-5,527,663.132618
-5,864,664.422943
-5,430,665.006778
-4,587,665.691192
-5,829,666.655714
-5,827,667.620066
-5,822,668.578901
-5,591,669.267111
-5,468,669.950351
