#{"t_start": 1603103639.7159808, "env_id": "SlimeVolley-v0"}
r,l,t
-5,563,1.631253
-5,410,1.860579
-5,507,2.72207
-4,1007,3.363626
-5,597,3.775867
-5,640,4.140486
-5,594,4.54983
-5,585,4.88348
-5,608,5.298966
-5,514,5.591347
-5,506,5.9488
-4,822,6.486927
-5,454,6.745725
-5,416,7.05168
-5,680,7.439331
-5,493,7.791075
-5,676,8.175592
-4,673,8.629773
-5,591,9.036324
-5,539,9.343689
-5,608,9.759124
-5,499,10.042801
-5,806,10.575125
-5,621,10.998902
-5,757,11.430335
-4,555,11.820221
-5,559,12.138288
-5,596,12.545601
-5,791,13.065599
-5,649,13.435242
-5,458,13.763839
-4,786,14.280541
-5,629,14.639093
-5,763,15.142549
-5,520,15.436854
-5,607,15.851899
-5,669,16.302712
-4,768,16.746768
-5,667,17.231177
-5,577,17.657878
-5,748,18.117028
-5,699,18.620535
-5,683,19.085026
-5,420,19.315228
-5,598,19.712066
-5,933,20.29191
-5,595,20.617612
-5,471,20.944229
-5,482,21.208228
-5,637,21.62336
-5,541,21.917429
-4,558,22.29057
-5,619,22.627902
-5,583,23.01511
-4,658,23.445988
-5,506,23.723723
-4,666,24.15736
-5,472,24.414121
-5,581,24.801361
-5,566,25.111279
-5,639,25.531063
-5,469,25.78949
-5,732,26.259816
-4,995,26.872304
-5,591,27.263118
-5,574,27.604054
-5,681,28.051513
-5,676,28.490343
-5,692,28.870256
-5,771,29.361696
-5,450,29.675745
-5,543,29.970915
-5,599,30.364474
-5,613,30.698594
-4,1106,31.371427
-5,605,31.770422
-5,568,32.080732
-5,563,32.458559
-5,599,32.855663
-5,534,33.149226
-5,659,33.579649
-5,526,33.869019
-5,615,34.273482
-5,459,34.524336
-5,612,34.926653
-5,474,35.185459
-5,743,35.660852
-5,575,36.044114
-5,515,36.326844
-5,802,36.836163
-5,620,37.244566
-5,467,37.499748
-5,566,37.879369
-5,699,38.262316
-5,659,38.690876
-5,502,38.964979
-5,597,39.360873
-5,543,39.658301
-5,459,39.980421
-5,726,40.447198
-5,385,40.683014
-4,612,41.158518
-5,526,41.500098
-5,686,42.022419
-5,636,42.434924
-5,581,42.856581
-5,510,43.136222
-5,490,43.47262
-5,617,43.878742
-5,644,44.231863
-5,731,44.699466
-5,425,44.932393
-5,458,45.253655
-5,485,45.519143
-5,644,45.940508
-5,928,46.515801
-5,650,46.870358
-5,522,47.225663
-5,540,47.571419
-5,563,47.992037
-5,419,48.230489
-5,613,48.649773
-5,626,49.076486
-5,492,49.357291
-5,911,49.949111
-5,680,50.405379
-5,515,50.698699
-5,588,51.103466
-5,795,51.649835
-5,823,52.160661
-5,756,52.640944
-5,573,53.023073
-5,431,53.259079
-5,628,53.670228
-5,560,53.976672
-5,705,54.430597
-5,516,54.713581
-5,598,55.108917
-4,729,55.576504
-5,482,55.838877
-5,505,56.185459
-5,398,56.403215
-5,544,56.769985
-5,701,57.152835
-4,680,57.593574
-5,613,57.995923
-5,499,58.267586
-5,614,58.671886
-4,713,59.07116
-5,615,59.492613
-4,718,59.972755
-5,547,60.317183
-5,1053,60.987857
-5,559,61.375447
-5,640,61.740409
-5,509,62.099481
-5,638,62.46345
-5,560,62.852057
-4,672,63.304418
-5,397,63.530664
-5,619,63.95412
-5,724,64.365297
-5,639,64.798043
-5,681,65.375067
-5,811,65.921045
-5,434,66.211616
-5,783,66.685377
-4,695,67.106651
-5,751,67.562073
-4,846,68.074521
-5,707,68.503298
-5,780,68.975581
-5,538,69.301185
-5,603,69.66584
-5,910,70.216349
-5,510,70.524161
-5,569,70.868291
-5,616,71.241085
-5,599,71.60408
-5,543,71.933591
-5,571,72.27947
-5,672,72.687105
-5,556,73.023948
-5,613,73.411682
-5,1101,74.181391
-5,465,74.462637
-5,518,74.821927
-5,628,75.232901
-5,667,75.653446
-5,734,76.11524
-5,588,76.485589
-5,610,76.870262
-5,645,77.275383
-5,537,77.634175
-3,637,78.061071
-5,669,78.47188
-5,471,78.756182
-5,537,79.080095
-5,713,79.549479
-4,879,80.140664
-5,917,80.754816
-5,497,81.083584
-5,562,81.437164
-5,676,81.863023
-5,662,82.277377
-5,529,82.609493
-5,549,82.986732
-5,614,83.421763
-5,718,83.882781
-5,614,84.267432
-5,531,84.605564
-3,1404,85.548113
-4,731,86.038095
-5,610,86.447448
-5,679,86.900576
-4,526,87.255705
-5,438,87.551455
-5,384,87.810102
-5,618,88.22682
-5,592,88.622255
-5,452,88.91368
-5,608,89.280143
-4,636,89.662484
-5,470,89.944993
-5,511,90.252581
-5,531,90.571879
-5,818,91.065206
-5,693,91.528598
-5,566,91.880624
-5,600,92.243131
-5,616,92.688285
-4,1014,93.490296
-5,723,94.000166
-4,846,94.596887
-5,380,94.864291
-5,644,95.406177
-5,580,95.829229
-5,577,96.240101
-5,695,96.74881
-5,878,97.372039
-5,622,97.854517
-5,560,98.353088
-4,842,99.026974
-5,502,99.365296
-5,645,99.79833
-5,746,100.299409
-5,671,100.751219
-5,557,101.126516
-5,724,101.695095
-5,746,102.31628
-5,540,102.735928
-5,1033,103.432451
-5,597,103.899736
-5,547,104.303654
-5,542,104.66601
-5,426,104.950584
-5,583,105.425153
-5,712,105.929231
-5,451,106.232222
-5,695,106.69909
-4,640,107.129516
-5,802,107.669953
-5,561,108.046361
-5,566,108.426895
-5,736,109.037584
-5,686,109.611413
-5,459,109.995264
-4,613,110.508145
-4,967,111.307881
-5,431,111.670565
-5,807,112.366833
-5,585,112.869774
-5,545,113.328429
-5,739,113.952187
-4,650,114.497723
-5,815,115.174796
-5,580,115.664812
-4,680,116.231257
-5,701,116.813139
-4,959,117.623256
-5,657,118.199026
-5,433,118.569334
-5,432,118.874633
-5,536,119.25379
-5,493,119.602856
-5,623,120.042494
-4,860,120.650144
-5,502,121.004526
-5,679,121.484457
-5,625,121.938331
-5,701,122.440017
-5,545,122.895461
-5,458,123.288088
-4,605,123.801837
-5,663,124.358576
-5,563,124.831068
-5,848,125.539003
-5,568,125.988192
-4,822,126.662439
-5,608,127.167621
-5,553,127.638203
-5,605,128.133602
-5,443,128.49669
-5,755,129.042736
-4,705,129.517263
-5,716,129.997245
-5,613,130.407836
-5,732,130.898371
-5,592,131.293848
-5,653,131.730774
-5,555,132.103675
-4,616,132.517915
-5,598,132.919073
-5,769,133.434341
-4,832,134.101397
-5,560,134.567371
-5,623,135.05784
-5,727,135.653754
-5,568,136.135187
-4,937,136.82074
-4,608,137.227232
-5,629,137.649309
-5,509,137.99122
-4,662,138.437072
-5,545,138.802848
-5,640,139.232863
-5,621,139.648512
-4,568,140.029029
-5,478,140.348716
-5,707,140.82268
-5,690,141.2854
-5,582,141.675683
-5,680,142.130511
-5,740,142.625062
-5,648,143.058557
-5,616,143.472474
-5,616,143.885738
-5,695,144.350444
-5,570,144.731138
-5,626,145.14951
-5,680,145.60576
-4,712,146.15419
-5,402,146.472386
-5,573,146.964627
-3,850,147.691167
-5,610,148.199582
-5,554,148.671715
-5,727,149.290693
-5,798,149.910558
-5,359,150.150337
-5,585,150.540757
-5,479,150.860561
-5,453,151.163691
-5,529,151.519226
-5,934,152.14355
-5,558,152.51831
-5,957,153.160986
-5,843,153.726248
-5,665,154.172855
-5,836,154.732713
-5,490,155.061958
-5,1297,155.931854
-5,697,156.399174
-5,820,156.949214
-5,632,157.37322
-5,746,157.873724
-4,558,158.247633
-5,742,158.746319
-5,576,159.134302
-5,881,159.768129
-5,755,160.401888
-5,1057,161.294128
-5,482,161.70009
-5,992,162.53107
-5,669,162.991051
-5,545,163.357929
-5,514,163.703169
-5,524,164.056337
-5,453,164.360958
-5,1065,165.196919
-4,755,165.832124
-5,710,166.427988
-5,884,167.168028
-5,534,167.587417
-5,508,168.003429
-5,608,168.507505
-5,644,169.042305
-5,508,169.475694
-4,598,169.989145
-5,716,170.599805
-4,823,171.295042
-5,538,171.767032
-4,566,172.262021
-5,466,172.67135
-5,605,173.198744
-4,636,173.699378
-5,539,174.081131
-5,558,174.475101
-5,477,174.812749
-5,871,175.429832
-5,534,175.863301
-5,516,176.312311
-5,866,177.027461
-5,538,177.469185
-5,526,177.899024
-4,663,178.44032
-5,773,179.088149
-5,597,179.605031
-4,1069,180.500623
-5,977,181.193755
-5,747,181.722987
-5,627,182.166688
-5,497,182.518492
-5,592,182.954856
-5,486,183.356328
-5,430,183.717968
-5,977,184.548517
-5,843,185.259622
-5,539,185.72913
-5,599,186.253561
-4,629,186.806077
-5,521,187.260776
-5,514,187.707613
-5,809,188.416286
-5,586,188.904878
