loss_kl,loss_ent,EpThisIter,TimestepsSoFar,EpisodesSoFar,loss_vf_loss,TimeElapsed,loss_pol_surr,loss_pol_entpen,ev_tdlam_before,EpLenMean,EpRewMean
0.0001318492,2.0793054,0,256,0,0.06903374,1.05442214012146,-0.0016765594,-0.020793052,-0.2347787618637085,,
0.00028287806,2.0786517,1,512,1,0.0233612,1.3969063758850098,-0.002713684,-0.020786515,0.4557962417602539,485.0,4.0
0.00067470875,2.0780153,0,768,1,0.081679896,1.7403056621551514,-0.00733249,-0.020780154,0.31917381286621094,485.0,4.0
0.0017898288,2.074029,0,1024,1,0.07247242,2.0826268196105957,-0.004919016,-0.02074029,0.15512996912002563,485.0,4.0
0.00254473,2.0651412,1,1280,2,0.06563505,2.426037311553955,-0.0070472118,-0.020651411,0.2632192373275757,628.0,1.5
0.00089577306,2.0686975,0,1536,2,0.035924233,2.7678749561309814,-0.007189585,-0.020686973,0.6837556958198547,628.0,1.5
0.0022804327,2.0644858,0,1792,2,0.030844806,3.109135866165161,-0.007472012,-0.020644857,0.8647350519895554,628.0,1.5
0.002285731,2.055354,0,2048,2,0.03613337,3.449204206466675,-0.0013397485,-0.02055354,0.6561905145645142,628.0,1.5
0.004186255,2.0399613,1,2304,3,0.046786573,3.7904107570648193,-0.00904382,-0.020399611,0.21529072523117065,699.3333333333334,0.6666666666666666
0.0056192153,2.0126057,0,2560,3,0.03565201,4.134155988693237,-0.00832388,-0.020126056,0.809412494301796,699.3333333333334,0.6666666666666666
0.004883544,2.0313,1,2816,4,0.022136372,4.476196527481079,-0.0032034852,-0.020313,0.8637467175722122,647.25,-0.5
0.0019551679,2.028468,0,3072,4,0.040579528,4.8173699378967285,-0.0064122276,-0.020284679,0.7418616414070129,647.25,-0.5
0.003804864,2.0567722,1,3328,5,0.04523611,5.160586357116699,-0.017342195,-0.020567719,0.7316969633102417,625.6,0.4
0.0063424967,2.0302098,0,3584,5,0.028071942,5.502830505371094,-0.018619154,-0.020302096,0.7009294033050537,625.6,0.4
0.008211446,2.0546246,1,3840,6,0.028479315,5.844905376434326,-0.019920759,-0.020546243,0.8422699570655823,619.0,0.8333333333333334
0.010762552,2.0602415,0,4096,6,0.023107773,6.187012195587158,-0.018727668,-0.020602416,0.8775065466761589,619.0,0.8333333333333334
0.0022723665,2.0602362,0,4352,6,0.022419058,6.529502868652344,-0.0150123965,-0.02060236,0.8690360188484192,619.0,0.8333333333333334
0.0045866733,2.0498283,1,4608,7,0.027360413,6.8721842765808105,-0.019156776,-0.020498281,0.918150044977665,623.8571428571429,1.0
0.006063392,2.031927,0,4864,7,0.021080986,7.230880975723267,-0.02002516,-0.02031927,0.934601254761219,623.8571428571429,1.0
0.009663295,2.0181332,1,5120,8,0.016759882,7.599719762802124,-0.019693295,-0.02018133,0.7299924790859222,622.75,1.125
0.0057222242,2.0238054,0,5376,8,0.034713127,7.9643683433532715,-0.020151697,-0.020238053,0.9037317559123039,622.75,1.125
0.004840069,2.0254517,0,5632,8,0.022330113,8.31666374206543,-0.013409514,-0.020254517,0.8881009444594383,622.75,1.125
0.004261287,2.0217447,1,5888,9,0.056004588,8.659135818481445,-0.0062621124,-0.020217445,0.7296557426452637,631.5555555555555,1.1111111111111112
0.0078398045,1.9962463,0,6144,9,0.030669628,9.000539541244507,-0.017666921,-0.019962464,0.5969263315200806,631.5555555555555,1.1111111111111112
0.0073281205,1.9966292,1,6400,10,0.0475586,9.34215521812439,-0.010760525,-0.019966291,0.7992633581161499,627.8,1.3
0.0061328034,1.9643921,0,6656,10,0.022485249,9.683938980102539,-0.013797767,-0.01964392,0.9108371883630753,627.8,1.3
0.01081085,1.9321344,1,6912,11,0.024627235,10.025930881500244,-0.017243804,-0.019321343,0.8736621737480164,627.8181818181819,1.3636363636363635
0.008809928,1.9147663,0,7168,11,0.01562594,10.368596315383911,-0.007966139,-0.019147662,0.9593641050159931,627.8181818181819,1.3636363636363635
0.005728177,1.9195659,0,7424,11,0.07687752,10.710203170776367,-0.009949128,-0.01919566,0.667766273021698,627.8181818181819,1.3636363636363635
0.0027596876,1.932874,0,7680,11,0.021333862,11.051666498184204,-0.0043123327,-0.01932874,0.8934921324253082,627.8181818181819,1.3636363636363635
0.0028486056,1.9333975,1,7936,12,0.021081062,11.393649339675903,-0.014958273,-0.019333974,0.891068160533905,640.75,1.1666666666666667
0.0032430352,1.940857,0,8192,12,0.033622365,11.735310554504395,-0.01149027,-0.019408569,0.8379749059677124,640.75,1.1666666666666667
0.0043056463,1.9315821,1,8448,13,0.041597717,12.076324701309204,-0.006861599,-0.01931582,0.8345500528812408,643.3076923076923,0.9230769230769231
0.0043747495,1.9574174,0,8704,13,0.029341893,12.416996717453003,-0.008418743,-0.019574173,0.898466520011425,643.3076923076923,0.9230769230769231
0.0023480947,1.9459836,0,8960,13,0.02324501,12.758255958557129,-0.0029658284,-0.019459834,0.9074931219220161,643.3076923076923,0.9230769230769231
0.005904864,1.9164727,1,9216,14,0.020417126,13.099607706069946,-0.018472478,-0.019164726,0.9105087742209435,646.5,0.9285714285714286
0.008016471,1.9131863,0,9472,14,0.02124578,13.440436601638794,-0.013271036,-0.019131862,0.6461770534515381,646.5,0.9285714285714286
0.011718764,1.9559817,0,9728,14,0.023296118,13.781712055206299,-0.01601978,-0.01955982,0.8789854496717453,646.5,0.9285714285714286
0.0039480897,1.9907887,1,9984,15,0.06176889,14.12302541732788,-0.014686266,-0.019907886,-0.5269514322280884,664.0666666666667,0.8
0.006828248,2.000847,0,10240,15,0.023661483,14.464073896408081,-0.01191427,-0.020008473,0.9053779020905495,664.0666666666667,0.8
0.0108872475,1.953404,0,10496,15,0.015399143,14.844499111175537,-0.020270836,-0.019534038,0.9383917637169361,664.0666666666667,0.8
0.010970403,1.9884341,1,10752,16,0.020619804,15.18481969833374,-0.02346652,-0.01988434,0.9320292621850967,666.5,0.6875
0.0062189475,2.0227656,0,11008,16,0.021495216,15.5255765914917,-0.0131198615,-0.020227654,0.8032166361808777,666.5,0.6875
0.0028911289,2.0380292,0,11264,16,0.025120612,15.866523504257202,-0.010809958,-0.02038029,0.9181133434176445,666.5,0.6875
0.0022408324,2.02912,1,11520,17,0.023739696,16.21378445625305,-0.008257866,-0.020291202,0.7725763618946075,672.7647058823529,0.5882352941176471
0.0038385722,2.026012,0,11776,17,0.027561013,16.554778814315796,-0.015287563,-0.020260118,0.927440382540226,672.7647058823529,0.5882352941176471
0.0069834376,1.97541,1,12032,18,0.024454061,16.895379543304443,-0.012457317,-0.019754099,0.29707109928131104,665.6666666666666,0.7222222222222222
0.004263351,1.9984741,0,12288,18,0.033387788,17.235573291778564,-0.016828159,-0.01998474,0.7733030468225479,665.6666666666666,0.7222222222222222
0.0077116773,1.9260143,1,12544,19,0.016221898,17.577295780181885,-0.023905538,-0.019260142,0.7384401559829712,658.2631578947369,0.8947368421052632
0.008279533,1.933852,0,12800,19,0.018389437,17.9179470539093,-0.004291011,-0.019338518,0.9213604256510735,658.2631578947369,0.8947368421052632
0.0030795457,1.9177854,0,13056,19,0.018135881,18.265226125717163,-0.016000004,-0.019177854,0.9120830222964287,658.2631578947369,0.8947368421052632
0.0030164272,1.9219108,1,13312,20,0.02938442,18.608391761779785,-0.008290609,-0.019219108,0.6438886821269989,660.5,0.95
0.003802685,1.9619211,0,13568,20,0.021971473,18.950515508651733,-0.009481739,-0.019619212,0.9318259358406067,660.5,0.95
0.0022969078,1.9613354,0,13824,20,0.056554582,19.29255747795105,-0.008745588,-0.019613354,0.7104022204875946,660.5,0.95
0.007720379,1.942836,1,14080,21,0.02343776,19.63580298423767,-0.02900072,-0.019428361,0.9031899943947792,660.3809523809524,0.7619047619047619
0.007159329,1.8879917,0,14336,21,0.029399283,19.978394746780396,-0.014455834,-0.018879917,0.8346334397792816,660.3809523809524,0.7619047619047619
0.005470135,1.861617,0,14592,21,0.016077213,20.32150101661682,-0.01995226,-0.01861617,0.9280080571770668,660.3809523809524,0.7619047619047619
0.0052059875,1.8786199,1,14848,22,0.0270584,20.66621732711792,-0.009458143,-0.018786198,0.8621702045202255,667.0,0.7727272727272727
0.008331221,1.8458651,1,15104,23,0.03211264,21.010590314865112,-0.020796077,-0.018458653,0.6709190905094147,654.7391304347826,0.5217391304347826
0.006745272,1.7350961,0,15360,23,0.031118624,21.353023290634155,-0.006683985,-0.01735096,0.8677911907434464,654.7391304347826,0.5217391304347826
0.0072428077,1.7941619,1,15616,24,0.018179353,21.69737148284912,-0.012775039,-0.017941618,0.7220780253410339,649.9166666666666,0.375
0.0061372467,1.7340055,0,15872,24,0.058405817,22.041372537612915,-0.009522423,-0.017340055,0.8239135295152664,649.9166666666666,0.375
0.009353269,1.6986727,0,16128,24,0.028300544,22.390517234802246,-0.017679738,-0.016986726,0.8970765247941017,649.9166666666666,0.375
0.007741691,1.6381552,1,16384,25,0.06028109,22.73334288597107,-0.010503609,-0.01638155,0.8115088939666748,648.6,0.48
0.0025597569,1.614296,0,16640,25,0.029422078,23.07506513595581,-0.006782729,-0.016142957,0.7763582020998001,648.6,0.48
0.0063875914,1.6615593,1,16896,26,0.02912154,23.429044008255005,-0.016180418,-0.016615592,0.6659322381019592,648.2307692307693,0.34615384615384615
0.0060412935,1.6541142,0,17152,26,0.034403905,23.785281896591187,-0.0024742596,-0.016541142,0.45563632249832153,648.2307692307693,0.34615384615384615
0.008198891,1.6035346,1,17408,27,0.026073286,24.128206968307495,-0.012847751,-0.016035346,0.8324154913425446,639.1111111111111,0.14814814814814814
0.0036932547,1.565804,0,17664,27,0.030355707,24.480793952941895,-0.0070222393,-0.01565804,0.7082043886184692,639.1111111111111,0.14814814814814814
0.0025305557,1.572212,1,17920,28,0.021818187,24.851710081100464,-0.011401505,-0.01572212,0.9058941900730133,637.3928571428571,0.25
0.005224911,1.5876265,0,18176,28,0.020332716,25.22282361984253,-0.014453074,-0.015876265,0.8996319249272346,637.3928571428571,0.25
0.0046867523,1.5842654,0,18432,28,0.02339792,25.59444785118103,-0.009064028,-0.015842654,0.8448011577129364,637.3928571428571,0.25
0.015014741,1.5056413,1,18688,29,0.029082408,25.965637683868408,-0.019418404,-0.015056413,0.3856104016304016,640.9655172413793,0.1724137931034483
0.017695677,1.4527026,0,18944,29,0.0151912095,26.336499452590942,-0.020643864,-0.014527026,0.9125159829854965,640.9655172413793,0.1724137931034483
0.0012183087,1.4694237,1,19200,30,0.036190554,26.70732069015503,0.00040021352,-0.014694236,0.7322824001312256,639.9333333333333,0.06666666666666667
0.013253591,1.508141,0,19456,30,0.051253967,27.077913284301758,-0.017139558,-0.01508141,0.3954026699066162,639.9333333333333,0.06666666666666667
0.0055530304,1.5000937,0,19712,30,0.021024283,27.44701886177063,-0.0066235084,-0.015000937,0.8380678296089172,639.9333333333333,0.06666666666666667
0.006611673,1.4903839,1,19968,31,0.021774217,27.801146984100342,-0.019522987,-0.014903838,0.4106927514076233,641.9032258064516,0.0
0.0051125353,1.4713917,0,20224,31,0.02662943,28.14305853843689,-0.010293454,-0.014713916,0.8150860965251923,641.9032258064516,0.0
0.011110727,1.543357,0,20480,31,0.046323307,28.48482370376587,-0.008233045,-0.0154335685,0.7620802074670792,641.9032258064516,0.0
0.0052369093,1.5954332,1,20736,32,0.013737683,28.828447103500366,-0.009356383,-0.015954332,0.9427149221301079,645.71875,0.03125
0.0043488285,1.5929385,0,20992,32,0.020256512,29.176016807556152,-0.008770122,-0.015929384,0.9308842346072197,645.71875,0.03125
0.011340126,1.4793801,0,21248,32,0.033482645,29.520951986312866,-0.015957061,-0.0147938,0.8162809908390045,645.71875,0.03125
0.0026384098,1.4825379,1,21504,33,0.021289043,29.864460468292236,-0.006615337,-0.014825379,0.9271647185087204,644.4848484848485,0.09090909090909091
0.0075708367,1.589365,0,21760,33,0.026533362,30.20725154876709,-0.013144452,-0.01589365,0.7686724960803986,644.4848484848485,0.09090909090909091
0.004663154,1.6144718,0,22016,33,0.025755271,30.54855990409851,-0.008017248,-0.016144717,0.9244472160935402,644.4848484848485,0.09090909090909091
0.008204175,1.6605376,1,22272,34,0.035266493,30.893639087677002,-0.012609813,-0.016605375,0.8140436261892319,651.1176470588235,0.11764705882352941
0.0067111575,1.6961857,0,22528,34,0.025607416,31.25257134437561,-0.008116264,-0.016961856,0.9284528940916061,651.1176470588235,0.11764705882352941
0.004953111,1.7603496,1,22784,35,0.0353492,31.610094785690308,-0.005351614,-0.017603498,0.7671525329351425,649.8,0.02857142857142857
0.0065810457,1.7740262,0,23040,35,0.024678513,31.95473885536194,-0.008281732,-0.01774026,0.9121192544698715,649.8,0.02857142857142857
0.0035005272,1.7595615,1,23296,36,0.025792543,32.29785203933716,-0.00201606,-0.017595613,0.9103971943259239,646.6111111111111,-0.05555555555555555
0.010002963,1.7676517,0,23552,36,0.024222199,32.65470266342163,-0.01962537,-0.017676517,0.9050957262516022,646.6111111111111,-0.05555555555555555
0.0045226137,1.7931865,0,23808,36,0.025021017,33.02372860908508,-0.0036671963,-0.017931866,0.7362622320652008,646.6111111111111,-0.05555555555555555
0.0044685625,1.8206782,1,24064,37,0.026413882,33.39303183555603,-0.008238046,-0.018206783,0.9231434017419815,644.5405405405405,0.02702702702702703
0.013899887,1.7404654,0,24320,37,0.019368656,33.76175236701965,-0.021679638,-0.017404655,0.7591029405593872,644.5405405405405,0.02702702702702703
0.0030225203,1.7853181,1,24576,38,0.018757746,34.131739139556885,-0.0036789738,-0.017853182,0.6078993380069733,641.1315789473684,0.13157894736842105
0.005724378,1.8245054,0,24832,38,0.021835646,34.500173568725586,-0.002913339,-0.018245056,0.760737344622612,641.1315789473684,0.13157894736842105
0.0029458054,1.8543949,1,25088,39,0.017177759,34.86954951286316,-0.00747242,-0.01854395,0.9486681073904037,640.9487179487179,0.20512820512820512
0.009028416,1.8255506,0,25344,39,0.032182783,35.2382116317749,-0.024353946,-0.018255506,0.9191757664084435,640.9487179487179,0.20512820512820512
0.00825655,1.7713776,0,25600,39,0.028849524,35.607316732406616,-0.01937963,-0.017713774,0.905475452542305,640.9487179487179,0.20512820512820512
0.00731557,1.7357912,1,25856,40,0.015248545,35.97646188735962,-0.01029884,-0.017357912,0.862049475312233,643.6,0.175
0.007199375,1.7776017,0,26112,40,0.025987597,36.34589099884033,-0.018801557,-0.017776016,0.8860534578561783,643.6,0.175
0.003813473,1.8201097,0,26368,40,0.02499373,36.71529746055603,-0.010628207,-0.018201098,0.856938824057579,643.6,0.175
0.0044220467,1.8029411,1,26624,41,0.016354637,37.08491110801697,-1.433678e-05,-0.01802941,0.9105027094483376,644.4878048780488,0.12195121951219512
0.011706387,1.7663219,0,26880,41,0.026754435,37.45426392555237,-0.019590493,-0.017663218,0.9129763767123222,644.4878048780488,0.12195121951219512
0.005733081,1.7867491,1,27136,42,0.024449851,37.824493169784546,-0.007647563,-0.01786749,0.826633095741272,645.547619047619,0.07142857142857142
0.0096817445,1.7432799,0,27392,42,0.029756691,38.19476366043091,-0.011432527,-0.0174328,0.28931349515914917,645.547619047619,0.07142857142857142
0.0047603184,1.8180542,1,27648,43,0.0120056905,38.565239667892456,-0.0012847902,-0.01818054,0.9514563679695129,641.8604651162791,-0.023255813953488372
0.008046214,1.8043573,0,27904,43,0.017717447,38.934993743896484,-0.020782074,-0.018043572,0.8417983204126358,641.8604651162791,-0.023255813953488372
0.008392163,1.8439157,0,28160,43,0.08192122,39.304826974868774,-0.006379312,-0.018439157,0.6246253252029419,641.8604651162791,-0.023255813953488372
0.017546253,1.8765848,1,28416,44,0.016103514,39.674628019332886,-0.019167192,-0.018765846,0.9074286222457886,641.8181818181819,0.045454545454545456
0.017037619,1.9186083,0,28672,44,0.027071837,40.043246269226074,-0.022547754,-0.019186083,0.883927047252655,641.8181818181819,0.045454545454545456
0.0043515214,1.9692304,0,28928,44,0.059774093,40.41356825828552,-0.011703564,-0.019692304,-0.3566107749938965,641.8181818181819,0.045454545454545456
0.0058731963,1.9530343,1,29184,45,0.030295316,40.78388714790344,-0.014605092,-0.019530341,0.818005308508873,644.4222222222222,0.022222222222222223
0.0032810024,1.9516993,0,29440,45,0.030948104,41.153892278671265,-0.01206564,-0.019516991,0.8163200467824936,644.4222222222222,0.022222222222222223
0.0029524025,1.9638795,1,29696,46,0.041604325,41.524553537368774,-0.0075990576,-0.019638795,0.76626056432724,644.6521739130435,0.08695652173913043
0.005650891,1.957302,0,29952,46,0.021307455,41.89519762992859,-0.015911698,-0.019573018,0.9188303574919701,644.6521739130435,0.08695652173913043
0.0027701897,1.9510723,1,30208,47,0.015670296,42.26937198638916,-0.012089259,-0.019510722,0.7864696383476257,642.2978723404256,0.0
0.0033917879,1.9463141,0,30464,47,0.0266033,42.65034484863281,-0.0038183369,-0.019463142,0.8946383967995644,642.2978723404256,0.0
0.0038122544,1.9607488,0,30720,47,0.016964182,43.023951053619385,-0.004439248,-0.019607488,0.8106231987476349,642.2978723404256,0.0
0.007402101,1.940104,1,30976,48,0.009529472,43.398059368133545,-0.01768482,-0.01940104,0.9211134165525436,642.1041666666666,-0.0625
0.008686159,1.9089065,0,31232,48,0.027472818,43.77157711982727,-0.013402499,-0.019089064,0.912591241300106,642.1041666666666,-0.0625
0.016986126,1.94462,0,31488,48,0.017838081,44.127755880355835,-0.017863598,-0.0194462,0.9453823268413544,642.1041666666666,-0.0625
0.009791772,1.9339507,1,31744,49,0.020303532,44.475218534469604,-0.015646717,-0.019339506,0.9303274229168892,644.5510204081633,-0.04081632653061224
0.0101326555,1.9079859,0,32000,49,0.029645301,44.81992220878601,-0.017101659,-0.01907986,0.9117602184414864,644.5510204081633,-0.04081632653061224
0.006996942,1.8729235,1,32256,50,0.01603,45.16519355773926,-0.0056601297,-0.018729234,0.8982095792889595,642.88,-0.1
0.0060675014,1.8698928,0,32512,50,0.024339337,45.50942420959473,-0.015313599,-0.018698927,0.7480771839618683,642.88,-0.1
0.00424636,1.8530712,0,32768,50,0.054207165,45.85389423370361,-0.00046577584,-0.018530712,0.48867255449295044,642.88,-0.1
0.002313394,1.8535461,1,33024,51,0.022335347,46.20082139968872,-0.00838102,-0.018535461,0.8926995396614075,643.4705882352941,-0.13725490196078433
0.002619307,1.9036617,0,33280,51,0.0288079,46.544816732406616,-0.0025816523,-0.019036617,0.5028021335601807,643.4705882352941,-0.13725490196078433
0.0069127837,1.9061158,1,33536,52,0.016232453,46.88896894454956,-0.013718722,-0.019061157,0.91897913813591,642.6153846153846,-0.07692307692307693
0.0044547603,1.8814718,0,33792,52,0.01692927,47.2348735332489,-0.0036681145,-0.018814716,0.9373176842927933,642.6153846153846,-0.07692307692307693
0.007220933,1.8404007,0,34048,52,0.045983765,47.57804203033447,-0.008641867,-0.018404007,0.6987070143222809,642.6153846153846,-0.07692307692307693
0.0072387806,1.862727,1,34304,53,0.021178225,47.922303676605225,-0.014554007,-0.01862727,0.8938154429197311,645.377358490566,-0.05660377358490566
0.0031421827,1.8496594,0,34560,53,0.021561898,48.26719427108765,-0.011234656,-0.018496595,0.9101450741291046,645.377358490566,-0.05660377358490566
0.00814648,1.8194289,1,34816,54,0.022299109,48.6127827167511,-0.008717502,-0.018194288,0.8796504139900208,641.9074074074074,0.018518518518518517
0.0043041497,1.8375621,0,35072,54,0.02808721,48.95733094215393,-0.007584869,-0.018375618,0.9112764298915863,641.9074074074074,0.018518518518518517
0.002907141,1.8296874,1,35328,55,0.036106624,49.305468797683716,-0.0027499162,-0.018296871,-0.16526877880096436,640.4363636363636,-0.03636363636363636
0.0061327945,1.7925727,0,35584,55,0.025882997,49.656864404678345,-0.0024697986,-0.017925726,0.8764610439538956,640.4363636363636,-0.03636363636363636
0.0048104217,1.7332684,1,35840,56,0.018108837,50.003105878829956,-0.0053814277,-0.017332684,0.8626538962125778,638.2321428571429,-0.10714285714285714
0.010325695,1.7266517,0,36096,56,0.02559107,50.345813035964966,-0.017098136,-0.017266516,0.8733697533607483,638.2321428571429,-0.10714285714285714
0.00498764,1.7016225,0,36352,56,0.016554318,50.776243925094604,-0.014983039,-0.017016225,0.9219644144177437,638.2321428571429,-0.10714285714285714
0.0045476733,1.710057,1,36608,57,0.015937515,51.2358603477478,-0.011212911,-0.017100573,0.9230879247188568,639.1578947368421,-0.07017543859649122
0.011941752,1.7533507,0,36864,57,0.024366777,51.67634320259094,-0.0136939585,-0.017533507,0.7392561435699463,639.1578947368421,-0.07017543859649122
0.005441196,1.6803125,0,37120,57,0.04095827,52.11767840385437,-0.004471004,-0.016803125,0.7335006594657898,639.1578947368421,-0.07017543859649122
0.0066245385,1.6207181,1,37376,58,0.013465566,52.58621335029602,-0.009988923,-0.01620718,0.7798567414283752,640.8965517241379,-0.034482758620689655
0.010290226,1.627449,0,37632,58,0.0242064,53.060633182525635,-0.013997361,-0.01627449,0.6710782945156097,640.8965517241379,-0.034482758620689655
0.008409859,1.6440899,0,37888,58,0.024519462,53.533352851867676,-0.012234836,-0.016440898,0.5301690101623535,640.8965517241379,-0.034482758620689655
0.011781137,1.588258,1,38144,59,0.014884565,53.922263622283936,-0.012978783,-0.015882581,0.9628677256405354,642.3389830508474,-0.05084745762711865
0.01209707,1.5957327,0,38400,59,0.022538375,54.40269923210144,-0.013279021,-0.015957326,0.9271974861621857,642.3389830508474,-0.05084745762711865
0.01096212,1.561188,1,38656,60,0.020830201,54.773950815200806,-0.006653363,-0.0156118795,0.9122828170657158,642.6,-0.016666666666666666
0.007570348,1.5837057,0,38912,60,0.025201788,55.14415645599365,-0.012511644,-0.015837055,0.8913908079266548,642.6,-0.016666666666666666
0.0031799576,1.6521935,0,39168,60,0.023547314,55.542348861694336,-0.01520627,-0.016521934,0.8982797041535378,642.6,-0.016666666666666666
0.004175277,1.5880401,1,39424,61,0.017796613,55.920501947402954,-0.01369388,-0.015880402,0.9311642497777939,644.7049180327868,0.0
0.0060163545,1.6238928,0,39680,61,0.037468504,56.37391662597656,-0.0074029807,-0.016238928,0.9270951822400093,644.7049180327868,0.0
0.006618,1.606092,0,39936,61,0.03505852,56.83401894569397,-0.014559148,-0.01606092,0.8865980207920074,644.7049180327868,0.0
0.003269325,1.5300157,1,40192,62,0.037459143,57.29964089393616,-0.0027468577,-0.015300157,0.6412125825881958,644.6290322580645,-0.03225806451612903
0.006161551,1.5053865,0,40448,62,0.022922251,57.694406032562256,-0.00909441,-0.015053865,0.9202773943543434,644.6290322580645,-0.03225806451612903
0.008823977,1.5183947,1,40704,63,0.02694929,58.06540513038635,-0.023340885,-0.015183948,0.9278537631034851,642.1746031746031,0.031746031746031744
0.0029683542,1.5498205,0,40960,63,0.021145906,58.434717416763306,-0.009147976,-0.015498206,0.933329701423645,642.1746031746031,0.031746031746031744
0.018460393,1.5000894,1,41216,64,0.01582873,58.805341482162476,-0.027476344,-0.015000893,0.9429513551294804,640.828125,-0.015625
0.003144424,1.4856942,0,41472,64,0.02512752,59.17638969421387,-0.012175038,-0.014856942,0.9140316471457481,640.828125,-0.015625
0.003334213,1.5338228,1,41728,65,0.019807078,59.546380043029785,-0.002226241,-0.015338228,0.9457066170871258,641.5384615384615,0.015384615384615385
0.0041182335,1.5181419,0,41984,65,0.019765936,59.91595268249512,-0.01188878,-0.0151814185,0.8201118856668472,641.5384615384615,0.015384615384615385
0.01169526,1.7079875,0,42240,65,0.02118165,60.286405086517334,-0.012285067,-0.017079875,0.8767730593681335,641.5384615384615,0.015384615384615385
0.012893108,1.7861657,1,42496,66,0.025160108,60.65747332572937,-0.0072369976,-0.017861657,0.9218795150518417,642.969696969697,0.045454545454545456
0.01284129,1.6477442,0,42752,66,0.027812686,61.027796268463135,-0.018330634,-0.016477441,0.7474754154682159,642.969696969697,0.045454545454545456
0.0062913755,1.7056324,1,43008,67,0.021891626,61.39831233024597,-0.014455764,-0.017056325,0.9225514978170395,641.5223880597015,0.08955223880597014
0.0078033875,1.6791527,0,43264,67,0.031341594,61.76938056945801,-0.017982015,-0.016791526,0.8611504584550858,641.5223880597015,0.08955223880597014
0.0076794373,1.7579771,1,43520,68,0.0140639655,62.13976740837097,-0.012052751,-0.017579772,0.9300117939710617,638.8676470588235,0.14705882352941177
0.0052898987,1.8251053,0,43776,68,0.040206444,62.50972390174866,-0.008986516,-0.018251052,0.8814286589622498,638.8676470588235,0.14705882352941177
0.004137222,1.7822442,0,44032,68,0.021376144,62.87958383560181,-0.010376986,-0.01782244,0.6749627590179443,638.8676470588235,0.14705882352941177
0.0036798795,1.8252788,1,44288,69,0.016132418,63.249218463897705,-0.015615454,-0.018252786,0.9364003092050552,638.5507246376811,0.18840579710144928
0.006558515,1.8404524,0,44544,69,0.024337608,63.619155406951904,-0.013265601,-0.018404523,0.9325645938515663,638.5507246376811,0.18840579710144928
0.0042940327,1.8028917,0,44800,69,0.021538261,63.9882287979126,-0.0163294,-0.018028919,0.8663389533758163,638.5507246376811,0.18840579710144928
0.003555776,1.8142058,1,45056,70,0.014453945,64.35743355751038,-0.012278861,-0.018142058,0.9447882920503616,640.5714285714286,0.2
0.0076445057,1.8696905,0,45312,70,0.018681282,64.72919917106628,-0.015428978,-0.018696904,0.9266951382160187,640.5714285714286,0.2
0.009729803,1.9081733,1,45568,71,0.0131135415,65.1019217967987,-0.018920248,-0.019081732,0.9084370732307434,640.2253521126761,0.23943661971830985
0.010539433,1.8432982,0,45824,71,0.022375116,65.472003698349,-0.02041658,-0.018432982,0.8705187439918518,640.2253521126761,0.23943661971830985
0.0051059946,1.9028714,0,46080,71,0.032034386,65.84231615066528,-0.015616978,-0.019028712,0.878235325217247,640.2253521126761,0.23943661971830985
0.010840587,1.9373581,1,46336,72,0.018371036,66.28515696525574,-0.016716294,-0.01937358,0.9612650610506535,641.3611111111111,0.25
0.0034344331,1.9477744,1,46592,73,0.01896485,66.74368357658386,-0.01253573,-0.019477744,0.8788273856043816,637.986301369863,0.1780821917808219
0.011026662,1.8920319,0,46848,73,0.03892963,67.11324787139893,-0.021160543,-0.018920317,0.9198558032512665,637.986301369863,0.1780821917808219
0.0038463683,1.9183466,0,47104,73,0.10342864,67.48256397247314,-0.013864625,-0.019183466,0.7481562197208405,637.986301369863,0.1780821917808219
0.0022152471,1.9170108,1,47360,74,0.011279631,67.85154032707214,-0.007572923,-0.019170107,0.9640463143587112,639.1081081081081,0.20270270270270271
0.002078549,1.9282037,0,47616,74,0.025088944,68.22055959701538,-0.0038573928,-0.019282036,0.780797928571701,639.1081081081081,0.20270270270270271
0.0031786351,1.93962,0,47872,74,0.019842055,68.63010001182556,-0.009225115,-0.019396199,0.9359458610415459,639.1081081081081,0.20270270270270271
0.0024577472,1.8910155,1,48128,75,0.02092953,69.11033177375793,-0.0067364094,-0.018910155,0.9124231562018394,641.0666666666667,0.22666666666666666
0.003515738,1.9078237,0,48384,75,0.023604987,69.59193587303162,-0.003849052,-0.019078236,0.9088785499334335,641.0666666666667,0.22666666666666666
0.009722947,1.8528221,0,48640,75,0.022521447,70.04511427879333,-0.014401301,-0.018528221,0.9230415150523186,641.0666666666667,0.22666666666666666
0.008198208,1.8469325,1,48896,76,0.016548138,70.5133466720581,-0.020027801,-0.018469322,0.8505542725324631,641.328947368421,0.19736842105263158
0.0030971477,1.8396451,0,49152,76,0.026123628,70.96359705924988,-0.0066487053,-0.01839645,0.908634290099144,641.328947368421,0.19736842105263158
0.00983675,1.8210891,0,49408,76,0.011843264,71.41391825675964,-0.017302427,-0.018210892,0.9313221275806427,641.328947368421,0.19736842105263158
0.003060842,1.831728,1,49664,77,0.04142328,71.86800527572632,-0.012165748,-0.018317278,0.8142048716545105,643.012987012987,0.18181818181818182
0.008704815,1.9126327,0,49920,77,0.018434824,72.32000350952148,-0.020938585,-0.019126326,0.930896021425724,643.012987012987,0.18181818181818182
