loss_pol_surr,loss_ent,EpisodesSoFar,loss_vf_loss,loss_pol_entpen,TimestepsSoFar,ev_tdlam_before,loss_kl,EpThisIter,TimeElapsed,EpRewMean,EpLenMean
-0.014134264,1.3820273,28,0.009976748,-0.013820272,16640,0.8602291196584702,0.01166784,1,12.247331857681274,-4.964285714285714,588.4642857142857
-0.016010813,1.3839711,28,0.014169146,-0.0138397105,16896,0.5894321501255035,0.017282523,0,12.420253992080688,-4.964285714285714,588.4642857142857
-0.019053482,1.4009962,28,0.009017302,-0.014009963,17152,0.8043105602264404,0.009496819,0,12.593055009841919,-4.964285714285714,588.4642857142857
-0.01254105,1.3731968,29,0.0049930513,-0.013731968,17408,0.9286542907357216,0.0066203326,1,12.765917539596558,-4.9655172413793105,595.0689655172414
-0.025104731,1.3521829,29,0.009740932,-0.013521828,17664,0.7922168225049973,0.016512679,0,12.940009832382202,-4.9655172413793105,595.0689655172414
-0.011933589,1.4433084,30,0.010927407,-0.014433083,17920,0.7313496470451355,0.0076049445,1,13.114714622497559,-4.966666666666667,592.7666666666667
-0.009985572,1.3039742,30,0.015068829,-0.01303974,18176,0.7923005670309067,0.0040750667,0,13.288848400115967,-4.966666666666667,592.7666666666667
-0.016101258,1.4001862,31,0.0076606097,-0.014001861,18432,0.8111742734909058,0.018683266,1,13.461957931518555,-4.967741935483871,587.8709677419355
-0.02057827,1.448167,31,0.008714126,-0.01448167,18688,0.868839904665947,0.005580654,0,13.636003971099854,-4.967741935483871,587.8709677419355
-0.015415251,1.3653438,32,0.014465236,-0.013653438,18944,0.5444329380989075,0.028058087,1,13.809282779693604,-4.96875,589.21875
-0.014674987,1.4057187,32,0.016616058,-0.014057186,19200,0.6652396619319916,0.005716605,0,13.982361078262329,-4.96875,589.21875
-0.016820248,1.4186484,33,0.009905144,-0.014186484,19456,0.836829662322998,0.011499271,1,14.155953168869019,-4.96969696969697,589.3333333333334
-0.015683528,1.3903917,33,0.00980797,-0.013903916,19712,0.8043203055858612,0.011311848,0,14.329241514205933,-4.96969696969697,589.3333333333334
-0.010916112,1.4023676,33,0.00910622,-0.014023676,19968,0.8725615888834,0.0055765253,0,14.50276494026184,-4.96969696969697,589.3333333333334
-0.01573098,1.3827192,34,0.01097681,-0.013827192,20224,0.629422664642334,0.011163514,1,14.676311254501343,-4.970588235294118,587.9117647058823
-0.014293555,1.3581423,35,0.012366301,-0.013581422,20480,0.7672733217477798,0.0050448044,1,14.85044813156128,-4.9714285714285715,584.2285714285714
-0.009963509,1.3540398,35,0.008660037,-0.0135403965,20736,0.811267763376236,0.009340067,0,15.02372670173645,-4.9714285714285715,584.2285714285714
-0.013065547,1.3299236,35,0.010261443,-0.013299236,20992,0.8606323599815369,0.0041676546,0,15.198069334030151,-4.9714285714285715,584.2285714285714
-0.013269946,1.3653425,36,0.0134466905,-0.013653425,21248,0.6926329433917999,0.006165254,1,15.371521234512329,-4.972222222222222,583.2222222222222
-0.016786527,1.3868551,36,0.010966731,-0.013868551,21504,0.7682221978902817,0.017360575,0,15.545433759689331,-4.972222222222222,583.2222222222222
-0.02858549,1.438657,37,0.06291756,-0.01438657,21760,0.010414958000183105,0.010698941,1,15.718995332717896,-4.972972972972973,581.7027027027027
-0.020026071,1.3330368,37,0.009534789,-0.013330368,22016,0.8664619475603104,0.01259105,0,15.892110347747803,-4.972972972972973,581.7027027027027
-0.01439959,1.3007331,38,0.006247526,-0.013007331,22272,0.8543211072683334,0.008807582,1,16.065442323684692,-4.947368421052632,585.5263157894736
-0.028197069,1.3287408,38,0.006392401,-0.013287408,22528,0.7649042159318924,0.0056722155,0,16.239691257476807,-4.947368421052632,585.5263157894736
-0.018960916,1.293472,38,0.007861936,-0.012934719,22784,0.8758200332522392,0.011269467,0,16.41371512413025,-4.947368421052632,585.5263157894736
-0.02349789,1.2114341,39,0.014721113,-0.01211434,23040,0.7950868755578995,0.01230531,1,16.589070558547974,-4.948717948717949,586.3076923076923
-0.014607148,1.2218362,39,0.017750587,-0.012218363,23296,0.4852609634399414,0.008525489,0,16.767544984817505,-4.948717948717949,586.3076923076923
-0.013600877,1.2284409,40,0.010916458,-0.012284408,23552,0.4355051517486572,0.014978025,1,16.942105293273926,-4.95,585.75
-0.013064392,1.2702831,40,0.012826775,-0.01270283,23808,0.6821016073226929,0.0039401036,0,17.116076231002808,-4.95,585.75
-0.010162344,1.2470169,40,0.0085718315,-0.012470168,24064,0.8670409917831421,0.0057056947,0,17.29034662246704,-4.95,585.75
-0.015866257,1.2338991,41,0.012535776,-0.012338992,24320,0.7599416822195053,0.004733486,1,17.46372151374817,-4.951219512195122,587.9024390243902
-0.013784682,1.215497,41,0.01668361,-0.01215497,24576,0.46235156059265137,0.00855775,0,17.637158155441284,-4.951219512195122,587.9024390243902
-0.010425918,1.226053,42,0.018007167,-0.012260529,24832,0.570944607257843,0.005817241,1,17.810728311538696,-4.9523809523809526,588.8809523809524
-0.016394142,1.1852278,42,0.0151267415,-0.011852277,25088,0.8565247803926468,0.006019218,0,17.98419213294983,-4.9523809523809526,588.8809523809524
-0.019603487,1.198193,43,0.012943619,-0.011981929,25344,0.8119912296533585,0.012432307,1,18.158238649368286,-4.953488372093023,584.953488372093
-0.021483807,1.234097,43,0.013383972,-0.01234097,25600,0.6963882744312286,0.011876024,0,18.33258366584778,-4.953488372093023,584.953488372093
-0.014800414,1.3264583,44,0.012348999,-0.0132645825,25856,0.8740671426057816,0.012784432,1,18.50677180290222,-4.954545454545454,582.6136363636364
-0.019063551,1.3617668,44,0.011026126,-0.013617667,26112,0.8453056514263153,0.014118589,0,18.679890871047974,-4.954545454545454,582.6136363636364
-0.016899759,1.2941992,45,0.0051183393,-0.012941992,26368,0.8617275953292847,0.016477121,1,18.853822231292725,-4.955555555555556,581.1333333333333
-0.01102389,1.3941021,45,0.008322852,-0.013941021,26624,0.8439401835203171,0.0041580256,0,19.02767586708069,-4.955555555555556,581.1333333333333
-0.022336062,1.3732742,46,0.009977343,-0.013732741,26880,0.6352081298828125,0.018286863,1,19.203355073928833,-4.956521739130435,582.695652173913
-0.011460051,1.4045227,46,0.013128029,-0.014045226,27136,0.7685413509607315,0.00831188,0,19.377857208251953,-4.956521739130435,582.695652173913
-0.01321106,1.3263844,47,0.0132333515,-0.013263844,27392,0.820045679807663,0.011384104,1,19.552684545516968,-4.957446808510638,580.531914893617
-0.016508736,1.3835208,47,0.006321704,-0.0138352085,27648,0.7569169849157333,0.008691819,0,19.726866960525513,-4.957446808510638,580.531914893617
-0.016328745,1.4124162,47,0.015514009,-0.014124162,27904,0.6562551856040955,0.011691393,0,19.90058469772339,-4.957446808510638,580.531914893617
-0.01808755,1.2748656,48,0.0120177185,-0.012748657,28160,0.7512951642274857,0.009269296,1,20.074413537979126,-4.958333333333333,583.5208333333334
-0.015361955,1.3348036,48,0.008464777,-0.0133480355,28416,0.8630207926034927,0.015149914,0,20.24842381477356,-4.958333333333333,583.5208333333334
-0.01320488,1.298784,49,0.007145976,-0.012987841,28672,0.8297182768583298,0.009993299,1,20.423309326171875,-4.959183673469388,583.4489795918367
-0.019289663,1.3139473,49,0.0134137925,-0.013139473,28928,0.8396474868059158,0.0076987343,0,20.598031997680664,-4.959183673469388,583.4489795918367
-0.0066218805,1.321803,50,0.014280349,-0.013218029,29184,0.7601283341646194,0.004098084,1,20.772886991500854,-4.96,581.36
-0.013257407,1.3099306,50,0.013582864,-0.013099304,29440,0.8594104200601578,0.006714468,0,20.946739673614502,-4.96,581.36
-0.016000258,1.2810197,51,0.021761773,-0.012810198,29696,0.5132198333740234,0.011073211,1,21.121464014053345,-4.96078431372549,579.0
-0.016999144,1.3374541,51,0.0085592875,-0.013374539,29952,0.7453306615352631,0.0055067637,0,21.295427083969116,-4.96078431372549,579.0
-0.020775665,1.2686188,52,0.008090805,-0.012686188,30208,0.8802705332636833,0.01584247,1,21.46908164024353,-4.961538461538462,578.3846153846154
-0.028769094,1.1493747,52,0.013459361,-0.011493747,30464,0.8571697622537613,0.02874731,0,21.642638444900513,-4.961538461538462,578.3846153846154
-0.021434776,1.1626729,53,0.01425614,-0.011626728,30720,0.8213172107934952,0.007468524,1,21.816983222961426,-4.962264150943396,575.0
-0.023483511,1.1148348,53,0.012297129,-0.011148348,30976,0.882517620921135,0.0138257025,0,21.991387367248535,-4.962264150943396,575.0
-0.013837689,1.0086263,54,0.01851628,-0.010086263,31232,0.6796585023403168,0.00507186,1,22.16580033302307,-4.962962962962963,573.9814814814815
-0.017145395,1.0636284,55,0.0106489975,-0.010636285,31488,0.7761764079332352,0.013249121,1,22.33994150161743,-4.963636363636364,570.3636363636364
-0.008805638,1.1434227,55,0.008543259,-0.011434227,31744,0.8594441264867783,0.005727484,0,22.515952348709106,-4.963636363636364,570.3636363636364
-0.022237172,1.1020246,55,0.010644518,-0.011020245,32000,0.14186102151870728,0.022586823,0,22.71039056777954,-4.963636363636364,570.3636363636364
-0.012905903,1.0649266,55,0.024289604,-0.010649267,32256,0.6151766777038574,0.007893224,0,22.90515375137329,-4.963636363636364,570.3636363636364
-0.012622835,0.93175924,56,0.010073806,-0.009317592,32512,0.8315900415182114,0.011648614,1,23.09986662864685,-4.964285714285714,577.2142857142857
-0.015311245,0.9195235,57,0.015034974,-0.009195235,32768,0.7569805979728699,0.0042318627,1,23.294715642929077,-4.964912280701754,574.5438596491229
-0.018342245,0.9915485,57,0.011959113,-0.009915485,33024,0.361613929271698,0.0061950716,0,23.489388942718506,-4.964912280701754,574.5438596491229
-0.0210643,0.9297403,57,0.021466991,-0.009297403,33280,0.46358269453048706,0.009333195,0,23.684489488601685,-4.964912280701754,574.5438596491229
-0.017418314,0.87502474,58,0.006375682,-0.008750247,33536,0.786478191614151,0.010603673,1,23.87964630126953,-4.9655172413793105,575.448275862069
-0.016722146,0.86085165,58,0.04207721,-0.008608516,33792,0.02513653039932251,0.009640874,0,24.075278520584106,-4.9655172413793105,575.448275862069
-0.02126817,0.9611691,58,0.008972058,-0.00961169,34048,0.717700183391571,0.0062890984,0,24.27031707763672,-4.9655172413793105,575.448275862069
-0.022736633,0.8755734,59,0.015125678,-0.008755733,34304,0.7249486446380615,0.013030539,1,24.464980602264404,-4.9491525423728815,579.3220338983051
-0.013093106,0.9282373,59,0.012609829,-0.009282373,34560,0.9165235757827759,0.011747282,0,24.659642219543457,-4.9491525423728815,579.3220338983051
-0.019697364,1.0058553,60,0.007772037,-0.010058553,34816,0.8574687540531158,0.0062984657,1,24.854082584381104,-4.95,579.7833333333333
-0.011638063,1.0172071,60,0.01284302,-0.010172071,35072,0.8680772334337234,0.005966289,0,25.03177285194397,-4.95,579.7833333333333
-0.011811493,0.9922879,60,0.008516781,-0.009922878,35328,0.8763124197721481,0.0068940604,0,25.206674575805664,-4.95,579.7833333333333
-0.008569601,1.0154023,61,0.0063556097,-0.010154023,35584,0.8756374567747116,0.008273307,1,25.38037896156311,-4.950819672131147,580.4918032786885
-0.022152714,1.0759504,61,0.013789836,-0.010759504,35840,0.7300152480602264,0.006890772,0,25.554407358169556,-4.950819672131147,580.4918032786885
-0.010913938,1.0784352,62,0.009001042,-0.010784351,36096,0.7416432499885559,0.005969958,1,25.728431224822998,-4.951612903225806,580.5
-0.015520835,1.1850237,62,0.011488094,-0.011850237,36352,0.8593346029520035,0.005174065,0,25.902291297912598,-4.951612903225806,580.5
-0.021400489,1.1969814,62,0.023489784,-0.011969814,36608,0.39129871129989624,0.0071961596,0,26.076505422592163,-4.951612903225806,580.5
-0.018421438,1.2058508,63,0.005642764,-0.012058509,36864,0.8674487173557281,0.0058293575,1,26.251157522201538,-4.9523809523809526,581.7301587301587
-0.01842587,1.093729,63,0.013397852,-0.01093729,37120,0.784095972776413,0.01256065,0,26.425230026245117,-4.9523809523809526,581.7301587301587
-0.019171415,1.098167,64,0.011067995,-0.01098167,37376,0.7990945428609848,0.027450748,1,26.59896206855774,-4.953125,581.03125
-0.023890737,1.0659688,65,0.01775418,-0.010659688,37632,0.5832469165325165,0.016142743,1,26.773133277893066,-4.953846153846154,578.8615384615384
-0.023455622,1.1030216,65,0.010344734,-0.011030217,37888,0.7348708808422089,0.0078032096,0,26.947144746780396,-4.953846153846154,578.8615384615384
-0.0073587494,1.162267,65,0.012274477,-0.01162267,38144,0.7229715585708618,0.010401504,0,27.121556043624878,-4.953846153846154,578.8615384615384
-0.012984865,1.0364666,66,0.013490512,-0.010364665,38400,0.7373316586017609,0.013540937,1,27.296032190322876,-4.954545454545454,580.2121212121212
-0.013842172,1.052969,66,0.011345782,-0.0105296895,38656,0.7518083155155182,0.0037396792,0,27.470185041427612,-4.954545454545454,580.2121212121212
-0.016687896,1.1685572,67,0.006223777,-0.011685572,38912,0.8810710608959198,0.014905806,1,27.643725156784058,-4.955223880597015,579.0149253731344
-0.014252748,0.9951842,67,0.015647752,-0.009951841,39168,0.7663367986679077,0.00910468,0,27.81813073158264,-4.955223880597015,579.0149253731344
-0.014134808,1.0510004,68,0.006131055,-0.010510003,39424,0.8531313985586166,0.015979093,1,27.993194103240967,-4.955882352941177,578.5147058823529
-0.016596168,1.0147933,68,0.011992434,-0.010147932,39680,0.8436277955770493,0.018497866,0,28.16871690750122,-4.955882352941177,578.5147058823529
-0.008831896,1.067658,69,0.010519778,-0.01067658,39936,0.6597955524921417,0.009022127,1,28.343850135803223,-4.956521739130435,577.9565217391304
-0.008053397,0.99254894,69,0.015412275,-0.009925489,40192,0.7785263210535049,0.0044950536,0,28.518853902816772,-4.956521739130435,577.9565217391304
-0.017736703,1.0723077,70,0.0052553713,-0.010723077,40448,0.8806626200675964,0.005411611,1,28.6950581073761,-4.957142857142857,576.8285714285714
-0.015929304,1.0742878,70,0.0120839225,-0.010742878,40704,0.8261723667383194,0.013338113,0,28.86918878555298,-4.957142857142857,576.8285714285714
-0.008207362,1.2082936,70,0.013656042,-0.012082934,40960,0.7128535807132721,0.00955862,0,29.04330539703369,-4.957142857142857,576.8285714285714
-0.017854985,1.1010798,71,0.015816908,-0.011010798,41216,0.7639489024877548,0.0045337137,1,29.218014001846313,-4.957746478873239,577.4929577464789
-0.004414562,1.1017388,72,0.014751411,-0.011017389,41472,0.8665623068809509,0.009620812,1,29.392634868621826,-4.958333333333333,575.3055555555555
-0.008670121,1.2251706,72,0.01300458,-0.012251705,41728,0.37246936559677124,0.004027608,0,29.568883895874023,-4.958333333333333,575.3055555555555
-0.02121073,1.2653056,72,0.013302395,-0.012653056,41984,0.7990639507770538,0.010978593,0,29.743339776992798,-4.958333333333333,575.3055555555555
-0.013577487,1.236649,73,0.0069407444,-0.01236649,42240,0.853788822889328,0.012432365,1,29.918179750442505,-4.958904109589041,577.6438356164383
-0.0054522743,1.1925969,73,0.012379809,-0.011925969,42496,0.856987252831459,0.0021294456,0,30.09312677383423,-4.958904109589041,577.6438356164383
-0.013078648,1.2726915,74,0.006689133,-0.012726914,42752,0.8326069563627243,0.006494051,1,30.268155813217163,-4.95945945945946,576.7972972972973
-0.018541105,1.1610271,74,0.013823241,-0.01161027,43008,0.7407321631908417,0.0067537697,0,30.442969799041748,-4.95945945945946,576.7972972972973
-0.01932691,1.2580407,75,0.021787355,-0.012580407,43264,0.6629586815834045,0.026200801,1,30.617450714111328,-4.96,574.5866666666667
-0.018442681,1.2223208,76,0.02156736,-0.012223206,43520,0.5851260721683502,0.022023115,1,30.792203426361084,-4.9605263157894735,572.421052631579
-0.013364881,1.2828023,76,0.010492705,-0.012828021,43776,0.8420298993587494,0.014259673,0,30.966767072677612,-4.9605263157894735,572.421052631579
-0.0153498985,1.1816229,77,0.01436374,-0.011816229,44032,0.7933491617441177,0.00635578,1,31.141757488250732,-4.961038961038961,571.4025974025974
-0.015425518,1.3204477,77,0.008546658,-0.013204477,44288,0.8508173376321793,0.006158764,0,31.316760540008545,-4.961038961038961,571.4025974025974
-0.012684474,1.3609793,77,0.010636939,-0.013609793,44544,0.8507755845785141,0.006196329,0,31.491673469543457,-4.961038961038961,571.4025974025974
-0.022825858,1.3801012,78,0.005589419,-0.013801012,44800,0.848174586892128,0.017878361,1,31.665944814682007,-4.961538461538462,572.9615384615385
-0.0145136565,1.4547068,78,0.010917643,-0.014547068,45056,0.8152415305376053,0.009254919,0,31.841136932373047,-4.961538461538462,572.9615384615385
-0.015512027,1.4294062,79,0.008085633,-0.014294061,45312,0.8516645282506943,0.010080792,1,32.015928983688354,-4.962025316455696,573.2658227848101
-0.005891321,1.310107,79,0.012453333,-0.013101069,45568,0.6966771185398102,0.003577286,0,32.191068172454834,-4.962025316455696,573.2658227848101
-0.020579241,1.4651451,80,0.011986682,-0.014651451,45824,0.7638895660638809,0.009330828,1,32.36581754684448,-4.9625,572.4
-0.009420726,1.4469168,80,0.005194273,-0.014469167,46080,0.8464833498001099,0.013434073,0,32.540815114974976,-4.9625,572.4
-0.014770709,1.3567102,80,0.013416457,-0.013567102,46336,0.8416192829608917,0.005328873,0,32.71557354927063,-4.9625,572.4
-0.023070805,1.3690777,81,0.006280678,-0.013690776,46592,0.8329111635684967,0.016711988,1,32.88987183570862,-4.962962962962963,572.8395061728395
-0.016612783,1.3062897,81,0.013444361,-0.013062896,46848,0.7987867295742035,0.0042377505,0,33.06375575065613,-4.962962962962963,572.8395061728395
-0.016651897,1.4092455,82,0.009503812,-0.014092454,47104,0.6261319220066071,0.009623401,1,33.23821806907654,-4.963414634146342,573.8170731707318
-0.023835499,1.270313,82,0.011637169,-0.01270313,47360,0.6847212314605713,0.015833672,0,33.4128737449646,-4.963414634146342,573.8170731707318
-0.009956477,1.4127514,83,0.010867601,-0.014127513,47616,0.6305111646652222,0.010342535,1,33.58682036399841,-4.963855421686747,572.843373493976
-0.006946292,1.3570439,83,0.011975855,-0.013570439,47872,0.8231329172849655,0.0010420315,0,33.761239528656006,-4.963855421686747,572.843373493976
-0.008522667,1.4752898,84,0.010057943,-0.014752897,48128,0.7868138998746872,0.0052009863,1,33.936371088027954,-4.964285714285714,572.2261904761905
-0.02130958,1.2713854,84,0.041026656,-0.012713854,48384,0.3607906699180603,0.014451526,0,34.111655950546265,-4.964285714285714,572.2261904761905
-0.011797,1.3490732,84,0.014159118,-0.013490731,48640,0.7258064150810242,0.0076307403,0,34.28673052787781,-4.964285714285714,572.2261904761905
-0.015657276,1.3826885,85,0.0110374,-0.013826885,48896,0.8071727752685547,0.013413574,1,34.46145033836365,-4.952941176470588,572.9764705882353
