loss_pol_surr,loss_ent,EpisodesSoFar,loss_vf_loss,loss_pol_entpen,TimestepsSoFar,ev_tdlam_before,loss_kl,EpThisIter,TimeElapsed,EpRewMean,EpLenMean
-0.015098197,1.8109546,9,0.0097218165,-0.018109545,5888,0.872220054268837,0.009892529,0,4.53292179107666,-5.0,598.2222222222222
-0.014463833,1.8105867,10,0.011726243,-0.018105866,6144,0.8252157866954803,0.004271273,1,4.7082085609436035,-5.0,589.1
-0.016496975,1.766135,10,0.012073232,-0.01766135,6400,0.7815370261669159,0.006392087,0,4.8822407722473145,-5.0,589.1
-0.020253211,1.634162,11,0.014381237,-0.01634162,6656,0.7293877303600311,0.010927781,1,5.056264638900757,-5.0,585.5454545454545
-0.013901766,1.6949,11,0.017783083,-0.016949,6912,0.7152843475341797,0.0052993796,0,5.2300684452056885,-5.0,585.5454545454545
-0.017989013,1.7689731,12,0.0073697492,-0.017689731,7168,0.7560855001211166,0.00783815,1,5.403871536254883,-4.916666666666667,595.5
-0.015673157,1.7850883,12,0.013138615,-0.017850883,7424,0.7148328721523285,0.0055329045,0,5.577194690704346,-4.916666666666667,595.5
-0.0103206495,1.7616905,12,0.009742122,-0.017616905,7680,0.850270688533783,0.005263432,0,5.7513182163238525,-4.916666666666667,595.5
-0.015736505,1.7781625,13,0.023748502,-0.017781626,7936,0.5028664469718933,0.0056718383,1,5.925456523895264,-4.923076923076923,596.8461538461538
-0.016579583,1.7113856,13,0.0138462875,-0.017113855,8192,0.7195781767368317,0.006555381,0,6.098995923995972,-4.923076923076923,596.8461538461538
-0.020496162,1.6464281,14,0.014916251,-0.016464282,8448,0.7359904050827026,0.019883893,1,6.272977828979492,-4.928571428571429,588.9285714285714
-0.013797511,1.7045639,14,0.022970146,-0.01704564,8704,0.7081283628940582,0.00754592,0,6.446662664413452,-4.928571428571429,588.9285714285714
-0.0156806,1.7252624,15,0.013168712,-0.017252624,8960,0.7234099805355072,0.010267265,1,6.6202216148376465,-4.866666666666666,582.4
-0.012893735,1.6916827,15,0.014518906,-0.016916826,9216,0.8390172272920609,0.009229271,0,6.794479131698608,-4.866666666666666,582.4
-0.017477727,1.7972102,15,0.016799293,-0.0179721,9472,0.6732034981250763,0.007302517,0,6.968552112579346,-4.866666666666666,582.4
-0.014211334,1.7752924,16,0.0046514664,-0.017752923,9728,0.8822631686925888,0.0034756488,1,7.142650604248047,-4.875,595.6875
-0.02153446,1.7850198,16,0.008671891,-0.017850198,9984,0.825720950961113,0.0074329744,0,7.316209077835083,-4.875,595.6875
-0.022555288,1.7905846,16,0.015176868,-0.017905844,10240,0.6966173946857452,0.0062252474,0,7.490119934082031,-4.875,595.6875
-0.0147004295,1.6458831,17,0.0058390647,-0.01645883,10496,0.8677046895027161,0.010379385,1,7.664371728897095,-4.882352941176471,606.2941176470588
-0.020058628,1.7059186,17,0.011765074,-0.017059185,10752,0.8715869635343552,0.010979357,0,7.8386077880859375,-4.882352941176471,606.2941176470588
-0.011151913,1.7585841,18,0.013393315,-0.01758584,11008,0.8495461195707321,0.004427015,1,8.012223243713379,-4.888888888888889,602.1111111111111
-0.021566607,1.7075678,18,0.0083958395,-0.017075676,11264,0.8533134311437607,0.012644947,0,8.186170816421509,-4.888888888888889,602.1111111111111
-0.017545868,1.6417506,19,0.02143921,-0.016417507,11520,0.6839189231395721,0.010708077,1,8.359917879104614,-4.894736842105263,605.2631578947369
-0.013587199,1.6165649,19,0.011840768,-0.016165648,11776,0.8190687447786331,0.009985104,0,8.533850908279419,-4.894736842105263,605.2631578947369
-0.013246739,1.6016088,20,0.012639233,-0.016016087,12032,0.7959709018468857,0.006271115,1,8.708371639251709,-4.9,599.5
-0.034615677,1.4845041,20,0.008403922,-0.014845041,12288,0.8221558481454849,0.037824094,0,8.882641315460205,-4.9,599.5
-0.022466924,1.5501126,20,0.011777342,-0.015501125,12544,0.7691067308187485,0.0056506246,0,9.056945323944092,-4.9,599.5
-0.011101589,1.5440364,21,0.01736991,-0.015440363,12800,0.617545872926712,0.0095567815,1,9.230777740478516,-4.904761904761905,600.7142857142857
-0.014243895,1.6502792,22,0.015838105,-0.01650279,13056,0.8366078585386276,0.00355474,1,9.404805421829224,-4.909090909090909,591.8636363636364
-0.021012641,1.6841584,22,0.04185558,-0.016841583,13312,0.6082536578178406,0.017905258,0,9.578367233276367,-4.909090909090909,591.8636363636364
-0.008567077,1.650083,22,0.00975802,-0.01650083,13568,0.851202979683876,0.0039072717,0,9.752703189849854,-4.909090909090909,591.8636363636364
-0.03093668,1.6255133,23,0.016212273,-0.016255133,13824,0.6963402330875397,0.013359957,1,9.926757574081421,-4.869565217391305,594.7391304347826
-0.008440949,1.5639552,23,0.021610714,-0.015639551,14080,0.5161952972412109,0.004819575,0,10.10051679611206,-4.869565217391305,594.7391304347826
-0.011220755,1.5715673,23,0.009171304,-0.015715672,14336,0.7634756416082382,0.0039210673,0,10.274386644363403,-4.869565217391305,594.7391304347826
-0.018185992,1.5939074,24,0.01187128,-0.015939072,14592,0.586775004863739,0.0046503292,1,10.448935747146606,-4.875,600.2083333333334
-0.014726244,1.6043713,24,0.0078115948,-0.016043713,14848,0.8339118808507919,0.008416185,0,10.623672723770142,-4.875,600.2083333333334
-0.029966464,1.6209792,25,0.0134930685,-0.01620979,15104,0.8087918609380722,0.011526264,1,10.797627449035645,-4.88,598.0
-0.0073077753,1.604327,25,0.027733315,-0.016043268,15360,0.5440779328346252,0.00786587,0,10.972363471984863,-4.88,598.0
-0.020345595,1.6059161,25,0.0056419815,-0.016059162,15616,0.8827051892876625,0.006857345,0,11.146629095077515,-4.88,598.0
-0.023808572,1.6590118,26,0.006407047,-0.016590118,15872,0.8519029468297958,0.009460937,1,11.32017731666565,-4.884615384615385,600.7692307692307
-0.020170076,1.5231175,26,0.009009416,-0.015231174,16128,0.8599739819765091,0.012218542,0,11.494646549224854,-4.884615384615385,600.7692307692307
-0.013216211,1.5773988,27,0.0231268,-0.015773986,16384,0.6670731008052826,0.006831287,1,11.669089794158936,-4.888888888888889,604.3703703703703
-0.015311595,1.6191914,27,0.012356564,-0.016191915,16640,0.7617508769035339,0.0097658085,0,11.84316086769104,-4.888888888888889,604.3703703703703
-0.028450029,1.7187517,28,0.011861701,-0.017187515,16896,0.7849393039941788,0.026173731,1,12.017619848251343,-4.892857142857143,601.1071428571429
-0.014620036,1.7261499,28,0.013164714,-0.017261498,17152,0.4632205367088318,0.010487484,0,12.192454099655151,-4.892857142857143,601.1071428571429
-0.012840003,1.7165966,28,0.013258964,-0.017165964,17408,0.7059981524944305,0.008043496,0,12.36635684967041,-4.892857142857143,601.1071428571429
-0.0154878115,1.7937917,29,0.01076542,-0.017937917,17664,0.7509768307209015,0.011550546,1,12.540408372879028,-4.896551724137931,605.6206896551724
-0.018587124,1.8162957,29,0.014370758,-0.018162958,17920,0.5753232836723328,0.008405378,0,12.714951276779175,-4.896551724137931,605.6206896551724
-0.017540384,1.8044702,30,0.011238722,-0.0180447,18176,0.5537398457527161,0.0068039317,1,12.888836860656738,-4.9,601.2333333333333
-0.018434938,1.8234196,30,0.012958204,-0.018234195,18432,0.7518808990716934,0.008086357,0,13.062867164611816,-4.9,601.2333333333333
-0.02080366,1.8375933,31,0.018411595,-0.018375933,18688,0.7063161730766296,0.022965744,1,13.237616777420044,-4.903225806451613,595.4193548387096
-0.021519035,1.7727363,31,0.0119710965,-0.017727362,18944,0.7829692959785461,0.020357167,0,13.412036418914795,-4.903225806451613,595.4193548387096
-0.013907563,1.8364493,32,0.0148229245,-0.018364493,19200,0.6204940378665924,0.016425578,1,13.586723327636719,-4.875,594.71875
-0.029137583,1.8230371,32,0.0119288,-0.01823037,19456,0.8682894706726074,0.020820726,0,13.762519836425781,-4.875,594.71875
-0.024994627,1.8490512,33,0.018961549,-0.018490512,19712,0.7263538241386414,0.016868018,1,13.936705589294434,-4.878787878787879,593.2424242424242
-0.022776946,1.8435955,33,0.015827585,-0.018435955,19968,0.703257828950882,0.011653295,0,14.11084532737732,-4.878787878787879,593.2424242424242
-0.04117827,1.921783,34,0.0047173267,-0.01921783,20224,0.7366731762886047,0.01439811,1,14.28537631034851,-4.882352941176471,589.6764705882352
-0.013300233,1.9068599,34,0.013728691,-0.019068599,20480,0.7068648040294647,0.0061456785,0,14.45879602432251,-4.882352941176471,589.6764705882352
-0.022946242,1.8413839,35,0.012022702,-0.018413838,20736,0.7698972523212433,0.013529404,1,14.633156776428223,-4.885714285714286,589.0857142857143
-0.026903281,1.8006979,35,0.018438756,-0.018006979,20992,0.400648832321167,0.0066670952,0,14.807393074035645,-4.885714285714286,589.0857142857143
-0.032254145,1.8472794,36,0.014939766,-0.018472794,21248,0.4985390901565552,0.03109959,1,14.981308460235596,-4.888888888888889,589.6666666666666
-0.02065975,1.8809075,36,0.0111375805,-0.018809075,21504,0.6968818604946136,0.017398214,0,15.155720472335815,-4.888888888888889,589.6666666666666
-0.015705105,1.752739,36,0.008085309,-0.017527388,21760,0.8802192732691765,0.015330106,0,15.329612255096436,-4.888888888888889,589.6666666666666
-0.014794067,1.7597773,37,0.011104982,-0.017597772,22016,0.8159869462251663,0.009742059,1,15.503029584884644,-4.891891891891892,590.3513513513514
-0.018190388,1.6583666,37,0.013908634,-0.016583666,22272,0.6235301792621613,0.011326673,0,15.677948236465454,-4.891891891891892,590.3513513513514
-0.01380326,1.6670754,38,0.010885414,-0.016670754,22528,0.8274627178907394,0.010255264,1,15.852378129959106,-4.894736842105263,588.8421052631579
-0.019119538,1.6450417,38,0.00843036,-0.016450416,22784,0.855195164680481,0.014164392,0,16.027778148651123,-4.894736842105263,588.8421052631579
-0.020885792,1.6315637,39,0.0062512057,-0.016315637,23040,0.788333922624588,0.017829463,1,16.212920427322388,-4.897435897435898,589.3846153846154
-0.008354258,1.5500064,39,0.013917759,-0.015500064,23296,0.7349628210067749,0.005570169,0,16.38963294029236,-4.897435897435898,589.3846153846154
-0.010097794,1.4731071,40,0.008937798,-0.01473107,23552,0.7723712176084518,0.01128583,1,16.56350803375244,-4.9,587.925
-0.011611525,1.5587234,40,0.012497245,-0.015587235,23808,0.7583847343921661,0.006176113,0,16.73915719985962,-4.9,587.925
-0.0077885464,1.6333756,41,0.01132397,-0.016333757,24064,0.7419328093528748,0.0050533162,1,16.914340019226074,-4.902439024390244,586.1219512195122
-0.007094089,1.6369019,41,0.008335559,-0.016369017,24320,0.8876321837306023,0.004643756,0,17.088363885879517,-4.902439024390244,586.1219512195122
-0.015670568,1.6471248,41,0.009027737,-0.016471248,24576,0.8037615269422531,0.011383543,0,17.262393712997437,-4.902439024390244,586.1219512195122
-0.018758185,1.6866424,42,0.00710361,-0.016866423,24832,0.6378910541534424,0.01721219,1,17.436506271362305,-4.904761904761905,586.9047619047619
-0.014826883,1.6537466,42,0.012471776,-0.016537465,25088,0.8054620772600174,0.00838848,0,17.61014151573181,-4.904761904761905,586.9047619047619
-0.009853648,1.6400057,43,0.011850453,-0.016400056,25344,0.7689462602138519,0.0035387673,1,17.7850022315979,-4.906976744186046,584.8139534883721
-0.020369802,1.679388,43,0.009882305,-0.01679388,25600,0.8677363842725754,0.007696193,0,17.958962440490723,-4.906976744186046,584.8139534883721
-0.013159175,1.5304775,44,0.01164536,-0.015304776,25856,0.4444311857223511,0.010138802,1,18.132837295532227,-4.909090909090909,584.7272727272727
-0.027399767,1.735982,44,0.00998633,-0.01735982,26112,0.7030615508556366,0.01777612,0,18.307255744934082,-4.909090909090909,584.7272727272727
-0.019360479,1.7122767,45,0.009631649,-0.017122766,26368,0.8546107411384583,0.014078732,1,18.48224377632141,-4.911111111111111,583.8
-0.021131406,1.7337898,45,0.008600207,-0.017337898,26624,0.8699766248464584,0.008785224,0,18.655600547790527,-4.911111111111111,583.8
-0.019924471,1.774669,46,0.009136825,-0.017746689,26880,0.7469116747379303,0.014085377,1,18.83043885231018,-4.913043478260869,583.3695652173913
-0.013165148,1.7402496,46,0.012312539,-0.017402496,27136,0.7625724226236343,0.006563533,0,19.005501747131348,-4.913043478260869,583.3695652173913
-0.015695635,1.6664681,47,0.010575287,-0.01666468,27392,0.7819306999444962,0.011907395,1,19.184282541275024,-4.914893617021277,582.468085106383
-0.018887412,1.7097247,47,0.0051091188,-0.017097246,27648,0.859276071190834,0.010144261,0,19.37881112098694,-4.914893617021277,582.468085106383
-0.015816703,1.709358,47,0.0105732605,-0.017093578,27904,0.8780010864138603,0.0067589623,0,19.573986530303955,-4.914893617021277,582.468085106383
-0.024653448,1.7450876,48,0.0013787362,-0.017450877,28160,0.8979534059762955,0.008184355,1,19.76999855041504,-4.916666666666667,584.625
-0.02103617,1.6583586,48,0.008003959,-0.016583586,28416,0.7713836133480072,0.010710698,0,19.96431875228882,-4.916666666666667,584.625
-0.011929013,1.6365565,48,0.045262206,-0.016365563,28672,0.20435410737991333,0.0060436255,0,20.138786554336548,-4.916666666666667,584.625
-0.018800624,1.6844578,49,0.0070206695,-0.016844578,28928,0.7503613978624344,0.014874962,1,20.312554597854614,-4.8979591836734695,588.0408163265306
-0.009165321,1.6962513,49,0.037356764,-0.016962513,29184,0.4683322310447693,0.0049706204,0,20.486404180526733,-4.8979591836734695,588.0408163265306
-0.025599375,1.7383106,49,0.015388118,-0.017383106,29440,0.6766131222248077,0.012631025,0,20.66006326675415,-4.8979591836734695,588.0408163265306
-0.021424983,1.7616473,50,0.010892036,-0.017616475,29696,0.8388937264680862,0.009641848,1,20.833388805389404,-4.88,591.44
-0.018348854,1.7414744,50,0.02102674,-0.017414745,29952,0.7489551901817322,0.0074556996,0,21.006972312927246,-4.88,591.44
-0.024039563,1.7092713,51,0.014578298,-0.017092712,30208,0.5120375156402588,0.009130267,1,21.181557655334473,-4.882352941176471,590.5686274509804
-0.014634591,1.7110478,51,0.005346324,-0.017110476,30464,0.7897660732269287,0.008657517,0,21.35586953163147,-4.882352941176471,590.5686274509804
-0.0164577,1.7089875,51,0.009186593,-0.017089874,30720,0.8358608335256577,0.0050182054,0,21.529486179351807,-4.882352941176471,590.5686274509804
-0.013401493,1.632497,52,0.017964786,-0.016324969,30976,0.773228257894516,0.012112062,1,21.704376935958862,-4.884615384615385,591.3076923076923
-0.025228862,1.6069868,53,0.012703886,-0.016069867,31232,0.5609457790851593,0.010473339,1,21.878249645233154,-4.886792452830188,589.2075471698113
-0.035447266,1.64238,53,0.0208661,-0.0164238,31488,0.391886830329895,0.020013029,0,22.052674293518066,-4.886792452830188,589.2075471698113
-0.009832296,1.6163261,54,0.022696948,-0.016163262,31744,0.595596432685852,0.0047314703,1,22.227344751358032,-4.888888888888889,587.2037037037037
-0.030219126,1.6239736,54,0.0142857125,-0.016239736,32000,0.7543495297431946,0.014306426,0,22.400476455688477,-4.888888888888889,587.2037037037037
-0.022253294,1.639134,55,0.011886185,-0.01639134,32256,0.7061192989349365,0.017760865,1,22.57453203201294,-4.890909090909091,586.1818181818181
-0.024474386,1.6471063,55,0.019636504,-0.016471062,32512,0.6709957122802734,0.01356853,0,22.74866485595703,-4.890909090909091,586.1818181818181
-0.027217224,1.6291401,56,0.009051048,-0.0162914,32768,0.7495707869529724,0.015348813,1,22.92164444923401,-4.892857142857143,583.625
-0.011150027,1.560888,56,0.0250131,-0.015608879,33024,0.7387441396713257,0.006854074,0,23.095391988754272,-4.892857142857143,583.625
-0.02561085,1.6216404,57,0.017073935,-0.016216403,33280,0.7588866949081421,0.011057333,1,23.269484043121338,-4.894736842105263,583.1578947368421
-0.020063667,1.6007372,57,0.012889562,-0.016007371,33536,0.8231374621391296,0.0071872678,0,23.442397832870483,-4.894736842105263,583.1578947368421
-0.038401615,1.6097115,57,0.011683966,-0.016097113,33792,0.6617311239242554,0.02092975,0,23.615667819976807,-4.894736842105263,583.1578947368421
-0.024104666,1.5865161,58,0.026305014,-0.01586516,34048,0.05520331859588623,0.008690501,1,23.789042472839355,-4.896551724137931,583.8793103448276
-0.01932732,1.5087245,58,0.016554624,-0.015087243,34304,0.26279616355895996,0.013618486,0,23.96203899383545,-4.896551724137931,583.8793103448276
-0.03757313,1.4982414,59,0.012821324,-0.0149824135,34560,0.514862447977066,0.015022924,1,24.135826349258423,-4.88135593220339,583.8813559322034
-0.01216276,1.4705858,59,0.012298328,-0.014705859,34816,0.7165544331073761,0.009141876,0,24.30908989906311,-4.88135593220339,583.8813559322034
-0.010295286,1.4819252,60,0.013730681,-0.014819251,35072,0.7343215644359589,0.0064150747,1,24.481751918792725,-4.883333333333334,584.35
-0.036208525,1.5731003,60,0.0095562525,-0.015731003,35328,0.8694573491811752,0.013165353,0,24.6558620929718,-4.883333333333334,584.35
-0.012888055,1.4971945,61,0.013643766,-0.014971945,35584,0.7751122266054153,0.013034775,1,24.829628467559814,-4.885245901639344,583.327868852459
-0.024432098,1.57258,61,0.00972798,-0.015725799,35840,0.8392429053783417,0.0132235065,0,25.00314235687256,-4.885245901639344,583.327868852459
-0.010006264,1.5056584,62,0.011980949,-0.015056585,36096,0.8026599884033203,0.010138594,1,25.1766939163208,-4.887096774193548,582.016129032258
-0.010266747,1.533556,62,0.008190369,-0.01533556,36352,0.8941548839211464,0.0063869907,0,25.349331378936768,-4.887096774193548,582.016129032258
-0.019405354,1.5328019,62,0.007850181,-0.015328019,36608,0.8997461795806885,0.0077314563,0,25.5215802192688,-4.887096774193548,582.016129032258
-0.030166676,1.4576783,63,0.018497352,-0.0145767825,36864,0.23585230112075806,0.016743824,1,25.695733308792114,-4.888888888888889,581.1746031746031
-0.013564784,1.4074668,64,0.014368987,-0.014074666,37120,0.6363102197647095,0.0042888555,1,25.869394540786743,-4.890625,579.0
-0.015078723,1.3404372,64,0.013548413,-0.013404372,37376,0.7023503184318542,0.005663323,0,26.042336225509644,-4.890625,579.0
-0.018341027,1.3916726,65,0.009035152,-0.013916726,37632,0.7540920376777649,0.0069755376,1,26.223900318145752,-4.892307692307693,577.5384615384615
-0.019103898,1.3951685,65,0.01583362,-0.013951687,37888,0.8062179535627365,0.005059037,0,26.418204307556152,-4.892307692307693,577.5384615384615
-0.011676671,1.3708487,65,0.014829097,-0.013708487,38144,0.7495950162410736,0.006505035,0,26.612520933151245,-4.892307692307693,577.5384615384615
-0.028318763,1.2885196,66,0.013335541,-0.012885197,38400,0.30359357595443726,0.013466775,1,26.806584119796753,-4.893939393939394,579.2272727272727
-0.015199564,1.1719551,66,0.015266633,-0.011719551,38656,0.6418457627296448,0.0074131773,0,27.000895261764526,-4.893939393939394,579.2272727272727
-0.013240924,1.1986964,67,0.010373889,-0.011986963,38912,0.810491219162941,0.002900355,1,27.19489812850952,-4.895522388059701,578.6716417910447
-0.018511154,1.1260581,67,0.01206138,-0.011260581,39168,0.7843252718448639,0.01948799,0,27.389052629470825,-4.895522388059701,578.6716417910447
-0.03431718,1.1510367,68,0.014990529,-0.0115103675,39424,0.27118980884552,0.013737026,1,27.583383083343506,-4.897058823529412,577.2352941176471
-0.01839361,1.2367014,68,0.033609204,-0.012367014,39680,0.3894825577735901,0.0033311367,0,27.77765655517578,-4.897058823529412,577.2352941176471
-0.02077561,1.3132983,69,0.011534524,-0.013132984,39936,0.624729573726654,0.016566586,1,27.972029447555542,-4.884057971014493,578.5652173913044
-0.009786051,1.1211793,69,0.0071353475,-0.011211793,40192,0.8976871743798256,0.0059178118,0,28.165874242782593,-4.884057971014493,578.5652173913044
-0.016037054,1.1414977,69,0.010958362,-0.011414978,40448,0.8484405726194382,0.005304911,0,28.35895013809204,-4.884057971014493,578.5652173913044
-0.02041563,1.1460986,70,0.013869359,-0.011460985,40704,0.7348427474498749,0.014924857,1,28.55219578742981,-4.885714285714286,579.7
-0.0134410765,1.0913756,70,0.013628748,-0.010913756,40960,0.8340262472629547,0.0082694795,0,28.745637893676758,-4.885714285714286,579.7
-0.007641839,1.1470594,71,0.011152864,-0.0114705935,41216,0.8258487284183502,0.0045190863,1,28.938430547714233,-4.887323943661972,576.9718309859155
-0.010287782,1.0168891,72,0.015914513,-0.01016889,41472,0.7389530539512634,0.006493531,1,29.132030725479126,-4.888888888888889,575.2361111111111
-0.0068254136,1.0605626,72,0.015003921,-0.010605626,41728,0.8534745573997498,0.0018955218,0,29.32701802253723,-4.888888888888889,575.2361111111111
-0.0120248385,1.0669626,73,0.009361027,-0.010669625,41984,0.7775186598300934,0.005186666,1,29.521487951278687,-4.890410958904109,574.8493150684932
-0.022377238,1.2069395,73,0.02850539,-0.012069394,42240,-0.09416258335113525,0.0050590234,0,29.71590280532837,-4.890410958904109,574.8493150684932
-0.01917845,1.1560938,73,0.009472781,-0.011560939,42496,0.2140343189239502,0.003740304,0,29.91016697883606,-4.890410958904109,574.8493150684932
-0.023572223,1.1081856,73,0.008875081,-0.011081856,42752,0.8374893367290497,0.017169889,0,30.104243993759155,-4.890410958904109,574.8493150684932
-0.0071304142,1.0159814,74,0.0117373355,-0.010159815,43008,0.6786804497241974,0.002465338,1,30.29909634590149,-4.878378378378378,578.472972972973
-0.014890365,1.0350094,74,0.011067729,-0.010350093,43264,0.8119691163301468,0.007910243,0,30.49383306503296,-4.878378378378378,578.472972972973
-0.016758624,1.0997597,75,0.018998042,-0.010997596,43520,0.5767582654953003,0.022533992,1,30.688177347183228,-4.88,577.28
-0.016200453,1.2047862,75,0.01349201,-0.012047862,43776,0.8218211680650711,0.006234099,0,30.883031129837036,-4.88,577.28
-0.018153869,1.2740558,76,0.007875005,-0.012740558,44032,0.7541028410196304,0.011568278,1,31.077054977416992,-4.868421052631579,578.8815789473684
-0.017902337,0.9507791,76,0.009248737,-0.00950779,44288,0.7896896153688431,0.0106293885,0,31.271163940429688,-4.868421052631579,578.8815789473684
-0.005526472,0.93631613,76,0.009653132,-0.009363161,44544,0.8384231925010681,0.0010082508,0,31.46561336517334,-4.868421052631579,578.8815789473684
-0.00604626,1.0130792,77,0.0074725724,-0.010130791,44800,0.868929073214531,0.0022228437,1,31.660311222076416,-4.87012987012987,581.0
-0.007948572,0.92874765,77,0.013744923,-0.009287477,45056,0.7721519470214844,0.0026038727,0,31.854305267333984,-4.87012987012987,581.0
-0.0070464276,1.0563133,77,0.017838981,-0.010563131,45312,0.6644994616508484,0.00091174897,0,32.0483877658844,-4.87012987012987,581.0
-0.015632361,1.250968,78,0.010609461,-0.0125096785,45568,0.7776939123868942,0.006058391,1,32.24270749092102,-4.871794871794871,584.2051282051282
-0.015420426,0.89302176,78,0.013036065,-0.0089302175,45824,0.7931396663188934,0.017146863,0,32.4359872341156,-4.871794871794871,584.2051282051282
-0.009870751,0.8089917,78,0.011053608,-0.008089917,46080,0.8599530160427094,0.0022222658,0,32.63115310668945,-4.871794871794871,584.2051282051282
-0.005681373,0.80477816,79,0.015617229,-0.008047781,46336,0.7126591205596924,0.0024462678,1,32.82639503479004,-4.8734177215189876,583.6708860759494
-0.011335968,0.83681285,79,0.028003842,-0.008368129,46592,0.5512190759181976,0.003519766,0,33.021538496017456,-4.8734177215189876,583.6708860759494
-0.019395329,0.89638984,80,0.0092001725,-0.008963898,46848,0.7159642577171326,0.017627444,1,33.21707010269165,-4.875,584.025
-0.018892244,0.8429999,80,0.026903737,-0.0084299985,47104,0.5904898941516876,0.012012789,0,33.41215753555298,-4.875,584.025
-0.021373177,0.77214944,81,0.006234645,-0.0077214944,47360,0.7900921106338501,0.014964504,1,33.60729193687439,-4.8765432098765435,583.9876543209876
-0.014432201,0.78721416,81,0.014304565,-0.007872142,47616,0.7971372604370117,0.015267635,0,33.80266833305359,-4.8765432098765435,583.9876543209876
-0.010957934,0.88535064,82,0.01118136,-0.008853506,47872,0.8708226382732391,0.0030946818,1,33.997724771499634,-4.878048780487805,582.0243902439024
-0.030340351,1.044028,82,0.013078267,-0.010440279,48128,0.8688231408596039,0.016945293,0,34.19343948364258,-4.878048780487805,582.0243902439024
-0.011255267,0.9182749,83,0.007548826,-0.009182749,48384,0.7934699654579163,0.005573974,1,34.38884520530701,-4.879518072289157,580.9638554216867
-0.010469917,0.83003634,83,0.019114144,-0.008300364,48640,0.6869974434375763,0.0051017287,0,34.58374524116516,-4.879518072289157,580.9638554216867
-0.011528622,0.8230082,84,0.0104776565,-0.008230082,48896,0.82082699239254,0.00947501,1,34.778438091278076,-4.880952380952381,579.452380952381
-0.019523889,0.7944305,85,0.01596073,-0.0079443045,49152,0.7450821995735168,0.02318355,1,34.973358154296875,-4.882352941176471,577.364705882353
-0.011427481,0.87276614,85,0.021201208,-0.008727661,49408,0.3981701731681824,0.0062645,0,35.16696047782898,-4.882352941176471,577.364705882353
-0.00775641,0.85096085,85,0.026262274,-0.008509608,49664,0.7593410015106201,0.0011550956,0,35.36210513114929,-4.882352941176471,577.364705882353
