#{"t_start": 1603412634.915551, "env_id": "SlimeVolley-v0"}
r,l,t
-5,538,1.753726
-5,578,2.594507
-5,656,2.999441
-5,643,3.470651
-5,630,3.861286
-5,476,4.231473
-5,486,4.531538
-5,662,5.014035
-4,720,5.533155
-5,658,5.943077
-5,701,6.453479
-5,529,6.856714
-5,672,7.275591
-5,550,7.690454
-4,817,8.270468
-3,719,8.715561
-5,486,9.091271
-5,531,9.421131
-5,567,9.847747
-5,670,10.338322
-5,654,10.743273
-5,736,11.272893
-5,707,11.806529
-5,478,12.178986
-5,729,12.825903
-5,550,13.241411
-5,623,13.827834
-5,412,14.153285
-4,589,14.602279
-5,768,15.17837
-5,617,15.64249
-4,546,16.153367
-5,713,16.713996
-5,687,17.357883
-5,1143,18.369623
-5,498,18.859978
-5,530,19.281142
-4,563,19.792662
-5,797,20.520144
-5,624,21.019624
-5,682,21.662018
-5,850,22.433322
-5,583,22.89781
-5,486,23.376209
-5,802,23.95282
-5,528,24.354437
-5,444,24.62886
-5,525,25.027977
-5,624,25.514565
-4,491,25.88226
-5,479,26.336332
-5,452,26.684041
-5,576,27.212157
-5,514,27.600576
-5,494,27.973374
-5,564,28.482475
-5,740,29.11494
-5,613,29.575694
-5,619,30.145293
-4,677,30.672344
-5,501,31.001785
-5,405,31.346213
-5,518,31.686303
-5,553,32.128781
-4,549,32.490178
-5,439,32.855891
-5,677,33.299022
-5,606,33.77695
-5,669,34.217838
-5,558,34.663142
-5,473,34.973755
-4,657,35.483446
-5,668,36.002584
-5,648,36.430496
-5,596,36.997039
-5,529,37.411996
-5,662,38.007186
-5,422,38.43852
-5,546,38.874321
-5,648,39.407427
-5,496,39.731349
-5,601,40.205273
-5,416,40.47888
-4,762,41.057883
-5,594,41.447544
-5,510,41.859942
-5,543,42.308595
-5,795,42.937396
-5,548,43.471713
-5,630,43.944083
-4,641,44.533879
-4,545,45.057718
-5,508,45.457098
-5,717,46.091637
-5,530,46.507726
-5,589,47.067543
-5,608,47.554868
-5,413,47.976625
-5,553,48.41867
-5,769,49.118893
-5,524,49.602037
-4,587,50.071579
-5,605,50.653305
-5,587,51.119666
-5,532,51.635605
-5,591,52.195246
-5,564,52.620028
-5,566,53.144836
-5,474,53.506701
-5,545,54.016494
-5,403,54.324609
-5,570,54.829739
-4,690,55.366884
-5,576,55.923881
-4,597,56.402575
-5,525,56.907456
-5,468,57.276921
-5,829,58.037879
-5,700,58.691332
-5,567,59.129085
-5,494,59.601179
-5,599,60.058994
-5,540,60.533282
-4,732,61.183728
-5,584,61.630294
-5,421,62.027714
-5,681,62.529376
-5,571,63.056541
-4,563,63.484405
-5,569,64.011856
-5,476,64.370868
-5,513,64.857101
-5,486,65.226565
-5,457,65.662459
-4,784,66.311459
-5,571,66.740788
-5,728,67.384662
-5,515,67.745314
-5,692,68.361576
-5,513,68.844762
-4,900,69.574478
-5,703,70.103181
-5,597,70.646259
-4,775,71.328217
-5,603,71.788175
-5,550,72.304653
-4,721,72.851638
-5,505,73.290664
-5,681,73.905924
-5,451,74.251117
-5,586,74.788897
-5,470,75.110277
-5,744,75.766959
-5,471,76.129153
-5,628,76.693751
-4,635,77.129336
-5,515,77.563265
-5,519,77.973199
-5,665,78.600098
-5,745,79.287285
-5,708,79.841417
-5,660,80.430219
-5,407,80.7565
-5,606,81.130946
-5,440,81.479754
-5,607,81.857314
-5,630,82.323777
-5,485,82.943218
-5,493,83.278908
-5,613,83.696199
-5,583,84.094069
-5,494,84.489104
-5,531,84.87006
-5,677,85.355353
-5,567,85.761751
-5,494,86.116162
-5,537,86.55937
-4,663,87.023803
-5,524,87.380515
-5,690,87.948897
-5,512,88.379513
-5,639,88.915141
-5,449,89.294704
-5,589,89.79141
-5,455,90.178273
-5,555,90.665709
-5,581,91.175965
-5,609,91.709945
-5,509,92.157178
-5,500,92.596613
-5,605,93.121922
-5,734,93.732003
-5,506,94.153457
-5,471,94.548962
-5,502,94.970571
-5,765,95.608718
-5,513,96.036932
-5,550,96.497386
-5,479,96.896355
-5,551,97.374795
-5,454,97.772157
-5,681,98.367002
-5,609,98.900287
-5,562,99.374833
-5,600,99.843318
-5,658,100.314473
-5,685,100.804155
-4,778,101.360527
-5,682,101.847664
-5,633,102.300108
-4,823,102.8936
-5,643,103.352968
-5,516,103.722818
-5,864,104.339363
-5,696,104.835793
-5,739,105.420733
-4,910,106.177596
-5,504,106.579563
-5,520,106.932288
-5,771,107.453583
-5,558,107.831518
-5,421,108.116082
-5,643,108.552037
-5,610,108.965682
-5,460,109.330612
-4,698,109.915684
-5,639,110.453702
-4,562,110.92674
-5,486,111.333251
-5,770,111.980133
-5,627,112.509684
-5,401,112.848427
-5,672,113.425754
-5,408,113.782193
-5,458,114.183517
-5,615,114.721055
-5,463,115.127217
-5,518,115.581728
-5,603,116.111334
-5,502,116.551701
-5,423,116.919014
-5,520,117.352321
-5,405,117.696961
-5,555,118.181231
-5,542,118.655017
-5,674,119.217531
-5,429,119.578069
-5,561,120.068574
-5,540,120.542001
-5,486,120.950735
-5,532,121.397239
-4,768,122.038975
-5,547,122.494946
-5,398,122.826356
-4,808,123.496673
-4,917,124.152171
-5,524,124.527255
-5,506,124.888486
-5,430,125.196333
-5,658,125.666632
-5,537,126.050603
-5,669,126.52903
-5,608,126.963541
-4,807,127.541611
-5,494,127.895384
-5,498,128.251391
-5,521,128.624671
-5,633,129.076202
-5,648,129.540062
-5,705,130.045187
-5,459,130.374221
-5,626,130.821235
-5,465,131.153883
-5,565,131.557269
-5,440,131.871788
-5,636,132.326649
-5,548,132.719421
-5,510,133.084715
-5,575,133.49608
-5,586,133.915575
-5,534,134.298306
-5,749,134.83487
-5,651,135.302047
-5,788,135.864641
-5,478,136.207422
-5,406,136.498501
-5,504,136.860471
-5,809,137.521549
-5,627,138.07127
-5,514,138.521175
-4,678,139.113927
-5,527,139.575052
-5,702,140.190675
-5,578,140.695675
-5,493,141.12436
-5,693,141.727923
-5,824,142.439426
-5,627,142.988487
-5,655,143.55846
-5,428,143.932912
-5,594,144.454566
-5,535,144.922728
-5,571,145.422751
-5,463,145.827864
-5,454,146.224281
-5,468,146.634138
-5,793,147.322711
-5,571,147.822306
-5,564,148.317451
-5,445,148.70728
-5,679,149.300614
-3,677,149.89168
-5,929,150.705739
-5,531,151.165281
-5,577,151.649443
-5,432,152.012792
-4,906,152.774456
-5,475,153.172467
-5,571,153.662648
-5,479,154.082203
-5,522,154.539162
-5,425,154.908729
-5,735,155.547436
-5,688,156.122726
-5,793,156.789818
-5,758,157.428817
-5,900,158.214052
-5,525,158.673269
-5,720,159.305476
-5,533,159.755425
-4,641,160.290637
-5,535,160.747784
-5,606,161.270461
-5,442,161.642008
-5,501,162.062025
-5,608,162.573027
-5,467,162.963858
-5,561,163.446159
-5,641,163.975768
-5,557,164.443972
-5,493,164.869702
-5,500,165.306101
-5,674,165.894683
-5,484,166.224046
-5,512,166.572603
-5,453,166.87981
-5,563,167.326042
-5,491,167.738587
-5,400,168.075579
-4,509,168.503702
-5,535,168.953605
-5,724,169.553077
-5,670,170.109738
-5,489,170.512393
-5,481,170.928756
-5,441,171.312351
-5,439,171.695013
-5,431,172.069476
-5,676,172.648768
-5,862,173.372133
-5,730,173.986274
-5,633,174.51512
-5,491,174.926584
-5,714,175.522493
-5,492,175.935901
-5,427,176.292383
-5,644,176.755751
-4,782,177.315492
-5,506,177.679991
-4,845,178.283905
-5,596,178.710677
-5,459,179.038774
-5,557,179.436961
-4,555,179.833341
-5,668,180.310234
-5,429,180.617209
-5,532,180.998222
-5,549,181.391104
-5,495,181.745768
-5,540,182.132449
-5,481,182.476837
-5,462,182.807902
-5,777,183.363232
-5,657,183.833382
-5,603,184.264944
-5,751,184.801548
-5,617,185.269615
-5,619,185.800986
-5,669,186.285143
-5,787,186.847567
-5,478,187.189771
-5,600,187.683942
-5,548,188.161853
-5,472,188.556455
-5,533,189.004997
-5,631,189.532813
-5,492,189.94544
-5,675,190.508181
-5,655,191.056034
-5,651,191.602549
-5,462,191.987276
-5,681,192.555156
-5,464,192.941391
-5,558,193.410705
-5,603,193.940095
-5,550,194.421171
-5,718,195.050542
-4,669,195.564764
-5,588,195.963009
-5,721,196.450889
-5,543,196.817688
-5,748,197.322885
-5,659,197.77036
-5,485,198.099649
-5,690,198.567973
-5,428,198.858009
-5,509,199.203649
-5,563,199.585301
-5,540,199.950915
-5,506,200.292442
-5,546,200.66248
-5,551,201.044025
-5,539,201.492537
-5,515,201.920583
-5,890,202.671675
-5,828,203.395458
-5,516,203.846213
-5,526,204.306468
-5,725,204.941425
-5,635,205.497205
-5,545,205.953409
-5,751,206.584586
-4,597,207.082341
-5,574,207.565333
-5,682,208.138676
-5,465,208.525606
-5,523,208.965076
-5,589,209.458906
-5,589,209.960966
-5,496,210.392238
-5,531,210.84562
-5,670,211.411856
-5,556,211.898761
-4,645,212.445311
-5,660,213.001005
-5,511,213.438362
-5,623,213.968045
-5,430,214.329364
-5,651,214.875786
-5,439,215.246758
-5,571,215.745352
-5,543,216.168708
-5,569,216.577278
-5,553,216.972488
-5,494,217.32577
-5,509,217.690817
-5,567,218.097037
-5,548,218.489582
-5,554,218.885876
-5,654,219.354614
-5,799,219.928192
-5,830,220.604638
-5,570,221.083967
-5,831,221.795349
-5,526,222.257657
-4,521,222.719738
-5,427,223.093566
-5,639,223.654636
-5,724,224.282087
