#{"t_start": 1603160455.4379098, "env_id": "SlimeVolley-v0"}
r,l,t
-5,452,2.97773
-5,637,4.076401
-5,537,4.857462
-5,479,5.57201
-5,646,6.47778
-5,642,7.470566
-5,464,8.167452
-5,490,8.816176
-5,837,10.314019
-5,523,11.141826
-5,456,11.828901
-5,555,12.630959
-5,668,13.559847
-5,557,14.448629
-5,596,15.296764
-5,435,15.961232
-5,670,16.946874
-5,672,18.082923
-5,475,18.822032
-5,680,19.766176
-5,446,20.443714
-5,616,21.315561
-5,498,22.056363
-5,488,22.783928
-4,854,24.097213
-5,571,24.918638
-5,703,25.976897
-4,790,27.134798
-5,645,28.03882
-5,551,28.836536
-5,598,29.777078
-4,875,31.026606
-5,552,31.823131
-4,614,32.774894
-5,505,33.517585
-5,661,34.442492
-5,573,35.263767
-5,560,36.155108
-5,648,37.060091
-4,760,38.1799
-4,658,39.184066
-5,429,39.755912
-5,672,40.774121
-5,563,41.600315
-5,417,42.244003
-5,492,42.973052
-5,637,43.925885
-5,531,44.776858
-5,444,45.51994
-5,429,46.244358
-5,526,47.069707
-5,719,48.141794
-5,429,48.713987
-5,561,49.520471
-4,571,50.423622
-5,445,51.013286
-5,483,51.729944
-5,438,52.403082
-5,569,53.300399
-4,718,54.587473
-3,662,55.802229
-5,636,56.86958
-5,538,57.804487
-5,499,58.593788
-5,716,59.663501
-5,785,60.809459
-5,452,61.492976
-5,509,62.240615
-5,626,63.121123
-5,548,63.913604
-3,887,65.26118
-5,464,65.959501
-5,554,66.760431
-5,560,67.566485
-5,452,68.25021
-5,565,69.062033
-5,545,69.850052
-5,655,70.855506
-5,605,71.713075
-5,588,72.552491
-5,492,73.286048
-4,729,74.370894
-5,568,75.252664
-5,611,76.31195
-5,839,77.528679
-5,636,78.490732
-5,618,79.552882
-5,600,80.465702
-3,961,81.900391
-5,707,82.964171
-5,674,83.901256
-5,610,84.851533
-5,396,85.386198
-5,691,86.427927
-5,510,87.177605
-5,537,87.959789
-5,648,88.952427
-5,491,89.680751
-5,467,90.29671
-5,661,91.304114
-5,472,92.015686
-5,543,92.801996
-5,507,93.548898
-5,682,94.582098
-5,533,95.361589
-5,614,96.230545
-5,437,96.898868
-5,501,97.639138
-5,554,98.439706
-5,701,99.492605
-5,568,100.307409
-5,564,101.118633
-4,980,102.575426
-5,410,103.126988
-5,705,104.186123
-5,633,105.162107
-5,553,105.962563
-5,637,106.861307
-5,596,107.797139
-4,747,108.90641
-5,478,109.533706
-5,803,110.847281
-5,586,111.683932
-4,552,112.482921
-5,701,113.537196
-5,739,114.63591
-5,617,115.507725
-5,661,116.520182
-4,512,117.27331
-5,570,118.09166
-5,454,118.781357
-3,703,119.752892
-5,601,120.695966
-4,944,122.026616
-5,617,123.054207
-5,851,124.41825
-5,583,125.351463
-5,875,126.852904
-4,714,127.991854
-5,533,128.770671
-5,481,129.491758
-5,567,130.311772
-5,500,131.057765
-5,627,131.945713
-5,548,132.744919
-5,660,133.754414
-5,849,135.120072
-5,424,135.774148
-5,657,136.781307
-5,506,137.442817
-5,629,138.41773
-5,450,139.102741
-5,562,139.918034
-4,640,140.817615
-5,602,141.764653
-5,498,142.504995
-5,542,143.343685
-5,581,144.187934
-5,579,145.051639
-5,701,146.113662
-3,809,147.296523
-4,591,148.230391
-5,756,149.264651
-5,683,150.308916
-1,1133,152.03923
-5,553,153.331361
-5,504,153.934292
-5,568,154.613455
-4,779,155.549
-5,645,156.321283
-5,455,156.866551
-5,607,157.593571
-5,497,158.187474
-5,526,158.81739
-5,651,159.597566
-5,500,160.194925
-5,496,160.788198
-5,547,161.443081
-5,837,162.445786
-5,491,163.031811
-5,552,163.691823
-5,428,164.204509
-5,607,164.929907
-5,885,165.987407
-4,778,166.916
-5,470,167.478488
-5,493,168.100139
-5,592,168.808695
-5,502,169.41135
-5,449,169.948073
-5,660,170.736436
-5,573,171.422033
-5,597,172.135486
-5,426,172.653699
-4,577,173.343055
-5,562,174.014311
-5,393,174.483851
-5,537,175.125422
-5,556,175.789456
-5,553,176.451153
-5,509,177.059101
-5,481,177.633448
-5,544,178.283244
-5,602,179.002063
-5,538,179.64489
-5,423,180.152776
-5,522,180.776586
-5,389,181.242174
-4,586,181.942037
-5,526,182.570373
-5,484,183.147209
-4,795,184.097754
-5,463,184.651638
-5,516,185.267725
-5,464,185.822722
-5,483,186.401994
-5,705,187.24531
-5,575,187.935642
-5,448,188.471099
-5,488,189.05486
-5,545,189.704946
-5,472,190.267531
-5,459,190.815606
-5,582,191.509137
-5,460,192.06204
-5,635,192.820973
-5,490,193.407741
-5,482,193.982428
-5,734,194.858263
-4,574,195.542936
-5,699,196.377696
-5,454,196.919347
-5,715,197.773204
-5,563,198.446094
-5,630,199.198467
-5,630,199.951324
-5,414,200.446456
-5,716,201.30301
-5,629,202.054234
-5,622,202.796613
-5,463,203.349403
-5,587,204.053982
-5,569,204.733751
-4,636,205.493622
-5,462,206.047373
-5,690,206.871587
-5,544,207.521014
-5,611,208.250928
-5,496,208.844185
-5,689,209.668842
-4,817,210.645421
-4,674,211.450936
-5,615,212.184558
-5,752,213.083951
-3,679,213.895038
-5,803,214.853925
-5,447,215.388297
-5,599,216.106933
-5,437,216.630337
-5,481,217.205894
-4,685,218.024886
-5,603,218.744989
-4,809,219.710188
-4,689,220.532062
