ev_tdlam_before,EpThisIter,EpisodesSoFar,loss_pol_surr,TimeElapsed,loss_kl,loss_vf_loss,TimestepsSoFar,loss_pol_entpen,loss_ent,EpRewMean,EpLenMean
-0.2669287919998169,0,0,-0.007370174,0.9580128192901611,0.0006932216,0.02816394,256,-0.020787366,2.0787365,,
0.4316035509109497,1,1,-0.002491925,1.3638036251068115,0.00021401327,0.022396322,512,-0.02078503,2.078503,-5.0,452.0
0.564763754606247,0,1,-0.005486303,1.8181896209716797,0.00039450172,0.032720394,768,-0.020773344,2.0773344,-5.0,452.0
0.5210064351558685,0,1,-0.015679425,2.2048933506011963,0.0024899151,0.027200786,1024,-0.02074011,2.074011,-5.0,452.0
0.7038106918334961,1,2,-0.013456445,2.581993579864502,0.0052310675,0.014154026,1280,-0.02057872,2.057872,-5.0,544.5
0.5232974886894226,0,2,-0.0053507583,2.9578182697296143,0.0015820405,0.03388886,1536,-0.020589028,2.058903,-5.0,544.5
0.6528981626033783,1,3,-0.0057756864,3.333777904510498,0.0005807504,0.01932508,1792,-0.020616975,2.0616975,-5.0,542.0
0.6704506576061249,0,3,-0.01247637,3.709810733795166,0.0059344294,0.023000449,2048,-0.020332046,2.0332046,-5.0,542.0
0.6738491356372833,1,4,-0.0078026857,4.0855841636657715,0.0016127587,0.019708116,2304,-0.02031508,2.031508,-5.0,526.25
0.8329902589321136,0,4,-0.011801977,4.462804794311523,0.0058810585,0.015540451,2560,-0.020123601,2.01236,-5.0,526.25
0.8578150123357773,1,5,-0.010026606,4.839456558227539,0.0049807755,0.00893117,2816,-0.020083323,2.0083323,-5.0,550.2
0.7574106901884079,0,5,-0.022952018,5.215483903884888,0.010806036,0.014684174,3072,-0.019686483,1.9686483,-5.0,550.2
0.8512613028287888,0,5,-0.02258005,5.599198579788208,0.0068471706,0.0112822335,3328,-0.020216392,2.0216393,-5.0,550.2
0.4564734697341919,1,6,-0.014358426,5.975039720535278,0.0039050947,0.020958275,3584,-0.020191038,2.0191038,-5.0,565.5
0.8035496771335602,0,6,-0.009016187,6.350504159927368,0.0032240008,0.014728865,3840,-0.020384973,2.0384974,-5.0,565.5
0.8133811354637146,1,7,-0.009944536,6.7263782024383545,0.0028902912,0.01722796,4096,-0.020485483,2.0485485,-5.0,551.0
0.7984696924686432,1,8,-0.00140623,7.117797374725342,0.0010864213,0.016261589,4352,-0.020426558,2.042656,-5.0,543.375
0.650823563337326,0,8,-0.0095325,7.5336267948150635,0.0022022426,0.013220832,4608,-0.02034757,2.0347571,-5.0,543.375
0.7838522642850876,0,8,-0.00033456297,7.976633310317993,0.000701413,0.012602616,4864,-0.020380799,2.0380797,-5.0,543.375
0.8652894794940948,0,8,-0.024547782,8.429921388626099,0.005769213,0.0121879745,5120,-0.02048421,2.0484211,-5.0,543.375
0.7497347891330719,1,9,-0.005061879,8.883570909500122,0.0018924796,0.014537668,5376,-0.020556018,2.0556018,-5.0,576.0
0.8521977066993713,0,9,-0.004987004,9.259082794189453,0.001239555,0.01705888,5632,-0.020585988,2.0585988,-5.0,576.0
0.7494243383407593,1,10,-0.005284816,9.634920358657837,0.0016599726,0.016388934,5888,-0.020552741,2.055274,-5.0,570.7
0.8335547000169754,0,10,-0.0025094394,10.009657859802246,0.0016135909,0.012053428,6144,-0.020610541,2.0610542,-5.0,570.7
0.8124974071979523,1,11,-0.0055741556,10.38472580909729,0.0016193157,0.017263616,6400,-0.020508217,2.0508218,-5.0,560.2727272727273
0.7359738349914551,0,11,-0.006530639,10.763154983520508,0.0015747696,0.018643616,6656,-0.020509832,2.0509834,-5.0,560.2727272727273
0.3785390853881836,1,12,-0.009341741,11.138594388961792,0.0035791015,0.013817064,6912,-0.020260142,2.0260143,-5.0,559.8333333333334
0.5820945799350739,0,12,-0.00897385,11.515157222747803,0.0014852127,0.019122925,7168,-0.020359697,2.0359697,-5.0,559.8333333333334
0.8179933726787567,1,13,-0.0030399412,11.89063549041748,0.001413262,0.010040738,7424,-0.020300705,2.0300705,-5.0,568.1538461538462
0.7288307249546051,0,13,-0.020415135,12.266311883926392,0.009153208,0.016380426,7680,-0.019732708,1.9732708,-5.0,568.1538461538462
0.6724657416343689,0,13,-0.010166246,12.643068790435791,0.008905275,0.018595587,7936,-0.019329047,1.9329047,-5.0,568.1538461538462
0.8006356805562973,1,14,-0.020311449,13.018587589263916,0.013062574,0.009032696,8192,-0.019451851,1.9451852,-5.0,567.3571428571429
0.8559310883283615,0,14,-0.03394676,13.394211292266846,0.01840089,0.015114075,8448,-0.018936833,1.8936833,-5.0,567.3571428571429
0.8050258308649063,1,15,-0.0030449089,13.77205514907837,0.0041292915,0.01582415,8704,-0.018601403,1.8601401,-5.0,569.2666666666667
