ev_tdlam_before,TimestepsSoFar,loss_pol_surr,loss_ent,TimeElapsed,EpThisIter,EpisodesSoFar,loss_kl,loss_pol_entpen,loss_vf_loss,EpLenMean,EpRewMean
0.8842418566346169,8192,-0.01845426,1.7709373,7.907053709030151,1,14,0.008667815,-0.017709373,0.008885462,576.0714285714286,-4.785714285714286
0.818231612443924,8448,-0.02359298,1.8350116,8.11756944656372,0,14,0.007038963,-0.018350117,0.010959802,576.0714285714286,-4.785714285714286
0.7209718823432922,8704,-0.017095631,1.8736789,8.323371171951294,0,14,0.014259034,-0.018736787,0.012671202,576.0714285714286,-4.785714285714286
0.8383214920759201,8960,-0.022349156,1.8651493,8.530442714691162,1,15,0.011292348,-0.018651493,0.0061506797,582.0666666666667,-4.8
0.853573352098465,9216,-0.026525125,1.8297559,8.73664665222168,0,15,0.008918213,-0.018297559,0.011517277,582.0666666666667,-4.8
0.5785472989082336,9472,-0.032484997,1.8677276,8.943658590316772,1,16,0.011340873,-0.018677276,0.0054319683,588.75,-4.8125
0.6421361267566681,9728,-0.017856643,1.7403378,9.150542974472046,0,16,0.0078101335,-0.017403377,0.020403655,588.75,-4.8125
0.6769356429576874,9984,-0.01778426,1.7578466,9.357276201248169,0,16,0.0050370824,-0.017578466,0.016516652,588.75,-4.8125
0.801612451672554,10240,-0.010670132,1.6962559,9.564093351364136,1,17,0.0077789994,-0.01696256,0.012515867,588.8823529411765,-4.823529411764706
0.868147224187851,10496,-0.009005317,1.7739545,9.770504713058472,0,17,0.004130046,-0.017739544,0.008192915,588.8823529411765,-4.823529411764706
0.5091171860694885,10752,-0.03352671,1.814594,9.976705551147461,1,18,0.012634771,-0.018145941,0.0048574633,586.6111111111111,-4.833333333333333
0.7069213390350342,11008,-0.0212935,1.8375331,10.183286905288696,0,18,0.012295533,-0.018375332,0.01443259,586.6111111111111,-4.833333333333333
0.8075895309448242,11264,-0.0117744375,1.8129191,10.3896644115448,1,19,0.0084478855,-0.01812919,0.017170686,589.4736842105264,-4.842105263157895
0.6873892843723297,11520,-0.01819627,1.8288958,10.596021890640259,0,19,0.0059483773,-0.018288959,0.024019558,589.4736842105264,-4.842105263157895
0.7824082523584366,11776,-0.021038845,1.8439878,10.802527666091919,0,19,0.009373596,-0.018439878,0.01615151,589.4736842105264,-4.842105263157895
0.8090322613716125,12032,-0.014887703,1.867485,11.008828401565552,1,20,0.010622621,-0.01867485,0.006893085,591.25,-4.85
0.6171955168247223,12288,-0.013381319,1.9251925,11.215179920196533,0,20,0.008636026,-0.019251924,0.0136490315,591.25,-4.85
0.6183735728263855,12544,-0.0155956065,1.9159861,11.421217679977417,1,21,0.0047794823,-0.019159859,0.025313634,589.6190476190476,-4.857142857142857
0.7111331224441528,12800,-0.01665419,1.8719921,11.627976655960083,0,21,0.008157149,-0.01871992,0.019161977,589.6190476190476,-4.857142857142857
0.2278929352760315,13056,-0.026446458,1.8206621,11.838462352752686,1,22,0.0096609285,-0.018206619,0.006149695,584.9545454545455,-4.863636363636363
0.5967849493026733,13312,-0.011403047,1.827943,12.04489541053772,0,22,0.0075414777,-0.01827943,0.013976734,584.9545454545455,-4.863636363636363
0.8324983268976212,13568,-0.020806842,1.8576889,12.251835346221924,1,23,0.014035935,-0.01857689,0.0086314585,588.9565217391304,-4.869565217391305
0.8245874643325806,13824,-0.030757716,1.8515409,12.45932936668396,0,23,0.025117809,-0.018515408,0.0091068,588.9565217391304,-4.869565217391305
0.8952348455786705,14080,-0.018383313,1.807219,12.666552066802979,0,23,0.010922493,-0.01807219,0.013211363,588.9565217391304,-4.869565217391305
0.8635766506195068,14336,-0.020174187,1.8671281,12.873501062393188,1,24,0.0077267247,-0.018671282,0.008525384,588.2916666666666,-4.875
0.8446204960346222,14592,-0.019098105,1.8307514,13.080159187316895,0,24,0.009844318,-0.018307513,0.012349977,588.2916666666666,-4.875
0.764611154794693,14848,-0.022283975,1.8925549,13.286164999008179,0,24,0.0067295744,-0.018925548,0.008059109,588.2916666666666,-4.875
0.8491808474063873,15104,-0.01920396,1.8858132,13.493769645690918,1,25,0.014602461,-0.018858131,0.009034625,595.32,-4.88
0.404807984828949,15360,-0.0141056385,1.9016759,13.700260639190674,0,25,0.008328581,-0.01901676,0.033563495,595.32,-4.88
0.5125333666801453,15616,-0.02584567,1.8955712,13.907825708389282,1,26,0.014621272,-0.018955711,0.0162336,593.7692307692307,-4.846153846153846
0.8068869113922119,15872,-0.021732032,1.8923787,14.114140510559082,0,26,0.006117806,-0.018923787,0.009469837,593.7692307692307,-4.846153846153846
0.7760446965694427,16128,-0.02474805,1.9226458,14.321040868759155,1,27,0.009002887,-0.019226458,0.010196779,595.2962962962963,-4.851851851851852
0.8236733675003052,16384,-0.016871542,1.9306483,14.527743101119995,0,27,0.0038892953,-0.019306485,0.0129555,595.2962962962963,-4.851851851851852
0.6594795286655426,16640,-0.027610684,1.9530177,14.734276294708252,0,27,0.012984634,-0.019530177,0.010036539,595.2962962962963,-4.851851851851852
0.7801155298948288,16896,-0.020140491,1.9469571,14.941083908081055,1,28,0.0052079703,-0.01946957,0.011282138,597.0357142857143,-4.857142857142857
0.49452275037765503,17152,-0.02397318,1.9081035,15.14720869064331,0,28,0.010459384,-0.019081034,0.026657386,597.0357142857143,-4.857142857142857
0.9018605500459671,17408,-0.014950062,1.9443827,15.353212594985962,1,29,0.0061654537,-0.019443825,0.007154803,599.0,-4.862068965517241
0.8300018012523651,17664,-0.022067342,1.9496207,15.560021877288818,0,29,0.008600965,-0.019496208,0.008974368,599.0,-4.862068965517241
0.8364616930484772,17920,-0.028070498,1.8908473,15.765836000442505,0,29,0.010349176,-0.01890847,0.011278169,599.0,-4.862068965517241
0.7614581435918808,18176,-0.015181102,1.8609877,15.972594022750854,1,30,0.010706044,-0.018609876,0.012383623,598.5666666666667,-4.866666666666666
0.8562632948160172,18432,-0.013204555,1.8358135,16.17884397506714,1,31,0.008672923,-0.018358134,0.011146206,594.0322580645161,-4.870967741935484
-0.09806263446807861,18688,-0.0295308,1.8428607,16.386351108551025,0,31,0.011637848,-0.018428607,0.036651224,594.0322580645161,-4.870967741935484
0.5895945429801941,18944,-0.027609322,1.860961,16.5930016040802,0,31,0.008494477,-0.01860961,0.006541874,594.0322580645161,-4.870967741935484
0.8295864462852478,19200,-0.013768807,1.7220459,16.798447370529175,0,31,0.004526059,-0.01722046,0.011891181,594.0322580645161,-4.870967741935484
0.7130977809429169,19456,-0.01822469,1.8240469,17.004648447036743,1,32,0.011518225,-0.018240469,0.013664904,600.03125,-4.84375
0.8368705809116364,19712,-0.024600834,1.7734601,17.211140871047974,0,32,0.010780318,-0.017734602,0.009799924,600.03125,-4.84375
0.9091838598251343,19968,-0.021757483,1.7639908,17.417562246322632,1,33,0.019644018,-0.017639907,0.005220975,602.060606060606,-4.848484848484849
0.8639644980430603,20224,-0.019278415,1.7523475,17.62447190284729,0,33,0.008175971,-0.017523475,0.009685257,602.060606060606,-4.848484848484849
0.760194793343544,20480,-0.013397299,1.6838955,17.831126928329468,1,34,0.004118306,-0.016838955,0.01525937,601.8823529411765,-4.852941176470588
0.7598849684000015,20736,-0.022320807,1.6926831,18.037623167037964,0,34,0.00897206,-0.016926832,0.01885005,601.8823529411765,-4.852941176470588
0.6150915920734406,20992,-0.01452601,1.7712736,18.244682788848877,0,34,0.0053547253,-0.017712737,0.015048544,601.8823529411765,-4.852941176470588
0.8084486275911331,21248,-0.014342045,1.6489974,18.451685905456543,1,35,0.0083789015,-0.016489975,0.007727823,602.3142857142857,-4.857142857142857
0.8301501870155334,21504,-0.014548013,1.6278818,18.658957958221436,0,35,0.008118913,-0.016278816,0.01088077,602.3142857142857,-4.857142857142857
0.7255502343177795,21760,-0.027491093,1.4628735,18.870917081832886,1,36,0.023540737,-0.014628734,0.015665486,600.1388888888889,-4.861111111111111
0.19555437564849854,22016,-0.029755184,1.601734,19.0780086517334,0,36,0.008944536,-0.01601734,0.031536244,600.1388888888889,-4.861111111111111
0.5310332179069519,22272,-0.010668043,1.3305918,19.284754514694214,0,36,0.002977454,-0.013305917,0.012027078,600.1388888888889,-4.861111111111111
0.8699802160263062,22528,-0.012971979,1.4156295,19.49242329597473,1,37,0.00531296,-0.014156293,0.010868929,602.3513513513514,-4.837837837837838
0.7460008561611176,22784,-0.022778545,1.3412095,19.699079513549805,0,37,0.009877194,-0.013412096,0.020458765,602.3513513513514,-4.837837837837838
0.7995804250240326,23040,-0.015146732,1.4699795,19.905667304992676,1,38,0.009070728,-0.014699794,0.013170605,599.9473684210526,-4.815789473684211
0.7871303707361221,23296,-0.027244247,1.3919502,20.113104343414307,0,38,0.016414486,-0.0139195025,0.015294917,599.9473684210526,-4.815789473684211
0.7148302495479584,23552,-0.015850605,1.2226489,20.319464445114136,1,39,0.017847452,-0.012226488,0.012562221,603.0769230769231,-4.82051282051282
0.7999981939792633,23808,-0.020328274,1.2276504,20.526681900024414,0,39,0.00838699,-0.012276503,0.00995403,603.0769230769231,-4.82051282051282
0.8422048091888428,24064,-0.028375966,1.230768,20.735199689865112,0,39,0.012523722,-0.012307681,0.010487212,603.0769230769231,-4.82051282051282
0.7113741040229797,24320,-0.012858797,1.1997154,20.941802263259888,1,40,0.009803034,-0.011997153,0.018903777,602.45,-4.825
0.8397647887468338,24576,-0.022885973,1.3757418,21.148842573165894,0,40,0.02023531,-0.013757418,0.011762937,602.45,-4.825
0.5749804079532623,24832,-0.021637708,1.2880261,21.355271339416504,0,40,0.025382176,-0.012880262,0.016316433,602.45,-4.825
0.7824535071849823,25088,-0.016143113,1.0193307,21.562211275100708,1,41,0.020667398,-0.010193307,0.009339729,607.0243902439024,-4.829268292682927
0.6588070392608643,25344,-0.024567414,0.790685,21.7685284614563,0,41,0.011076973,-0.0079068495,0.01120755,607.0243902439024,-4.829268292682927
0.8651523292064667,25600,-0.011597417,1.0549068,21.975618600845337,1,42,0.004823312,-0.0105490675,0.0070531415,604.6428571428571,-4.833333333333333
0.8799908831715584,25856,-0.018084269,1.0080059,22.182891368865967,0,42,0.009737974,-0.010080058,0.009906957,604.6428571428571,-4.833333333333333
0.7058576941490173,26112,-0.0040734075,0.8351781,22.389576196670532,1,43,0.0010946041,-0.0083517805,0.014522465,603.953488372093,-4.837209302325581
0.7752421051263809,26368,-0.0072070267,0.878404,22.596576690673828,1,44,0.003546837,-0.008784041,0.016583161,599.0227272727273,-4.840909090909091
0.6628302335739136,26624,-0.011538673,1.0240302,22.80250644683838,0,44,0.0058680987,-0.010240301,0.02063709,599.0227272727273,-4.840909090909091
0.8056567311286926,26880,-0.011422985,0.97183514,23.008623600006104,0,44,0.0055599115,-0.009718352,0.016505033,599.0227272727273,-4.840909090909091
0.829901784658432,27136,-0.014371743,1.0233326,23.215416431427002,1,45,0.006364519,-0.010233326,0.0058051315,598.7333333333333,-4.844444444444444
0.5602615177631378,27392,-0.008569581,0.9471374,23.42261838912964,0,45,0.0043182187,-0.009471374,0.017976852,598.7333333333333,-4.844444444444444
0.6160027980804443,27648,-0.008087623,1.0353817,23.629053115844727,0,45,0.003942382,-0.010353817,0.016338708,598.7333333333333,-4.844444444444444
0.8626473695039749,27904,-0.015653215,1.0314854,23.835125207901,1,46,0.006525441,-0.010314854,0.011033424,601.0869565217391,-4.8478260869565215
0.8784219995141029,28160,-0.009368945,1.0067711,24.04115080833435,0,46,0.009051092,-0.010067711,0.01084494,601.0869565217391,-4.8478260869565215
0.8411607444286346,28416,-0.0050680544,0.9171767,24.247560262680054,1,47,0.00286052,-0.009171767,0.012168607,600.5106382978723,-4.851063829787234
0.8767217323184013,28672,-0.014794105,1.121813,24.454418659210205,0,47,0.0040003057,-0.011218131,0.010748578,600.5106382978723,-4.851063829787234
0.8328574150800705,28928,-0.016552228,0.9257141,24.667351722717285,1,48,0.011479219,-0.009257141,0.006651674,598.4583333333334,-4.854166666666667
0.8094760328531265,29184,-0.0024173842,0.7935384,24.873862266540527,0,48,0.0015546058,-0.007935383,0.011679476,598.4583333333334,-4.854166666666667
0.8623927533626556,29440,-0.00806503,1.2300453,25.080583572387695,1,49,0.0027652052,-0.012300454,0.0056442204,596.1020408163265,-4.857142857142857
0.5838178396224976,29696,-0.0052908882,0.98690426,25.287369966506958,0,49,0.0020491895,-0.009869043,0.021240003,596.1020408163265,-4.857142857142857
0.7314591407775879,29952,-0.026915912,1.315679,25.494203805923462,0,49,0.013463274,-0.01315679,0.0068451976,596.1020408163265,-4.857142857142857
0.7488552033901215,30208,-0.0197764,1.0932776,25.701157093048096,1,50,0.0061592744,-0.010932776,0.02323987,601.0,-4.84
0.8740218728780746,30464,-0.012147262,1.2245412,25.9080491065979,0,50,0.006175042,-0.012245412,0.015133571,601.0,-4.84
0.41418319940567017,30720,-0.01607277,1.0947948,26.11458110809326,1,51,0.018076139,-0.010947948,0.023472732,600.5686274509804,-4.823529411764706
0.3791573643684387,30976,-0.014604603,0.99576306,26.320358514785767,0,51,0.009143865,-0.009957631,0.019122805,600.5686274509804,-4.823529411764706
0.791088417172432,31232,-0.013975479,1.0921571,26.526907920837402,0,51,0.009609673,-0.0109215705,0.015699677,600.5686274509804,-4.823529411764706
0.862456738948822,31488,-0.009186439,1.2870595,26.733093738555908,1,52,0.0048429617,-0.012870595,0.0070312824,601.0961538461538,-4.826923076923077
0.7893302589654922,31744,-0.011578603,1.1953998,26.93873929977417,0,52,0.007348788,-0.011953998,0.013373677,601.0961538461538,-4.826923076923077
0.8494841009378433,32000,-0.0100281015,1.2908401,27.144791841506958,1,53,0.011949024,-0.012908402,0.01175198,599.4905660377359,-4.830188679245283
0.7361261546611786,32256,-0.012089755,1.1818037,27.353041887283325,1,54,0.0028687748,-0.011818036,0.016242968,597.1851851851852,-4.833333333333333
-0.27491629123687744,32512,-0.015149014,1.502951,27.559940814971924,0,54,0.006782836,-0.015029511,0.021321956,597.1851851851852,-4.833333333333333
0.47731828689575195,32768,-0.007477274,1.428312,27.766481161117554,0,54,0.010913694,-0.01428312,0.01351017,597.1851851851852,-4.833333333333333
0.8264601975679398,33024,-0.011020996,1.3801249,27.97256827354431,0,54,0.0044585154,-0.01380125,0.01096585,597.1851851851852,-4.833333333333333
0.7757558524608612,33280,-0.016151791,1.3356571,28.178740978240967,1,55,0.01193423,-0.013356571,0.014981783,600.7454545454545,-4.836363636363636
