optimgain,entropy,TimestepsSoFar,TimeElapsed,meankl,EpThisIter,EpLenMean,EpisodesSoFar,surrgain,EpRewMean,explained_variance_tdlam_before,entloss
0.035718545,0.7798871,5364736,7086.542568683624,0.0048008375,0,3125.0,4685,0.035718545,-0.375,-3.925966262817383,0.0
0.05044529,0.7382166,5365760,7087.299605369568,0.0149810165,1,3125.0,4686,0.05044529,-0.35,0.35960841178894043,0.0
0.034308262,0.7097486,5366784,7088.064568519592,0.0041566766,0,3125.0,4686,0.034308262,-0.35,0.4920693039894104,0.0
0.037756935,0.7543775,5367808,7088.882735013962,0.0051090284,0,3125.0,4686,0.037756935,-0.35,0.07929211854934692,0.0
0.04813475,0.712657,5368832,7089.67173910141,0.005376615,1,3125.0,4687,0.04813475,-0.3,-0.6694043874740601,0.0
0.053516895,0.76023763,5369856,7090.498737335205,0.005833455,0,3125.0,4687,0.053516895,-0.3,-0.7193185091018677,0.0
0.031193763,0.8093244,5370880,7091.310735940933,0.0043567317,0,3125.0,4687,0.031193763,-0.3,-3.374966621398926,0.0
0.030433014,0.7413019,5371904,7092.102740764618,0.01025805,1,3125.0,4688,0.030433014,-0.3,0.08993637561798096,0.0
0.05486844,0.704954,5372928,7092.877735137939,0.008362085,0,3125.0,4688,0.05486844,-0.3,-4.98996639251709,0.0
0.044488817,0.7118542,5373952,7093.640737533569,0.008488675,0,3125.0,4688,0.044488817,-0.3,-7.669660568237305,0.0
0.053508926,0.76617855,5374976,7094.43777346611,0.014732692,1,3125.0,4689,0.053508926,-0.325,0.3784647583961487,0.0
0.03645765,0.71466255,5376000,7116.6410410404205,0.0049692392,0,3125.0,4689,0.03645765,-0.325,0.21701884269714355,0.0
0.06513772,0.69072235,5377024,7117.470140695572,0.013041638,0,3125.0,4689,0.06513772,-0.325,0.09428387880325317,0.0
0.027652614,0.7944031,5378048,7118.23614525795,0.0062147146,1,3125.0,4690,0.027652614,-0.275,-2.742614984512329,0.0
0.040581957,0.7291252,5379072,7119.054177045822,0.0041853804,0,3125.0,4690,0.040581957,-0.275,-11.369911193847656,0.0
0.0462873,0.72543174,5380096,7119.801145553589,0.0059364177,0,3125.0,4690,0.0462873,-0.275,-14.655278205871582,0.0
0.051741816,0.74380285,5381120,7120.5661454200745,0.0148603525,1,3125.0,4691,0.051741816,-0.275,0.11605250835418701,0.0
0.037316173,0.7183394,5382144,7121.317143201828,0.006780116,0,3125.0,4691,0.037316173,-0.275,0.13311773538589478,0.0
0.04204625,0.72673064,5383168,7122.086144685745,0.0054264106,0,3125.0,4691,0.04204625,-0.275,-7.893350601196289,0.0
0.042878754,0.8287891,5384192,7122.906143188477,0.0059563913,1,3125.0,4692,0.042878754,-0.275,-5.22287130355835,0.0
0.041565508,0.72438115,5385216,7123.652141094208,0.0070097004,0,3125.0,4692,0.041565508,-0.275,-4.507926940917969,0.0
0.054052178,0.70545185,5386240,7124.493177175522,0.008024218,0,3125.0,4692,0.054052178,-0.275,-0.3384287357330322,0.0
0.078182235,0.77349854,5387264,7125.228164196014,0.005848173,1,3125.0,4693,0.078182235,-0.225,-12.115524291992188,0.0
0.052914448,0.71138066,5388288,7126.0431451797485,0.0061719916,0,3125.0,4693,0.052914448,-0.225,-12.868742942810059,0.0
0.08018237,0.7358315,5389312,7126.795142889023,0.012841505,0,3125.0,4693,0.08018237,-0.225,-13.870702743530273,0.0
0.21751994,0.79853296,5390336,7127.503551483154,0.011436347,1,3125.0,4694,0.21751994,-0.2,-9.727484703063965,0.0
