#{"t_start": 1604383377.6566944, "env_id": "SlimeVolley-v0"}
r,l,t
-5,592,1.212841
-5,503,1.523265
-5,544,1.859829
-4,716,2.303441
-4,754,2.770135
-5,496,3.075773
-5,526,5.209589
-5,553,5.553943
-4,544,5.892294
-5,392,6.136984
-4,662,6.549007
-4,588,6.91409
-5,618,7.297553
-5,502,7.609049
-5,506,9.443834
-5,819,9.953819
-5,412,10.211169
-5,731,10.667146
-5,700,11.10167
-4,708,11.541832
-5,587,13.428064
-5,491,13.733328
-5,602,14.107403
-4,635,14.502159
-5,622,14.888963
-5,523,15.214044
-5,484,15.51495
-5,496,15.823097
-5,711,17.788331
-5,418,18.049556
-4,689,18.478823
-4,592,18.847966
-5,645,19.248986
-5,498,19.558838
-5,474,19.8534
-5,508,21.688602
-5,383,21.926814
-5,546,22.265909
-5,409,22.519655
-5,551,22.861763
-5,517,23.183013
-5,412,23.439415
-4,763,23.913188
-5,530,25.765007
-5,773,26.245641
-5,794,26.737767
-4,766,27.212434
-4,980,27.820359
-4,512,29.660526
-1,1239,30.433028
-3,704,30.870376
-5,433,31.139379
-5,591,31.506563
-5,548,31.847666
-5,712,33.810548
-4,681,34.234045
-5,581,34.595134
-5,655,35.002126
-5,666,35.415623
-5,560,35.763443
-4,884,37.832298
-5,474,38.127162
-5,394,38.371648
-5,813,38.876038
-5,455,39.158081
-5,712,39.600025
-5,522,39.92363
-5,527,40.249132
-5,800,42.267857
-5,451,42.547872
-5,847,43.072783
-4,581,43.432734
-5,526,43.758496
-5,565,44.107772
-5,721,46.077381
-5,700,46.512007
-5,599,46.884166
-5,577,47.242377
-5,842,47.76397
-5,531,48.092437
-5,442,48.3658
-5,681,50.312207
-3,833,50.82925
-5,676,51.248171
-5,575,51.605047
-5,478,51.901238
-5,476,52.195083
-5,424,53.981723
-5,448,54.260461
-5,455,54.542841
-5,512,54.860533
-5,588,55.225464
-5,747,55.689698
-5,530,56.018841
-5,495,56.325355
-5,502,58.159507
-5,744,58.622598
-5,451,58.902943
-5,714,59.345621
-4,560,59.693214
-5,526,60.006011
-5,721,60.421273
-5,509,62.093925
-5,597,62.423895
-5,446,62.669874
-5,644,63.024173
-5,518,63.309226
-5,466,63.565787
-5,589,63.88975
-5,507,64.169493
-5,486,65.827328
-5,424,66.061698
-5,502,66.339988
-5,452,66.592066
-5,559,66.903469
-5,511,67.187366
-5,875,67.672751
-5,538,69.35946
-5,634,69.712823
-5,519,70.001114
-5,596,70.329951
-5,905,70.829885
-3,1086,71.427992
-5,487,73.081608
-5,408,73.307229
-5,552,73.610738
-5,617,73.94983
-4,643,74.304119
-5,441,74.545642
-5,771,74.97033
-5,683,76.733195
-5,806,77.178102
-5,491,77.449341
-4,664,77.838574
-4,550,78.170241
-5,746,78.632485
-5,621,80.382848
-5,592,80.709362
-5,607,81.043382
-5,577,81.378898
-4,769,81.851057
-5,517,82.135439
-4,897,84.01652
-5,558,84.323906
-5,485,84.591907
-5,512,84.874466
-4,600,85.203871
-5,415,85.432028
-5,505,85.709564
-5,448,85.973672
-4,726,87.768963
-5,586,88.091733
-4,524,88.380693
-5,514,88.664459
-5,475,88.9271
-3,769,89.352091
-5,638,89.705215
-5,425,91.326789
