#{"t_start": 1603296920.8438883, "env_id": "SlimeVolley-v0"}
r,l,t
-5,575,3.118744
-5,574,3.942485
-5,648,4.935621
-5,644,5.836254
-5,739,6.932855
-5,482,7.653584
-5,525,8.421954
-5,538,9.201138
-4,754,10.35089
-5,638,11.357347
-5,856,12.834737
-5,529,13.703467
-5,555,14.603663
-5,460,15.345867
-5,593,16.187987
-5,801,17.351298
-5,705,18.405486
-5,444,19.079571
-5,506,19.823698
-4,1014,21.312772
-5,505,22.055842
-5,742,23.152262
-4,603,24.007128
-5,470,24.710661
-4,705,25.680136
-5,550,26.560226
-5,599,27.408699
-5,412,28.047063
-4,591,28.888774
-5,711,29.951008
-5,768,31.079038
-4,540,31.862115
-3,905,33.145046
-5,511,33.89458
-5,674,34.916348
-5,483,35.634156
-5,708,36.693495
-4,521,37.456527
-5,879,38.712251
-5,851,39.932035
-5,554,40.818364
-4,882,42.079476
-5,486,42.801413
-5,580,43.631024
-5,684,44.66153
-5,441,45.332012
-5,647,46.244402
-5,744,47.347018
-5,650,48.254964
-4,488,48.979921
-5,515,49.734172
-5,630,50.706131
-5,502,51.446082
-5,413,52.000068
-5,521,52.76288
-5,681,53.790293
-5,630,54.761151
-5,722,55.758458
-5,498,56.493722
-5,487,57.217886
-5,440,57.891188
-5,542,58.677101
-5,491,59.405581
-5,764,60.529526
-4,749,61.64474
-5,433,62.309408
-5,522,63.073277
-5,437,63.654593
-5,540,64.440744
-5,577,65.353126
-5,438,65.935858
-4,921,67.323583
-5,607,68.184213
-5,633,69.16169
-5,600,70.015264
-5,641,71.000193
-3,697,71.962053
-5,900,73.325475
-5,507,74.074887
-4,672,75.101166
-5,576,75.930672
-5,493,76.663261
-5,679,77.607593
-5,598,78.544515
-5,670,79.476091
-5,549,80.356214
-4,809,81.530784
-5,510,82.282743
-5,620,83.161665
-3,742,84.26354
-4,531,85.03743
-5,479,85.753452
-5,629,86.641168
-5,598,87.576422
-5,661,88.498268
-5,622,89.46365
-5,428,90.035881
-5,507,90.785032
-5,862,92.108412
-5,390,92.637459
-4,550,93.434487
-5,430,94.100158
-5,541,94.888747
-5,500,95.628186
-5,690,96.669952
-5,551,97.468189
-5,649,98.463516
-5,476,99.090581
-5,438,99.762018
-5,403,100.396806
-5,783,101.548892
-4,678,102.493485
-5,609,103.444991
-4,662,104.368672
-5,666,105.383197
-5,450,106.069033
-5,664,106.995469
-5,880,108.341434
-5,742,109.447032
-5,484,110.170012
-5,585,111.005418
-5,626,111.889099
-4,732,112.979294
-5,629,113.952405
-5,421,114.515071
-5,713,115.583677
-5,689,116.625117
-4,604,117.483105
-5,495,118.22069
-3,868,119.465837
-5,419,120.119007
-5,807,121.293881
-5,429,121.953251
-4,756,123.070086
-5,623,123.947917
-5,454,124.635282
-5,613,125.503231
-5,823,126.783045
-5,408,127.332375
-5,639,128.319158
-5,843,129.535768
-5,580,130.36713
-5,612,131.320082
-5,604,132.178037
-4,746,133.292829
-5,531,134.068142
-5,513,134.823385
-5,613,135.695683
-5,408,136.332563
-5,559,137.140829
-5,453,137.830095
-5,629,138.72199
-5,516,139.484511
-5,590,140.429448
-4,829,141.632469
-5,588,142.474626
-5,439,143.149163
-5,694,144.199776
-5,581,145.03336
-5,752,146.148131
-5,637,147.045209
-5,450,147.730665
-5,664,148.746383
-5,405,149.293524
-5,509,150.697082
-5,534,151.335471
-5,492,151.92985
-5,565,152.607332
-5,618,153.346233
-5,592,154.054334
-5,734,154.933378
-5,727,155.802659
-5,765,156.717824
-5,597,157.431182
-5,374,157.878633
-5,542,158.526441
-4,722,159.390626
-5,622,160.134554
-5,827,161.131664
-5,587,161.834451
-5,712,162.685887
-5,410,163.175892
-5,649,163.95182
-5,587,164.6539
-5,628,165.404313
